"Station","Latitude","Longitude","Datetime","Notes","SampleCode","Chlorophyll","Pheophytin","DissAmmonia_Sign","DissAmmonia","DissCalcium","DissChloride","DissNitrateNitrite_Sign","DissNitrateNitrite","DOC","TOC","DON","DissOrthophos_Sign","DissOrthophos","TotPhos","DissSilica","TDS","TSS","VSS","TKN","Year","WY","Month"
"SHR",38.53188,-121.528,2017-04-04 08:40:00,NA,"ES0417B0494",6.88,0.89,"<",0.01,11,4,"=",0.14,1.2,1.3,0.1,"=",0.03,0.04,17.4,81,54,5,0.1,2017,2017,"4"
"SHR",38.53188,-121.528,2017-04-19 08:48:00,NA,"ES0417B0557",2.45,0.6,"<",0.01,9,2,"=",0.07,1.3,1.4,0.1,"=",0.02,0.1,16.3,62,33,2,0.3,2017,2017,"4"
"SHR",38.53188,-121.528,2017-05-04 10:08:00,NA,"ES0517B0600",2.87,0.62,"<",0.01,9,2,"=",0.09,0.9,1,0.2,"=",0.03,0.04,15.2,65,39,3,0.2,2017,2017,"5"
"SHR",38.53188,-121.528,2017-05-17 07:38:00,NA,"ES0517B0641",2.6,0.66,"<",0.01,8,2,"=",0.05,1.6,1.7,0.1,"=",0.02,0.05,15.2,65,52,4,0.2,2017,2017,"5"
"SHR",38.53188,-121.528,2017-05-31 09:18:00,NA,"ES0517B0649",2.29,0.89,"=",0.01,8,2,"=",0.07,1.6,1.8,0.1,"=",0.02,0.03,14.8,60,26,3,0.1,2017,2017,"5"
"SHR",38.53188,-121.528,2017-06-13 08:15:00,NA,"ES0617B0882",2.8,1.02,"=",0.01,9,3,"=",0.1,1.9,1.9,0.4,"=",0.02,0.04,15.7,69,30,4,0.2,2017,2017,"6"
"SHR",38.53188,-121.528,2017-06-27 08:56:00,NA,"ES0617B0998",2.7,1.15,"=",0.01,8,3,"=",0.08,1.5,1.6,0.1,"=",0.03,0.04,14.8,54,7,1,0.1,2017,2017,"6"
"SHR",38.53188,-121.528,2017-07-18 08:45:00,NA,"ES0717B1063",3.58,1.66,"=",0.02,9,3,"=",0.06,1.8,1.8,0.1,"=",0.03,0.03,15.2,63,13,2,0.1,2017,2017,"7"
"SHR",38.53188,-121.528,2017-08-01 08:55:00,NA,"ES0817B1280",3.59,1.26,"=",0.02,9,2,"=",0.02,1.6,1.7,0.1,"=",0.03,0.03,15.3,73,16,3,0.1,2017,2017,"8"
"SHR",38.53188,-121.528,2017-08-15 09:36:00,NA,"ES0817B1288",3.73,1.27,"=",0.01,9,2,"=",0.04,1.8,1.9,0.2,"=",0.03,0.03,14.5,74,17,3,0.2,2017,2017,"8"
"SHR",38.53188,-121.528,2017-08-29 09:05:00,NA,"ES0817B1296",2.12,0.58,"<",0.01,10,3,"=",0.05,1.9,1.9,0.1,"=",0.03,0.03,15.2,78,11,2,0.1,2017,2017,"8"
"SHR",38.53188,-121.528,2017-09-12 11:12:00,NA,"ES0917B1304",2.46,0.86,"<",0.01,11,3,"=",0.06,1.8,1.9,0.1,"=",0.03,0.05,17.9,80,18,2,0.1,2017,2017,"9"
"SHR",38.53188,-121.528,2017-09-19 10:40:00,NA,"ES0917B1312",2.71,1.16,"<",0.01,9,3,"=",0.06,1.7,1.9,0.1,"=",0.03,0.03,15.8,72,14,2,0.1,2017,2017,"9"
"SHR",38.53188,-121.528,2017-10-03 09:48:00,NA,"ES1017B1320",2.19,1,"<",0.01,9,2,"=",0.05,1.5,1.6,0.1,"=",0.02,0.03,15.8,64,12,1,0.1,2017,2018,"10"
"SHR",38.53188,-121.528,2017-10-17 10:48:00,NA,"ES1017B1328",3.04,0.89,"<",0.01,9,3,"=",0.07,1.9,1.5,0.1,"=",0.03,0.03,15.8,73,7,1,0.1,2017,2018,"10"
"SHR",38.53188,-121.528,2017-11-01 09:37:00,NA,"ES1117B1336",2.09,1.19,"<",0.01,11,4,"=",0.08,1.5,1.5,0.1,"=",0.02,0.13,17.2,78,11,1,0.1,2017,2018,"11"
"SHR",38.53188,-121.528,2017-11-14 09:20:00,NA,"ES1117B1344",3.59,2.28,"=",0.03,14,7,"=",0.14,2.7,2.7,0.1,"=",0.04,0.04,20.2,123,16,2,0.2,2017,2018,"11"
"SHR",38.53188,-121.528,2017-11-28 09:30:00,NA,"ES1117B1352",2.84,1.85,"=",0.02,14,8,"=",0.24,2.9,3,0.2,"=",0.04,0.05,20.1,121,21,2,0.3,2017,2018,"11"
"SHR",38.53188,-121.528,2017-12-14 09:32:00,NA,"ES1217B1360",2.66,0.79,"=",0.01,13,7,"=",0.13,2.3,2.4,0.2,"=",0.03,0.05,18,103,5,1,0.2,2017,2018,"12"
"SHR",38.53188,-121.528,2017-12-19 09:50:00,NA,"ES1217B1368",4.13,1.04,"=",0.01,NA,7,"=",0.11,2.2,2.4,0.2,"=",0.04,0.04,NA,103,14,1,0.2,2017,2018,"12"
"SHR",38.53188,-121.528,2017-12-19 09:50:00,"Sample  ES1217B1368 was originally batched with Batch: 52233.","ES1217B1368",NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,2017,2018,"12"
"SHR",38.53188,-121.528,2018-01-04 09:24:00,NA,"ES0118B0003",2.47,2.31,"=",0.01,12,6,"=",0.14,2,2,0.2,"=",0.03,0.05,18.2,101,8,1,0.2,2018,2018,"1"
"SHR",38.53188,-121.528,2018-01-18 09:27:00,NA,"ES0118B0023",3.23,1.5,"=",0.02,14,8,"=",0.23,3,3.2,0.2,"=",0.05,0.07,20.7,120,22,2,0.3,2018,2018,"1"
"SHR",38.53188,-121.528,2018-01-31 10:11:00,NA,"ES0118B0031",2.94,2.08,"=",0.01,13,8,"=",0.25,2.6,3.1,0.2,"=",0.04,0.07,20.5,103,10,1,0.3,2018,2018,"1"
"SHR",38.53188,-121.528,2018-02-14 10:02:00,NA,"ES0218B0039",2.87,2.2,"<",0.01,13,7,"=",0.11,2.2,2.2,0.2,"=",0.03,0.39,18.7,104,11,2,0.2,2018,2018,"2"
"SHR",38.53188,-121.528,2018-02-27 10:17:00,NA,"ES0218B0047",3.36,1.38,"=",0.02,14,7,"=",0.13,2.3,3.2,0.2,"=",0.03,0.05,16.7,109,9,1,0.3,2018,2018,"2"
"SHR",38.53188,-121.528,2018-03-13 09:40:00,NA,"ES0318B0055",3.85,2.07,"=",0.02,13,7,"=",0.09,1.8,1.8,0.2,"=",0.03,0.03,17.8,102,14,2,0.1,2018,2018,"3"
"SHR",38.53188,-121.528,2018-03-29 08:57:00,NA,"ES0318B0063",3.03,1.27,"<",0.01,9,3,"=",0.14,2.5,2.6,0.1,"=",0.03,0.06,16.9,67,36,4,0.3,2018,2018,"3"
"SHR",38.53188,-121.528,2018-04-11 09:18:00,NA,"ES0418B0071",2.73,0.66,"=",0.01,9,4,"=",0.09,3,3.2,0.2,"=",0.03,0.1,15.1,66,48,6,0.4,2018,2018,"4"
"SHR",38.53188,-121.528,2018-04-24 10:50:00,NA,"ES0418B0079",5.52,1.54,"=",0.01,12,5,"=",0.13,1.9,2.1,0.1,"=",0.03,0.17,18.3,89,22,2,0.5,2018,2018,"4"
"SHR",38.53188,-121.528,2018-05-02 10:12:00,NA,"ES0518B0087",6.06,1.76,"<",0.01,12,5,"=",0.04,1.9,1.9,0.1,"=",0.03,0.03,17.6,86,6,1,0.1,2018,2018,"5"
"SHR",38.53188,-121.528,2018-05-16 09:47:00,NA,"ES0518B0095",3.32,3.21,"=",0.01,11,4,"=",0.04,1.6,1.6,0.1,"=",0.03,0.04,17.2,74,4,1,0.1,2018,2018,"5"
"SHR",38.53188,-121.528,2018-05-29 09:46:00,NA,"ES0518B0103",4.14,2.02,"=",0.02,12,6,"=",0.06,1.9,2.1,0.1,"=",0.04,0.04,18.8,88,14,2,0.2,2018,2018,"5"
"SHR",38.53188,-121.528,2018-06-13 09:40:00,NA,"ES0618B0111",2.83,2.04,"<",0.01,10,4,"=",0.05,1.7,1.8,0.1,"=",0.04,0.04,16.3,79,8,2,0.1,2018,2018,"6"
"SHR",38.53188,-121.528,2018-06-27 09:35:00,NA,"ES0618B0119",3.75,2.42,"<",0.1,9,3,"=",0.02,1.5,1.5,0.1,"=",0.03,0.03,16.1,69,10,2,0.2,2018,2018,"6"
"SHR",38.53188,-121.528,2018-07-12 10:37:00,NA,"ES0718B0135",2.33,1.55,"=",0.01,9,3,"=",0.03,1.5,1.5,0.1,"=",0.03,0.03,16.7,67,10,2,0.1,2018,2018,"7"
"SHR",38.53188,-121.528,2018-07-25 09:59:00,NA,"ES0718B0166",2.37,1.78,"=",0.01,9,2,"=",0.03,1.7,1.8,0.1,"=",0.02,0.03,16.5,64,15,2,0.1,2018,2018,"7"
"SHR",38.53188,-121.528,2018-08-09 09:05:00,NA,"ES0818B0217",2.53,2.04,"=",0.01,12.4,3,"=",0.027,1.8,1.8,0.1,"=",0.03,0.04,19.9,83,20,2,0.2,2018,2018,"8"
"SHR",38.53188,-121.528,2018-08-23 08:55:00,NA,"ES0818B0225",1.35,1.12,"<",0.01,11,4,"=",0.019,1.8,1.8,0.12,"=",0.04,0.04,17.5,90,8,1,0.2,2018,2018,"8"
"SHR",38.53188,-121.528,2018-09-06 09:26:00,NA,"ES0918B0233",1.69,1.5,"=",0.01,13,5,"=",0.02,1.8,1.8,0.1,"=",0.042,0.047,19.2,96,14,2,0.126,2018,2018,"9"
"SHR",38.53188,-121.528,2018-09-20 09:45:00,NA,"ES0918B0241",1.14,1.18,"<",0.01,11.5,4,"=",0.04,1.7,1.7,0.1,"=",0.033,0.03,19.5,78,2,1,0.123,2018,2018,"9"
"SHR",38.53188,-121.528,2018-10-11 09:07:00,NA,"ES1018B0264",0.55,0.5,"=",0.02,11,4,"=",0.156,1.6,1.6,0.1,"=",0.04,0.04,18.6,88,3,1,0.126,2018,2019,"10"
"SHR",38.53188,-121.528,2018-10-26 09:01:00,NA,"ES1018B0287",0.98,1.23,"<",0.05,11,4.5,"=",0.09,1.5,1.6,0.8,"<",0.05,0.03,18.4,79,3,1,0.9,2018,2019,"10"
"SHR",38.53188,-121.528,2018-11-09 09:29:00,NA,"ES1118B0295",0.86,0.8,"<",0.05,11.5,5,"=",0.128,1.6,1.6,0.1,"<",0.05,0.04,17.3,83,2,1,0.1,2018,2019,"11"
"SHR",38.53188,-121.528,2018-11-27 09:20:00,NA,"ES1118B0336",2.9,2.71,"<",0.05,13.9,6.96,"=",0.15,3,3,0.2,"<",0.05,0.06,19.5,111,14,2,0.3,2018,2019,"11"
"SHR",38.53188,-121.528,2018-12-12 11:00:00,NA,"ES1218B0344",1.43,0.98,"<",0.05,NA,6.78,"<",0.05,2.6,2.6,0.2,"<",0.05,0.06,21.5,116,6,1,0.27,2018,2019,"12"
"SHR",38.53188,-121.528,2018-12-27 10:27:00,NA,"ES1218B0352",1.81,1.6,"<",0.05,14.7,7.6,"=",0.304,2.8,2.8,0.22,"<",0.05,0.053,23.6,121,21,3,0.264,2018,2019,"12"
"SHR",38.53188,-121.528,2019-01-09 09:06:00,NA,"ES0119B0003",5.61,0.5,"<",0.05,12,6,"=",0.4,3.2,2.9,0.3,"=",0.051,0.1,21,109,44,5,0.5,2019,2019,"1"
"SHR",38.53188,-121.528,2019-01-23 09:45:00,NA,"ES0119B0011",2.1,1.73,"<",0.05,13.1,6,"=",0.4,4.1,4.1,0.3,"<",0.05,0.14,19.9,100,107,11,0.5,2019,2019,"1"
"SHR",38.53188,-121.528,2019-02-04 09:16:00,NA,"ES0219B0019",4.66,2.22,"<",0.05,15.4,8,"=",0.373,2.8,2.8,0.3,"=",0.055,0.104,22.1,113,72,6,0.4,2019,2019,"2"
"SHR",38.53188,-121.528,2019-02-20 09:18:00,NA,"ES0219B0027",1.49,0.52,"<",0.05,10.4,4,"=",0.47,3,3.1,0.1,"<",0.05,0.1,16.4,85,52,6,0.3,2019,2019,"2"
"SHR",38.53188,-121.528,2019-02-27 08:40:00,NA,"ES0219B0035",1.3,0.89,"<",0.05,9,3,"=",0.26,2.8,2.8,0.1,"<",0.05,0.09,14.6,73,88,8,0.3,2019,2019,"2"
"SHR",38.53188,-121.528,2019-03-12 09:12:00,NA,"ES0319B0043",1.28,0.5,"<",0.05,10,2,"=",0.187,NA,NA,0.1,"<",0.05,0.06,17.9,73,33,4,0.3,2019,2019,"3"
"SHR",38.53188,-121.528,2019-03-21 08:44:00,NA,"ES0319B0051",4.89,0.93,"<",0.05,12.1,4,"=",0.2,NA,NA,0.13,"<",0.05,0.08,20.3,88,15,2,0.25,2019,2019,"3"
"SHR",38.53188,-121.528,2019-03-29 09:05:00,NA,"ES0319B0059",2.23,0.98,"<",0.05,11.5,4,"=",0.15,2.2,2.3,0.1,"<",0.05,0.05,17.3,78,31,4,0.2,2019,2019,"3"
"SHR",38.53188,-121.528,2019-04-04 09:25:00,NA,"ES0419B0067",4.08,1.47,"<",0.05,11,3,"=",0.14,1.7,1.7,0.1,"<",0.05,0.05,17.2,83,32,3,0.183,2019,2019,"4"
"SHR",38.53188,-121.528,2019-04-09 09:10:00,NA,"ES0419B0075",2.64,1.04,"<",0.05,10.1,2.71,"=",0.107,1.7,1.8,0.1,"<",0.05,0.01,17.5,73,34,3,0.1,2019,2019,"4"
"SHR",38.53188,-121.528,2019-04-16 09:13:00,NA,"ES0419B0083",2.26,0.54,"<",0.05,10,2.46,"=",0.104,1.4,1.4,0.1,"<",0.05,0.047,19,70,26,3,0.2,2019,2019,"4"
"SHR",38.53188,-121.528,2019-04-23 09:10:00,NA,"ES0419B0091",3.76,0.87,"<",0.05,NA,2.71,"=",0.11,1.5,1.5,0.1,"<",0.05,0.04,18.6,74,37,4,0.126,2019,2019,"4"
"SHR",38.53188,-121.528,2019-05-07 10:13:00,NA,"ES0519B0099",0.87,0.5,"<",0.05,9,3,"=",0.08,1.5,1.7,0.1,"<",0.05,0.02,15.9,63,5,1,0.1,2019,2019,"5"
"SHR",38.53188,-121.528,2019-05-21 09:59:00,NA,"ES0519B0107",2.57,1.2,"<",0.05,9,3,"=",0.1,1.8,1.8,0.1,"<",0.05,0.05,15.7,69,20,3,0.2,2019,2019,"5"
"SHR",38.53188,-121.528,2019-06-04 09:11:00,NA,"ES0619B0115",1.93,0.71,"<",0.05,8,1.97,"=",0.06,1.6,1.6,0.12,"<",0.05,0.03,15.7,59,12,2,0.11,2019,2019,"6"
"SHR",38.53188,-121.528,2019-06-18 09:36:00,NA,"ES0619B0123",1.29,0.5,"<",0.05,9,3.21,"=",0.09,1.6,1.6,0.1,"<",0.05,0.03,17,66,15,2,0.112,2019,2019,"6"
"SHR",38.53188,-121.528,2019-07-02 09:56:00,NA,"ES0719B0131",2.26,1.09,"<",0.05,8.15,2.26,"=",0.053,1.9,1.6,0.1,"<",0.05,0.029,14.9,61,6,1,0.157,2019,2019,"7"
"SHR",38.53188,-121.528,2019-07-16 09:40:00,NA,"ES0719B0139",2.36,1.47,"<",0.05,NA,2.28,"=",0.054,1.6,1.6,0.1,"<",0.05,0.038,NA,64,8,1,0.1,2019,2019,"7"
"SHR",38.53188,-121.528,2019-08-05 09:14:00,NA,"ES0819B0254",2.3,0.91,"<",0.05,9.66,NA,"=",0.072,1.4,1.5,0.13,"<",0.05,0.028,15.7,63,NA,NA,0.26,2019,2019,"8"
"SHR",38.53188,-121.528,2019-08-19 10:00:00,NA,"ES0819B0333",1.43,0.57,"<",0.05,9.8,2.3,"=",0.052,1.6,1.6,0.1,"<",0.05,0.036,15.5,78,13,3,0.1,2019,2019,"8"
"SHR",38.53188,-121.528,2019-09-05 09:45:00,NA,"ES0919B0356",1.49,0.88,"<",0.05,10.4,3,"<",0.05,1.9,2.1,0.1,"<",0.05,0.028,17.1,79,11,2,0.137,2019,2019,"9"
"SHR",38.53188,-121.528,2019-09-16 09:40:00,NA,"ES0919B0379",1.4,0.83,"<",0.05,10.3,2.82,"<",0.05,1.7,1.6,0.11,"<",0.05,0.027,16.7,75,12,1,0.181,2019,2019,"9"
"SHR",38.53188,-121.528,2019-09-30 09:23:00,NA,"ES1019B0413",1.74,0.87,"<",0.05,9.31,2.87,"=",0.081,NA,NA,0.1,"<",0.05,0.033,15.8,69,11,2,0.197,2019,2019,"9"
"SHR",38.53188,-121.528,2019-10-14 09:57:00,NA,"ES1019B0435",1.13,0.67,"<",0.05,9.42,2.65,"=",0.09,NA,NA,0.1,"<",0.05,0.024,14.7,69,7,1,0.1,2019,2020,"10"
"SHR",38.53188,-121.528,2019-10-28 09:08:00,NA,"ES1019B0461",1.22,0.5,"<",0.05,9.43,4.95,"=",0.081,1.6,1.5,0.1,"<",0.05,0.01,16.1,76,4,1,0.1,2019,2020,"10"
"SHR",38.53188,-121.528,2019-11-13 09:36:00,NA,"ES1119B0469",1.28,0.69,"<",0.05,10.1,3.67,"=",0.087,NA,NA,0.1,"<",0.05,0.031,15.8,76,5,1,0.122,2019,2020,"11"
"SHR",38.53188,-121.528,2019-11-25 09:35:00,NA,"ES1119B0488",0.94,0.56,"<",0.05,11.1,4.24,"=",0.099,NA,NA,0.13,"<",0.05,0.044,17.6,79,6,1,0.14,2019,2020,"11"
"SHR",38.53188,-121.528,2019-12-10 09:10:00,NA,"ES1219B0496",3.52,3.65,"<",0.05,13,6.17,"=",0.285,NA,NA,0.18,"=",0.057,0.069,19.8,109,44,9,0.305,2019,2020,"12"
"SHR",38.53188,-121.528,2019-12-27 09:40:00,NA,"ES1219B0504",2,1.03,"<",0.05,13,7,"=",0.313,2.9,3,0.2,"<",0.05,0.05,19.9,111,2,2,0.3,2019,2020,"12"
"SHR",38.53188,-121.528,2020-01-07 09:27:00,NA,"ES0120B0003",2.73,1.16,"<",0.05,13.9,9,"=",0.188,2,1.8,0.1,"<",0.05,0.04,18.6,116,13,2,0.2,2020,2020,"1"
"SHR",38.53188,-121.528,2020-01-28 09:30:00,NA,"ES0120B0011",3.52,2.59,"<",0.05,14.4,8,"=",0.255,3.2,1.8,0.11,"<",0.05,0.05,20,114,27,3,0.2,2020,2020,"1"
"SHR",38.53188,-121.528,2020-02-11 09:25:00,NA,"ES0220B0019",0.5,5.08,"<",0.05,15.6,10.6,"=",0.193,2.3,2.3,0.1,"<",0.05,0.047,19.9,129,13,1,0.2,2020,2020,"2"
"SHR",38.53188,-121.528,2020-02-25 09:22:00,NA,"ES0220B0027",2.77,1.87,"<",0.05,12.6,6,"=",0.09,1.8,1.8,0.1,"<",0.05,0.04,17.5,104,10,1,0.189,2020,2020,"2"
"SHR",38.53188,-121.528,2020-03-09 08:58:00,NA,"ES0320B0035",2.69,1.82,"<",0.05,12.4,5,"=",0.09,NA,NA,0.2,"<",0.05,0.027,17.7,96,10,1,0.2,2020,2020,"3"
"SHR",38.53188,-121.528,2020-07-13 09:17:00,NA,"ES0720B0173",1.76,1.24,"<",0.05,10,3.25,"<",0.05,1.3,1.2,0.1,"<",0.05,0.027,16.9,72,15,2,0.2,2020,2020,"7"
"SHR",38.53188,-121.528,2020-07-27 08:55:00,NA,"ES0720B0213",1.74,1.23,"<",0.05,11,4,"<",0.05,1.5,1.5,0.1,"<",0.05,0.04,16.9,75,11.5,1.7,0.2,2020,2020,"7"
"SHR",38.53188,-121.528,2020-08-10 10:57:00,NA,"ES0820B0231",0.5,4.43,"<",0.05,13,5,"<",0.05,1.8,1.8,0.1,"<",0.05,0.03,18.4,90,10.7,2.5,0.2,2020,2020,"8"
"SHR",38.53188,-121.528,2020-11-16 10:25:00,NA,"ES1120B0487",0.5,1.6,"<",0.05,11,5,"=",0.09,NA,NA,0.1,"<",0.05,0.03,17.6,94,2.5,2.5,0.161,2020,2021,"11"
"SHR",38.53188,-121.528,2020-11-30 10:13:00,NA,"ES1220B0539",0.98,0.81,"<",0.05,12.4,5,"=",0.09,2.4,2.2,0.2,"<",0.05,0.03,19.7,87,2.6,2.5,0.214,2020,2021,"11"
"SHR",38.53188,-121.528,2021-04-26 09:13:00,NA,"ES0421B0037",0.99,1.33,"<",0.05,12,4.28,"=",0.06,1.3,1.2,0.1,"<",0.05,0.04,18.9,85,12.2,2.5,0.12,2021,2021,"4"
"SHR",38.53188,-121.528,2021-05-10 09:55:00,NA,"ES0521B0062",1.39,1.31,"<",0.05,11.2,4.83,"<",0.05,1.4,1.4,0.11,"<",0.05,0.038,19,101,6.6,2.5,0.17,2021,2021,"5"
"SHR",38.53188,-121.528,2021-05-24 09:44:00,NA,"ES0521B0070",1.16,1.25,"<",0.05,10.8,3.95,"<",0.05,1.2,1.3,0.1,"<",0.05,0.114,19.5,104,46.2,5.4,0.114,2021,2021,"5"
"SHR",38.53188,-121.528,2021-06-07 09:02:00,NA,"ES0621B0086",1.46,0.5,"<",0.05,10.6,4.65,"=",0.052,1.5,1.4,0.13,"<",0.05,0.038,17.3,135,5.4,2.5,0.176,2021,2021,"6"
"SHR",38.53188,-121.528,2021-06-21 08:58:00,NA,"ES0621B0094",1.22,0.92,"<",0.05,9.91,3.61,"<",0.05,1.4,1.5,0.1,"<",0.05,0.025,16.2,73,3.9,2.5,0.1,2021,2021,"6"
"SHR",38.53188,-121.528,2021-07-07 09:35:00,NA,"ES0721B0102",1.02,1,"<",0.05,10.1,3.31,"<",0.05,1.4,1.4,0.1,"<",0.05,0.036,16.8,77,6.8,2.5,0.176,2021,2021,"7"
"SHR",38.53188,-121.528,2021-07-20 09:18:00,NA,"ES0721B0110",0.86,0.72,"<",0.05,9.86,3.24,"<",0.05,1.3,1.3,0.1,"<",0.05,0.029,16.3,90,11.4,2.5,0.1,2021,2021,"7"
"SHR",38.53188,-121.528,2021-08-03 08:50:00,NA,"ES0821B0128",0.71,0.56,"<",0.05,10.1,3.89,"<",0.05,1.4,1.3,0.1,"<",0.05,0.019,15.8,82,5.6,2.5,0.1,2021,2021,"8"
"SHR",38.53188,-121.528,2021-08-17 07:55:00,NA,"ES0821B0146",0.72,0.72,"<",0.05,12,4.76,"<",0.05,1.5,1.4,0.1,"<",0.05,0.031,19.7,92,6.1,2.5,0.112,2021,2021,"8"
"SHR",38.53188,-121.528,2021-08-31 08:06:00,NA,"ES0821B0164",0.67,0.78,"<",0.05,14,7.12,"<",0.05,2.2,2.3,0.11,"<",0.05,0.026,19.9,114,5.8,2.5,0.126,2021,2021,"8"
"SHR",38.53188,-121.528,2021-09-14 07:51:00,NA,"ES0921B0200",0.5,2.97,"<",0.05,NA,7.88,"<",0.05,1.5,1.5,0.1,"<",0.05,0.037,NA,116,7.3,2.5,0.126,2021,2021,"9"
"SHR",38.53188,-121.528,2021-09-28 08:10:00,NA,"ES0921B0218",0.64,0.5,"<",0.05,10.6,3.94,"<",0.05,1.5,1.4,0.1,"<",0.05,0.022,17.2,86,2.5,2.5,0.103,2021,2021,"9"
"SHR",38.53188,-121.528,2021-10-12 08:24:00,NA,"ES1021B0272",0.74,0.53,"<",0.05,10.7,3.83,"<",0.05,1.2,1.2,0.12,"<",0.05,0.025,17.6,85,3.9,2.5,0.128,2021,2022,"10"
"SHR",38.53188,-121.528,2021-10-19 08:23:00,NA,"ES1021B0280",0.5,0.5,"<",0.05,NA,3.54,"<",0.05,1.1,1.2,0.11,"<",0.05,0.023,NA,84,2.5,2.5,0.111,2021,2022,"10"
"SHR",38.53188,-121.528,2021-11-01 08:31:00,NA,"ES1121B0288",1.89,1.67,"<",0.05,14.6,10.6,"=",0.352,4.8,4.7,0.32,"=",0.065,0.079,22.8,123,16,2.5,0.42,2021,2022,"11"
"SHR",38.53188,-121.528,2021-11-15 10:05:00,NA,"ES1121B0296",0.84,0.95,"<",0.05,14.5,8.1,"=",0.499,NA,NA,0.31,"=",0.057,0.059,23.3,123,22.7,4.1,0.301,2021,2022,"11"
"SHR",38.53188,-121.528,2021-11-29 09:19:00,NA,"ES1121B0304",0.5,1.26,"=",0.056,14.4,7.6,"=",0.205,1.9,1.9,0.1,"=",0.061,0.054,22.3,120,6.1,2.5,0.183,2021,2022,"11"
"SHR",38.53188,-121.528,2021-12-13 09:21:00,NA,"ES1221B0312",0.5,1.31,"<",0.05,14.6,8.22,"=",0.195,2,1.9,0.15,"<",0.05,0.038,21,129,4.2,2.5,0.202,2021,2022,"12"
"STTD",38.35338,-121.643,2009-02-11 11:45:00,NA,"ESA0209B3275",10,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2009,"2"
"STTD",38.35338,-121.643,2009-02-27 12:30:00,NA,"ESA0209B3271",5.45,5.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2009,"2"
"STTD",38.35338,-121.643,2009-03-12 00:00:00,NA,"ESA0309B3291",14.85,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2009,"3"
"STTD",38.35338,-121.643,2009-03-25 00:00:00,NA,"ESA0309B3303",11.85,3.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2009,"3"
"STTD",38.35338,-121.643,2009-04-08 11:16:00,NA,"ESA0409B3307",19.33,7.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2009,"4"
"STTD",38.35338,-121.643,2009-04-23 11:20:00,NA,"ESA0409B3526",53.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2009,"4"
"STTD",38.35338,-121.643,2009-05-07 11:20:00,NA,"ESA0509B3530",31.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2009,"5"
"STTD",38.35338,-121.643,2009-06-03 11:09:00,NA,"ESA0609B3553",8.65,4.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2009,"6"
"STTD",38.35338,-121.643,2009-06-18 09:57:00,NA,"ESA0609B3557",7.48,4.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2009,"6"
"STTD",38.35338,-121.643,2010-01-06 12:00:00,NA,"ESA0110B0002",2.45,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,2010,"1"
"STTD",38.35338,-121.643,2010-01-13 10:56:00,NA,"ESA0110B0006",1.77,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,2010,"1"
"STTD",38.35338,-121.643,2010-01-21 11:21:00,NA,"ESA0110B0022",12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,2010,"1"
"STTD",38.35338,-121.643,2010-01-26 11:25:00,NA,"ESA0110B0128",2.09,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,2010,"1"
"STTD",38.35338,-121.643,2010-02-03 11:44:00,NA,"ESA0210B0132",3.51,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,2010,"2"
"STTD",38.35338,-121.643,2010-02-10 11:13:00,NA,"ESA0210B0136",4.49,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,2010,"2"
"STTD",38.35338,-121.643,2010-02-17 09:37:00,NA,"ESA0210B0142",12.2,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,2010,"2"
"STTD",38.35338,-121.643,2010-02-24 10:56:00,NA,"ESA0210B0146",8.12,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,2010,"2"
