date,flow_yolo,height_sac_na,inund_days,inundation,doy1998
2005-10-05,201,17.14,0,0,2835
2005-10-06,202,17.09,0,0,2836
2005-10-07,198,17,0,0,2837
2005-10-08,195,16.92,0,0,2838
2005-10-09,188,16.83,0,0,2839
2005-10-10,189,16.73,0,0,2840
2005-10-11,190,16.61,0,0,2841
2005-10-12,190,16.53,0,0,2842
2005-10-13,190,16.49,0,0,2843
2005-10-14,197,16.47,0,0,2844
2005-10-15,186,16.44,0,0,2845
2005-10-16,180,16.37,0,0,2846
2005-10-17,163,16.26,0,0,2847
2005-10-18,155,16.15,0,0,2848
2005-10-19,148,16.04,0,0,2849
2005-10-20,145,15.93,0,0,2850
2005-10-21,145,15.82,0,0,2851
2005-10-22,134,15.34,0,0,2852
2005-10-23,141,14.87,0,0,2853
2005-10-24,138,14.62,0,0,2854
2005-10-25,135,14.55,0,0,2855
2005-10-26,135,14.93,0,0,2856
2005-10-27,126,14.97,0,0,2857
2005-10-28,120,14.85,0,0,2858
2005-10-29,106,15.03,0,0,2859
2005-10-30,86,15.11,0,0,2860
2005-10-31,52,15.15,0,0,2861
2005-11-01,47,15.18,0,0,2862
2005-11-02,50,15.21,0,0,2863
2005-11-03,50,15.21,0,0,2864
2005-11-04,50,15.19,0,0,2865
2005-11-05,50,15.19,0,0,2866
2005-11-06,50,15.17,0,0,2867
2005-11-07,50,15.15,0,0,2868
2005-11-08,44,15.11,0,0,2869
2005-11-09,40,16.97,0,0,2870
2005-11-10,40,17.7,0,0,2871
2005-11-11,40,17.67,0,0,2872
2005-11-12,47,17.17,0,0,2873
2005-11-13,50,16.48,0,0,2874
2005-11-14,56,15.91,0,0,2875
2005-11-15,91,15.56,0,0,2876
2005-11-16,125,15.45,0,0,2877
2005-11-17,120,15.47,0,0,2878
2005-11-18,105,15.23,0,0,2879
2005-11-19,105,15.1,0,0,2880
2005-11-20,80,15.01,0,0,2881
2005-11-21,55,14.88,0,0,2882
2005-11-22,55,14.81,0,0,2883
2005-11-23,55,14.9,0,0,2884
2005-11-24,55,14.97,0,0,2885
2005-11-25,61,15.03,0,0,2886
2005-11-26,65,15.19,0,0,2887
2005-11-27,65,15.5,0,0,2888
2005-11-28,65,15.59,0,0,2889
2005-11-29,65,15.97,0,0,2890
2005-11-30,65,16.59,0,0,2891
2005-12-01,72,17.66,0,0,2892
2005-12-02,75,18.78,0,0,2893
2005-12-03,75,23.56,0,0,2894
2005-12-04,65,23.61,0,0,2895
2005-12-05,53,22.28,0,0,2896
2005-12-06,67,20.69,0,0,2897
2005-12-07,72,19.13,0,0,2898
2005-12-08,75,18.06,0,0,2899
2005-12-09,75,17.3,0,0,2900
2005-12-10,79,16.73,0,0,2901
2005-12-11,80,16.45,0,0,2902
2005-12-12,75,16.28,0,0,2903
2005-12-13,67,16.18,0,0,2904
2005-12-14,65,16.12,0,0,2905
2005-12-15,65,16.03,0,0,2906
2005-12-16,65,15.95,0,0,2907
2005-12-17,65,15.87,0,0,2908
2005-12-18,60,16.26,0,0,2909
2005-12-19,55,18.47,0,0,2910
2005-12-20,69,24.08,0,0,2911
2005-12-21,82,26.56,0,0,2912
2005-12-22,1395,27.99,0,0,2913
2005-12-23,1835,31.28,0,0,2914
2005-12-24,2255,33.86,1,1,2915
2005-12-25,3431,34.82,2,1,2916
2005-12-26,13755,34.99,3,1,2917
2005-12-27,26813,35.23,4,1,2918
2005-12-28,36610,35.79,5,1,2919
2005-12-29,54347,36.39,6,1,2920
2005-12-30,68872,36.79,7,1,2921
2005-12-31,116178,39.07,8,1,2922
2006-01-01,246159,39.93,9,1,2923
2006-01-02,256744,39.98,10,1,2924
2006-01-03,251184,39.98,11,1,2925
2006-01-04,226728,39.66,12,1,2926
2006-01-05,184896,38.94,13,1,2927
2006-01-06,142888,37.92,14,1,2928
2006-01-07,111087,37.1,15,1,2929
2006-01-08,92443,36.56,16,1,2930
2006-01-09,77429,36.24,17,1,2931
2006-01-10,62672,36.01,18,1,2932
2006-01-11,50976,35.84,19,1,2933
2006-01-12,42699,35.7,20,1,2934
2006-01-13,35562,35.53,21,1,2935
2006-01-14,31638,35.43,22,1,2936
2006-01-15,30012,35.36,23,1,2937
2006-01-16,29243,35.4,24,1,2938
2006-01-17,29466,35.41,25,1,2939
2006-01-18,27740,35.21,26,1,2940
2006-01-19,24147,35.02,27,1,2941
2006-01-20,19563,34.76,28,1,2942
2006-01-21,14495,34.53,29,1,2943
2006-01-22,8461,34.16,30,1,2944
2006-01-23,5693,33.5,31,1,2945
2006-01-24,4963,32.57,32,1,2946
2006-01-25,4725,31.33,33,1,2947
2006-01-26,4593,29.86,34,1,2948
2006-01-27,4408,28.33,35,1,2949
2006-01-28,4224,27.47,36,1,2950
2006-01-29,4189,27.45,37,1,2951
2006-01-30,4226,28.54,38,1,2952
2006-01-31,3791,29.49,0,0,2953
2006-02-01,3515,30.85,0,0,2954
2006-02-02,3485,31.93,0,0,2955
2006-02-03,3520,33.37,0,0,2956
2006-02-04,3494,34.27,1,1,2957
2006-02-05,4868,34.59,2,1,2958
2006-02-06,9631,34.71,3,1,2959
2006-02-07,13828,34.75,4,1,2960
2006-02-08,13428,34.72,5,1,2961
2006-02-09,10783,34.65,6,1,2962
2006-02-10,6942,34.48,7,1,2963
2006-02-11,4555,34.22,8,1,2964
2006-02-12,3084,33.65,9,1,2965
2006-02-13,2381,32.36,0,0,2966
2006-02-14,2168,30.78,0,0,2967
2006-02-15,2101,29.15,0,0,2968
2006-02-16,1917,27.47,0,0,2969
2006-02-17,1739,26.02,0,0,2970
2006-02-18,648,24.74,0,0,2971
2006-02-19,642,23.84,0,0,2972
2006-02-20,563,23.2,0,0,2973
2006-02-21,467,22.71,0,0,2974
2006-02-22,448,22.14,0,0,2975
2006-02-23,413,21.68,0,0,2976
2006-02-24,372,21.59,0,0,2977
2006-02-25,350,21.64,0,0,2978
2006-02-26,366,21.64,0,0,2979
2006-02-27,1632,22.59,0,0,2980
2006-02-28,5189,30.66,0,0,2981
2006-03-01,8865,34.48,1,1,2982
2006-03-02,21042,35.59,2,1,2983
2006-03-03,44153,35.71,3,1,2984
2006-03-04,45709,35.68,4,1,2985
2006-03-05,40095,35.56,5,1,2986
2006-03-06,48929,35.77,6,1,2987
2006-03-07,71167,36.19,7,1,2988
2006-03-08,84443,36.5,8,1,2989
2006-03-09,91282,36.55,9,1,2990
2006-03-10,79133,36.37,10,1,2991
2006-03-11,59369,35.94,11,1,2992
2006-03-12,42579,35.45,12,1,2993
2006-03-13,33728,35.14,13,1,2994
2006-03-14,30749,34.96,14,1,2995
2006-03-15,31100,34.99,15,1,2996
2006-03-16,29141,34.92,16,1,2997
2006-03-17,27043,34.84,17,1,2998
2006-03-18,26376,34.78,18,1,2999
2006-03-19,24316,34.75,19,1,3000
2006-03-20,22498,34.7,20,1,3001
2006-03-21,20957,34.68,21,1,3002
2006-03-22,19124,34.62,22,1,3003
2006-03-23,15051,34.51,23,1,3004
2006-03-24,11147,34.42,24,1,3005
2006-03-25,9951,34.76,25,1,3006
2006-03-26,19102,35.09,26,1,3007
2006-03-27,26701,35.09,27,1,3008
2006-03-28,26444,35.05,28,1,3009
2006-03-29,27369,35.02,29,1,3010
2006-03-30,27566,35,30,1,3011
2006-03-31,28285,35.02,31,1,3012
2006-04-01,30594,35.21,32,1,3013
2006-04-02,34939,35.26,33,1,3014
2006-04-03,40307,35.65,34,1,3015
2006-04-04,76215,36.53,35,1,3016
2006-04-05,109613,37.03,36,1,3017
2006-04-06,115396,37.04,37,1,3018
2006-04-07,101851,36.84,38,1,3019
2006-04-08,89187,36.52,39,1,3020
2006-04-09,80971,36.33,40,1,3021
2006-04-10,70757,36.14,41,1,3022
2006-04-11,60373,35.84,42,1,3023
2006-04-12,67686,35.95,43,1,3024
2006-04-13,79932,36.1,44,1,3025
2006-04-14,84041,36.43,45,1,3026
2006-04-15,96447,36.69,46,1,3027
2006-04-16,101077,36.77,47,1,3028
2006-04-17,104665,36.83,48,1,3029
2006-04-18,99909,36.77,49,1,3030
2006-04-19,86862,36.53,50,1,3031
2006-04-20,68026,36.1,51,1,3032
2006-04-21,51845,35.65,52,1,3033
2006-04-22,43398,35.43,53,1,3034
2006-04-23,38174,35.22,54,1,3035
2006-04-24,33263,35.06,55,1,3036
2006-04-25,30601,34.95,56,1,3037
2006-04-26,28759,34.85,57,1,3038
2006-04-27,26597,34.79,58,1,3039
2006-04-28,23947,34.71,59,1,3040
2006-04-29,21675,34.82,60,1,3041
2006-04-30,21037,34.88,61,1,3042
2006-05-01,21409,34.89,62,1,3043
2006-05-02,20720,34.82,63,1,3044
2006-05-03,14747,34.62,64,1,3045
2006-05-04,6786,34.35,65,1,3046
2006-05-05,4444,34.06,66,1,3047
2006-05-06,3239,33.5,67,1,3048
2006-05-07,2641,32.66,0,0,3049
2006-05-08,2437,31.46,0,0,3050
2006-05-09,2206,29.87,0,0,3051
2006-05-10,2031,29.79,0,0,3052
2006-05-11,850,29.95,0,0,3053
2006-05-12,1940,29.93,0,0,3054
2006-05-13,2668,29.96,0,0,3055
2006-05-14,2223,29.74,0,0,3056
2006-05-15,734,29.41,0,0,3057
2006-05-16,701,29.02,0,0,3058
2006-05-17,669,27.98,0,0,3059
2006-05-18,663,27.62,0,0,3060
2006-05-19,630,27.39,0,0,3061
2006-05-20,579,27.11,0,0,3062
2006-05-21,560,27.15,0,0,3063
2006-05-22,503,27.14,0,0,3064
2006-05-23,427,27.52,0,0,3065
2006-05-24,1433,27.58,0,0,3066
2006-05-25,1466,27.29,0,0,3067
2006-05-26,1458,26.47,0,0,3068
2006-05-27,366,25.02,0,0,3069
2006-05-28,351,24.05,0,0,3070
2006-05-29,386,23.27,0,0,3071
2006-05-30,409,22.66,0,0,3072
2006-05-31,422,22.13,0,0,3073
2006-06-01,449,21.87,0,0,3074
2006-06-02,461,21.76,0,0,3075
2006-06-03,467,21.74,0,0,3076
2006-06-04,463,21.97,0,0,3077
2006-06-05,490,22.15,0,0,3078
2006-06-06,543,22.25,0,0,3079
2006-06-07,581,22.72,0,0,3080
2006-06-08,575,22.76,0,0,3081
2006-06-09,574,22.57,0,0,3082
2006-06-10,563,22.29,0,0,3083
2006-06-11,566,22.03,0,0,3084
2006-06-12,583,21.73,0,0,3085
2006-06-13,583,21.53,0,0,3086
2006-06-14,587,21.4,0,0,3087
2006-06-15,589,21.29,0,0,3088
2006-06-16,583,21.27,0,0,3089
2006-06-17,572,21.3,0,0,3090
2006-06-18,583,21.3,0,0,3091
2006-06-19,596,21.2,0,0,3092
2006-06-20,606,20.99,0,0,3093
2006-06-21,669,20.71,0,0,3094
2006-06-22,694,20.36,0,0,3095
2006-06-23,679,20.11,0,0,3096
2006-06-24,667,19.83,0,0,3097
2006-06-25,614,19.6,0,0,3098
2006-06-26,590,19.42,0,0,3099
2006-06-27,558,19.3,0,0,3100
2006-06-28,577,19.15,0,0,3101
2006-06-29,562,19.04,0,0,3102
2006-06-30,548,18.91,0,0,3103
2006-07-01,543,18.72,0,0,3104
2006-07-02,535,18.56,0,0,3105
2006-07-03,524,18.39,0,0,3106
2006-07-04,519,18.25,0,0,3107
2006-07-05,533,18.12,0,0,3108
2006-07-06,544,17.98,0,0,3109
2006-07-07,565,17.88,0,0,3110
2006-07-08,612,17.79,0,0,3111
2006-07-09,623,17.72,0,0,3112
2006-07-10,616,17.62,0,0,3113
2006-07-11,626,17.52,0,0,3114
2006-07-12,613,17.45,0,0,3115
2006-07-13,609,17.39,0,0,3116
2006-07-14,603,17.33,0,0,3117
2006-07-15,599,17.31,0,0,3118
2006-07-16,593,17.37,0,0,3119
2006-07-17,589,17.46,0,0,3120
2006-07-18,596,17.56,0,0,3121
2006-07-19,594,17.67,0,0,3122
2006-07-20,623,17.76,0,0,3123
2006-07-21,652,17.86,0,0,3124
2006-07-22,658,17.97,0,0,3125
2006-07-23,647,18.1,0,0,3126
2006-07-24,673,18.25,0,0,3127
2006-07-25,683,18.49,0,0,3128
2006-07-26,683,18.57,0,0,3129
2006-07-27,661,18.63,0,0,3130
2006-07-28,625,18.65,0,0,3131
2006-07-29,604,18.65,0,0,3132
2006-07-30,588,18.62,0,0,3133
2006-07-31,569,18.55,0,0,3134
2006-08-01,568,18.5,0,0,3135
2006-08-02,545,18.5,0,0,3136
2006-08-03,537,18.49,0,0,3137
2006-08-04,574,18.5,0,0,3138
2006-08-05,598,18.52,0,0,3139
2006-08-06,585,18.52,0,0,3140
2006-08-07,568,18.5,0,0,3141
2006-08-08,540,18.47,0,0,3142
2006-08-09,543,18.44,0,0,3143
2006-08-10,541,18.43,0,0,3144
2006-08-11,515,18.42,0,0,3145
2006-08-12,515,18.42,0,0,3146
2006-08-13,500,18.42,0,0,3147
2006-08-14,495,18.41,0,0,3148
2006-08-15,494,18.36,0,0,3149
2006-08-16,509,18.34,0,0,3150
2006-08-17,525,18.31,0,0,3151
2006-08-18,539,18.26,0,0,3152
2006-08-19,552,18.21,0,0,3153
2006-08-20,523,18.18,0,0,3154
2006-08-21,502,18.22,0,0,3155
2006-08-22,492,18.26,0,0,3156
2006-08-23,498,18.3,0,0,3157
2006-08-24,469,18.34,0,0,3158
2006-08-25,462,18.37,0,0,3159
2006-08-26,464,18.37,0,0,3160
2006-08-27,442,18.34,0,0,3161
2006-08-28,430,18.26,0,0,3162
2006-08-29,432,18.18,0,0,3163
2006-08-30,425,18.12,0,0,3164
2006-08-31,411,18.09,0,0,3165
2006-09-01,415,18.07,0,0,3166
2006-09-02,410,18.04,0,0,3167
2006-09-03,399,18.02,0,0,3168
2006-09-04,414,18.03,0,0,3169
2006-09-05,405,18.06,0,0,3170
2006-09-06,420,18.11,0,0,3171
2006-09-07,437,18.19,0,0,3172
2006-09-08,463,18.26,0,0,3173
2006-09-09,455,18.33,0,0,3174
2006-09-10,434,18.36,0,0,3175
2006-09-11,408,18.42,0,0,3176
2006-09-12,384,19.12,0,0,3177
2006-09-13,373,19.21,0,0,3178
2006-09-14,368,19.25,0,0,3179
2006-09-15,364,19.25,0,0,3180
2006-09-16,354,19.08,0,0,3181
2006-09-17,332,19.21,0,0,3182
2006-09-18,313,19.29,0,0,3183
2006-09-19,329,19.2,0,0,3184
2006-09-20,336,19.04,0,0,3185
2006-09-21,331,18.66,0,0,3186
2006-09-22,336,18.46,0,0,3187
2006-09-23,316,18.26,0,0,3188
2006-09-24,284,18.04,0,0,3189
2006-09-25,270,17.94,0,0,3190
2006-09-26,270,17.83,0,0,3191
2006-09-27,285,17.65,0,0,3192
2006-09-28,289,17.12,0,0,3193
2006-09-29,310,16.83,0,0,3194
2006-09-30,306,16.92,0,0,3195
2006-10-01,299,16.7,0,0,3196
2006-10-02,286,16.35,0,0,3197
2006-10-03,263,16.76,0,0,3198
2006-10-04,258,16.51,0,0,3199
2006-10-05,233,16.43,0,0,3200
2006-10-06,208,16.36,0,0,3201
2006-10-07,205,16.36,0,0,3202
2006-10-08,205,16.28,0,0,3203
2006-10-09,213,16.19,0,0,3204
2006-10-10,248,16.14,0,0,3205
2006-10-11,284,16.04,0,0,3206
2006-10-12,290,15.96,0,0,3207
2006-10-13,294,15.71,0,0,3208
2006-10-14,241,15.59,0,0,3209
2006-10-15,70,15.34,0,0,3210
2006-10-16,28,15.23,0,0,3211
2006-10-17,40,15.15,0,0,3212
2006-10-18,33,15.03,0,0,3213
2006-10-19,45,14.95,0,0,3214
2006-10-20,158,14.86,0,0,3215
2006-10-21,133,14.79,0,0,3216
2006-10-22,45,14.76,0,0,3217
2006-10-23,20,14.74,0,0,3218
2006-10-24,93,14.73,0,0,3219
2006-10-25,99,14.73,0,0,3220
2006-10-26,94,14.63,0,0,3221
2006-10-27,70,14.44,0,0,3222
2006-10-28,50,14.42,0,0,3223
2006-10-29,40,14.49,0,0,3224
2006-10-30,40,14.54,0,0,3225
2006-10-31,37,14.53,0,0,3226
2006-11-01,44,14.44,0,0,3227
2006-11-02,72,14.37,0,0,3228
2006-11-03,65,14.72,0,0,3229
2006-11-04,65,14.87,0,0,3230
2006-11-05,50,14.94,0,0,3231
2006-11-06,45,15.06,0,0,3232
2006-11-07,57,15.08,0,0,3233
2006-11-08,58,15.01,0,0,3234
2006-11-09,45,15.07,0,0,3235
2006-11-10,52,15.15,0,0,3236
2006-11-11,55,15.06,0,0,3237
2006-11-12,55,15.21,0,0,3238
2006-11-13,59,15.46,0,0,3239
2006-11-14,78,15.76,0,0,3240
2006-11-15,65,16.13,0,0,3241
2006-11-16,53,16.34,0,0,3242
2006-11-17,65,16.37,0,0,3243
2006-11-18,65,16.25,0,0,3244
2006-11-19,58,16.04,0,0,3245
2006-11-20,55,15.85,0,0,3246
2006-11-21,48,15.74,0,0,3247
2006-11-22,45,15.73,0,0,3248
2006-11-23,45,15.78,0,0,3249
2006-11-24,45,15.87,0,0,3250
2006-11-25,45,16.04,0,0,3251
2006-11-26,51,15.96,0,0,3252
2006-11-27,55,16.1,0,0,3253
2006-11-28,55,16.37,0,0,3254
2006-11-29,74,16.37,0,0,3255
2006-11-30,110,16.35,0,0,3256
2006-12-01,123,15.99,0,0,3257
2006-12-02,125,15.76,0,0,3258
2006-12-03,114,15.68,0,0,3259
2006-12-04,83,15.63,0,0,3260
2006-12-05,55,15.67,0,0,3261
2006-12-06,55,15.63,0,0,3262
2006-12-07,55,15.7,0,0,3263
2006-12-08,55,15.58,0,0,3264
2006-12-09,55,15.76,0,0,3265
2006-12-10,55,16.23,0,0,3266
2006-12-11,55,16.73,0,0,3267
2006-12-12,55,17.47,0,0,3268
2006-12-13,55,18.19,0,0,3269
2006-12-14,55,20.96,0,0,3270
2006-12-15,55,22.72,0,0,3271
2006-12-16,55,22.72,0,0,3272
2006-12-17,55,22.01,0,0,3273
2006-12-18,55,21.07,0,0,3274
2006-12-19,55,19.49,0,0,3275
2006-12-20,55,18.55,0,0,3276
2006-12-21,55,17.85,0,0,3277
2006-12-22,55,17.59,0,0,3278
2006-12-23,55,17.74,0,0,3279
2006-12-24,55,17.8,0,0,3280
2006-12-25,55,17.68,0,0,3281
2006-12-26,55,17.41,0,0,3282
2006-12-27,55,18,0,0,3283
2006-12-28,55,23.58,0,0,3284
2006-12-29,55,23.98,0,0,3285
2006-12-30,1132,23.07,0,0,3286
2006-12-31,65,21.22,0,0,3287
2007-01-01,65,19.58,0,0,3288
2007-01-02,58,18.74,0,0,3289
2007-01-03,55,18.19,0,0,3290
2007-01-04,55,17.88,0,0,3291
2007-01-05,59,17.84,0,0,3292
2007-01-06,60,18.42,0,0,3293
2007-01-07,66,18.52,0,0,3294
2007-01-08,70,18.13,0,0,3295
2007-01-09,74,17.8,0,0,3296
2007-01-10,68,17.52,0,0,3297
2007-01-11,65,17.18,0,0,3298
2007-01-12,65,17,0,0,3299
2007-01-13,65,16.68,0,0,3300
2007-01-14,65,16.58,0,0,3301
2007-01-15,65,16.52,0,0,3302
2007-01-16,65,16.38,0,0,3303
2007-01-17,65,16.29,0,0,3304
2007-01-18,65,16.29,0,0,3305
2007-01-19,65,16.18,0,0,3306
2007-01-20,65,16.07,0,0,3307
2007-01-21,65,15.9,0,0,3308
2007-01-22,65,15.77,0,0,3309
2007-01-23,73,15.73,0,0,3310
2007-01-24,75,15.59,0,0,3311
2007-01-25,79,15.52,0,0,3312
2007-01-26,85,15.44,0,0,3313
2007-01-27,85,15.38,0,0,3314
2007-01-28,78,15.47,0,0,3315
2007-01-29,71,15.67,0,0,3316
2007-01-30,70,16.27,0,0,3317
2007-01-31,67,16.53,0,0,3318
2007-02-01,71,16.56,0,0,3319
2007-02-02,71,16.52,0,0,3320
2007-02-03,69,16.35,0,0,3321
2007-02-04,66,16.18,0,0,3322
2007-02-05,66,16.14,0,0,3323
2007-02-06,66,16.18,0,0,3324
2007-02-07,66,16.39,0,0,3325
2007-02-08,66,16.54,0,0,3326
2007-02-09,59,17.13,0,0,3327
2007-02-10,55,20.28,0,0,3328
2007-02-11,59,27.95,0,0,3329
2007-02-12,1499,29.13,0,0,3330
2007-02-13,2009,28.99,0,0,3331
2007-02-14,2155,27.96,0,0,3332
2007-02-15,2086,25.89,0,0,3333
2007-02-16,1766,23.97,0,0,3334
2007-02-17,1316,22.61,0,0,3335
2007-02-18,66,21.47,0,0,3336
2007-02-19,66,20.64,0,0,3337
2007-02-20,66,19.84,0,0,3338
2007-02-21,66,19.24,0,0,3339
2007-02-22,66,18.84,0,0,3340
2007-02-23,66,19.11,0,0,3341
2007-02-24,66,21.27,0,0,3342
2007-02-25,66,21.49,0,0,3343
2007-02-26,64,23.05,0,0,3344
2007-02-27,61,24.58,0,0,3345
2007-02-28,61,24.79,0,0,3346
2007-03-01,61,24.79,0,0,3347
2007-03-02,60,24.67,0,0,3348
2007-03-03,60,23.89,0,0,3349
2007-03-04,60,22.82,0,0,3350
2007-03-05,66,22.07,0,0,3351
2007-03-06,66,21.63,0,0,3352
2007-03-07,72,20.6,0,0,3353
2007-03-08,81,19.64,0,0,3354
2007-03-09,90,19.08,0,0,3355
2007-03-10,86,18.76,0,0,3356
2007-03-11,81,18.41,0,0,3357
2007-03-12,76,17.99,0,0,3358
2007-03-13,91,17.69,0,0,3359
2007-03-14,100,17.53,0,0,3360
2007-03-15,103,17.5,0,0,3361
2007-03-16,105,17.8,0,0,3362
2007-03-17,128,17.19,0,0,3363
2007-03-18,135,16.98,0,0,3364
2007-03-19,173,16.8,0,0,3365
2007-03-20,204,16.67,0,0,3366
2007-03-21,201,16.58,0,0,3367
2007-03-22,221,16.5,0,0,3368
2007-03-23,237,16.27,0,0,3369
2007-03-24,255,16.15,0,0,3370
2007-03-25,260,16.02,0,0,3371
2007-03-26,256,15.83,0,0,3372
2007-03-27,244,15.95,0,0,3373
2007-03-28,309,16.16,0,0,3374
2007-03-29,370,16.45,0,0,3375
2007-03-30,378,16.52,0,0,3376
2007-03-31,384,16.52,0,0,3377
2007-04-01,401,16.48,0,0,3378
2007-04-02,410,16.59,0,0,3379
2007-04-03,405,16.73,0,0,3380
2007-04-04,469,16.8,0,0,3381
2007-04-05,501,16.77,0,0,3382
2007-04-06,545,16.7,0,0,3383
2007-04-07,559,16.66,0,0,3384
2007-04-08,556,16.74,0,0,3385
2007-04-09,571,16.75,0,0,3386
2007-04-10,600,16.75,0,0,3387
2007-04-11,594,16.56,0,0,3388
2007-04-12,597,16.66,0,0,3389
2007-04-13,616,16.61,0,0,3390
2007-04-14,629,16.56,0,0,3391
2007-04-15,583,16.71,0,0,3392
2007-04-16,522,16.76,0,0,3393
2007-04-17,507,16.72,0,0,3394
2007-04-18,491,16.54,0,0,3395
2007-04-19,486,16.33,0,0,3396
2007-04-20,455,15.92,0,0,3397
2007-04-21,399,15.49,0,0,3398
2007-04-22,337,15.31,0,0,3399
2007-04-23,314,15.47,0,0,3400
2007-04-24,296,16.62,0,0,3401
2007-04-25,292,16.63,0,0,3402
2007-04-26,278,16.19,0,0,3403
2007-04-27,287,15.54,0,0,3404
2007-04-28,291,15.14,0,0,3405
2007-04-29,291,14.52,0,0,3406
2007-04-30,325,14.22,0,0,3407
2007-05-01,337,13.97,0,0,3408
2007-05-02,331,14.02,0,0,3409
2007-05-03,306,14.27,0,0,3410
2007-05-04,323,14.73,0,0,3411
2007-05-05,326,15.75,0,0,3412
2007-05-06,312,15.82,0,0,3413
2007-05-07,319,15.77,0,0,3414
2007-05-08,338,14.59,0,0,3415
2007-05-09,378,14.21,0,0,3416
2007-05-10,426,13.91,0,0,3417
2007-05-11,484,14.34,0,0,3418
2007-05-12,514,14.31,0,0,3419
2007-05-13,533,14.21,0,0,3420
2007-05-14,524,14.33,0,0,3421
2007-05-15,518,14.33,0,0,3422
2007-05-16,532,14.27,0,0,3423
2007-05-17,579,14.36,0,0,3424
2007-05-18,604,14.48,0,0,3425
2007-05-19,608,14.29,0,0,3426
2007-05-20,598,14.28,0,0,3427
2007-05-21,613,14.32,0,0,3428
2007-05-22,609,14.58,0,0,3429
2007-05-23,614,14.61,0,0,3430
2007-05-24,633,14.57,0,0,3431
2007-05-25,648,14.19,0,0,3432
2007-05-26,632,13.69,0,0,3433
2007-05-27,618,13.32,0,0,3434
2007-05-28,612,13.52,0,0,3435
2007-05-29,628,14.17,0,0,3436
2007-05-30,641,14.38,0,0,3437
2007-05-31,629,14.41,0,0,3438
2007-06-01,599,14.4,0,0,3439
2007-06-02,577,14.4,0,0,3440
2007-06-03,561,14.78,0,0,3441
2007-06-04,562,15.04,0,0,3442
2007-06-05,571,15.07,0,0,3443
2007-06-06,588,15.05,0,0,3444
2007-06-07,612,15.24,0,0,3445
2007-06-08,614,15.53,0,0,3446
2007-06-09,619,15.66,0,0,3447
2007-06-10,628,15.6,0,0,3448
2007-06-11,639,15.5,0,0,3449
2007-06-12,643,15.35,0,0,3450
2007-06-13,671,15.07,0,0,3451
2007-06-14,674,14.7,0,0,3452
2007-06-15,666,14.43,0,0,3453
2007-06-16,677,14.24,0,0,3454
2007-06-17,654,14.54,0,0,3455
2007-06-18,648,14.96,0,0,3456
2007-06-19,639,15.12,0,0,3457
2007-06-20,627,15.22,0,0,3458
2007-06-21,635,15.35,0,0,3459
2007-06-22,664,15.56,0,0,3460
2007-06-23,681,15.49,0,0,3461
2007-06-24,651,15.59,0,0,3462
2007-06-25,633,15.81,0,0,3463
2007-06-26,674,15.98,0,0,3464
2007-06-27,701,16.03,0,0,3465
2007-06-28,687,16.54,0,0,3466
2007-06-29,674,17.24,0,0,3467
2007-06-30,661,17.62,0,0,3468
2007-07-01,634,17.84,0,0,3469
2007-07-02,626,18.15,0,0,3470
2007-07-03,626,18.4,0,0,3471
2007-07-04,654,18.4,0,0,3472
2007-07-05,656,17.94,0,0,3473
2007-07-06,681,17.89,0,0,3474
2007-07-07,674,18,0,0,3475
2007-07-08,638,17.93,0,0,3476
2007-07-09,612,18.03,0,0,3477
2007-07-10,614,18.24,0,0,3478
2007-07-11,626,18.43,0,0,3479
2007-07-12,652,18.46,0,0,3480
2007-07-13,647,18.42,0,0,3481
2007-07-14,614,18.42,0,0,3482
2007-07-15,601,18.47,0,0,3483
2007-07-16,617,18.65,0,0,3484
2007-07-17,657,18.7,0,0,3485
2007-07-18,691,18.59,0,0,3486
2007-07-19,674,18.67,0,0,3487
2007-07-20,663,18.9,0,0,3488
2007-07-21,622,18.98,0,0,3489
2007-07-22,594,18.85,0,0,3490
2007-07-23,573,18.73,0,0,3491
2007-07-24,590,18.68,0,0,3492
2007-07-25,622,18.64,0,0,3493
2007-07-26,622,18.64,0,0,3494
2007-07-27,627,18.54,0,0,3495
2007-07-28,634,18.54,0,0,3496
2007-07-29,623,18.38,0,0,3497
2007-07-30,617,18.13,0,0,3498
2007-07-31,649,17.69,0,0,3499
2007-08-01,656,17.7,0,0,3500
2007-08-02,633,17.64,0,0,3501
2007-08-03,622,17.65,0,0,3502
2007-08-04,589,17.67,0,0,3503
2007-08-05,559,17.74,0,0,3504
2007-08-06,555,17.89,0,0,3505
2007-08-07,545,17.8,0,0,3506
2007-08-08,531,17.86,0,0,3507
2007-08-09,510,18.17,0,0,3508
2007-08-10,495,18.37,0,0,3509
2007-08-11,484,18.35,0,0,3510
2007-08-12,443,18.32,0,0,3511
2007-08-13,449,18.35,0,0,3512
2007-08-14,441,18.29,0,0,3513
2007-08-15,472,18.39,0,0,3514
2007-08-16,508,18.32,0,0,3515
2007-08-17,554,17.94,0,0,3516
2007-08-18,545,17.59,0,0,3517
2007-08-19,520,17.57,0,0,3518
2007-08-20,501,17.43,0,0,3519
2007-08-21,481,17.29,0,0,3520
2007-08-22,506,17.34,0,0,3521
2007-08-23,507,17.52,0,0,3522
2007-08-24,518,17.58,0,0,3523
2007-08-25,513,17.59,0,0,3524
2007-08-26,502,17.4,0,0,3525
