agency_cd,site_no,sample_dt,sample_tm,sample_end_dt,sample_end_tm,tm_datum_rlbty_cd,coll_ent_cd,medium_cd,project_cd,aqfr_cd,tu_id,body_part_id,hyd_cond_cd,samp_type_cd,hyd_event_cd,sample_lab_cm_tx,sample_start_time_datum_cd_reported,sample_end_time_datum_cd_reported,startDateTime,tz_cd,remark_cd_00631,result_va_00631,val_qual_tx_00631,meth_cd_00631,dqi_cd_00631,rpt_lev_va_00631,rpt_lev_cd_00631,lab_std_va_00631,prep_set_no_00631,prep_dt_00631,anl_set_no_00631,anl_dt_00631,result_lab_cm_tx_00631,anl_ent_cd_00631,remark_cd_00681,result_va_00681,val_qual_tx_00681,meth_cd_00681,dqi_cd_00681,rpt_lev_va_00681,rpt_lev_cd_00681,lab_std_va_00681,prep_set_no_00681,prep_dt_00681,anl_set_no_00681,anl_dt_00681,result_lab_cm_tx_00681,anl_ent_cd_00681,remark_cd_00608,result_va_00608,val_qual_tx_00608,meth_cd_00608,dqi_cd_00608,rpt_lev_va_00608,rpt_lev_cd_00608,lab_std_va_00608,prep_set_no_00608,prep_dt_00608,anl_set_no_00608,anl_dt_00608,result_lab_cm_tx_00608,anl_ent_cd_00608,remark_cd_00671,result_va_00671,val_qual_tx_00671,meth_cd_00671,dqi_cd_00671,rpt_lev_va_00671,rpt_lev_cd_00671,lab_std_va_00671,prep_set_no_00671,prep_dt_00671,anl_set_no_00671,anl_dt_00671,result_lab_cm_tx_00671,anl_ent_cd_00671,remark_cd_70953,result_va_70953,val_qual_tx_70953,meth_cd_70953,dqi_cd_70953,rpt_lev_va_70953,rpt_lev_cd_70953,lab_std_va_70953,prep_set_no_70953,prep_dt_70953,anl_set_no_70953,anl_dt_70953,result_lab_cm_tx_70953,anl_ent_cd_70953,remark_cd_00613,result_va_00613,val_qual_tx_00613,meth_cd_00613,dqi_cd_00613,rpt_lev_va_00613,rpt_lev_cd_00613,lab_std_va_00613,prep_set_no_00613,prep_dt_00613,anl_set_no_00613,anl_dt_00613,result_lab_cm_tx_00613,anl_ent_cd_00613,remark_cd_50624,result_va_50624,val_qual_tx_50624,meth_cd_50624,dqi_cd_50624,rpt_lev_va_50624,rpt_lev_cd_50624,lab_std_va_50624,prep_set_no_50624,prep_dt_50624,anl_set_no_50624,anl_dt_50624,result_lab_cm_tx_50624,anl_ent_cd_50624,remark_cd_63162,result_va_63162,val_qual_tx_63162,meth_cd_63162,dqi_cd_63162,rpt_lev_va_63162,rpt_lev_cd_63162,lab_std_va_63162,prep_set_no_63162,prep_dt_63162,anl_set_no_63162,anl_dt_63162,result_lab_cm_tx_63162,anl_ent_cd_63162,remark_cd_62360,result_va_62360,val_qual_tx_62360,meth_cd_62360,dqi_cd_62360,rpt_lev_va_62360,rpt_lev_cd_62360,lab_std_va_62360,prep_set_no_62360,prep_dt_62360,anl_set_no_62360,anl_dt_62360,result_lab_cm_tx_62360,anl_ent_cd_62360,remark_cd_62854,result_va_62854,val_qual_tx_62854,meth_cd_62854,dqi_cd_62854,rpt_lev_va_62854,rpt_lev_cd_62854,lab_std_va_62854,prep_set_no_62854,prep_dt_62854,anl_set_no_62854,anl_dt_62854,result_lab_cm_tx_62854,anl_ent_cd_62854
USGS,382006121401601,2018-08-07,04:15:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-07T12:15:00Z,UTC,<,0.04,@c,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,The holding time for the processing of this sample has been exceeded,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.166,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-07,04:36:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-07T12:36:00Z,UTC,<,0.04,@c,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,The holding time for the processing of this sample has been exceeded,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.182,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-07,04:55:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-07T12:55:00Z,UTC,<,0.04,@c,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,The holding time for the processing of this sample has been exceeded,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.175,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-07,05:00:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-07T13:00:00Z,UTC,<,0.04,@c,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,The holding time for the processing of this sample has been exceeded,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.177,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.001,n,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-07,05:20:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-07T13:20:00Z,UTC,NA,0.053,@nc,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,The holding time for the processing of this sample has been exceeded,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.167,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-07,05:30:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-07T13:30:00Z,UTC,<,0.04,@c,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,The holding time for the processing of this sample has been exceeded,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.179,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-14,07:00:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-14T15:00:00Z,UTC,<,0.04,NA,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.193,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,E,1.7,b,00050,S,0.1,MRL,NA,201824901,2018-09-06,18T249CA,2018-09-06,NA,USGSNWQL,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,00050,S,0.1,MRL,NA,201824901,2018-09-06,18T249CA,2018-09-06,NA,USGSNWQL,NA,0.35,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-14,08:00:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-14T16:00:00Z,UTC,<,0.04,NA,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.196,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,E,1.9,b,00050,S,0.1,MRL,NA,201824901,2018-09-06,18T249CA,2018-09-06,NA,USGSNWQL,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,00050,S,0.1,MRL,NA,201824901,2018-09-06,18T249CA,2018-09-06,NA,USGSNWQL,NA,0.33,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-14,09:00:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,7,9,NA,PST,PST,2018-08-14T17:00:00Z,UTC,<,0.04,NA,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.193,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,E,2.1,b,00050,S,0.1,MRL,NA,201824901,2018-09-06,18T249CA,2018-09-06,NA,USGSNWQL,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,00050,S,0.1,MRL,NA,201824901,2018-09-06,18T249CA,2018-09-06,NA,USGSNWQL,NA,0.36,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-14,10:00:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-14T18:00:00Z,UTC,<,0.04,NA,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.191,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,E,2,b,00050,S,0.1,MRL,NA,201824901,2018-09-06,18T249CA,2018-09-06,NA,USGSNWQL,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,00050,S,0.1,MRL,NA,201824901,2018-09-06,18T249CA,2018-09-06,NA,USGSNWQL,NA,0.31,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-14,11:00:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-14T19:00:00Z,UTC,<,0.04,@c,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318260A,2018-09-17,The holding time for the processing of this sample has been exceeded,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18247A,2018-09-05,NA,USGSNWQL,NA,0.196,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18247A,2018-09-05,NA,USGSNWQL,E,2,b,00050,S,0.1,MRL,NA,201824902,2018-09-06,18T249CB,2018-09-06,NA,USGSNWQL,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18247A,2018-09-05,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,00050,S,0.1,MRL,NA,201824902,2018-09-06,18T249CB,2018-09-06,NA,USGSNWQL,NA,0.33,@c,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP263A,2018-09-26,The holding time for the processing of this sample has been exceeded,USGSNWQL
USGS,382006121401601,2018-08-14,12:00:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-14T20:00:00Z,UTC,<,0.04,NA,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.183,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,E,1.8,b,00050,S,0.1,MRL,NA,201824902,2018-09-06,18T249CB,2018-09-06,NA,USGSNWQL,NA,0.002,n,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,00050,S,0.1,MRL,NA,201824902,2018-09-06,18T249CB,2018-09-06,NA,USGSNWQL,NA,0.31,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-08-15,09:00:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-08-15T17:00:00Z,UTC,<,0.04,NA,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318254A,2018-09-12,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,0.182,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,E,1.7,b,00050,S,0.1,MRL,NA,201824901,2018-09-06,18T249CA,2018-09-06,NA,USGSNWQL,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18239A,2018-08-27,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,00050,S,0.1,MRL,NA,201824901,2018-09-06,18T249CA,2018-09-06,NA,USGSNWQL,NA,0.28,NA,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP247A,2018-09-05,NA,USGSNWQL
USGS,382006121401601,2018-09-24,14:03:00,NA,NA,K,NA,WS,00GT7A300,NA,NA,NA,9,9,9,NA,PST,PST,2018-09-24T22:03:00Z,UTC,<,0.04,NA,RED01,S,0.04,DLDQC,NA,NA,NA,KNO318292A,2018-10-22,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.01,NA,SHC02,S,0.01,DLDQC,NA,NA,NA,KONE18288A,2018-10-15,NA,USGSNWQL,NA,0.193,NA,PHM01,S,0.004,DLDQC,NA,NA,NA,KONE18288A,2018-10-15,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<,0.001,NA,DZ001,S,0.001,DLDQC,NA,NA,NA,KONE18288A,2018-10-15,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.59,@c,CL063,S,0.05,DLDQC,NA,NA,NA,PDNP311B,2018-11-21,The holding time for the processing of this sample has been exceeded,USGSNWQL
USGS,382006121401601,2018-10-17,16:51:00,NA,NA,K,USGSCAWC,WS,00GTH0100,NA,NA,NA,9,9,9,NA,PST,PST,2018-10-18T00:51:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155,NA,PHM01,R,0.004,DLDQC,NA,NA,NA,KONE18305A,2018-11-05,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382006121401601,2019-04-17,10:22:00,NA,NA,K,NA,WS,00G0A0900,NA,NA,NA,4,9,9,L-1140025 Cooler did not have Dry Ice placard on it.,PDT,PDT,2019-04-17T17:22:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,00050,S,0.1,MRL,NA,201912301,2019-05-03,19T123CA,2019-05-03,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,00050,S,0.1,MRL,NA,201912301,2019-05-03,19T123CA,2019-05-03,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382006121401601,2019-04-17,10:23:00,NA,NA,K,NA,WS,00G0A0900,NA,NA,NA,4,9,9,L-1140026 Cooler did not have Dry Ice placard on it.,PDT,PDT,2019-04-17T17:23:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,00050,S,0.1,MRL,NA,201912301,2019-05-03,19T123CA,2019-05-03,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,00050,S,0.1,MRL,NA,201912301,2019-05-03,19T123CA,2019-05-03,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382006121401601,2019-04-17,10:24:00,NA,NA,K,NA,WS,00G0A0900,NA,NA,NA,4,9,9,L-1140027 Cooler did not have Dry Ice placard on it.,PDT,PDT,2019-04-17T17:24:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,00050,S,0.1,MRL,NA,201912301,2019-05-03,19T123CA,2019-05-03,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,NA,00050,S,0.1,MRL,NA,201912301,2019-05-03,19T123CA,2019-05-03,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382006121401601,2019-05-01,10:21:00,NA,NA,K,NA,WS,00G0A0900,NA,NA,NA,4,9,9,L-1280121 RECEIVED MAY 07 2019.,PDT,PDT,2019-05-01T17:21:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,00050,S,0.1,MRL,NA,201913701,2019-05-17,19T137CA,2019-05-17,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,00050,S,0.1,MRL,NA,201913701,2019-05-17,19T137CA,2019-05-17,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382006121401601,2019-05-01,10:22:00,NA,NA,K,NA,WS,00G0A0900,NA,NA,NA,4,9,9,L-1280122 RECEIVED MAY 07 2019.,PDT,PDT,2019-05-01T17:22:00Z,UTC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,00050,S,0.1,MRL,NA,201913701,2019-05-17,19T137CA,2019-05-17,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,NA,00050,S,0.1,MRL,NA,201913701,2019-05-17,19T137CA,2019-05-17,NA,USGSNWQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
