agency_cd,site_no,sample_dt,sample_tm,sample_start_time_datum_cd_reported,remark_cd_NO3_NO2_mg_L,result_va_NO3_NO2_mg_L,rpt_lev_va_NO3_NO2_mg_L,rpt_lev_cd_NO3_NO2_mg_L,remark_cd_NH4_mg_L,result_va_NH4_mg_L,rpt_lev_va_NH4_mg_L,rpt_lev_cd_NH4_mg_L,remark_cd_OrthoP_mg_L,result_va_OrthoP_mg_L,rpt_lev_va_OrthoP_L,rpt_lev_cd_OrthoP_mg_L,remark_cd_NO2_mg_L,result_va_NO2_mg_L,rpt_lev_va_NO2_mg_L,rpt_lev_cd_NO2_mg_L,remark_cd_TDN_mg_L,result_va_TDN_mg_L,rpt_lev_va_TDN_mg_L,rpt_lev_cd_TDN_mg_L,remark_cd_Chla_ugL,result_va_Chla_ugL,rpt_lev_va_Chla_ugL,rpt_lev_cd_Chla_ugL,remark_cd_Phaeo_ugL,result_va_Phaeo_ugL,rpt_lev_va_Phaeo_ugL,rpt_lev_cd_Phaeo_ugL,remark_cd_DOC_mgL,result_va_DOC_mgL,rpt_lev_va_DOC_mgL,rpt_lev_cd_DOC_mgL,remark_cd_A254_nm,result_va_A254_nm,rpt_lev_va_A254_nm,rpt_lev_cd_A254_nm,remark_cd_SUVA,result_va_SUVA,rpt_lev_va_SUVA,rpt_lev_cd_SUVA
USGS,380631122032201,2018-08-23,14:00:00,PST,NA,0.321,0.04,DLDQC,NA,0.31,0.01,DLDQC,NA,0.099,0.004,DLDQC,NA,0.008,0.001,DLDQC,NA,0.55,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2018-08-23,16:00:00,PST,NA,0.323,0.04,DLDQC,NA,0.41,0.01,DLDQC,NA,0.098,0.004,DLDQC,NA,0.008,0.001,DLDQC,NA,0.52,0.05,DLDQC,NA,2.8,0.1,MRL,NA,1.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2018-08-29,12:15:00,PST,NA,0.314,0.04,DLDQC,NA,0.39,0.01,DLDQC,NA,0.092,0.004,DLDQC,NA,0.007,0.001,DLDQC,NA,0.49,0.05,DLDQC,E,1.2,0.125,MRL,E,0.8,0.125,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2018-10-17,11:55:00,PST,NA,0.307,0.04,DLDQC,NA,0.36,0.01,DLDQC,NA,0.09,0.004,DLDQC,NA,0.009,0.001,DLDQC,NA,0.54,0.05,DLDQC,E,1.5,0.1,MRL,NA,0.7,0.1,MRL,NA,2.1,0.3,LRL,NA,0.053,0.0097,MDL,NA,2.5,NA,NA
USGS,380631122032201,2019-02-07,09:30:00,PST,NA,0.51,0.04,DLDQC,NA,0.13,0.01,DLDQC,NA,0.08,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.92,0.05,DLDQC,NA,1.2,0.1,MRL,NA,2.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-03-21,08:30:00,PST,NA,0.295,0.04,DLDQC,NA,0.05,0.01,DLDQC,NA,0.069,0.004,DLDQC,NA,0.006,0.001,DLDQC,NA,0.52,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-04-18,08:00:00,PST,NA,0.212,0.04,DLDQC,NA,0.05,0.01,DLDQC,NA,0.058,0.004,DLDQC,NA,0.004,0.001,DLDQC,NA,0.46,0.05,DLDQC,NA,2.4,0.1,MRL,NA,4.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-05-07,09:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,0.1,MRL,NA,3.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-05-07,09:03:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,0.1,MRL,NA,3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-05-30,10:30:00,PST,NA,0.222,0.04,DLDQC,NA,0.02,0.01,DLDQC,NA,0.052,0.004,DLDQC,NA,0.005,0.001,DLDQC,NA,0.34,0.05,DLDQC,NA,5.6,0.1,MRL,NA,2.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-06-04,09:50:00,PST,NA,0.221,0.04,DLDQC,NA,0.04,0.01,DLDQC,NA,0.072,0.004,DLDQC,NA,0.004,0.001,DLDQC,NA,0.49,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-07-19,10:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0.1,MRL,NA,10.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-07-19,10:10:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.1,MRL,NA,5.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-07-19,10:20:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,0.1,MRL,NA,23,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-07-19,10:30:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2,0.1,MRL,NA,34.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-07-19,10:40:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,0.1,MRL,NA,47.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-08-08,08:30:00,PST,NA,0.174,0.04,DLDQC,NA,0.33,0.01,DLDQC,NA,0.07,0.004,DLDQC,NA,0.005,0.001,DLDQC,NA,0.36,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-09-10,09:00:00,PST,NA,0.249,0.04,DLDQC,NA,0.05,0.01,DLDQC,NA,0.08,0.004,DLDQC,NA,0.006,0.001,DLDQC,NA,0.44,0.05,DLDQC,NA,2.8,0.1,MRL,NA,2.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-10-08,08:30:00,PST,NA,0.291,0.04,DLDQC,NA,0.17,0.01,DLDQC,NA,0.084,0.004,DLDQC,NA,0.008,0.001,DLDQC,NA,0.47,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2019-12-12,10:30:00,PST,NA,0.41,0.04,DLDQC,NA,0.52,0.01,DLDQC,NA,0.07,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.76,0.05,DLDQC,NA,0.6,0.1,MRL,NA,1.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2020-02-05,10:15:00,PST,NA,0.47,0.04,DLDQC,NA,0.39,0.01,DLDQC,NA,0.07,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.74,0.05,DLDQC,NA,1.2,0.1,MRL,NA,1.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2020-02-27,12:15:00,PST,NA,0.51,0.04,DLDQC,NA,0.11,0.01,DLDQC,NA,0.07,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.84,0.05,DLDQC,NA,4,0.1,MRL,NA,2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2020-05-01,13:15:00,PST,NA,0.463,0.04,DLDQC,NA,0.08,0.01,DLDQC,NA,0.085,0.004,DLDQC,NA,0.012,0.001,DLDQC,NA,0.75,0.05,DLDQC,NA,2.6,0.1,MRL,NA,3.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2020-05-21,11:15:00,PST,NA,0.422,0.04,DLDQC,NA,0.14,0.01,DLDQC,NA,0.082,0.004,DLDQC,NA,0.008,0.001,DLDQC,NA,0.69,0.05,DLDQC,NA,1.9,0.1,MRL,NA,1.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2020-06-09,10:15:00,PST,NA,0.421,0.04,DLDQC,NA,0.16,0.01,DLDQC,NA,0.098,0.004,DLDQC,NA,0.006,0.001,DLDQC,NA,0.65,0.05,DLDQC,NA,2.2,0.1,MRL,NA,3.8,0.1,MRL,NA,2.9,0.3,LRL,NA,0.081,0.00245,MDL,NA,2.8,NA,NA
USGS,380631122032201,2020-08-11,11:15:00,PST,NA,0.279,0.04,DLDQC,NA,0.22,0.01,DLDQC,NA,0.099,0.004,DLDQC,NA,0.007,0.001,DLDQC,NA,0.49,0.05,DLDQC,NA,3.1,0.1,MRL,NA,1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2020-08-18,15:28:00,PST,NA,0.206,0.04,DLDQC,NA,0.21,0.01,DLDQC,NA,0.089,0.004,DLDQC,NA,0.009,0.001,DLDQC,NA,0.37,0.05,DLDQC,NA,2.8,0.1,MRL,NA,1.1,0.1,MRL,NA,2.3,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2020-09-01,10:15:00,PST,NA,0.225,0.04,DLDQC,NA,0.18,0.01,DLDQC,NA,0.095,0.004,DLDQC,NA,0.007,0.001,DLDQC,NA,0.4,0.05,DLDQC,NA,2.8,0.1,MRL,NA,4.3,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2020-09-17,13:30:00,PST,NA,0.27,0.04,DLDQC,NA,0.25,0.01,DLDQC,NA,0.096,0.004,DLDQC,NA,0.011,0.001,DLDQC,NA,0.51,0.05,DLDQC,NA,1.7,0.1,MRL,NA,5.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2020-10-20,10:15:00,PST,NA,0.253,0.04,DLDQC,NA,0.24,0.02,DLDQC,NA,0.099,0.004,DLDQC,NA,0.03,0.001,DLDQC,NA,0.53,0.05,DLDQC,NA,1.6,0.1,MRL,NA,1.2,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2020-10-20,15:17:00,PST,NA,0.279,0.04,DLDQC,NA,0.37,0.02,DLDQC,NA,0.103,0.004,DLDQC,NA,0.031,0.001,DLDQC,NA,0.51,0.05,DLDQC,NA,1.4,0.1,MRL,NA,0.6,0.1,MRL,NA,2.2,0.3,LRL,NA,0.056,0.00245,MDL,NA,2.6,NA,NA
USGS,380631122032201,2020-12-10,10:30:00,PST,NA,0.34,0.04,DLDQC,NA,0.41,0.02,DLDQC,NA,0.08,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.66,0.05,DLDQC,NA,1.7,0.1,MRL,NA,3.7,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2021-02-11,11:30:00,PST,NA,0.48,0.01,DLDQC,NA,0.35,0.02,DLDQC,NA,0.07,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.86,0.05,DLDQC,NA,2.8,0.1,MRL,NA,1.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2021-04-27,11:45:00,PST,NA,0.46,0.01,DLDQC,NA,0.31,0.02,DLDQC,NA,0.09,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.72,0.05,DLDQC,NA,4.7,0.1,MRL,NA,2.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2021-04-29,13:30:00,PST,NA,0.46,0.01,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2021-05-14,11:05:00,PST,NA,0.44,0.01,DLDQC,NA,0.1,0.05,MRL,NA,0.088,0.004,DLDQC,NA,0.012,0.001,DLDQC,NA,0.75,0.05,DLDQC,NA,3,0.1,MRL,NA,2.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2021-05-27,10:45:00,PST,NA,0.39,0.01,DLDQC,<,0.1,0.05,MRL,NA,0.093,0.004,DLDQC,NA,0.008,0.001,DLDQC,NA,0.91,0.05,DLDQC,NA,4.3,0.1,MRL,NA,4.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2021-06-16,12:08:00,PST,NA,0.49,0.01,DLDQC,NA,0.27,0.02,DLDQC,NA,0.105,0.004,DLDQC,NA,0.008,0.001,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2021-07-01,09:30:00,PST,NA,0.35,0.01,DLDQC,<,0.1,0.05,MRL,NA,0.105,0.004,DLDQC,NA,0.008,0.001,DLDQC,NA,0.57,0.05,DLDQC,NA,4.9,0.1,MRL,NA,0.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2021-07-27,09:45:00,PST,NA,0.22,0.01,DLDQC,<,0.25,0.05,MRL,NA,0.105,0.004,DLDQC,NA,0.008,0.001,DLDQC,NA,0.45,0.1,IRL,NA,7,0.1,MRL,NA,4.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2021-08-10,12:40:00,PST,NA,0.19,0.01,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,0.001,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,380631122032201,2021-09-07,10:30:00,PST,NA,0.16,0.01,DLDQC,<,0.1,0.05,MRL,NA,0.088,0.004,DLDQC,NA,0.036,0.001,DLDQC,NA,0.39,0.1,IRL,NA,3,0.1,MRL,NA,1.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,381424121405601,2018-05-30,12:15:00,PST,NA,0.073,0.04,DLDQC,NA,0.04,0.01,DLDQC,NA,0.169,0.004,DLDQC,NA,0.005,0.001,DLDQC,NA,0.37,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,0.3,LRL,NA,0.075,0.00245,MDL,NA,2.7,NA,NA
USGS,381424121405601,2018-08-23,13:35:00,PST,NA,0.117,0.04,DLDQC,NA,0.05,0.01,DLDQC,NA,0.072,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.32,0.05,DLDQC,E,2.1,0.1,MRL,NA,NA,NA,NA,NA,2.3,0.3,LRL,NA,0.053,0.0097,MDL,E,2.4,NA,NA
USGS,381424121405601,2018-09-05,10:10:00,PST,NA,0.11,0.04,DLDQC,NA,0.07,0.01,DLDQC,NA,0.092,0.004,DLDQC,NA,0.012,0.001,DLDQC,NA,0.33,0.05,DLDQC,E,1.8,0.1,MRL,NA,1.9,0.1,MRL,NA,2.6,0.3,LRL,NA,0.065,0.0097,MDL,E,2.6,NA,NA
USGS,381424121405601,2018-09-13,13:55:00,PST,NA,0.04,0.04,DLDQC,NA,0.02,0.01,DLDQC,NA,0.113,0.004,DLDQC,NA,0.005,0.001,DLDQC,NA,0.26,0.05,DLDQC,NA,5.1,0.1,MRL,NA,2.1,0.1,MRL,NA,3,0.3,LRL,NA,0.075,0.0025,MDL,E,2.5,NA,NA
USGS,381424121405601,2018-10-16,11:25:00,PST,NA,0.276,0.04,DLDQC,NA,0.21,0.01,DLDQC,NA,0.106,0.004,DLDQC,NA,0.027,0.001,DLDQC,NA,0.61,0.05,DLDQC,E,0.8,0.1,MRL,NA,1.2,0.1,MRL,NA,1.8,0.3,LRL,NA,0.045,0.009674,MDL,NA,2.5,NA,NA
USGS,381424121405601,2018-10-17,17:10:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085,0.004,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,381424121405601,2020-08-17,17:44:00,PST,NA,0.155,0.04,DLDQC,NA,0.12,0.01,DLDQC,NA,0.082,0.004,DLDQC,NA,0.017,0.001,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382010121402301,2018-04-18,13:45:00,PST,NA,0.166,0.04,DLDQC,NA,0.03,0.01,DLDQC,NA,0.159,0.004,DLDQC,NA,0.007,0.001,DLDQC,NA,0.68,0.05,DLDQC,NA,5.9,0.1,MRL,NA,4.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382010121402301,2018-04-24,13:30:00,PST,NA,0.069,0.04,DLDQC,NA,0.02,0.01,DLDQC,NA,0.154,0.004,DLDQC,NA,0.003,0.001,DLDQC,NA,0.58,0.05,DLDQC,NA,4.3,0.1,MRL,NA,2.9,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382010121402301,2018-04-24,17:15:00,PST,NA,0.054,0.04,DLDQC,NA,0.03,0.01,DLDQC,NA,0.152,0.004,DLDQC,NA,0.002,0.001,DLDQC,NA,0.56,0.05,DLDQC,NA,2.6,0.1,MRL,NA,2.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382010121402301,2018-05-17,15:40:00,PST,<,0.04,0.04,DLDQC,NA,0.02,0.01,DLDQC,NA,0.182,0.004,DLDQC,NA,0.001,0.001,DLDQC,NA,0.38,0.05,DLDQC,E,1.1,0.1,MRL,NA,1.8,0.1,MRL,NA,4.9,0.6,LRL,NA,0.139,0.0097,MDL,NA,2.9,NA,NA
USGS,382010121402301,2018-07-26,08:40:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.195,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.24,0.05,DLDQC,E,1.7,0.1,MRL,NA,1.4,0.1,MRL,NA,3.9,0.6,LRL,NA,0.109,0.0025,MDL,NA,2.8,NA,NA
USGS,382010121402301,2018-10-17,16:28:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.216,0.004,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382010121402301,2018-10-17,16:36:00,PST,<,0.04,0.04,DLDQC,NA,0.01,0.01,DLDQC,NA,0.221,0.004,DLDQC,NA,0.001,0.001,DLDQC,NA,0.35,0.05,DLDQC,E,1.6,0.1,MRL,NA,1.1,0.1,MRL,NA,4,0.6,LRL,NA,0.111,0.0097,MDL,NA,2.8,NA,NA
USGS,382010121402301,2020-06-09,15:18:00,PST,<,0.04,0.04,DLDQC,<,0.01,0.01,DLDQC,NA,0.213,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.3,0.05,DLDQC,NA,0.9,0.1,MRL,NA,0.5,0.1,MRL,NA,4.1,0.6,LRL,NA,0.116,0.00245,MDL,NA,2.8,NA,NA
USGS,382010121402301,2020-08-17,17:15:00,PST,<,0.04,0.04,DLDQC,NA,0.02,0.01,DLDQC,NA,0.237,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.28,0.05,DLDQC,NA,1,0.1,MRL,NA,0.3,0.1,MRL,NA,3.8,0.3,LRL,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382010121402301,2020-10-20,11:40:00,PST,<,0.04,0.04,DLDQC,<,0.02,0.02,DLDQC,NA,0.146,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.24,0.05,DLDQC,NA,1,0.1,MRL,NA,0.3,0.1,MRL,NA,3.3,0.3,LRL,NA,0.09,0.00245,MDL,NA,2.7,NA,NA
USGS,382010121402301,2021-05-11,16:35:00,PST,NA,0.06,0.01,DLDQC,NA,0.03,0.02,DLDQC,NA,0.181,0.004,DLDQC,NA,0.003,0.001,DLDQC,NA,0.37,0.05,DLDQC,NA,3.1,0.1,MRL,NA,1.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382010121402301,2021-07-27,14:00:00,PST,<,0.01,0.01,DLDQC,<,0.02,0.02,DLDQC,NA,0.146,0.004,DLDQC,<,0.001,0.001,DLDQC,NA,0.27,0.05,DLDQC,NA,2.1,0.1,MRL,NA,1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,382010121402301,2021-08-10,09:02:00,PST,<,0.01,0.01,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,<,0.001,0.001,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2018-07-17,12:00:00,PST,NA,0.145,0.04,DLDQC,NA,0.19,0.01,DLDQC,NA,0.076,0.004,DLDQC,NA,0.025,0.001,DLDQC,NA,0.59,0.05,DLDQC,E,1.4,0.1,MRL,NA,1.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2018-08-23,09:05:00,PST,NA,0.124,0.04,DLDQC,NA,0.07,0.01,DLDQC,NA,0.07,0.004,DLDQC,NA,0.013,0.001,DLDQC,NA,0.38,0.05,DLDQC,E,1.5,0.1,MRL,NA,NA,NA,NA,NA,2.1,0.3,LRL,NA,0.049,0.0097,MDL,E,2.4,NA,NA
USGS,11455385,2018-09-05,08:00:00,PST,NA,0.166,0.04,DLDQC,NA,0.08,0.01,DLDQC,NA,0.08,0.004,DLDQC,NA,0.015,0.001,DLDQC,NA,0.37,0.05,DLDQC,E,1.7,0.1,MRL,NA,1.3,0.1,MRL,NA,2.3,0.3,LRL,NA,0.055,0.0097,MDL,E,2.4,NA,NA
USGS,11455385,2018-09-13,13:05:00,PST,NA,0.134,0.04,DLDQC,NA,0.1,0.01,DLDQC,NA,0.084,0.004,DLDQC,NA,0.015,0.001,DLDQC,NA,0.37,0.05,DLDQC,E,1.8,0.1,MRL,NA,1.3,0.1,MRL,NA,2.3,0.3,LRL,NA,0.053,0.0025,MDL,E,2.3,NA,NA
USGS,11455385,2018-10-02,11:15:00,PST,NA,0.181,0.04,DLDQC,NA,0.17,0.01,DLDQC,NA,0.071,0.004,DLDQC,NA,0.017,0.001,DLDQC,NA,0.52,0.05,DLDQC,E,0.7,0.1,MRL,NA,1.1,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2018-10-16,15:40:00,PST,NA,0.245,0.04,DLDQC,NA,0.15,0.01,DLDQC,NA,0.085,0.004,DLDQC,NA,0.03,0.001,DLDQC,NA,0.57,0.05,DLDQC,E,0.8,0.1,MRL,NA,1.2,0.1,MRL,NA,1.8,0.3,LRL,NA,0.045,0.009674,MDL,NA,2.6,NA,NA
USGS,11455385,2018-10-17,14:20:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084,0.004,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2018-10-17,15:00:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.086,0.004,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2018-10-17,17:19:00,PST,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087,0.004,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2019-02-05,09:30:00,PST,NA,0.44,0.04,DLDQC,NA,0.12,0.01,DLDQC,NA,0.11,0.004,DLDQC,NA,0.01,0.001,DLDQC,NA,0.88,0.05,DLDQC,NA,2,0.1,MRL,NA,2.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2019-03-19,11:30:00,PST,NA,0.206,0.04,DLDQC,NA,0.02,0.01,DLDQC,NA,0.061,0.004,DLDQC,NA,0.005,0.001,DLDQC,NA,0.38,0.05,DLDQC,NA,8.8,0.1,MRL,NA,2.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2019-03-28,09:00:00,PST,NA,0.263,0.04,DLDQC,NA,0.09,0.01,DLDQC,NA,0.04,0.004,DLDQC,NA,0.004,0.001,DLDQC,NA,0.45,0.05,DLDQC,NA,3.4,0.1,MRL,NA,2.4,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2019-04-10,12:05:00,PST,NA,0.075,0.04,DLDQC,NA,0.02,0.01,DLDQC,NA,0.059,0.004,DLDQC,NA,0.003,0.001,DLDQC,NA,0.28,0.05,DLDQC,NA,5.6,0.1,MRL,NA,4.5,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2019-04-16,10:15:00,PST,NA,0.102,0.04,DLDQC,NA,0.04,0.01,DLDQC,NA,0.054,0.004,DLDQC,NA,0.002,0.001,DLDQC,NA,0.28,0.05,DLDQC,NA,3,0.1,MRL,NA,2.6,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11455385,2019-06-13,12:00:00,PST,NA,0.108,0.04,DLDQC,NA,0.11,0.01,DLDQC,NA,0.043,0.004,DLDQC,NA,0.006,0.001,DLDQC,NA,0.35,0.05,DLDQC,NA,1.8,0.1,MRL,NA,1.8,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
