date,daymet_precip_mm,daymet_tmax,daymet_tmin,daymet_tmean,daymet_trange,daymet_srad,daymet_vpd
2016-06-14,0,24.35,12.61,18.48,11.740000000000002,392.48,540.12
2016-06-15,0,23.08,11.3,17.189999999999998,11.779999999999998,399.07,492.31
2016-06-16,0,25.94,10.97,18.455000000000002,14.97,474.05,480.93
2016-06-17,0,26.55,13.71,20.130000000000003,12.84,426.89,583.12
2016-06-18,0,29.76,15,22.380000000000003,14.760000000000002,464.35,637.48
2016-06-19,0,34.09,13.69,23.89,20.400000000000006,544.26,582.52
2016-06-20,0,35.91,14.79,25.349999999999998,21.119999999999997,545.79,628.17
2016-06-21,0,36.43,15.53,25.98,20.9,539.4,661.3
2016-06-22,0,33.2,15.44,24.32,17.760000000000005,499.01,657.2
2016-06-23,0,33.08,14.25,23.665,18.83,513.37,605.29
2016-06-24,0,34.72,14.85,24.785,19.869999999999997,523.69,630.84
2016-06-25,0,38.26,16.09,27.174999999999997,22.169999999999998,543.94,686.7
2016-06-26,0,39.13,17.06,28.095,22.070000000000004,540.11,733.66
2016-06-27,0,39.53,18.45,28.990000000000002,21.080000000000002,524.91,805.71
2016-06-28,0,38.01,19.17,28.59,18.839999999999996,496.53,845.14
2016-06-29,0,35.55,16.11,25.83,19.439999999999998,511.49,687.68
2016-06-30,0,37.02,14.29,25.655,22.730000000000004,549.35,607.08
2016-07-01,0,33.55,17.31,25.43,16.24,461.03,746.25
2016-07-02,0,31.54,16.31,23.924999999999997,15.23,447.79,697.45
2016-07-03,0,31.83,14.87,23.349999999999998,16.96,482.37,631.96
2016-07-04,0,30.17,14.06,22.115000000000002,16.11,469.34,597.62
2016-07-05,0,30.77,13.34,22.055,17.43,493.24,568.18
2016-07-06,0,29.48,13.45,21.465,16.03,469.73,572.81
2016-07-07,0,29.7,13.72,21.71,15.979999999999999,467.89,583.38
2016-07-08,0,30.71,13.94,22.325,16.770000000000003,480.49,592.43
2016-07-09,0,29.45,15.21,22.33,14.239999999999998,430.58,646.84
2016-07-10,0,30.8,12.86,21.83,17.94,499.03,549.63
2016-07-11,0,32.51,15.45,23.979999999999997,17.06,481.83,657.69
2016-07-12,0,33.82,14.98,24.4,18.84,507.14,636.86
2016-07-13,0,36.98,15.78,26.38,21.199999999999996,530.63,672.54
2016-07-14,0,36.62,17.56,27.089999999999996,19.06,498.98,758.85
2016-07-15,0,34.74,15.42,25.080000000000002,19.32,503.62,656.31
2016-07-16,0,31.91,14.53,23.22,17.380000000000003,475.57,617.01
2016-07-17,0,28.75,13.59,21.17,15.16,436.04,578.32
2016-07-18,0,28.8,13.74,21.27,15.06,433.56,584.44
2016-07-19,0,31,13.66,22.33,17.34,475.54,580.94
2016-07-20,0,32.51,14.51,23.509999999999998,18,485.15,616.54
2016-07-21,0,33.21,14.18,23.695,19.03,500.78,602.47
2016-07-22,0,36.17,14.05,25.11,22.12,534.53,597.17
2016-07-23,0,38.5,16.36,27.43,22.14,529.06,699.69
2016-07-24,0,38.02,17.7,27.86,20.320000000000004,506.22,766.25
2016-07-25,0,38.57,15.92,27.245,22.65,533.25,679.06
2016-07-26,0,39.95,16.44,28.195,23.51,538.69,703.58
2016-07-27,0,39.63,19.43,29.53,20.200000000000003,499.05,860.07
2016-07-28,0,38.47,18.54,28.505,19.93,497.07,810.36
2016-07-29,0,37.75,18.18,27.965,19.57,492.78,791.14
2016-07-30,0,35,17.88,26.439999999999998,17.12,459.62,775.54
2016-07-31,0,33.11,15.23,24.17,17.88,475.13,647.63
2016-08-01,0,32.81,14.09,23.450000000000003,18.720000000000002,487.18,598.71
2016-08-02,0,34.02,14.08,24.05,19.940000000000005,501.69,598.17
2016-08-03,0,34.26,15.55,24.905,18.709999999999997,481.28,662.16
2016-08-04,0,28.58,13.02,20.799999999999997,15.559999999999999,434.04,555.78
2016-08-05,0,29.57,13.02,21.295,16.55,450.67,555.97
2016-08-06,0,31.17,12.68,21.925,18.490000000000002,480.08,542.66
2016-08-07,0,33.04,13.25,23.145,19.79,494.92,564.68
2016-08-08,0,33.33,13.98,23.655,19.349999999999998,485.41,594.17
2016-08-09,0,33.94,14.29,24.115,19.65,487.4,606.89
2016-08-10,0,32.95,15.89,24.42,17.060000000000002,446.2,677.57
2016-08-11,0,34.55,15.75,25.15,18.799999999999997,471.51,671.24
2016-08-12,0,36.56,15.15,25.855,21.410000000000004,503.32,644.05
2016-08-13,0,37.45,16.07,26.76,21.380000000000003,499.41,686
2016-08-14,0,35.97,17.72,26.845,18.25,456.86,767
2016-08-15,0,33.49,13.64,23.565,19.85,483.29,580.3
2016-08-16,0,34.66,14.19,24.424999999999997,20.47,487.22,602.73
2016-08-17,0,34.25,15.27,24.759999999999998,18.98,464.22,649.4
2016-08-18,0,33.56,15.64,24.6,17.92,447.04,666.03
2016-08-19,0,32.7,16.56,24.630000000000003,16.140000000000004,416.51,709.14
2016-08-20,0,32.36,15.5,23.93,16.86,429.56,659.86
2016-08-21,0,31.21,14.77,22.990000000000002,16.44,424.73,627.69
2016-08-22,0,30.29,13.84,22.064999999999998,16.45,426.89,588.32
2016-08-23,0,29.79,14.02,21.905,15.77,415.43,595.75
2016-08-24,0,31.26,13.35,22.305,17.910000000000004,450.75,568.77
2016-08-25,0,29.96,12.43,21.195,17.53,447.33,533.31
2016-08-26,0,27.9,13.05,20.475,14.849999999999998,402.11,556.99
2016-08-27,0,28.29,13.86,21.075,14.43,394,589.24
2016-08-28,0,31.21,13.09,22.15,18.12,454.71,558.67
2016-08-29,0,31.77,13.43,22.6,18.34,455.14,571.8
2016-08-30,0,32.65,15.17,23.91,17.479999999999997,439.02,645.05
2016-08-31,0,31.25,15.98,23.615000000000002,15.27,402.08,681.77
2016-09-01,0,30.27,14.43,22.35,15.84,414.41,612.84
2016-09-02,0,31.06,14.01,22.535,17.049999999999997,432.58,595.6
2016-09-03,0,27.9,14.79,21.345,13.11,361.23,628.48
2016-09-04,0,28.92,13.01,20.965,15.910000000000002,414.1,555.28
2016-09-05,0,32.16,12.17,22.165,19.989999999999995,467.67,523.73
2016-09-06,0,34.27,13.23,23.75,21.040000000000003,474.02,563.94
2016-09-07,0,34.02,15.62,24.82,18.400000000000006,439.81,665.21
2016-09-08,0,31.69,15.87,23.78,15.820000000000002,401.84,676.68
2016-09-09,0,32.75,13.79,23.27,18.96,445.9,586.38
2016-09-10,0,33.35,14.02,23.685000000000002,19.330000000000002,447.16,595.93
2016-09-11,0,25.64,13.17,19.405,12.47,340.74,561.74
2016-09-12,0,24.27,12.04,18.155,12.23,338.88,519.07
2016-09-13,0,24.62,10.51,17.565,14.110000000000001,377.9,465.49
2016-09-14,0,28.89,11.84,20.365000000000002,17.05,422.18,511.56
2016-09-15,0,30.76,12.51,21.635,18.25,435.14,536.43
2016-09-16,0,33.13,12.09,22.61,21.040000000000003,460.48,520.83
2016-09-17,0,35.55,13.27,24.409999999999997,22.279999999999998,464.64,565.58
2016-09-18,0,36.65,15.17,25.91,21.479999999999997,451.38,645.06
2016-09-19,0,35.07,17.1,26.085,17.97,410.55,735.55
2016-09-20,0,30.94,17.48,24.21,13.46,341.1,754.92
2016-09-21,0,26.87,15.18,21.025,11.690000000000001,309.34,645.59
2016-09-22,0,26.17,10.99,18.580000000000002,15.180000000000001,376.18,481.69
2016-09-23,0,29.85,11.26,20.555,18.590000000000003,418.41,491.23
2016-09-24,0,33.23,13.82,23.525,19.409999999999997,420.41,587.65
2016-09-25,0,34.91,14.89,24.9,20.019999999999996,420.24,632.7
2016-09-26,0,36.14,15.83,25.985,20.310000000000002,416.89,674.99
2016-09-27,0,34.78,16.25,25.515,18.53,395.9,694.25
2016-09-28,0,32.07,15.54,23.805,16.53,370.89,661.58
2016-09-29,0,27.88,12.74,20.31,15.139999999999999,353.01,544.89
2016-09-30,0,24.2,11.27,17.735,12.93,316.22,491.56
2016-10-01,0,24.04,9.72,16.88,14.319999999999999,339.81,440
2016-10-02,0,20.98,10.53,15.754999999999999,10.450000000000001,266.66,466.27
2016-10-03,0.37,19.74,8.88,14.309999999999999,10.859999999999998,275.37,414.14
2016-10-04,0,23.41,10.58,16.995,12.83,310.94,468.1
2016-10-05,0,25.33,9.65,17.49,15.679999999999998,355.88,437.75
2016-10-06,0,27.88,10.99,19.435,16.89,368.62,481.89
2016-10-07,0,29.37,10,19.685000000000002,19.37,391.79,449.01
2016-10-08,0,31.11,11.52,21.314999999999998,19.59,388.15,500.22
2016-10-09,0,29.79,11.4,20.595,18.39,374.2,496.05
2016-10-10,0,27.24,12.32,19.78,14.919999999999998,330.9,529.23
2016-10-11,0,24.66,11.81,18.235,12.85,296.96,510.45
2016-10-12,0,24.54,10.28,17.41,14.26,317.3,458.13
2016-10-13,0,22.89,12.53,17.71,10.360000000000001,246.75,537.23
2016-10-14,10.55,20.8,15.14,17.97,5.66,101.49,1327.03
2016-10-15,6.94,21.67,13.15,17.41,8.520000000000001,154.33,854.08
2016-10-16,23.79,18.94,14.98,16.96,3.960000000000001,74.78,1550.59
2016-10-17,0,21.73,12.01,16.87,9.72,234.55,1029.77
2016-10-18,0,23.41,10.21,16.810000000000002,13.2,301.93,749.73
2016-10-19,0,25.95,10.01,17.98,15.94,336.8,651.56
2016-10-20,0,27.33,9.96,18.645,17.369999999999997,346.81,622.29
2016-10-21,0,26.55,10.62,18.585,15.930000000000001,326.37,699.37
2016-10-22,0,24.22,11.84,18.03,12.379999999999999,274.4,903.45
2016-10-23,0,22.71,9.85,16.28,12.860000000000001,284.74,785.59
2016-10-24,2.15,21.08,13.69,17.384999999999998,7.389999999999999,130.26,1534.85
2016-10-25,1.56,22.51,15.18,18.845,7.330000000000002,175.62,1523.68
2016-10-26,0,22.95,12.26,17.605,10.69,250.77,1070.1
2016-10-27,19.43,19,14.17,16.585,4.83,92.55,1615.21
2016-10-28,12.32,20.96,14.86,17.91,6.100000000000001,115,1689.34
2016-10-29,0,21.84,13.93,17.884999999999998,7.91,195.51,1590.89
2016-10-30,8.37,19.3,11.8,15.55,7.5,143.79,1383
2016-10-31,3.67,18.86,9.68,14.27,9.18,171.78,1201.6
2016-11-01,0,19.45,11.75,15.6,7.699999999999999,195.59,1378.82
2016-11-02,0,20.16,8.04,14.1,12.120000000000001,274.11,1074.85
2016-11-03,0,22.21,8.31,15.260000000000002,13.9,290.87,1074.08
2016-11-04,0,22.99,9.42,16.205,13.569999999999999,283.38,1163.11
2016-11-05,0,21.92,8.17,15.045000000000002,13.750000000000002,285.76,1074.77
2016-11-06,0,21.4,12.27,16.835,9.129999999999999,218.28,1426.72
2016-11-07,0,22.44,12.05,17.245,10.39,240.59,1406.25
2016-11-08,0,24.02,11.61,17.814999999999998,12.41,266.63,1366.23
2016-11-09,0,24.38,11.33,17.855,13.049999999999999,271.83,1334.94
2016-11-10,0,24.16,11.72,17.94,12.44,262.95,1376.01
2016-11-11,0,23.91,11.46,17.685000000000002,12.45,261.89,1352.92
2016-11-12,0,24.38,12.24,18.31,12.139999999999999,253.99,1424.6
2016-11-13,0,23.27,10.79,17.03,12.48,256.17,1293.87
2016-11-14,0,23.01,9.58,16.295,13.430000000000001,263.72,1193.23
2016-11-15,0,19.27,10.03,14.649999999999999,9.24,207.83,1229.75
2016-11-16,0,16.59,6.97,11.78,9.620000000000001,217.16,999.2
2016-11-17,0,17.16,4.08,10.620000000000001,13.08,262.33,817.49
2016-11-18,1.52,18.47,3.54,11.004999999999999,14.93,276.16,787.07
2016-11-19,6.93,15.05,8.74,11.895,6.3100000000000005,115.59,1127.36
2016-11-20,10.58,15.46,10.83,13.145,4.630000000000001,87.86,1297.65
2016-11-21,0,16.53,7.74,12.135000000000002,8.790000000000001,205.68,1053.62
2016-11-22,1.26,14.61,5.73,10.17,8.879999999999999,210.07,917.43
2016-11-23,0,15.84,6.11,10.975,9.73,220.18,941.81
2016-11-24,0,14.85,3.38,9.115,11.469999999999999,242.51,778.06
2016-11-25,0,12.79,4.66,8.725,8.129999999999999,192.8,851.69
2016-11-26,5.24,12.13,5.87,9,6.260000000000001,115.14,926.45
2016-11-27,3.48,14.77,6.56,10.665,8.21,141.19,971.36
2016-11-28,1.07,13.23,7.62,10.425,5.61,136.33,1044.89
2016-11-29,0,14.27,3.72,8.995,10.549999999999999,223.57,797.16
2016-11-30,0,14.27,3.84,9.055,10.43,220.12,803.73
2016-12-01,0,15.37,4.39,9.879999999999999,10.98,223.74,835.42
2016-12-02,0,15.38,6.99,11.185,8.39,184.91,1000.46
2016-12-03,0,15.74,3.2,9.47,12.54,240.25,768.32
2016-12-04,0,14.04,2.6,8.32,11.44,230.31,736.29
2016-12-05,0,12.71,3.93,8.32,8.780000000000001,195.36,808.92
2016-12-06,0,11.84,2.74,7.29,9.1,200.55,743.78
2016-12-07,11.54,10.15,1.45,5.8,8.700000000000001,146.78,678.21
2016-12-08,13.55,12.81,4.39,8.6,8.420000000000002,141.93,835.52
2016-12-09,8.28,16.34,7.83,12.085,8.51,140.81,1059.66
2016-12-10,11.25,14.83,9.71,12.27,5.119999999999999,93.09,1203.46
2016-12-11,0,11.49,6.23,8.86,5.26,132.73,949.47
2016-12-12,0,12.27,6.17,9.219999999999999,6.1,152.82,945.55
2016-12-13,2.41,14.41,6.99,10.7,7.42,134.05,1000.93
2016-12-14,0,16.37,8.59,12.48,7.780000000000001,184.68,1116.21
2016-12-15,47.43,14.51,10.66,12.585,3.8499999999999996,76.48,1282.7
2016-12-16,0,12.06,4.5,8.280000000000001,7.5600000000000005,188.65,841.77
2016-12-17,0,10.04,0.96,5.5,9.079999999999998,216.98,654.8
2016-12-18,0,10.72,-0.72,5,11.440000000000001,244.79,579.42
2016-12-19,0,11.73,-1.18,5.275,12.91,253.47,560.16
2016-12-20,0,13.53,0.17,6.85,13.36,252.51,618.48
2016-12-21,0,15.45,3.39,9.42,12.059999999999999,239.53,778.56
2016-12-22,10.28,14.35,2.01,8.18,12.34,181.84,706.11
2016-12-23,13,10.83,4.7,7.765000000000001,6.13,117.2,853.95
2016-12-24,0,9.87,1.47,5.67,8.399999999999999,202.41,679.25
2016-12-25,0,8.97,-0.74,4.115,9.71,222.86,578.65
2016-12-26,0,10.56,-0.12,5.220000000000001,10.68,231.93,605.5
2016-12-27,0,12.56,0.22,6.390000000000001,12.34,245.4,620.53
2016-12-28,0,13.93,0.28,7.1049999999999995,13.65,252.48,623.21
2016-12-29,0,14.08,0.78,7.43,13.3,249.81,646
2016-12-30,0,13.41,1.49,7.45,11.92,239.04,680.02
2017-01-01,0,10.9,4.46,7.68,6.44,178,839.48
2017-01-02,14.33,10.75,4.98,7.865,5.77,122.37,870.94
2017-01-03,33.51,11.51,6.94,9.225,4.569999999999999,99.44,997.25
2017-01-04,15.06,12.41,8.43,10.42,3.9800000000000004,87.24,1103.99
2017-01-05,0,9.71,2.19,5.95,7.520000000000001,204.17,715.07
2017-01-06,11.29,9.34,-0.82,4.26,10.16,184.4,575.11
2017-01-07,37.12,14.87,4.29,9.58,10.579999999999998,183.81,829.7
2017-01-08,41.52,16.93,12.84,14.885,4.09,87.68,1481.39
2017-01-09,23.26,14.76,9.93,12.344999999999999,4.83,104.96,1221.68
2017-01-10,60.82,13.78,10.56,12.17,3.219999999999999,72.94,1273.76
2017-01-11,8.95,13.01,7.62,10.315,5.39,118.75,1044.91
2017-01-12,5.03,10.93,4.7,7.8149999999999995,6.2299999999999995,136.78,853.67
2017-01-13,0,13.98,2.1,8.040000000000001,11.88,267.38,710.48
2017-01-14,0,10.45,2.45,6.449999999999999,7.999999999999999,222.95,728.49
2017-01-15,0,10.57,2.15,6.36,8.42,231.46,713.03
2017-01-16,0,10.89,1.85,6.37,9.040000000000001,243.13,698.17
2017-01-17,18.38,8.46,0.74,4.6000000000000005,7.720000000000001,168.04,644.34
2017-01-18,38.45,10.84,5.28,8.06,5.56,129.58,889.2
2017-01-19,22.11,14.43,7.17,10.8,7.26,158.05,1012.84
2017-01-20,12.27,12.82,7.92,10.370000000000001,4.9,116.09,1066.62
2017-01-21,20.35,13.44,7.46,10.45,5.9799999999999995,138.58,1033.68
2017-01-22,17.29,13.74,6.95,10.345,6.79,154.44,997.75
2017-01-23,0.36,12.02,5.11,8.565,6.909999999999999,212.66,878.74
2017-01-24,0,12.24,3.42,7.83,8.82,252.73,780.18
2017-01-25,0,13.12,1.15,7.135,11.969999999999999,294.01,663.56
2017-01-26,0,13.53,3.84,8.684999999999999,9.69,268.83,803.79
2017-01-27,0,14.73,1.96,8.345,12.77,303.34,703.55
2017-01-28,0,15.2,1.98,8.59,13.219999999999999,308.85,704.31
2017-01-29,0,15.93,1.63,8.78,14.3,316.96,686.81
2017-01-30,0,15.9,2.19,9.045,13.71,316.26,715.18
2017-01-31,0,14.68,2.43,8.555,12.25,308.06,727.52
2017-02-01,4.57,13.21,4.48,8.845,8.73,197.37,840.79
2017-02-02,20.73,17.55,8.21,12.88,9.34,200.28,1087.84
2017-02-03,19.17,17.03,12.01,14.52,5.020000000000001,123.96,1402.48
2017-02-04,0.4,17.14,9.52,13.33,7.620000000000001,237.21,1188.3
2017-02-05,16.49,16.33,8.14,12.235,8.189999999999998,190.93,1082.45
2017-02-06,37.84,15.4,11.59,13.495000000000001,3.8100000000000005,102.27,1364.62
2017-02-07,31.55,17.53,11.95,14.74,5.580000000000002,143.41,1397.54
2017-02-08,20.79,17.75,13.49,15.620000000000001,4.26,113.22,1545.25
2017-02-09,28.46,16.97,13.62,15.294999999999998,3.3499999999999996,91.59,1558.65
2017-02-10,0,17.6,10.74,14.170000000000002,6.860000000000001,233.18,1289.51
2017-02-11,0,17.45,7.53,12.49,9.919999999999998,301.04,1038.38
2017-02-12,0,18.24,5.33,11.785,12.909999999999998,340.67,892.51
2017-02-13,0,17.57,5.14,11.355,12.43,338.67,880.67
2017-02-14,0,19.01,5.71,12.360000000000001,13.3,345.93,916.13
2017-02-15,8.11,17.75,8.15,12.95,9.6,225.12,1083.41
2017-02-16,5.81,18.16,10.64,14.4,7.52,191.37,1280.84
2017-02-17,30.03,15.24,10.52,12.879999999999999,4.720000000000001,132.4,1270.42
2017-02-18,2.27,15.49,9.33,12.41,6.16,169.73,1173.35
2017-02-19,19.51,13.51,7.94,10.725,5.569999999999999,158.74,1068.15
2017-02-20,41.64,14.79,10.89,12.84,3.8999999999999986,114.83,1302.22
2017-02-21,7.58,15.44,9.68,12.559999999999999,5.76,165.4,1201.48
2017-02-22,0,14.01,4.59,9.3,9.42,323.8,847.14
2017-02-23,0,12.7,2.13,7.414999999999999,10.57,349.68,711.81
2017-02-24,0,12.64,1.21,6.925000000000001,11.43,366.64,666.81
2017-02-25,0,13.45,2.99,8.219999999999999,10.459999999999999,352.48,757.01
2017-02-26,0,14.56,1.33,7.945,13.23,391.68,672.17
2017-02-27,0,13.96,3.37,8.665000000000001,10.59,361.01,777.57
2017-02-28,0,15.48,2.05,8.765,13.43,399.74,708.05
2017-03-01,0,17.88,2.53,10.205,15.35,414.17,732.78
2017-03-02,0,19.46,3.37,11.415000000000001,16.09,418.37,777.67
2017-03-03,0,19.54,4.38,11.959999999999999,15.16,413.61,835.2
2017-03-04,8.95,17.22,8.48,12.85,8.739999999999998,242.09,1107.85
2017-03-05,1.58,11.8,5.01,8.405000000000001,6.790000000000001,276.92,872.34
2017-03-06,1.1,13.34,4.95,9.145,8.39,324.66,869.13
2017-03-07,0,16.14,2.83,9.485,13.31,412.85,748.28
2017-03-08,0,20.61,4.91,12.76,15.7,426.53,866.66
2017-03-09,0,22.89,7.51,15.2,15.38,418.34,1037.16
2017-03-10,0,22.88,11.1,16.99,11.78,368.93,1320.6
2017-03-11,0,24.43,8.69,16.56,15.74,417.48,1123.89
2017-03-12,0,25.03,9.93,17.48,15.100000000000001,408.39,1221.99
2017-03-13,0,25.29,8.64,16.965,16.65,425.42,1119.92
2017-03-14,0,26.57,9.89,18.23,16.68,423.64,1218.44
2017-03-15,0,21.91,11.6,16.755,10.31,337.15,1365.12
2017-03-16,0,23.18,10.33,16.755,12.85,388.42,1254.38
2017-03-17,0,25.02,8.41,16.715,16.61,434.75,1102.49
2017-03-18,0,21.54,11.4,16.47,10.139999999999999,335.05,1346.96
2017-03-19,0,21.78,11.26,16.52,10.520000000000001,342.61,1334.5
2017-03-20,15.91,19.06,11.9,15.48,7.159999999999998,190.9,1392.61
2017-03-21,32.39,19.07,11.78,15.425,7.290000000000001,194.58,1381.9
2017-03-22,14.48,17.02,8.5,12.76,8.52,225.82,1109.05
2017-03-23,12.06,17.14,5.77,11.455,11.370000000000001,280.92,919.68
2017-03-24,12.36,14.31,10.82,12.565000000000001,3.49,102.21,1296.34
2017-03-25,0,18.38,9.63,14.004999999999999,8.749999999999998,311.83,1197
2017-03-26,1.71,17.94,8.71,13.325000000000001,9.23,329.93,1125.04
2017-03-27,0,19.44,7.54,13.49,11.900000000000002,394.88,1039.47
2017-03-28,0,23.81,10.04,16.924999999999997,13.77,421.26,1231.03
2017-03-29,0,25.04,9.26,17.15,15.78,449.02,1167.5
2017-03-30,0,20.6,11.78,16.19,8.820000000000002,316.85,1381.57
2017-03-31,0,22.91,10.25,16.58,12.66,411.15,1248.17
2017-04-01,0,25.66,9.44,17.55,16.22,462.49,1182.21
2017-04-02,0,26.92,10.09,18.505000000000003,16.830000000000002,467.95,1234.47
2017-04-03,0,24.6,10.33,17.465,14.270000000000001,437.93,1254.68
2017-04-04,0,24.14,10.83,17.485,13.31,420.52,1297.65
2017-04-05,0,23.87,10.79,17.33,13.080000000000002,415.72,1294.22
2017-04-06,33.67,17.81,10.94,14.375,6.869999999999999,197.34,1306.68
2017-04-07,22.46,16.94,9.09,13.015,7.850000000000001,228.51,1154.75
2017-04-08,7.34,14.97,6.25,10.61,8.72,257.58,951.22
2017-04-09,0,17.58,3.71,10.645,13.869999999999997,465.42,796.61
2017-04-10,1,20.39,5.34,12.865,15.05,480.78,892.92
2017-04-11,0,19.69,11.15,15.420000000000002,8.540000000000001,334.66,1325.02
2017-04-12,4.3,19.69,10.51,15.100000000000001,9.180000000000001,271.53,1270.15
2017-04-13,7.9,17.5,7.79,12.645,9.71,292.29,1057.2
2017-04-14,0,18.68,5.39,12.035,13.29,472.28,896.29
2017-04-15,0,20.81,5.61,13.209999999999999,15.2,498.33,909.54
2017-04-16,9.82,16.45,8.37,12.41,8.08,259.26,1099.28
2017-04-17,1.28,17.63,11.55,14.59,6.079999999999998,269.87,1360.52
2017-04-18,0,20.91,10.35,15.629999999999999,10.56,417.09,1256.24
2017-04-19,1.75,21.04,7.97,14.504999999999999,13.07,471.89,1070.25
2017-04-20,0,22.19,10.58,16.385,11.610000000000001,435.39,1275.97
2017-04-21,0,25.91,10.02,17.965,15.89,499.7,1228.93
2017-04-22,0,22.05,9.62,15.835,12.430000000000001,451.77,1196.16
2017-04-23,0,21.83,9.83,15.829999999999998,11.999999999999998,438.65,1213.08
2017-04-24,0,19.46,11.68,15.57,7.780000000000001,319.53,1372.71
2017-04-25,0,21.57,10,15.785,11.57,430.26,1227.18
2017-04-26,0,21.49,13.09,17.29,8.399999999999999,338.72,1505.95
2017-04-27,0,24.47,10.21,17.34,14.259999999999998,482.7,1244.52
2017-04-28,0,24.52,11.17,17.845,13.35,467.5,1327.03
2017-04-29,0,28.07,10.36,19.215,17.71,519.52,1257.38
2017-04-30,0,29.78,10.16,19.97,19.62,532.42,1240.26
2017-05-01,0,32.39,14.46,23.425,17.93,503.12,1646.34
2017-05-02,0,33.44,18.28,25.86,15.159999999999997,457.94,2099.1
2017-05-03,0,34.81,17.94,26.375,16.87,477.89,2054.67
2017-05-04,0,30.55,13.87,22.21,16.68,495.8,1583.98
2017-05-05,0,25.27,11.79,18.53,13.48,460.67,1382.79
2017-05-06,0,21.81,9.47,15.64,12.339999999999998,443.48,1184.39
2017-05-07,0,24.49,12.64,18.564999999999998,11.849999999999998,420.86,1461.81
2017-05-08,0,30.05,11.47,20.76,18.58,518.95,1353.38
2017-05-09,0,31.67,11.98,21.825000000000003,19.69,524.08,1400.14
2017-05-10,0,22.61,11.71,17.16,10.899999999999999,395.31,1374.81
2017-05-11,0,23.22,10.81,17.015,12.409999999999998,431.33,1295.89
2017-05-12,0,22.27,9.13,15.7,13.139999999999999,449.78,1157.79
2017-05-13,0,22.15,7.64,14.895,14.509999999999998,477.43,1046.45
2017-05-14,0,23.03,7.74,15.385000000000002,15.290000000000001,489.32,1053.72
2017-05-15,0,24.56,8.38,16.47,16.18,500.37,1100.49
2017-05-16,0,21.01,10.4,15.705000000000002,10.610000000000001,382.2,1260.94
2017-05-17,0,25.94,9.2,17.57,16.740000000000002,499.68,1163.42
2017-05-18,0,30.8,10.27,20.535,20.53,530.79,1249.95
2017-05-19,0,33.05,12.16,22.604999999999997,20.889999999999997,524.89,1396.93
2017-05-20,0,34.33,14.21,24.27,20.119999999999997,507.44,1599.36
2017-05-21,0,35.47,15.07,25.27,20.4,506.68,1639.8
2017-05-22,0,35.76,15.73,25.744999999999997,20.029999999999998,503.19,1587.53
2017-05-23,0,34.22,15.42,24.82,18.799999999999997,490.24,1555.47
2017-05-24,0,25.82,12.57,19.195,13.25,405.69,1438.18
2017-05-25,0,22.18,12.27,17.225,9.91,326.27,1427.14
2017-05-26,0,22.31,11.83,17.07,10.479999999999999,341.78,1386.61
2017-05-27,0,25.79,11.44,18.615,14.35,432.8,1306.18
2017-05-28,0,28.59,11.96,20.275,16.63,470.73,1293.29
2017-05-29,0,26.85,12.35,19.6,14.500000000000002,433.42,1377.42
2017-05-30,0.82,25.52,11.87,18.695,13.65,421.1,1354.98
2017-05-31,0,27.18,13.45,20.314999999999998,13.73,419.94,1493.32
2017-06-01,0,29.63,13.98,21.805,15.649999999999999,454.76,1485.42
2017-06-02,0,32.25,13.78,23.015,18.47,496.61,1398.58
2017-06-03,0,31.16,15.17,23.165,15.99,457.11,1557.02
2017-06-04,0,30.32,13.36,21.84,16.96,477.78,1361.1
2017-06-05,0,32.96,11.3,22.130000000000003,21.66,535.93,1110.3
2017-06-06,0,30.96,13.87,22.415,17.090000000000003,471.69,1405
2017-06-07,2.54,27,13.19,20.095,13.81,310.84,1515.85
2017-06-08,0.85,22.7,13.48,18.09,9.219999999999999,307.65,1544.74
2017-06-09,0,24.7,13.84,19.27,10.86,350.83,1581.64
2017-06-10,0,24.68,10.35,17.515,14.33,440.97,1190.57
2017-06-11,9.7,21.6,9.38,15.490000000000002,12.22,297.55,1177.08
2017-06-12,0,25.06,9.85,17.455,15.209999999999999,458.83,1154.5
2017-06-13,0,29.57,11.15,20.36,18.42,503.35,1186.48
2017-06-14,0,32.96,13.91,23.435000000000002,19.05,500.41,1399.85
2017-06-15,0,34.63,14.28,24.455000000000002,20.35,509.7,1411.45
2017-06-16,0,37.53,18.42,27.975,19.11,476.36,1867.55
2017-06-17,0,38.47,20.75,29.61,17.72,447.2,2207.15
2017-06-18,0,41.34,23.17,32.255,18.17,439.17,2552.24
2017-06-19,0,40.05,23.57,31.81,16.479999999999997,418.22,2581.95
2017-06-20,0,39.22,20.8,30.009999999999998,18.419999999999998,471.85,1861.47
2017-06-21,0,39.65,18.13,28.89,21.52,522.2,1371.16
2017-06-22,0,40.59,22.72,31.655,17.870000000000005,464.03,1838.1
2017-06-23,0,36.51,19.44,27.975,17.069999999999997,470.63,1396.83
2017-06-24,0,33.51,15.97,24.74,17.54,486.03,1117.64
2017-06-25,0,29.94,14.84,22.39,15.100000000000001,444.63,1130.44
2017-06-26,0,28.42,14.39,21.405,14.030000000000001,423.55,1150.58
2017-06-27,0,29.4,14.1,21.75,15.299999999999999,451.38,1071.45
2017-06-28,0,31.71,13.23,22.47,18.48,504.43,910.48
2017-06-29,0,32.66,13.66,23.159999999999997,18.999999999999996,508.2,923.04
