"date","group","mean","max","min","sd","cv","n","site","category","method","length"
2018-05-11,NA,19.5541666666667,20.4,18.6,0.502151169570926,2.56800086718565,24,"LIB","data","Pien_2020",NA
2018-05-12,NA,19.35,20.1,18.3,0.53079104215763,2.74310616102134,24,"LIB","data","Pien_2020",NA
2018-05-13,NA,19.2958333333333,19.9,18.4,0.473175366578008,2.45221524462798,24,"LIB","data","Pien_2020",NA
2018-05-14,NA,18.9,19.6,17.9,0.531609533071195,2.81274885222855,24,"LIB","data","Pien_2020",NA
2018-05-15,NA,18.5625,19.3,17.8,0.480771571900655,2.59001520215841,24,"LIB","data","Pien_2020",NA
2018-05-16,NA,18.2666666666667,19,17.3,0.545867213242152,2.98832416008478,24,"LIB","data","Pien_2020",NA
2018-05-17,NA,18.35,18.7,17.7,0.320325920980763,1.74564534594421,24,"LIB","data","Pien_2020",NA
2018-05-18,NA,18.6875,19,18,0.272368835604765,1.45749209688169,24,"LIB","data","Pien_2020",NA
2018-05-19,NA,18.8916666666667,19.2,18.2,0.250072453269164,1.32371832343624,24,"LIB","data","Pien_2020",NA
2018-05-20,NA,18.9166666666667,19.3,18.3,0.277671477244895,1.46786684006112,24,"LIB","data","Pien_2020",NA
2018-05-21,NA,19.0166666666667,19.7,18,0.445915440089424,2.34486646848076,24,"LIB","data","Pien_2020",NA
2018-05-22,NA,19.3916666666667,20.1,18.4,0.436305304621179,2.24996289447965,24,"LIB","data","Pien_2020",NA
2018-05-23,NA,19.4916666666667,20.1,18.5,0.427242591374102,2.19192436788766,24,"LIB","data","Pien_2020",NA
2018-05-24,NA,19.1958333333333,19.8,17.9,0.572165350581279,2.98067471542233,24,"LIB","data","Pien_2020",NA
2018-05-25,NA,18.9166666666667,19.5,17.9,0.486036916353039,2.56935814812179,24,"LIB","data","Pien_2020",NA
2018-05-26,NA,18.6083333333333,19.2,17.8,0.438293793334291,2.35536297358329,24,"LIB","data","Pien_2020",NA
2018-05-27,NA,19.0041666666667,19.5,18.4,0.30713142161773,1.61612675264756,24,"LIB","data","Pien_2020",NA
2018-05-28,NA,19.7166666666667,20.3,19.3,0.22393063108077,1.13574284571819,24,"LIB","data","Pien_2020",NA
2018-05-29,NA,20.4833333333333,21.7,20,0.389723052911955,1.90263492064421,24,"LIB","data","Pien_2020",NA
2018-05-30,NA,20.3375,20.8,19.6,0.420984870119539,2.069993215093,24,"LIB","data","Pien_2020",NA
2018-05-31,NA,19.625,20.3,18.8,0.489231873539487,2.49290126644325,24,"LIB","data","Pien_2020",NA
2018-06-01,NA,19.6625,20.4,19,0.365718470958194,1.85997950900544,24,"LIB","data","Pien_2020",NA
2018-06-02,NA,20.1916666666667,21.6,19.5,0.484468930817587,2.39935087487043,24,"LIB","data","Pien_2020",NA
2018-06-03,NA,21.0041666666667,23.2,20.4,0.730383560143255,3.47732700722835,24,"LIB","data","Pien_2020",NA
2018-06-04,NA,21.3041666666667,21.9,20.8,0.280495162581967,1.31662114257133,24,"LIB","data","Pien_2020",NA
2018-06-05,NA,21.1541666666667,22.2,20.4,0.40751544827124,1.92640747656289,24,"LIB","data","Pien_2020",NA
2018-06-06,NA,20.9958333333333,21.5,20.1,0.360530004379623,1.71715024907937,24,"LIB","data","Pien_2020",NA
2018-06-07,NA,20.7875,21.2,19.7,0.477595881564065,2.29751476398829,24,"LIB","data","Pien_2020",NA
2018-06-08,NA,20.65,21.6,19.4,0.631767706346731,3.05940777891879,24,"LIB","data","Pien_2020",NA
2018-06-09,NA,20.6791666666667,21.5,19.6,0.557930310956537,2.69803092140981,24,"LIB","data","Pien_2020",NA
2018-06-10,NA,20.4333333333333,21,19.4,0.561571294530427,2.74830976116033,24,"LIB","data","Pien_2020",NA
2018-06-11,NA,20.4791666666667,21.1,19.6,0.485421526068853,2.37031874377466,24,"LIB","data","Pien_2020",NA
2018-06-12,NA,21.0875,21.5,20.6,0.241935133239577,1.14729168104127,24,"LIB","data","Pien_2020",NA
2018-06-13,NA,21.625,22.5,21.1,0.281687461714142,1.30260097902494,24,"LIB","data","Pien_2020",NA
2018-06-14,NA,21.7,22,21.1,0.324372303540773,1.49480324212338,24,"LIB","data","Pien_2020",NA
2018-06-15,NA,21.6916666666667,22,21.2,0.273331565918641,1.26007636996684,24,"LIB","data","Pien_2020",NA
2018-06-16,NA,21.4958333333333,22,20.8,0.359322026656563,1.67158919165682,24,"LIB","data","Pien_2020",NA
2018-06-17,NA,21.2625,21.8,20.6,0.384269493296386,1.8072639308472,24,"LIB","data","Pien_2020",NA
2018-06-18,NA,21.2291666666667,21.8,20.2,0.372394328946997,1.75416366923021,24,"LIB","data","Pien_2020",NA
2018-06-19,NA,21.4041666666667,22.2,20.4,0.451547259471511,2.10962317058911,24,"LIB","data","Pien_2020",NA
2018-06-20,NA,21.4416666666667,22.1,20.2,0.493361730479219,2.30094860697654,24,"LIB","data","Pien_2020",NA
2018-06-21,NA,21.3041666666667,22.4,20,0.675328690771916,3.16993713642206,24,"LIB","data","Pien_2020",NA
2018-06-22,NA,21.75,23.1,20.8,0.586811576306191,2.69798425887904,24,"LIB","data","Pien_2020",NA
2018-06-23,NA,22.5083333333333,23.4,21.9,0.426223728418147,1.89362633877,24,"LIB","data","Pien_2020",NA
2018-06-24,NA,22.9375,24.4,22.1,0.59183759523237,2.58021839883322,24,"LIB","data","Pien_2020",NA
2018-06-25,NA,22.2041666666667,23,21.1,0.623091288354434,2.80619082764241,24,"LIB","data","Pien_2020",NA
2018-06-26,NA,21.975,22.5,21.2,0.447456580356517,2.03620741914228,24,"LIB","data","Pien_2020",NA
2018-06-27,NA,22.2285714285714,22.5,21.9,0.242997158517582,1.09317487764979,7,"LIB","data","Pien_2020",NA
2018-06-28,17,22.1105319096142,22.6803149606299,21.5322834645669,NA,NA,NA,NA,"7&Under","imputeTS",1
2018-06-29,NA,21.7647058823529,22.4,21.2,0.370710764057688,1.70326567269749,17,"LIB","data","Pien_2020",NA
2018-06-30,NA,22.3,23.1,21.7,0.333166624979154,1.49402073981683,21,"LIB","data","Pien_2020",NA
2018-07-01,NA,22.6714285714286,22.9,22.3,0.213808993529939,0.943076846067785,7,"LIB","data","Pien_2020",NA
2018-07-02,NA,21.975,22.5,21.4,0.364234356790606,1.65749422885372,16,"LIB","data","Pien_2020",NA
2018-07-03,NA,21.8083333333333,22.4,21.2,0.346305553279014,1.58795056910515,24,"LIB","data","Pien_2020",NA
2018-07-04,NA,21.525,22.2,20.8,0.419368054598095,1.94828364505503,24,"LIB","data","Pien_2020",NA
2018-07-05,NA,21.275,22.2,20,0.563567827020115,2.648967459554,24,"LIB","data","Pien_2020",NA
2018-07-06,NA,21.7,23,20.8,0.519196703948806,2.39261153893459,24,"LIB","data","Pien_2020",NA
2018-07-07,NA,22.2458333333333,23.5,21.5,0.520851448960313,2.34134384248877,24,"LIB","data","Pien_2020",NA
2018-07-08,NA,22.2826086956522,23.5,21.3,0.613967850737423,2.75536791550453,23,"LIB","data","Pien_2020",NA
2018-07-09,NA,22.1363636363636,23.1,21,0.665865319247536,3.00801581590263,22,"LIB","data","Pien_2020",NA
2018-07-10,NA,22.2666666666667,23,21.5,0.434057366141216,1.94935942877791,24,"LIB","data","Pien_2020",NA
2018-07-11,NA,22.4708333333333,22.9,21.8,0.331635167100793,1.4758472112774,24,"LIB","data","Pien_2020",NA
2018-07-12,NA,22.6541666666667,22.9,22.1,0.276592883473898,1.22093603151987,24,"LIB","data","Pien_2020",NA
2018-07-13,NA,22.5833333333333,22.9,22,0.295865225878368,1.31010432123263,24,"LIB","data","Pien_2020",NA
2018-07-14,NA,22.6,22.8,22.2,0.20216222500109,0.89452311947385,24,"LIB","data","Pien_2020",NA
2018-07-15,NA,22.3875,22.8,21.8,0.3247909026355,1.45076896766276,24,"LIB","data","Pien_2020",NA
2018-07-16,NA,22.275,22.7,21.5,0.337831962346088,1.51664180626751,24,"LIB","data","Pien_2020",NA
2018-07-17,NA,22.3291666666667,22.8,21.4,0.344496061271946,1.54280751455994,24,"LIB","data","Pien_2020",NA
2018-07-18,NA,22.6833333333333,23.7,21.8,0.488713187575438,2.15450339856916,24,"LIB","data","Pien_2020",NA
2018-07-19,NA,22.9791666666667,23.7,22,0.479110740277522,2.08497874282149,24,"LIB","data","Pien_2020",NA
2018-07-20,NA,23.0125,23.8,21.8,0.581087810471241,2.52509640617595,24,"LIB","data","Pien_2020",NA
2018-07-21,NA,22.9833333333333,23.7,22,0.523920560412729,2.27956734044697,24,"LIB","data","Pien_2020",NA
2018-07-22,NA,22.7916666666667,23.8,21.7,0.626874002087145,2.75045265998016,24,"LIB","data","Pien_2020",NA
2018-07-23,NA,22.6375,23.4,21.6,0.59183759523237,2.61441234779622,24,"LIB","data","Pien_2020",NA
2018-07-24,NA,22.7083333333333,23.2,21.8,0.499492496062942,2.1995999826625,24,"LIB","data","Pien_2020",NA
2018-07-25,NA,22.8291666666667,23.3,21.9,0.447679200618777,1.96099668093642,24,"LIB","data","Pien_2020",NA
2018-07-26,NA,22.8,23.4,21.8,0.507337465941385,2.22516432430432,24,"LIB","data","Pien_2020",NA
2018-07-27,NA,22.5583333333333,23.3,21.3,0.650027870082551,2.88154209124145,24,"LIB","data","Pien_2020",NA
2018-07-28,NA,22.4083333333333,23.1,21.4,0.538045308150892,2.40109471841231,24,"LIB","data","Pien_2020",NA
2018-07-29,NA,22.2916666666667,23.1,21.1,0.631021715788848,2.83075162223035,24,"LIB","data","Pien_2020",NA
2018-07-30,NA,22.0375,22.8,21.1,0.553103889918954,2.50983047042066,24,"LIB","data","Pien_2020",NA
2018-07-31,NA,22.0625,22.6,21.4,0.346174748532788,1.56906401601264,24,"LIB","data","Pien_2020",NA
2018-08-01,NA,22.0291666666667,22.5,21.4,0.299969805243746,1.36169383882162,24,"LIB","data","Pien_2020",NA
2018-08-02,NA,21.7958333333333,22.4,20.9,0.401604571542777,1.84257497935895,24,"LIB","data","Pien_2020",NA
2018-08-03,NA,21.6958333333333,22.2,20.8,0.359322026656563,1.65617988088295,24,"LIB","data","Pien_2020",NA
2018-08-04,NA,21.9041666666667,22.8,21,0.527899172410683,2.41003997296108,24,"LIB","data","Pien_2020",NA
2018-08-05,NA,21.8208333333333,22.6,20.8,0.544521462559931,2.4954201072061,24,"LIB","data","Pien_2020",NA
2018-08-06,NA,21.7041666666667,22.6,20.9,0.499981883729772,2.30362165665474,24,"LIB","data","Pien_2020",NA
2018-08-07,NA,21.5,22.7,20.8,0.529971287163174,2.46498273099151,24,"LIB","data","Pien_2020",NA
2018-08-08,NA,21.2916666666667,22,20.6,0.431293974863576,2.02564684867433,24,"LIB","data","Pien_2020",NA
2018-08-09,NA,21.5416666666667,22.1,21,0.270131476308766,1.25399524785501,24,"LIB","data","Pien_2020",NA
2018-08-10,NA,21.8666666666667,22.6,21.3,0.301686083128843,1.37966196552825,24,"LIB","data","Pien_2020",NA
2018-08-11,NA,21.925,22.5,21.5,0.248910670199432,1.13528241824142,24,"LIB","data","Pien_2020",NA
2018-08-12,NA,21.8333333333333,22,21.7,0.152752523165195,0.699629877092496,3,"LIB","data","Pien_2020",NA
2018-08-13,NA,22.1058823529412,22.4,21.8,0.18190171877725,0.822865678343067,17,"LIB","data","Pien_2020",NA
2018-08-14,NA,21.8666666666667,22.3,21.3,0.272933606621076,1.24817198149882,24,"LIB","data","Pien_2020",NA
2018-08-15,NA,21.5416666666667,22,20.7,0.333514443552256,1.54822952519423,24,"LIB","data","Pien_2020",NA
2018-08-16,NA,21.4333333333333,21.9,20.5,0.393055662245423,1.83385223442655,24,"LIB","data","Pien_2020",NA
2018-08-17,NA,21.5666666666667,22.5,20.5,0.579855054352353,2.68866331229839,24,"LIB","data","Pien_2020",NA
2018-08-18,NA,21.9041666666667,23.4,21.1,0.620994410579527,2.835051522524,24,"LIB","data","Pien_2020",NA
2018-08-19,NA,22.0666666666667,23.1,21.2,0.519754680148464,2.35538374689636,24,"LIB","data","Pien_2020",NA
2018-08-20,NA,22.0916666666667,23.3,21.2,0.537236622360946,2.43185193071722,24,"LIB","data","Pien_2020",NA
2018-08-21,NA,21.6416666666667,22.8,20.2,0.801040989379861,3.70138308531318,24,"LIB","data","Pien_2020",NA
2018-08-22,NA,21.1208333333333,21.7,20,0.602876558615059,2.8544165331942,24,"LIB","data","Pien_2020",NA
2018-08-23,NA,20.9416666666667,21.6,19.8,0.590443213531833,2.81946620070911,24,"LIB","data","Pien_2020",NA
2018-08-24,NA,20.5916666666667,21.2,19.5,0.556320729097154,2.70167897578545,24,"LIB","data","Pien_2020",NA
2018-08-25,NA,20.5,21,19.7,0.382213234362363,1.86445480176763,24,"LIB","data","Pien_2020",NA
2018-08-26,NA,20.4833333333333,20.9,19.8,0.350982059081517,1.71350069527185,24,"LIB","data","Pien_2020",NA
2018-08-27,NA,20.3,20.8,19.7,0.33751006426218,1.66261115400089,24,"LIB","data","Pien_2020",NA
2018-08-28,NA,20.1916666666667,20.6,19.8,0.28880061824977,1.43029608708099,24,"LIB","data","Pien_2020",NA
2018-08-29,NA,20.1208333333333,20.6,19.6,0.271836214541462,1.35101866825328,24,"LIB","data","Pien_2020",NA
2018-08-30,NA,20.1875,20.5,19.6,0.265906979485553,1.31718627608943,24,"LIB","data","Pien_2020",NA
2018-08-31,NA,20.375,21.1,19.7,0.345467547082149,1.69554624334797,24,"LIB","data","Pien_2020",NA
2018-09-01,NA,20.6857142857143,20.8,20.4,0.157359158493889,0.760714163989796,7,"LIB","data","Pien_2020",NA
2018-09-02,18,20.5386247825079,20.9242038216561,20.0089171974522,NA,NA,NA,NA,"7&Under","imputeTS",3
2018-09-03,18,20.6233681410853,21.0870967741936,19.9693548387097,NA,NA,NA,NA,"7&Under","imputeTS",3
2018-09-04,18,20.7112674022178,21.2538961038961,19.9311688311688,NA,NA,NA,NA,"7&Under","imputeTS",3
2018-09-05,NA,20.7705882352941,21.4,20,0.442669043815965,2.13123017413521,17,"LIB","data","Pien_2020",NA
2018-09-06,NA,20.6375,21.4,19.3,0.676829244408777,3.27960869489414,24,"LIB","data","Pien_2020",NA
2018-09-07,NA,20.7652173913043,21.2,20,0.40069110257628,1.92962633150218,23,"LIB","data","Pien_2020",NA
2018-09-08,NA,21.1857142857143,21.3,21.1,0.0690065559342349,0.325722111624844,7,"LIB","data","Pien_2020",NA
2018-09-09,19,20.8927775431595,21.2222672064777,20.3971659919028,NA,NA,NA,NA,"7&Under","imputeTS",1
2018-09-10,NA,20.9647058823529,21.2,20.5,0.244798836983012,1.1676712201771,17,"LIB","data","Pien_2020",NA
2018-09-11,NA,21.0041666666667,21.3,20.6,0.180528611887825,0.85948952297318,24,"LIB","data","Pien_2020",NA
2018-09-12,NA,20.5625,21.2,19.9,0.369267783122457,1.79583116412137,24,"LIB","data","Pien_2020",NA
2018-09-13,NA,20.1333333333333,20.7,19.3,0.364353706154344,1.80970383851495,24,"LIB","data","Pien_2020",NA
2018-09-14,NA,20.0375,20.5,19.3,0.352398613233219,1.75869551208094,24,"LIB","data","Pien_2020",NA
2018-09-15,NA,20.0416666666667,20.5,19.5,0.303482205862819,1.51425632862945,24,"LIB","data","Pien_2020",NA
2018-09-16,NA,19.6041666666667,20.5,18.7,0.517081413711416,2.63760976175855,24,"LIB","data","Pien_2020",NA
2018-09-17,NA,19.5125,20.6,18.8,0.404660351405966,2.07385189701969,24,"LIB","data","Pien_2020",NA
2018-09-18,NA,19.4083333333333,20.6,18.7,0.420058657049606,2.16432111833202,24,"LIB","data","Pien_2020",NA
2018-09-19,NA,19.4625,20.5,18.9,0.400882179373355,2.05976713871987,24,"LIB","data","Pien_2020",NA
2018-09-20,NA,19.65,20.5,19.3,0.314849860699681,1.6022893674284,24,"LIB","data","Pien_2020",NA
2018-09-21,NA,20.1571428571429,20.7,19.7,0.359894164336975,1.78544234610831,7,"LIB","data","Pien_2020",NA
2018-09-22,NA,19.6866666666667,20.1,19.3,0.223180473629581,1.13366308988951,15,"LIB","data","Pien_2020",NA
2018-09-23,NA,19.8083333333333,20.5,19.3,0.309159683893174,1.56075566121922,24,"LIB","data","Pien_2020",NA
2018-09-24,NA,19.8583333333333,20.7,19.4,0.356207885891111,1.79374512408448,24,"LIB","data","Pien_2020",NA
2018-09-25,NA,19.8708333333333,20.7,19.4,0.350749714638288,1.76514849052609,24,"LIB","data","Pien_2020",NA
2018-09-26,NA,19.9375,20.8,19.5,0.377419729444438,1.8930143169627,24,"LIB","data","Pien_2020",NA
2018-09-27,NA,20.0666666666667,21.1,19.6,0.395261791801296,1.96974314851144,24,"LIB","data","Pien_2020",NA
2018-09-28,NA,19.7333333333333,20.1,19.4,0.192617364937231,0.976101511506236,24,"LIB","data","Pien_2020",NA
2018-09-29,NA,19.2208333333333,19.6,18.7,0.282810685897777,1.47137577748681,24,"LIB","data","Pien_2020",NA
2018-09-30,NA,19.3375,20.1,19,0.32007132357322,1.65518460800631,24,"LIB","data","Pien_2020",NA
2018-10-01,NA,19.5833333333333,20.4,19.2,0.308807899576063,1.57689140209053,24,"LIB","data","Pien_2020",NA
2018-10-02,NA,19.7333333333333,20.8,19.3,0.386361698824872,1.95791401431523,24,"LIB","data","Pien_2020",NA
2018-10-03,NA,19.85,20.4,19.4,0.32704207946246,1.64756715094438,24,"LIB","data","Pien_2020",NA
2018-10-04,NA,19.9083333333333,20.6,19.5,0.303482205862819,1.52439785280612,24,"LIB","data","Pien_2020",NA
2018-10-05,NA,19.5875,20.4,19.2,0.349300543322248,1.7832829269802,24,"LIB","data","Pien_2020",NA
2018-10-06,NA,19.55,20.2,19.2,0.299274485032227,1.53081578021599,24,"LIB","data","Pien_2020",NA
2018-10-07,NA,19.1083333333333,19.9,18.1,0.557881603978811,2.91957228423277,24,"LIB","data","Pien_2020",NA
2018-10-08,NA,18.4708333333333,19,17.7,0.344496061271945,1.86508131525529,24,"LIB","data","Pien_2020",NA
2018-10-09,NA,18.5458333333333,18.7,18.3,0.117876747224514,0.635596929541301,24,"LIB","data","Pien_2020",NA
2018-10-10,NA,18.4166666666667,18.8,18.2,0.14939491483886,0.811194107722316,24,"LIB","data","Pien_2020",NA
2018-10-11,NA,18.1916666666667,18.7,17.9,0.199818758458469,1.09840820041302,24,"LIB","data","Pien_2020",NA
2018-10-12,NA,18.0625,18.4,17.9,0.146888008212113,0.813220806710659,24,"LIB","data","Pien_2020",NA
2018-10-13,NA,18.1208333333333,18.4,17.9,0.153167049091951,0.845253892436612,24,"LIB","data","Pien_2020",NA
2018-10-14,NA,18.075,18.3,17.8,0.156732949284139,0.867125583867988,24,"LIB","data","Pien_2020",NA
2018-10-15,NA,17.375,18.1,16.3,0.539121668932945,3.10285852623278,24,"LIB","data","Pien_2020",NA
2018-10-16,NA,17.125,18.1,15.8,0.573509410104368,3.34896005900361,24,"LIB","data","Pien_2020",NA
2018-10-17,NA,17.2625,17.9,16.4,0.341113904219945,1.97603999548122,24,"LIB","data","Pien_2020",NA
2018-10-18,NA,17.3541666666667,18.1,16.7,0.330979004544511,1.90720194695517,24,"LIB","data","Pien_2020",NA
2018-10-19,NA,17.4,18,17,0.279751442472094,1.60776691075916,24,"LIB","data","Pien_2020",NA
2018-10-20,NA,17.4458333333333,18.1,17.2,0.275016468545094,1.57640201697689,24,"LIB","data","Pien_2020",NA
2018-10-21,NA,17.4304347826087,18.1,17.1,0.303666657266118,1.74216341160407,23,"LIB","data","Pien_2020",NA
2018-10-22,NA,17.2458333333333,17.9,16.7,0.347636950388422,2.01577357074707,24,"LIB","data","Pien_2020",NA
2018-10-23,NA,16.8958333333333,17.3,16.3,0.297056818846477,1.75816612880776,24,"LIB","data","Pien_2020",NA
2018-10-24,NA,16.6208333333333,16.9,16.3,0.176879144853366,1.06420142303354,24,"LIB","data","Pien_2020",NA
2018-10-25,NA,16.7583333333333,17,16.5,0.117645993175054,0.702014877225583,24,"LIB","data","Pien_2020",NA
2018-10-26,NA,16.95,17.2,16.8,0.131876094679157,0.778030057104172,24,"LIB","data","Pien_2020",NA
2018-10-27,NA,17.2416666666667,17.7,17,0.214509889640602,1.24413662430509,24,"LIB","data","Pien_2020",NA
2018-10-28,NA,17.3791666666667,17.8,17.1,0.195557545554214,1.12524121153228,24,"LIB","data","Pien_2020",NA
2018-10-29,NA,17.2565217391304,17.5,17.1,0.0992063366585096,0.574891847605372,23,"LIB","data","Pien_2020",NA
2018-10-30,NA,16.8458333333333,17.2,16.2,0.234018146205851,1.38917524336889,24,"LIB","data","Pien_2020",NA
2018-10-31,NA,16.4333333333333,17,15.4,0.425968631899485,2.5921012083133,24,"LIB","data","Pien_2020",NA
2018-11-01,NA,16.475,17.2,15.8,0.302525600785181,1.83627071796772,24,"LIB","data","Pien_2020",NA
2018-11-02,NA,16.6416666666667,17.2,16.2,0.244801013543417,1.47101260016074,24,"LIB","data","Pien_2020",NA
2018-11-03,NA,16.7291666666667,17.3,16.4,0.271035320442809,1.62013641111517,24,"LIB","data","Pien_2020",NA
2018-11-04,NA,16.6521739130435,17.1,16.4,0.197414113010723,1.185515561161,23,"LIB","data","Pien_2020",NA
2018-11-05,NA,16.5238095238095,17,16.3,0.186828161433875,1.13066034297158,21,"LIB","data","Pien_2020",NA
2018-11-06,NA,16.2541666666667,16.7,15.8,0.282810685897777,1.73992731646927,24,"LIB","data","Pien_2020",NA
2018-11-07,NA,16.0083333333333,16.4,15.6,0.214509889640602,1.33998889936867,24,"LIB","data","Pien_2020",NA
2018-11-08,NA,15.3208333333333,16,14,0.574061931719284,3.74693673137417,24,"LIB","data","Pien_2020",NA
2018-11-09,NA,14.3041666666667,15.3,13.4,0.489435492633376,3.42162884450947,24,"LIB","data","Pien_2020",NA
2018-11-10,NA,13.9583333333333,14.7,13,0.41902232654708,3.00195099615818,24,"LIB","data","Pien_2020",NA
2018-11-11,NA,13.5791666666667,14.3,12.6,0.398888855247398,2.93750614481054,24,"LIB","data","Pien_2020",NA
2018-11-12,NA,13.325,13.9,12.4,0.383632523443305,2.87904332790473,24,"LIB","data","Pien_2020",NA
2018-11-13,NA,13.1583333333333,13.6,12.4,0.291796037560882,2.21757596626383,24,"LIB","data","Pien_2020",NA
2018-11-14,NA,12.7666666666667,13.2,11.8,0.386361698824871,3.02633184458124,24,"LIB","data","Pien_2020",NA
2018-11-15,NA,12.4166666666667,12.9,11.6,0.32258017765277,2.59796116230419,24,"LIB","data","Pien_2020",NA
2018-11-16,NA,12,12.6,11.4,0.309276856413543,2.57730713677953,24,"LIB","data","Pien_2020",NA
2018-11-17,NA,11.7333333333333,12.3,11.2,0.271335932758264,2.31252215418975,24,"LIB","data","Pien_2020",NA
2018-11-18,NA,11.4916666666667,12,11,0.282714584398973,2.46017042261615,24,"LIB","data","Pien_2020",NA
2018-11-19,NA,11.275,11.8,10.8,0.278583372892522,2.47080596800463,24,"LIB","data","Pien_2020",NA
2018-11-20,NA,11.0833333333333,11.5,10.8,0.238959095402042,2.15602191340188,24,"LIB","data","Pien_2020",NA
2018-11-21,NA,10.9826086956522,11.3,10.8,0.16963108075265,1.54454269885628,23,"LIB","data","Pien_2020",NA
2018-11-22,NA,10.9458333333333,11.1,10.8,0.110253331475512,1.00726302071271,24,"LIB","data","Pien_2020",NA
2018-11-23,NA,11.1666666666667,11.6,10.9,0.157884566161117,1.41389163726373,24,"LIB","data","Pien_2020",NA
2018-11-24,NA,11.3958333333333,11.8,11.1,0.170623324433032,1.49724306632277,24,"LIB","data","Pien_2020",NA
2018-11-25,NA,11.5809523809524,12,11.3,0.191361039971692,1.65237740107136,21,"LIB","data","Pien_2020",NA
2018-11-26,NA,11.8041666666667,12.2,11.5,0.229326360696159,1.94275773268896,24,"LIB","data","Pien_2020",NA
2018-11-27,NA,11.9875,12.3,11.7,0.172733773541074,1.44094910148967,24,"LIB","data","Pien_2020",NA
2018-11-28,NA,11.975,12.1,11.9,0.0707106781186545,0.590485829800873,8,"LIB","data","Pien_2020",NA
2018-11-29,20,12.3600670835669,12.8079808592,12.0800743494519,NA,NA,NA,NA,"Over7","lm_rv",106
2018-11-30,20,12.4766466775182,12.9068345764515,12.1740513054747,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-01,20,12.5409664534912,12.9068345764515,12.2680282614975,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-02,20,12.4686067055215,12.9068345764515,12.1740513054747,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-03,20,12.2314275316207,12.7091271419486,11.8921204374063,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-04,20,11.905808665757,12.4125659901944,11.4222356572923,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-05,20,11.6766694638529,12.2148585556916,11.2342817452467,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-06,20,11.5359699539118,12.1160048384402,11.2342817452467,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-07,20,11.4033104159673,11.9182974039374,11.0463278332011,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-08,20,11.2143710740463,11.7205899694346,10.9523508771783,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-09,20,11.101599887883,11.5228825349318,10.8583739211555,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-10,20,11.0575916201119,11.4240288176804,10.7643969651327,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-11,20,10.9464938252493,11.4240288176804,10.6704200091099,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-12,20,10.8324724042061,11.2263213831776,10.5764430530871,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-13,20,10.6837329222683,11.1274676659262,10.4824660970643,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-14,20,10.6435330622852,11.0286139486748,10.3884891410415,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-15,20,10.6475530482835,11.0286139486748,10.3884891410415,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-16,20,10.6676529782751,11.0286139486748,10.4824660970643,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-17,20,10.7400127262448,11.2263213831776,10.4824660970643,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-18,20,10.8847322221843,11.325175100429,10.5764430530871,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-19,20,11.0616116061102,11.6217362521832,10.7643969651327,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-20,20,11.175511209396,11.5228825349318,10.9523508771783,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-21,20,11.3975675788268,11.7205899694346,11.1403047892239,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-22,20,11.3148707240043,11.7205899694346,11.0463278332011,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-23,20,11.2746708640211,11.6217362521832,11.0463278332011,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-24,20,11.2344710040379,11.6217362521832,10.9523508771783,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-25,20,11.1822111860598,11.6217362521832,10.9523508771783,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-26,20,11.0374916901203,11.4240288176804,10.7643969651327,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-27,20,10.8282776362078,11.2263213831776,10.4824660970643,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-28,20,10.2696743644417,10.830906514172,9.91860436092749,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-29,20,9.84757583461826,10.2377842106636,9.5426965368363,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-30,20,9.6103966607175,10.0400767761608,9.4487195808135,NA,NA,NA,NA,"Over7","lm_rv",106
2018-12-31,20,9.30085773884703,9.84236934165797,8.8848578446767,NA,NA,NA,NA,"Over7","lm_rv",106
