"date","mean","max","min","sd","cv","n","site","category","method","length","region","year"
2012-02-25,11.7799327448508,12.0464480874317,11.5087431693989,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-02-26,11.5176923076923,11.8086956521739,11.2282608695652,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-02-27,11.15,11.3,11,0.212132034355965,1.90252945610731,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-02-28,11.575,12.2,10.9,0.556027577253742,4.80369397195458,4,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-02-29,11.1384615384615,11.6,10.8,0.24337372337779,2.18498508557408,13,"AL1,AL2,AL3,AL4,LIS,BL5,BL4,BL3,BL2,BL1,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-01,11.08,11.2,11,0.0836660026534072,0.755108327196816,5,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-02,11.2666666666667,11.5,11.1,0.208166599946614,1.84763254390485,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-03,11.6421615660325,11.9602150537634,11.3784946236559,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-03-04,12.0662420733388,12.4462365591398,11.7376344086022,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-03-05,12.6333333333333,13.2,12.1,0.55075705472861,4.35955452291776,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-06,12.6666666666667,13,12.5,0.288675134594813,2.27901422048536,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-07,11.8333333333333,12.1,11.5,0.305505046330389,2.58173278589061,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-08,12.0666666666667,12.3,11.7,0.321455025366432,2.66399192292624,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-09,12.2666666666667,12.7,12,0.378593889720018,3.08636323141319,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-10,12.3983957219251,12.7668449197861,12.0673796791444,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-03-11,12.5957671957672,12.9724867724868,12.2391534391534,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-03-12,12.5333333333333,13.2,11.9,0.650640709864771,5.19128225955934,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-13,12.9666666666667,13,12.9,0.0577350269189624,0.445257277009993,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-14,12.9666666666667,13.1,12.9,0.115470053837925,0.890514554019985,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-15,13.3083333333333,13.7,12.7,0.302890119090115,2.27594328683869,12,"BL1,BL2,BL3,BL4,BL5,AL2,LIS,AL4,AL3,AL1,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-16,13.5,13.5,13.5,0,0,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-17,13.6,13.6,13.6,NA,NA,1,"STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-18,12.2,12.2,12.2,0,0,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-19,12.45,13,11.9,0.777817459305202,6.24752979361608,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-20,12.7,12.8,12.6,0.14142135623731,1.11355398612055,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-21,13.85,14.4,13.3,0.777817459305202,5.61601053649965,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-22,15.8,15.8,15.8,NA,NA,1,"PCS","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-23,15.9,15.9,15.9,NA,NA,1,"PCS","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-24,14.6853615520282,14.8243386243386,14.5322751322751,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-03-25,14.1335115864528,14.3197860962567,13.9187165775401,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-03-26,13.65,13.8,13.5,0.212132034355965,1.55408083777264,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-27,13.5,13.8,13,0.212132034355964,1.57134840263677,13,"AL1,AL2,AL3,AL4,LIS,BL5,BL4,BL3,BL2,BL1,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-28,13.3666666666667,13.9,12.9,0.503322295684717,3.76550345898791,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-29,13.45,13.5,13.4,0.0707106781186545,0.52572994883758,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-30,13.9,14.1,13.7,0.282842712474619,2.03483965809079,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-03-31,14.1551971326165,14.3698924731183,13.9548387096774,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-04-01,14.629211469534,14.8494623655914,14.441935483871,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-04-02,15.2,15.2,15.2,NA,NA,1,"PCS","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-03,14.7333333333333,15.2,14.4,0.416333199893226,2.82579094950153,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-04,15.4,15.8,15,0.4,2.5974025974026,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-05,15.2666666666667,16.1,14.7,0.7371114795832,4.82824113264105,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-06,15,15,15,NA,NA,1,"STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-07,15.4811690102013,15.8279569892473,15.2236559139785,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-04-08,15.8526606010477,16.2494623655914,15.5569892473118,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-04-09,16.3333333333333,16.9,16,0.493288286231624,3.02013236468341,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-10,16.4333333333333,16.6,16.2,0.208166599946614,1.26673387391449,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-11,15.9538461538462,16.6,15.4,0.375533808099406,2.35387632849194,13,"AL1,LIS,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-12,15.5666666666667,15.8,15.3,0.251661147842358,1.61666690262757,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-13,15.2,15.6,14.8,0.565685424949237,3.72161463782393,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-14,15.9150864639237,16.3651162790698,15.506976744186,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-04-15,16.3942875689711,16.9278481012658,15.9443037974684,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-04-16,16.7,17.2,16.2,0.5,2.9940119760479,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-17,17.5,18.4,17,0.781024967590664,4.4629998148038,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-18,17.4740392940393,18.2036363636364,16.9572727272727,NA,NA,NA,NA,"7&Under","imputeTS",5,"floodplain_bypass","2012"
2012-04-19,18.4034992784993,19.0984848484848,17.8348484848485,NA,NA,NA,NA,"7&Under","imputeTS",5,"floodplain_bypass","2012"
2012-04-20,20.2237244897959,20.8464285714286,19.5571428571429,NA,NA,NA,NA,"7&Under","imputeTS",5,"floodplain_bypass","2012"
2012-04-21,21.8142857142857,22.372972972973,21.0594594594595,NA,NA,NA,NA,"7&Under","imputeTS",5,"floodplain_bypass","2012"
2012-04-22,22.4485714285714,22.9784615384615,21.6584615384615,NA,NA,NA,NA,"7&Under","imputeTS",5,"floodplain_bypass","2012"
2012-04-23,23,23.3,22.6,0.360555127546399,1.56763098933217,3,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-24,22.6571428571429,23.9,20.5,1.05649916052521,4.66298494557155,7,"BL5,BL4,BL3,BL2,BL1,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-25,22.5428571428571,22.8,22.3,0.207019667802706,0.918338196843437,7,"AL4,AL3,AL2,AL1,YB,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-26,21.75,21.9,21.6,0.212132034355962,0.975319698188332,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-27,20.8,20.8,20.8,0,0,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-04-28,21.4628648233487,21.7365591397849,21.1489247311828,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-04-29,21.4649001536098,21.8505376344086,21.0591397849462,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-04-30,21.7,22.1,21.3,0.565685424949239,2.60684527626377,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-01,22.05,22.8,21.3,1.06066017177982,4.81025021215338,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-02,21,21.7,20.3,0.989949493661165,4.71404520791031,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-03,19.3,19.3,19.3,0,0,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-04,19.275,19.5,19.05,0.318198051533946,1.65083295218649,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-05,19.9625448028674,20.7075268817204,19.4784946236559,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-05-06,20.1637992831541,21.3860215053763,19.4634408602151,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-05-07,19.8916666666667,23,18.3,1.21913406924254,6.12886838328886,12,"LIS,AL4,AL3,AL2,AL1,BL5,BL3,BL2,BL1,YB,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-08,20.25,20.3,20.2,0.0707106781186558,0.349188533919288,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-09,21.75,21.9,21.6,0.212132034355962,0.975319698188332,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-10,21.2,22,20.4,1.13137084989848,5.33665495235131,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-11,21.65,22,21.3,0.494974746830583,2.28625749113433,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-12,21.3105734767025,21.7569892473118,20.8967741935484,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-05-13,21.2214157706093,21.6043010752688,20.8548387096774,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-05-14,20.9,20.9,20.9,0,0,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-15,21.3,21.8,20.8,0.707106781186548,3.31975014641572,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-16,21.95,23.1,20.8,1.62634559672906,7.40931934728501,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-17,20.9,21.3,20.5,0.565685424949239,2.70662882750832,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-18,20.7,21.2,20.2,0.707106781186548,3.41597478834081,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-19,21.455017921147,22.1795698924731,20.8086021505376,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-05-20,21.9519713261649,22.8591397849462,21.2010752688172,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-05-21,21.85,22.1,21.6,0.353553390593274,1.61809332079302,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-22,23.5,24.8,22.2,1.83847763108502,7.82330906844691,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-23,22.5916666666667,26.8,20.2,1.5240247751108,6.74595990458486,12,"AL1,AL2,AL3,AL4,BL1,BL2,BL3,BL4,BL5,YB,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-24,23.2,23.9,22.5,0.989949493661165,4.26702367957399,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-25,21.55,22.7,20.4,1.62634559672906,7.54684731660817,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-26,22.2225108225108,23.3883116883117,21.2454545454545,NA,NA,NA,NA,"7&Under","imputeTS",3,"floodplain_bypass","2012"
2012-05-27,22.1871584699454,22.9819672131148,21.5114754098361,NA,NA,NA,NA,"7&Under","imputeTS",3,"floodplain_bypass","2012"
2012-05-28,22.1510964912281,22.5657894736842,21.7842105263158,NA,NA,NA,NA,"7&Under","imputeTS",3,"floodplain_bypass","2012"
2012-05-29,20.3,20.6,20,0.42426406871193,2.08997078183216,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-30,23.7,23.7,23.7,NA,NA,1,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-05-31,25.5,25.5,25.5,NA,NA,1,"PCS","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-01,23.7,23.7,23.7,NA,NA,1,"PCS","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-02,23.2283716283716,23.4868131868132,23.0164835164835,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-06-03,22.5191699604743,23.0108695652174,22.1195652173913,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-06-04,22.15,22.3,22,0.212132034355965,0.957706701381331,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-05,21.2,21.2,21.2,NA,NA,1,"PCS","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-06,22.1,25.6,19.5,3.14801524773944,14.2444128856988,3,"YB,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-07,21.5909090909091,24,19.5,1.48892884010925,6.89609146997971,11,"AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-08,21,22.1,19.9,1.55563491861041,7.40778532671622,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-09,21.6871456500489,22.8817204301075,20.6247311827957,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-06-10,22.0298631476051,22.7731182795699,21.352688172043,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-06-11,21.45,21.6,21.3,0.212132034355965,0.988960533128041,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-12,22.8,22.8,22.8,NA,NA,1,"PCS","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-13,24.3,25.6,23,1.83847763108502,7.56575156825113,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-14,23.8,24.4,23.2,0.848528137423857,3.56524427489015,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-15,23.15,23.4,22.9,0.353553390593274,1.52722846908542,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-16,23.4538774845226,23.9591397849462,22.947311827957,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-06-17,23.5190452916259,24.0731182795699,22.9623655913979,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-06-18,23.85,24.1,23.6,0.353553390593274,1.48240415343092,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-19,23.35,24.1,22.6,1.06066017177982,4.54244184916412,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-20,23.8818181818182,25.5,22.1,1.029386401521,4.31033514150402,11,"AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-21,22.8666666666667,23.5,22.5,0.55075705472861,2.40855854837584,3,"YB,PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-22,21.45,22.4,20.5,1.34350288425444,6.26341670981091,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-23,22.082486151841,22.9978494623656,21.1989247311828,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-06-24,21.8355979146302,22.747311827957,20.9397849462366,NA,NA,NA,NA,"7&Under","imputeTS",2,"floodplain_bypass","2012"
2012-06-25,21,21.7,20.3,0.989949493661165,4.71404520791031,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-26,21.7,22.9,20.5,1.69705627484771,7.82053582879131,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-27,23.35,25,21.7,2.33345237791561,9.99337206816106,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-28,21.9,21.9,21.9,NA,NA,1,"PCS","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-29,22.45,23.2,21.7,1.06066017177982,4.72454419501034,2,"PCS,STTD","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-06-30,22.5211428571429,23.7114285714286,21.66,NA,NA,NA,NA,"7&Under","imputeTS",3,"floodplain_bypass","2012"
2012-07-01,22.9012765957447,25.0617021276596,21.7212765957447,NA,NA,NA,NA,"7&Under","imputeTS",3,"floodplain_bypass","2012"
2012-07-02,23.4614736842105,27.0515789473684,21.8115789473684,NA,NA,NA,NA,"7&Under","imputeTS",3,"floodplain_bypass","2012"
2012-07-03,24.01,29,21.9,2.04474937339518,8.51624062222068,10,"AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1,YB","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-07-04,23.3028872137448,23.9158046493761,22.4236624216746,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-05,22.6010227511074,23.2330324159795,21.7260618727687,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-06,22.3973729588395,23.3183789451541,21.2028614610893,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-07,23.3319800412116,24.4278838244236,22.2492622844482,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-08,23.3065238171781,24.0011511785507,22.3364623530614,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-09,23.1756060935774,24.0011511785507,22.0748621472217,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-10,23.6447279364801,25.0253095286457,22.5108624902879,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-11,24.0993033656493,25.2813491161695,23.295663107807,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-12,24.6593402943859,26.3055074662645,23.6444633822599,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-13,23.571995867813,24.0011511785507,22.946862833354,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-14,22.8810412154757,24.1718442368999,21.813261941382,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-15,22.9610464910095,24.5985768827728,21.813261941382,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-16,21.8955216850366,22.9769928284557,21.2900615297026,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-17,21.0809225159653,21.5261018324878,20.8540611866364,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-18,21.4554926696008,23.2330324159795,20.330860774957,NA,NA,NA,NA,"Over7","lm_lis",15,"floodplain_bypass","2012"
2012-07-19,22.2444444444444,24.1,20.6,1.29625529035672,5.82732148512011,9,"AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-07-20,21,21,21,NA,NA,1,"YB","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-07-21,23.0337785596766,24.4278838244236,22.0748621472217,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-07-22,24.1393060034163,25.793428291217,22.7724626961276,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-07-23,23.6629109536468,24.0011511785507,22.6852626275143,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-07-24,23.0774178008768,23.6597650618524,21.9876620786085,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-07-25,22.7283038712748,23.4890720035032,21.7260618727687,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-07-26,22.2857450447549,22.8916462992811,21.3772615983158,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-07-27,22.0591688395376,23.0623393576303,21.2028614610893,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-07-28,22.2882748558389,23.745111591027,21.1156613924761,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-07-29,22.3755533382394,24.0011511785507,21.1156613924761,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-07-30,22.3937363554062,23.1476858868049,21.4644616669291,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-07-31,23.7770686788156,25.5373887036932,22.4236624216746,NA,NA,NA,NA,"Over7","lm_lis",11,"floodplain_bypass","2012"
2012-08-01,23.85,25.8,22.4,1.12768198826915,4.72822636590839,10,"YB,AL1,AL2,AL3,AL4,BL5,BL4,BL3,BL2,BL1","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-08-02,23.9429294180152,25.0253095286457,22.5980625589011,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-03,23.62290831588,24.5132303535982,22.6852626275143,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-04,22.6264789751409,23.3183789451541,22.0748621472217,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-05,21.9246145125035,22.4649136534082,20.8540611866364,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-06,22.1064446841712,23.2330324159795,21.1156613924761,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-07,22.7901261296418,23.5744185326778,22.0748621472217,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-08,23.3174336274782,24.0011511785507,22.5980625589011,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-09,24.084756951916,25.1106560578203,23.295663107807,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-10,24.2484041064169,25.5373887036932,23.5572633136467,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-11,23.6119985055799,24.3425372952491,22.946862833354,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-12,24.0883935553493,25.2813491161695,23.0340629019673,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-13,24.1102131759494,25.8787748203916,23.1212629705805,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-14,24.1974916583499,24.8546164702966,23.3828631764202,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-15,23.8665607459147,24.6839234119474,23.1212629705805,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-16,23.775,25.8,21.5,1.19373363863133,5.02096167668279,8,"AL1,AL2,AL4,BL5,BL4,BL3,BL2,BL1","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-08-17,23.2992506103115,23.9158046493761,22.2492622844482,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-18,23.2410649553778,23.9158046493761,22.4236624216746,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-19,22.873768008609,23.6597650618524,21.813261941382,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-20,22.9210438532426,24.0864977077253,21.9876620786085,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-21,22.5428370961737,23.3183789451541,21.4644616669291,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-22,22.5137442687069,23.9158046493761,21.2900615297026,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-23,22.2300892009053,22.8916462992811,21.2028614610893,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-24,21.9791635640039,22.8062997701066,21.2900615297026,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-25,21.7464209442691,22.3795671242336,21.1156613924761,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-26,20.6518033108295,20.8433295990911,20.0692605691173,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-27,20.7063523623298,21.5261018324878,19.8076603632776,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-28,21.6591424618686,21.8674879491861,21.2900615297026,NA,NA,NA,NA,"Over7","lm_lis",12,"floodplain_bypass","2012"
2012-08-29,22.3555555555556,23.9,20.3,1.23805402861821,5.53801503855064,9,"YB,BL5,BL4,BL3,BL2,BL1,AL4,AL3,AL2,AL1","data","WQ_w_fish",NA,"floodplain_bypass","2012"
2012-08-30,22.524654079007,22.6356067117574,22.1620622158349,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
2012-08-31,21.4554926696008,21.9528344783607,20.8540611866364,NA,NA,NA,NA,"Over7","lm_lis",14,"floodplain_bypass","2012"
