"","date","yolo_dayflow","sac_dayflow","height_sac","inund_days","inundation"
"606",1986-01-07,25,18000,18.68,0,0
"607",1986-01-08,25,18700,18.72,0,0
"608",1986-01-09,25,18100,18.24,0,0
"609",1986-01-10,25,16200,17.42,0,0
"610",1986-01-11,25,15300,16.77,0,0
"611",1986-01-12,25,14400,16.4,0,0
"612",1986-01-13,25,13800,16.18,0,0
"613",1986-01-14,25,13700,16.03,0,0
"614",1986-01-15,25,14400,16.13,0,0
"615",1986-01-16,25,14900,16.65,0,0
"616",1986-01-17,101,17100,18.25,0,0
"617",1986-01-18,137,26600,25.24,0,0
"618",1986-01-19,25,34800,25.66,0,0
"619",1986-01-20,1095,33900,24.91,0,0
"620",1986-01-21,25,30200,22.77,0,0
"621",1986-01-22,25,29100,22.33,0,0
"622",1986-01-23,25,27500,21.36,0,0
"623",1986-01-24,25,25600,20.47,0,0
"624",1986-01-25,25,23500,19.78,0,0
"625",1986-01-26,25,21200,19.49,0,0
"626",1986-01-27,25,19500,18.86,0,0
"627",1986-01-28,25,17900,18.18,0,0
"628",1986-01-29,86,17600,17.68,0,0
"629",1986-01-30,81,22100,20.39,0,0
"630",1986-02-01,3438,46500,29.19,0,0
"631",1986-02-02,3811,50600,29.94,0,0
"632",1986-02-03,4070,54200,31.59,0,0
"633",1986-02-04,4236,58300,32.55,0,0
"634",1986-02-05,4146,62200,32.97,0,0
"635",1986-02-06,3956,63300,32.88,0,0
"636",1986-02-07,3776,57700,31.85,0,0
"637",1986-02-08,3676,49600,29.72,0,0
"638",1986-02-09,3426,42000,27.11,0,0
"639",1986-02-10,2906,36500,24.76,0,0
"640",1986-02-11,1576,33400,23.4,0,0
"641",1986-02-12,163,30800,22.43,0,0
"642",1986-02-13,355,31700,23.47,0,0
"643",1986-02-14,5331,45100,29.02,0,0
"644",1986-02-15,19861,64100,34.33,1,1
"645",1986-02-16,50520,81500,36.95,2,1
"646",1986-02-17,165428,98100,38.83,3,1
"647",1986-02-18,330398,108000,40.39,4,1
"648",1986-02-19,407327,115000,41,5,1
"649",1986-02-21,410750,103000,40.99,6,1
"650",1986-02-22,314520,91300,39.83,7,1
"651",1986-02-23,251959,87400,39.08,8,1
"652",1986-02-24,203113,83300,38.5,9,1
"653",1986-02-25,166987,82100,38,10,1
"654",1986-02-26,142774,80100,37.66,11,1
"655",1986-02-27,118300,79600,37.3,12,1
"656",1986-02-28,104842,80600,37.08,13,1
"657",1986-03-01,97815,78500,36.93,14,1
"658",1986-03-02,81787,77700,36.75,15,1
"659",1986-03-03,64272,76700,36.46,16,1
"660",1986-03-04,52672,75500,36.24,17,1
"661",1986-03-05,42885,74700,35.98,18,1
"662",1986-03-06,31693,72100,35.65,19,1
"663",1986-03-07,24888,72000,35.21,20,1
"664",1986-03-08,28504,80500,35.94,21,1
"665",1986-03-09,76139,94900,37.01,22,1
"666",1986-03-10,118463,96900,37.62,23,1
"667",1986-03-11,142265,93200,37.73,24,1
"668",1986-03-12,143877,91700,37.71,25,1
"669",1986-03-13,140310,90900,37.72,26,1
"670",1986-03-14,122663,89800,37.58,27,1
"671",1986-03-15,110270,85700,37.22,28,1
"672",1986-03-16,111234,85000,37.12,29,1
"673",1986-03-17,90980,81500,36.91,30,1
"674",1986-03-18,76318,79700,36.61,31,1
"675",1986-03-19,61517,75800,36.41,32,1
"676",1986-03-20,46116,73600,36.03,33,1
"677",1986-03-21,34643,71900,35.57,34,1
"678",1986-03-22,27981,70600,35.15,35,1
"679",1986-03-23,21934,69000,34.72,36,1
"680",1986-03-24,16290,67700,34.36,37,1
"681",1986-03-25,11177,66200,33.97,38,1
"682",1986-03-26,8643,63200,33.42,39,1
"683",1986-03-27,7918,59600,32.71,40,1
"684",1986-03-28,7199,57500,31.78,41,1
"685",1986-03-29,6406,54200,30.1,42,1
"686",1986-03-30,6065,50400,29.1,43,1
"687",1986-03-31,5673,47800,27.89,44,1
"688",1986-04-01,5184,45700,27.11,45,1
"689",1986-04-02,4906,44500,26.66,46,1
"690",1986-04-03,4725,42700,26.11,47,1
"691",1986-04-04,4338,39800,25.27,48,1
"692",1986-04-05,4109,36800,24.07,49,1
"693",1986-04-06,2858,34900,23.25,0,0
"694",1986-04-07,2072,33200,22.42,0,0
"695",1986-04-08,772,32100,21.97,0,0
"696",1986-04-09,771,31300,21.8,0,0
"697",1986-04-10,713,30700,21.68,0,0
"698",1986-04-11,598,29500,21.52,0,0
"699",1986-04-12,681,27900,20.74,0,0
"700",1986-04-13,663,27100,20.4,0,0
"701",1986-04-14,634,25300,19.93,0,0
"702",1986-04-15,536,24100,19.52,0,0
"703",1986-04-16,256,23500,19.04,0,0
"704",1986-04-17,124,22200,18.57,0,0
"705",1986-04-18,46,21400,18.08,0,0
"706",1986-04-19,46,21500,18.13,0,0
"707",1986-04-20,46,21100,18.03,0,0
"708",1986-04-21,46,20300,17.64,0,0
"709",1986-04-22,46,16400,17.31,0,0
"710",1986-04-23,46,17500,16.82,0,0
"711",1986-04-24,46,17300,16.74,0,0
"712",1986-04-25,46,16300,16.44,0,0
"713",1986-04-26,46,15100,15.94,0,0
"714",1986-05-01,44,12600,15.16,0,0
"715",1986-05-02,43,11700,14.67,0,0
"716",1986-05-03,43,10900,14.26,0,0
"717",1986-05-04,43,11400,14.44,0,0
"718",1986-05-05,43,11400,15.24,0,0
"719",1986-05-06,43,12700,15.99,0,0
"720",1986-05-07,43,13200,16.22,0,0
"721",1986-05-08,43,13500,16.31,0,0
"722",1986-05-09,43,13000,16.24,0,0
"723",1986-05-10,43,12300,15.87,0,0
"724",1986-05-11,43,11900,15.39,0,0
"725",1986-05-12,43,11100,14.88,0,0
"726",1986-05-13,43,10600,14.47,0,0
"727",1986-05-14,43,10600,14.4,0,0
"728",1986-05-15,43,11800,16.54,0,0
"729",1986-05-16,43,14700,17.86,0,0
"730",1986-05-17,43,15800,17.92,0,0
"731",1986-05-18,43,14400,17.47,0,0
"732",1986-05-19,43,12700,16.32,0,0
"733",1986-05-20,43,12300,15.55,0,0
"734",1986-05-21,43,12600,15.62,0,0
"735",1986-05-22,43,12800,15.79,0,0
"736",1986-05-23,43,13000,15.8,0,0
"737",1986-05-24,43,13300,15.73,0,0
"738",1986-05-25,43,13200,15.73,0,0
"739",1986-05-26,43,13200,15.72,0,0
"740",1986-05-27,43,13400,15.77,0,0
"741",1986-05-28,43,14000,15.83,0,0
"742",1986-05-29,43,14100,15.83,0,0
"743",1986-05-30,43,13700,15.78,0,0
"744",1986-05-31,43,13700,15.72,0,0
"745",1986-06-01,43,13600,15.64,0,0
"746",1986-06-02,43,13900,15.7,0,0
"747",1986-06-03,43,14000,15.71,0,0
"748",1986-06-04,43,14000,15.84,0,0
"749",1986-06-05,43,14000,15.86,0,0
"750",1986-06-06,43,14000,15.83,0,0
"751",1986-06-07,43,13600,15.42,0,0
"752",1986-06-08,43,13100,15.07,0,0
"753",1986-06-09,43,12800,14.87,0,0
"754",1986-06-10,43,11900,14.71,0,0
"755",1986-06-11,43,11600,14.46,0,0
"756",1986-06-12,43,11200,14.2,0,0
"757",1986-06-13,43,10100,13.92,0,0
"758",1986-06-14,43,10000,13.72,0,0
"759",1986-06-15,43,10100,13.78,0,0
"760",1986-06-16,43,10300,13.82,0,0
"761",1986-06-17,43,10100,13.96,0,0
"762",1986-06-18,43,10500,14.07,0,0
"763",1986-06-19,43,9800,14.07,0,0
"764",1986-06-20,43,9600,14.01,0,0
"765",1986-06-21,43,9400,13.83,0,0
"766",1986-06-22,43,9900,13.96,0,0
"767",1986-06-23,43,10000,14.22,0,0
"768",1986-06-24,43,11100,14.29,0,0
"769",1986-06-25,43,11200,14.32,0,0
"770",1986-06-26,43,11500,14.3,0,0
"771",1986-06-27,43,11800,14.2,0,0
"772",1986-06-28,43,12600,14.63,0,0
"773",1986-06-29,43,13800,15,0,0
"774",1986-06-30,43,15100,15.31,0,0
"775",1986-07-01,43,16100,15.73,0,0
"776",1986-07-02,43,16400,16.03,0,0
"777",1986-07-03,43,16300,16.08,0,0
"778",1986-07-04,43,16500,16.06,0,0
"779",1986-07-05,43,15900,16.03,0,0
"780",1986-07-06,43,16000,15.95,0,0
"781",1986-07-07,43,16400,15.89,0,0
"782",1986-07-08,43,16200,15.84,0,0
"783",1986-07-09,43,16100,15.77,0,0
"784",1986-07-10,43,15900,15.64,0,0
"785",1986-07-11,43,15800,15.58,0,0
"786",1986-07-12,43,15900,15.63,0,0
"787",1986-07-13,43,16100,15.64,0,0
"788",1986-07-14,43,16700,15.81,0,0
"789",1986-07-15,43,16200,15.84,0,0
"790",1986-07-16,43,17200,15.87,0,0
"791",1986-07-17,43,16800,15.88,0,0
"792",1986-07-18,43,17200,15.95,0,0
"793",1986-07-19,43,17200,16,0,0
"794",1986-07-20,43,17200,16.11,0,0
"795",1986-07-21,43,17500,22.39,0,0
"796",1986-07-22,43,17900,16.68,0,0
"797",1986-07-23,43,18200,16.66,0,0
"798",1986-07-24,43,17300,16.47,0,0
"799",1986-07-25,43,17400,16.51,0,0
"800",1986-07-26,43,17700,16.59,0,0
"801",1986-07-27,43,17800,16.67,0,0
"802",1986-07-28,43,18100,16.91,0,0
"803",1986-07-29,43,18400,16.79,0,0
"804",1986-07-30,43,17700,16.59,0,0
"805",1986-07-31,43,17200,16.31,0,0
"806",1986-08-01,36,16900,16.11,0,0
"807",1986-08-02,34,16700,15.87,0,0
"808",1986-08-03,34,16500,15.81,0,0
"809",1986-08-04,34,16500,15.8,0,0
"810",1986-08-05,34,16200,15.8,0,0
"811",1986-08-06,34,16300,15.79,0,0
"812",1986-08-07,34,16300,15.68,0,0
"813",1986-08-08,34,16100,15.48,0,0
"814",1986-08-09,34,15800,15.37,0,0
"815",1986-08-10,34,15800,15.51,0,0
"816",1986-08-11,34,16100,15.58,0,0
"817",1986-08-12,34,15900,15.6,0,0
"818",1986-08-13,34,15500,15.5,0,0
"819",1986-08-14,34,15200,15.48,0,0
"820",1986-08-15,34,14600,15.52,0,0
"821",1986-08-16,34,14100,15.66,0,0
"822",1986-08-17,34,14000,15.61,0,0
"823",1986-08-18,34,13900,15.68,0,0
"824",1986-08-19,34,13700,15.78,0,0
"825",1986-08-20,34,13800,15.92,0,0
"826",1986-08-21,34,13900,16.02,0,0
"827",1986-08-22,34,14300,15.95,0,0
"828",1986-08-23,34,14600,15.91,0,0
"829",1986-08-24,34,14500,15.99,0,0
"830",1986-08-25,34,14400,16.05,0,0
"831",1986-08-26,34,14400,16.03,0,0
"832",1986-08-27,34,14400,16.06,0,0
"833",1986-08-28,34,14200,16.28,0,0
"834",1986-08-29,34,14400,16.39,0,0
"835",1986-08-30,34,14600,16.55,0,0
"836",1986-08-31,34,14900,16.79,0,0
"837",1986-09-01,23,15300,17.01,0,0
"838",1986-09-02,20,15100,17.01,0,0
"839",1986-09-03,20,15400,17.19,0,0
"840",1986-09-04,20,15800,17.41,0,0
"841",1986-09-05,20,16200,17.53,0,0
"842",1986-09-06,20,16200,17.45,0,0
"843",1986-09-07,20,16000,17.25,0,0
"844",1986-09-08,20,15000,16.84,0,0
"845",1986-09-09,20,14500,16.55,0,0
"846",1986-09-10,20,14100,16.31,0,0
"847",1986-09-11,20,13900,16.21,0,0
"848",1986-09-12,20,14000,16.25,0,0
"849",1986-09-13,20,14800,16.17,0,0
"850",1986-09-14,20,14700,16.02,0,0
"851",1986-09-15,20,14700,16.12,0,0
"852",1986-09-16,20,15500,16.93,0,0
"853",1986-09-17,20,16700,17.55,0,0
"854",1986-09-18,20,19800,18.05,0,0
"855",1986-09-19,20,21300,18.51,0,0
"856",1986-09-20,20,22800,18.84,0,0
"857",1986-09-21,20,23000,18.94,0,0
"858",1986-09-22,20,22700,18.79,0,0
"859",1986-09-23,20,22600,18.55,0,0
"860",1986-09-24,20,22600,18.43,0,0
"861",1986-09-25,20,22500,18.42,0,0
"862",1986-09-26,20,23000,18.84,0,0
"863",1986-09-27,20,22900,19.09,0,0
"864",1986-09-28,20,21900,19.19,0,0
"865",1986-09-29,20,21400,19.36,0,0
"866",1986-09-30,20,19800,19.21,0,0
"867",1986-10-02,20,22000,18.46,0,0
"868",1986-10-03,20,21000,18,0,0
"869",1986-10-04,20,21000,17.86,0,0
"870",1986-10-05,20,20400,17.79,0,0
"871",1986-10-06,20,19600,17.54,0,0
"872",1986-10-07,20,18600,17.2,0,0
"873",1986-10-08,20,18700,17.16,0,0
"874",1986-10-09,20,18800,17.16,0,0
"875",1986-10-10,20,18600,17.09,0,0
"876",1986-10-11,20,18200,17.05,0,0
"877",1986-10-12,20,17600,16.9,0,0
"878",1986-10-13,20,16800,16.54,0,0
"879",1986-10-14,20,15800,16.37,0,0
"880",1986-10-15,20,15000,15.98,0,0
"881",1986-10-16,20,14000,15.52,0,0
"882",1986-10-17,20,13400,15.16,0,0
"883",1986-10-18,20,12800,14.77,0,0
"884",1986-10-19,20,12400,14.66,0,0
"885",1986-10-20,20,12600,14.71,0,0
"886",1986-10-21,20,12400,14.58,0,0
"887",1986-10-22,20,11800,14.36,0,0
"888",1986-10-23,20,11600,14.28,0,0
"889",1986-10-24,20,11400,14.31,0,0
"890",1986-10-25,20,11500,14.23,0,0
"891",1986-10-26,20,11600,14.21,0,0
"892",1986-10-27,20,11800,14.4,0,0
"893",1986-10-28,20,12000,14.5,0,0
"894",1986-10-29,20,12200,14.52,0,0
"895",1986-10-30,20,12400,14.62,0,0
"896",1986-10-31,20,12000,14.68,0,0
"897",1986-11-01,24,12400,14.91,0,0
"898",1986-11-02,25,12600,14.92,0,0
"899",1986-11-03,25,12600,14.8,0,0
"900",1986-11-04,25,12800,14.81,0,0
"901",1986-11-05,25,12600,14.81,0,0
"902",1986-11-13,25,12400,15.19,0,0
"903",1986-11-14,25,12800,15.26,0,0
"904",1986-11-15,25,13000,15.26,0,0
"905",1986-11-16,25,13000,15.29,0,0
"906",1986-11-17,25,12800,15.3,0,0
"907",1986-11-18,25,12600,15.32,0,0
"908",1986-11-19,25,13400,15.45,0,0
"909",1986-11-20,25,13000,15.45,0,0
"910",1986-11-21,25,13200,15.41,0,0
"911",1986-11-22,25,13200,15.41,0,0
"912",1986-11-23,25,13000,15.43,0,0
"913",1986-11-24,25,12800,15.38,0,0
"914",1986-11-25,25,12600,15.29,0,0
"915",1986-11-26,25,12800,15.25,0,0
"916",1986-11-27,25,12800,15.24,0,0
"917",1986-11-28,25,13000,15.51,0,0
"918",1986-11-29,25,12400,15.64,0,0
"919",1986-11-30,25,13600,15.65,0,0
"920",1986-12-01,25,13600,15.65,0,0
"921",1986-12-02,25,13400,15.59,0,0
"922",1986-12-03,25,13400,15.69,0,0
"923",1986-12-04,25,13600,15.7,0,0
"924",1986-12-05,25,13800,15.69,0,0
"925",1986-12-06,25,13800,15.8,0,0
"926",1986-12-07,25,13800,15.85,0,0
"927",1986-12-08,25,14000,15.82,0,0
"928",1986-12-09,25,13800,15.83,0,0
"929",1986-12-10,25,13600,15.72,0,0
"930",1986-12-11,25,13500,15.66,0,0
"931",1986-12-12,25,13400,15.68,0,0
"932",1986-12-13,25,13600,15.7,0,0
"933",1986-12-14,25,13400,15.54,0,0
"934",1986-12-15,25,13200,15.41,0,0
"935",1986-12-16,25,12800,15.36,0,0
"936",1986-12-17,25,12700,15.28,0,0
"937",1986-12-18,25,12700,15.27,0,0
"938",1986-12-19,25,12800,15.26,0,0
"939",1986-12-20,25,12800,15.24,0,0
"940",1986-12-21,25,12900,15.28,0,0
"941",1986-12-22,25,12800,15.27,0,0
"942",1986-12-23,25,12700,15.25,0,0
"943",1986-12-24,25,12800,15.3,0,0
"944",1986-12-25,25,12600,15.35,0,0
"945",1986-12-26,25,12800,15.35,0,0
"946",1986-12-27,25,12500,15.26,0,0
"947",1986-12-28,25,12400,15.14,0,0
"948",1986-12-29,25,12200,15.07,0,0
"949",1986-12-30,25,12400,15.07,0,0
"950",1986-12-31,25,12600,15.12,0,0
"951",1987-01-01,25,12400,15.12,0,0
"952",1987-01-02,25,12800,15.57,0,0
"953",1987-01-03,25,13400,16.6,0,0
"954",1987-01-04,25,16000,17.71,0,0
"955",1987-01-05,25,18000,20.08,0,0
"956",1987-01-06,25,20400,20.28,0,0
"957",1987-01-07,25,18200,19.89,0,0
"958",1987-01-08,25,16000,17.96,0,0
"959",1987-01-09,25,14400,17,0,0
"960",1987-01-10,25,12800,16.07,0,0
"961",1987-01-11,25,12400,15.53,0,0
"962",1987-01-12,25,12000,15.53,0,0
"963",1987-01-13,25,11800,18.32,0,0
"964",1987-01-14,25,11800,25.49,0,0
"965",1987-01-15,25,11800,25.96,0,0
"966",1987-01-16,25,11600,14.99,0,0
"967",1987-01-17,25,11400,15,0,0
"968",1987-01-18,25,10800,14.9,0,0
"969",1987-01-19,25,10900,14.79,0,0
"970",1987-01-20,25,10600,14.62,0,0
"971",1987-01-21,25,10200,14.51,0,0
"972",1987-01-22,25,10400,14.35,0,0
"973",1987-01-23,25,10600,14.49,0,0
"974",1987-01-24,25,11000,14.68,0,0
"975",1987-01-25,25,11400,14.69,0,0
"976",1987-01-26,25,12000,15.77,0,0
"977",1987-01-27,25,13800,16.45,0,0
"978",1987-01-28,25,13800,16.45,0,0
"979",1987-01-29,25,14200,17.35,0,0
"980",1987-01-30,25,16200,18.09,0,0
"981",1987-01-31,25,15200,17.81,0,0
"982",1987-02-01,18,15400,17.69,0,0
"983",1987-02-02,16,15200,17.64,0,0
"984",1987-02-03,16,16600,17.51,0,0
"985",1987-02-04,16,19400,20.09,0,0
"986",1987-02-05,16,18800,20.1,0,0
"987",1987-02-06,16,17600,19.23,0,0
"988",1987-02-07,16,16000,17.96,0,0
"989",1987-02-08,16,14400,16.9,0,0
"990",1987-02-09,16,13200,16.18,0,0
"991",1987-02-10,16,12400,15.71,0,0
"992",1987-02-11,16,12000,15.39,0,0
"993",1987-02-12,16,12600,15.53,0,0
"994",1987-02-13,424,15400,18.32,0,0
"995",1987-02-14,16,26400,25.49,0,0
"996",1987-02-15,16,33600,26.18,0,0
"997",1987-02-16,16,32500,25.83,0,0
"998",1987-02-17,16,30000,25.44,0,0
"999",1987-02-18,16,24000,23.54,0,0
"1000",1987-02-19,16,20400,21.04,0,0
"1001",1987-02-20,16,18200,19.39,0,0
"1002",1987-02-21,16,16000,18.13,0,0
"1003",1987-02-22,16,14400,17.26,0,0
"1004",1987-02-23,16,13400,16.61,0,0
"1005",1987-02-24,16,12800,15.99,0,0
"1006",1987-02-25,16,12400,15.64,0,0
"1007",1987-02-26,16,11800,15.41,0,0
"1008",1987-02-27,16,11400,15.23,0,0
"1009",1987-02-28,16,11000,14.98,0,0
"1010",1987-03-01,23,10600,14.68,0,0
"1011",1987-03-02,26,10500,14.52,0,0
"1012",1987-03-03,26,10600,14.43,0,0
"1013",1987-03-04,26,10400,14.39,0,0
"1014",1987-03-05,110,12500,15.31,0,0
"1015",1987-03-06,78,15900,21.76,0,0
"1016",1987-03-07,26,26400,25.5,0,0
"1017",1987-03-08,26,30400,25.48,0,0
"1018",1987-03-09,26,25800,23.22,0,0
"1019",1987-03-10,26,21200,20.81,0,0
"1020",1987-03-11,26,18400,19.15,0,0
"1021",1987-03-12,26,16400,18.05,0,0
"1022",1987-03-13,77,18300,24.42,0,0
"1023",1987-03-14,1227,29900,26.92,0,0
"1024",1987-03-15,1742,36100,27.6,0,0
"1025",1987-03-16,1686,38000,27.74,0,0
"1026",1987-03-17,1256,37800,27.51,0,0
"1027",1987-03-18,26,34200,25.99,0,0
"1028",1987-03-19,26,29800,23.87,0,0
"1029",1987-03-20,26,26700,22.39,0,0
"1030",1987-03-21,26,24300,21.42,0,0
"1031",1987-03-22,26,22300,20.49,0,0
"1032",1987-03-23,26,21300,20.19,0,0
"1033",1987-03-24,26,21200,20.16,0,0
"1034",1987-03-25,26,20900,20.11,0,0
"1035",1987-03-26,26,20200,20.06,0,0
"1036",1987-03-27,26,18500,19.27,0,0
"1037",1987-03-28,26,16800,18.48,0,0
"1038",1987-03-29,26,15600,17.74,0,0
"1039",1987-03-30,26,14600,17.15,0,0
"1040",1987-03-31,26,13300,16.45,0,0
"1041",1987-04-01,41,12400,15.89,0,0
"1042",1987-04-02,46,12000,15.88,0,0
"1043",1987-04-03,46,11300,15.36,0,0
"1044",1987-04-04,46,11200,15.31,0,0
"1045",1987-04-05,44,11700,15.88,0,0
"1046",1987-04-06,46,12100,16.35,0,0
"1047",1987-04-07,46,12100,16.32,0,0
"1048",1987-04-08,46,11100,15.51,0,0
"1049",1987-04-09,46,10400,15.2,0,0
"1050",1987-04-10,46,9690,14.81,0,0
"1051",1987-04-11,46,10400,15.03,0,0
"1052",1987-04-12,46,11000,15.32,0,0
"1053",1987-04-13,46,11600,15.48,0,0
"1054",1987-04-14,46,11500,15.59,0,0
"1055",1987-04-15,46,11700,15.59,0,0
"1056",1987-04-16,46,11300,15.37,0,0
"1057",1987-04-17,46,10600,15.44,0,0
"1058",1987-04-18,46,12200,15.57,0,0
"1059",1987-04-19,46,12300,15.42,0,0
"1060",1987-04-20,46,11800,15.68,0,0
"1061",1987-04-21,46,12700,16.35,0,0
"1062",1987-04-22,46,13500,16.51,0,0
"1063",1987-04-23,46,13300,16.44,0,0
"1064",1987-04-24,46,13500,16.29,0,0
"1065",1987-04-25,46,13100,16.07,0,0
"1066",1987-04-26,46,12700,16.08,0,0
"1067",1987-04-27,46,12800,16.01,0,0
"1068",1987-04-28,46,11800,15.73,0,0
"1069",1987-04-29,46,11600,15.57,0,0
"1070",1987-04-30,46,11400,15.41,0,0
"1071",1987-05-01,44,11200,15.32,0,0
"1072",1987-05-02,43,10900,15.11,0,0
"1073",1987-05-03,43,10700,15.22,0,0
"1074",1987-05-04,43,11100,15.22,0,0
"1075",1987-05-05,43,10900,15.15,0,0
"1076",1987-05-06,43,10100,14.88,0,0
"1077",1987-05-07,43,9250,14.17,0,0
"1078",1987-05-08,43,8650,13.81,0,0
"1079",1987-05-09,43,8550,14.1,0,0
"1080",1987-05-10,43,9030,14.34,0,0
"1081",1987-05-11,43,9820,15.27,0,0
"1082",1987-05-12,43,10900,15.65,0,0
"1083",1987-05-13,43,11300,15.66,0,0
"1084",1987-05-14,43,11100,16.16,0,0
"1085",1987-05-15,43,11700,16.49,0,0
"1086",1987-05-16,43,11900,16.46,0,0
"1087",1987-05-18,43,11600,15.7,0,0
"1088",1987-05-19,43,10500,15.08,0,0
"1089",1987-05-20,43,10200,14.81,0,0
"1090",1987-05-21,43,10000,14.58,0,0
"1091",1987-05-22,43,9930,14.55,0,0
"1092",1987-05-23,43,9160,14.1,0,0
"1093",1987-05-24,43,8840,13.89,0,0
"1094",1987-05-25,43,8770,13.77,0,0
"1095",1987-05-26,43,8500,13.58,0,0
"1096",1987-05-27,43,8390,13.69,0,0
"1097",1987-05-28,43,8460,13.64,0,0
"1098",1987-05-29,43,8200,13.58,0,0
"1099",1987-05-30,43,8430,13.94,0,0
"1100",1987-05-31,43,9700,14.62,0,0
"1101",1987-06-01,43,10200,14.7,0,0
"1102",1987-06-02,43,10000,14.69,0,0
"1103",1987-06-03,43,9720,14.51,0,0
"1104",1987-06-04,43,9430,14.45,0,0
"1105",1987-06-05,43,9240,14.07,0,0
"1106",1987-06-06,43,8590,13.5,0,0
"1107",1987-06-07,43,8250,13.39,0,0
"1108",1987-06-08,43,9090,13.99,0,0
"1109",1987-06-09,43,9850,14.27,0,0
"1110",1987-06-10,43,10300,14.66,0,0
"1111",1987-06-11,43,10300,14.73,0,0
"1112",1987-06-12,43,10800,14.83,0,0
"1113",1987-06-13,43,9820,14.81,0,0
"1114",1987-06-14,43,10400,14.89,0,0
"1115",1987-06-15,43,11200,14.88,0,0
"1116",1987-06-16,43,10700,14.91,0,0
"1117",1987-06-17,43,11100,15.04,0,0
"1118",1987-06-18,43,11300,15.05,0,0
"1119",1987-06-19,43,10500,14.94,0,0
"1120",1987-06-20,43,10400,14.99,0,0
"1121",1987-06-21,43,10800,15,0,0
"1122",1987-06-22,43,10700,15.2,0,0
"1123",1987-06-23,43,10600,15.27,0,0
"1124",1987-06-24,43,10600,15.21,0,0
"1125",1987-06-25,43,9730,14.97,0,0
"1126",1987-06-26,43,9170,14.48,0,0
"1127",1987-06-27,43,8840,14.36,0,0
"1128",1987-06-28,43,9080,14.08,0,0
"1129",1987-06-29,43,9810,14.92,0,0
"1130",1987-06-30,43,11500,15.67,0,0
"1131",1987-07-01,43,13300,15.85,0,0
"1132",1987-07-02,43,13700,15.84,0,0
"1133",1987-07-03,43,13400,15.88,0,0
"1134",1987-07-04,43,14300,16.18,0,0
"1135",1987-07-05,43,14600,16.5,0,0
"1136",1987-07-06,43,15100,16.53,0,0
"1137",1987-07-07,43,15400,16.69,0,0
"1138",1987-07-08,43,15700,16.79,0,0
"1139",1987-07-09,43,15400,16.81,0,0
"1140",1987-07-10,43,15000,16.84,0,0
"1141",1987-07-11,43,15300,16.75,0,0
"1142",1987-07-12,43,15300,16.7,0,0
"1143",1987-07-13,43,15700,16.76,0,0
"1144",1987-07-14,43,15600,16.8,0,0
"1145",1987-07-15,43,15900,16.8,0,0
"1146",1987-07-16,43,14700,16.84,0,0
"1147",1987-07-17,43,15200,16.64,0,0
"1148",1987-07-18,43,15000,16.7,0,0
"1149",1987-07-19,43,15200,16.73,0,0
"1150",1987-07-20,43,14800,16.79,0,0
"1151",1987-07-21,43,15400,16.93,0,0
"1152",1987-07-22,43,15500,16.98,0,0
"1153",1987-07-23,43,15400,17.02,0,0
"1154",1987-07-24,43,15700,17.09,0,0
"1155",1987-07-25,43,16000,17.19,0,0
"1156",1987-07-26,43,15700,17.19,0,0
"1157",1987-07-27,43,15800,17.19,0,0
"1158",1987-07-28,43,15400,17.16,0,0
"1159",1987-07-29,43,15100,17.16,0,0
"1160",1987-07-30,43,15300,17.12,0,0
"1161",1987-07-31,43,15500,17.2,0,0
"1162",1987-08-01,36,15500,17.14,0,0
"1163",1987-08-02,34,15100,17.13,0,0
"1164",1987-08-03,34,15500,17.17,0,0
"1165",1987-08-04,34,15700,17.44,0,0
"1166",1987-08-05,34,16400,17.3,0,0
"1167",1987-08-06,34,15600,17.06,0,0
"1168",1987-08-07,34,15400,17.22,0,0
"1169",1987-08-08,34,15500,17.16,0,0
"1170",1987-08-09,34,15000,16.88,0,0
"1171",1987-08-10,34,14400,16.57,0,0
"1172",1987-08-11,34,13700,16.43,0,0
"1173",1987-08-12,34,14100,16.4,0,0
"1174",1987-08-13,34,13800,16.13,0,0
"1175",1987-08-14,34,14600,16.07,0,0
"1176",1987-08-15,34,14500,15.98,0,0
"1177",1987-08-16,34,14500,15.91,0,0
"1178",1987-08-17,34,14500,16.17,0,0
"1179",1987-08-18,34,14500,16.32,0,0
"1180",1987-08-19,34,15000,16.32,0,0
"1181",1987-08-20,34,14600,16.48,0,0
"1182",1987-08-21,34,14100,16.37,0,0
"1183",1987-08-22,34,13900,16.37,0,0
"1184",1987-08-23,34,14200,16.4,0,0
"1185",1987-08-24,34,14200,16.41,0,0
"1186",1987-08-25,34,13900,16.49,0,0
"1187",1987-08-26,34,13600,16.49,0,0
"1188",1987-08-27,34,14000,16.54,0,0
"1189",1987-08-28,34,13700,16.52,0,0
"1190",1987-08-29,34,12900,15.84,0,0
"1191",1987-08-30,34,12300,15.48,0,0
"1192",1987-08-31,34,12900,15.58,0,0
"1193",1987-09-01,23,13300,15.58,0,0
"1194",1987-09-02,20,12600,15.3,0,0
"1195",1987-09-03,20,12100,15.23,0,0
"1196",1987-09-04,20,11700,15.23,0,0
"1197",1987-09-05,20,11900,15.25,0,0
"1198",1987-09-06,20,11400,15.07,0,0
"1199",1987-09-07,20,11900,15.3,0,0
"1200",1987-09-08,20,12000,15.39,0,0
"1201",1987-09-09,20,11500,15.46,0,0
