"","date","yolo_dayflow","sac_dayflow","height_sac","inund_days","inundation","year"
"2690",1991-06-13,43,10400,13.14,0,0,"1991"
"2691",1991-06-14,43,10300,13.16,0,0,"1991"
"2692",1991-06-15,43,9850,13.05,0,0,"1991"
"2693",1991-06-16,43,9390,13.03,0,0,"1991"
"2694",1991-06-17,43,9450,13.03,0,0,"1991"
"2695",1991-06-18,43,8830,12.98,0,0,"1991"
"2696",1991-06-19,43,8790,12.89,0,0,"1991"
"2697",1991-06-20,43,8490,12.78,0,0,"1991"
"2698",1991-06-21,43,7800,12.75,0,0,"1991"
"2699",1991-06-22,43,7660,12.81,0,0,"1991"
"2700",1991-06-23,43,7710,12.76,0,0,"1991"
"2701",1991-06-24,43,8510,13.42,0,0,"1991"
"2702",1991-06-25,43,9230,13.42,0,0,"1991"
"2703",1991-06-26,43,9070,13.39,0,0,"1991"
"2704",1991-06-27,43,9520,13.52,0,0,"1991"
"2705",1991-06-28,43,9430,13.6,0,0,"1991"
"2706",1991-06-29,43,10300,14.22,0,0,"1991"
"2707",1991-06-30,43,10700,14.34,0,0,"1991"
"2708",1991-07-01,43,10900,14.1971653543307,0,0,"1991"
"2709",1991-07-02,43,10900,14.4,0,0,"1991"
"2710",1991-07-03,43,10500,14.4,0,0,"1991"
"2711",1991-07-04,43,10000,14.18,0,0,"1991"
"2712",1991-07-05,43,9450,13.82,0,0,"1991"
"2713",1991-07-06,43,9150,13.58,0,0,"1991"
"2714",1991-07-07,43,9260,13.26,0,0,"1991"
"2715",1991-07-08,43,9300,13.02,0,0,"1991"
"2716",1991-07-09,43,9830,13.08,0,0,"1991"
"2717",1991-07-10,43,10100,12.98,0,0,"1991"
"2718",1991-07-11,43,10700,13.33,0,0,"1991"
"2719",1991-07-12,43,10800,13.45,0,0,"1991"
"2720",1991-07-13,43,10400,13.33,0,0,"1991"
"2721",1991-07-14,43,9750,13.16,0,0,"1991"
"2722",1991-07-15,43,8940,13.05,0,0,"1991"
"2723",1991-07-16,43,8810,12.93,0,0,"1991"
"2724",1991-07-17,43,8590,13.14,0,0,"1991"
"2725",1991-07-18,43,8740,13.17,0,0,"1991"
"2726",1991-07-19,43,8200,13.14,0,0,"1991"
"2727",1991-07-20,43,9000,13.07,0,0,"1991"
"2728",1991-07-21,43,9280,12.99,0,0,"1991"
"2729",1991-07-22,43,9560,13,0,0,"1991"
"2730",1991-07-23,43,9760,13.23,0,0,"1991"
"2731",1991-07-24,43,9910,13.3,0,0,"1991"
"2732",1991-07-25,43,10100,13.16,0,0,"1991"
"2733",1991-07-26,43,9360,13.03,0,0,"1991"
"2734",1991-07-27,43,8670,13.11,0,0,"1991"
"2735",1991-07-28,43,8870,13.11,0,0,"1991"
"2736",1991-07-29,43,9010,13.07,0,0,"1991"
"2737",1991-07-30,43,8940,13.01,0,0,"1991"
"2738",1991-07-31,43,8160,12.97,0,0,"1991"
"2739",1991-08-01,40,8870,13.01,0,0,"1991"
"2740",1991-08-02,34,9070,13.12,0,0,"1991"
"2741",1991-08-03,34,9310,13.3,0,0,"1991"
"2742",1991-08-04,34,9310,13.28,0,0,"1991"
"2743",1991-08-05,34,9410,13.08,0,0,"1991"
"2744",1991-08-06,34,9740,13.14,0,0,"1991"
"2745",1991-08-07,34,10300,13.25,0,0,"1991"
"2746",1991-08-08,34,10200,13.24,0,0,"1991"
"2747",1991-08-09,34,9920,13.15,0,0,"1991"
"2748",1991-08-10,34,9930,13.34,0,0,"1991"
"2749",1991-08-11,34,10100,13.57,0,0,"1991"
"2750",1991-08-12,34,10400,13.59,0,0,"1991"
"2751",1991-08-13,34,10400,13.49,0,0,"1991"
"2752",1991-08-14,34,8800,13.41,0,0,"1991"
"2753",1991-08-15,34,9590,13.57,0,0,"1991"
"2754",1991-08-16,34,9310,13.55,0,0,"1991"
"2755",1991-08-17,34,9210,13.47,0,0,"1991"
"2756",1991-08-18,34,9450,13.47,0,0,"1991"
"2757",1991-08-19,34,9570,13.47,0,0,"1991"
"2758",1991-08-20,34,9430,13.47,0,0,"1991"
"2759",1991-08-21,34,9500,13.47,0,0,"1991"
"2760",1991-08-22,34,9400,13.52,0,0,"1991"
"2761",1991-08-23,34,9630,13.57,0,0,"1991"
"2762",1991-08-24,34,9170,13.63,0,0,"1991"
"2763",1991-08-25,34,9280,13.64,0,0,"1991"
"2764",1991-08-26,34,9250,13.64,0,0,"1991"
"2765",1991-08-27,34,9310,13.55,0,0,"1991"
"2766",1991-08-28,34,9370,14.13,0,0,"1991"
"2767",1991-08-29,34,9610,14.1,0,0,"1991"
"2768",1991-08-30,34,8810,13.97,0,0,"1991"
"2769",1991-08-31,34,9310,14,0,0,"1991"
"2770",1991-09-01,23,9340,13.86,0,0,"1991"
"2771",1991-09-02,20,9250,13.48,0,0,"1991"
"2772",1991-09-03,20,9170,13.61,0,0,"1991"
"2773",1991-09-04,20,9540,14.05,0,0,"1991"
"2774",1991-09-05,20,9650,14.14,0,0,"1991"
"2775",1991-09-06,30,9160,13.99,0,0,"1991"
"2776",1991-09-07,40,9700,13.96,0,0,"1991"
"2777",1991-09-08,40,9630,13.92,0,0,"1991"
"2778",1991-09-09,40,9620,14.04,0,0,"1991"
"2779",1991-09-10,40,10300,14.1,0,0,"1991"
"2780",1991-09-11,40,10000,14.22,0,0,"1991"
"2781",1991-09-12,40,9970,14.37,0,0,"1991"
"2782",1991-09-13,40,10100,14.54,0,0,"1991"
"2783",1991-09-14,40,10400,14.49,0,0,"1991"
"2784",1991-09-15,40,10500,14.47,0,0,"1991"
"2785",1991-09-16,40,10700,14.44,0,0,"1991"
"2786",1991-09-17,40,10400,14.26,0,0,"1991"
"2787",1991-09-18,40,10400,14.31,0,0,"1991"
"2788",1991-09-19,40,9840,14.26,0,0,"1991"
"2789",1991-09-20,40,9560,14.11,0,0,"1991"
"2790",1991-09-21,40,9350,13.83,0,0,"1991"
"2791",1991-09-22,40,9540,14.06,0,0,"1991"
"2792",1991-09-23,40,10200,14.81,0,0,"1991"
"2793",1991-09-24,40,10800,14.82,0,0,"1991"
"2794",1991-09-25,40,10100,14.5,0,0,"1991"
"2795",1991-09-26,40,9520,14.2,0,0,"1991"
"2796",1991-09-27,40,10200,14.112,0,0,"1991"
"2797",1991-09-28,40,10500,13.6460909090909,0,0,"1991"
"2798",1991-09-29,40,10500,13.0951587301587,0,0,"1991"
"2799",1991-09-30,40,10500,12.2,0,0,"1991"
"2800",1991-10-01,40,11500,13.2089898989899,0,0,"1991"
"2801",1991-10-02,40,11800,13.48,0,0,"1991"
"2802",1991-10-03,40,11500,13.61,0,0,"1991"
"2803",1991-10-04,40,11000,14.05,0,0,"1991"
"2804",1991-10-05,40,10800,14.14,0,0,"1991"
"2805",1991-10-06,40,11400,13.99,0,0,"1991"
"2806",1991-10-07,40,11400,13.96,0,0,"1991"
"2807",1991-10-08,40,11300,13.92,0,0,"1991"
"2808",1991-10-09,40,11400,14.04,0,0,"1991"
"2809",1991-10-10,40,10900,14.1,0,0,"1991"
"2810",1991-10-11,40,10400,14.22,0,0,"1991"
"2811",1991-10-12,40,10200,14.37,0,0,"1991"
"2812",1991-10-13,40,10100,14.54,0,0,"1991"
"2813",1991-10-14,40,9720,14.49,0,0,"1991"
"2814",1991-10-15,40,9560,14.47,0,0,"1991"
"2815",1991-10-16,40,8990,14.44,0,0,"1991"
"2816",1991-10-17,40,8450,14.26,0,0,"1991"
"2817",1991-10-18,40,8120,14.31,0,0,"1991"
"2818",1991-10-19,40,7170,14.26,0,0,"1991"
"2819",1991-10-20,40,6830,14.11,0,0,"1991"
"2820",1991-10-21,40,6260,13.83,0,0,"1991"
"2821",1991-10-22,40,6730,14.06,0,0,"1991"
"2822",1991-10-23,40,7820,14.81,0,0,"1991"
"2823",1991-10-24,40,7720,14.82,0,0,"1991"
"2824",1991-10-25,40,7730,14.5,0,0,"1991"
"2825",1991-10-26,40,8130,14.2,0,0,"1991"
"2826",1991-10-27,40,9630,13.7026377952756,0,0,"1991"
"2827",1991-10-28,40,8900,13.1,0,0,"1991"
"2828",1991-10-29,40,9100,13.17,0,0,"1991"
"2829",1991-10-30,40,8890,13.04,0,0,"1991"
"2830",1991-10-31,40,7890,12.4,0,0,"1991"
"2831",1991-11-01,37,7090,12.36,0,0,"1991"
"2832",1991-11-02,35,6310,12.31,0,0,"1991"
"2833",1991-11-03,35,6380,12.32,0,0,"1991"
"2834",1991-11-04,35,6300,12.31,0,0,"1991"
"2835",1991-11-05,35,6280,12.3,0,0,"1991"
"2836",1991-11-06,35,6250,12.28,0,0,"1991"
"2837",1991-11-07,35,6250,12.26,0,0,"1991"
"2838",1991-11-08,35,5930,12.29,0,0,"1991"
"2839",1991-11-09,35,6780,12.29,0,0,"1991"
"2840",1991-11-10,35,7340,12.2864566929134,0,0,"1991"
"2841",1991-11-11,35,8200,12.2896875,0,0,"1991"
"2842",1991-11-12,35,8510,12.2993939393939,0,0,"1991"
"2843",1991-11-13,35,7260,12.348,0,0,"1991"
"2844",1991-11-14,35,7650,12.4538888888889,0,0,"1991"
"2845",1991-11-15,35,6880,12.5396153846154,0,0,"1991"
"2846",1991-11-16,35,6550,12.57125,0,0,"1991"
"2847",1991-11-17,35,5970,12.5796842105263,0,0,"1991"
"2848",1991-11-18,35,7160,12.51,0,0,"1991"
"2849",1991-11-19,35,6920,12.6521989528796,0,0,"1991"
"2850",1991-11-20,35,6700,12.64,0,0,"1991"
"2851",1991-11-21,35,6780,12.81,0,0,"1991"
"2852",1991-11-22,35,6740,12.82,0,0,"1991"
"2853",1991-11-23,35,6950,12.81,0,0,"1991"
"2854",1991-11-24,28,6790,12.81,0,0,"1991"
"2855",1991-11-25,25,6960,12.73,0,0,"1991"
"2856",1991-11-26,25,7330,12.75,0,0,"1991"
"2857",1991-11-27,25,7710,12.77,0,0,"1991"
"2858",1991-11-28,25,7670,12.64,0,0,"1991"
"2859",1991-11-29,25,7600,12.71,0,0,"1991"
"2860",1991-11-30,25,7510,12.79,0,0,"1991"
"2861",1991-12-01,25,7270,12.77,0,0,"1991"
"2862",1991-12-02,25,7360,12.79,0,0,"1991"
"2863",1991-12-03,25,7340,12.9,0,0,"1991"
"2864",1991-12-04,25,7080,13.13,0,0,"1991"
"2865",1991-12-05,25,7250,13.12,0,0,"1991"
"2866",1991-12-06,25,7010,12.95,0,0,"1991"
"2867",1991-12-07,25,7820,12.93,0,0,"1991"
"2868",1991-12-08,25,7760,12.93,0,0,"1991"
"2869",1991-12-09,25,7790,12.86,0,0,"1991"
"2870",1991-12-10,25,7380,12.83,0,0,"1991"
"2871",1991-12-11,25,7880,12.73,0,0,"1991"
"2872",1991-12-12,25,8090,12.53,0,0,"1991"
"2873",1991-12-13,25,8660,12.77,0,0,"1991"
"2874",1991-12-14,25,9130,12.87,0,0,"1991"
"2875",1991-12-15,25,9340,13.06,0,0,"1991"
"2876",1991-12-16,25,9130,13.06,0,0,"1991"
"2877",1991-12-17,25,8900,13.24,0,0,"1991"
"2878",1991-12-18,25,9250,13.39,0,0,"1991"
"2879",1991-12-19,25,11100,13.94,0,0,"1991"
"2880",1991-12-20,25,10800,14.12,0,0,"1991"
"2881",1991-12-21,25,11100,14.32,0,0,"1991"
"2882",1991-12-22,25,11200,14.32,0,0,"1991"
"2883",1991-12-23,25,11100,14.19,0,0,"1991"
"2884",1991-12-24,25,11000,13.92,0,0,"1991"
"2885",1991-12-25,25,10700,13.64,0,0,"1991"
"2886",1991-12-26,25,10400,13.59,0,0,"1991"
"2887",1991-12-27,25,10200,13.65,0,0,"1991"
"2888",1991-12-28,25,10300,13.77,0,0,"1991"
"2889",1991-12-29,25,10900,14.19,0,0,"1991"
"2890",1991-12-30,25,11100,14.4,0,0,"1991"
"2891",1991-12-31,25,12700,17.5,0,0,"1991"
"2892",1992-01-01,25,14400,17.49,0,0,"1992"
"2893",1992-01-02,25,12600,16.36,0,0,"1992"
"2894",1992-01-03,25,10100,15.04,0,0,"1992"
"2895",1992-01-04,25,9100,14.34,0,0,"1992"
"2896",1992-01-05,25,9950,14.13,0,0,"1992"
"2897",1992-01-06,25,10600,16.18,0,0,"1992"
"2898",1992-01-07,25,13800,17.8,0,0,"1992"
"2899",1992-01-08,25,16100,18.33,0,0,"1992"
"2900",1992-01-09,25,17400,19.31,0,0,"1992"
"2901",1992-01-10,25,17400,17.9930985915493,0,0,"1992"
"2902",1992-01-11,25,14800,17.1420212765957,0,0,"1992"
"2903",1992-01-12,25,12500,15.8328723404255,0,0,"1992"
"2904",1992-01-13,25,11100,14.9550704225352,0,0,"1992"
"2905",1992-01-14,25,10100,14.63,0,0,"1992"
"2906",1992-01-15,25,9660,14.53,0,0,"1992"
"2907",1992-01-16,25,9060,14.35,0,0,"1992"
"2908",1992-01-17,25,8850,14.28,0,0,"1992"
"2909",1992-01-18,25,8930,14.15,0,0,"1992"
"2910",1992-01-19,25,9060,14.14,0,0,"1992"
"2911",1992-01-20,25,8810,14.04,0,0,"1992"
"2912",1992-01-21,25,8550,13.76,0,0,"1992"
"2913",1992-01-22,25,8730,13.62,0,0,"1992"
"2914",1992-01-23,25,8540,13.53,0,0,"1992"
"2915",1992-01-24,25,8370,13.44,0,0,"1992"
"2916",1992-01-25,25,8060,13.41,0,0,"1992"
"2917",1992-01-26,25,8230,13.41,0,0,"1992"
"2918",1992-01-27,25,8250,13.41,0,0,"1992"
"2919",1992-01-28,25,7850,13.45,0,0,"1992"
"2920",1992-01-29,25,7740,13.41,0,0,"1992"
"2921",1992-01-30,25,7650,13.28,0,0,"1992"
"2922",1992-01-31,25,7380,13.26,0,0,"1992"
"2923",1992-02-01,19,7830,13.3041732283465,0,0,"1992"
"2924",1992-02-02,16,8150,13.3033333333333,0,0,"1992"
"2925",1992-02-03,16,8160,13.3016129032258,0,0,"1992"
"2926",1992-02-04,16,8800,13.298,0,0,"1992"
"2927",1992-02-05,16,8480,13.2871428571429,0,0,"1992"
"2928",1992-02-06,16,7910,13.2666666666667,0,0,"1992"
"2929",1992-02-07,16,7860,13.2666666666667,0,0,"1992"
"2930",1992-02-08,16,7990,13.2666666666667,0,0,"1992"
"2931",1992-02-09,16,7500,13.2666666666667,0,0,"1992"
"2932",1992-02-10,16,8010,13.2666666666667,0,0,"1992"
"2933",1992-02-11,26,9690,13.2666666666667,0,0,"1992"
"2934",1992-02-12,265,16000,13.2666666666667,0,0,"1992"
"2935",1992-02-13,86,31800,13.2666666666667,0,0,"1992"
"2936",1992-02-14,1501,38500,13.2666666666667,0,0,"1992"
"2937",1992-02-15,2102,43700,13.2666666666667,0,0,"1992"
"2938",1992-02-16,2487,47000,15.81,0,0,"1992"
"2939",1992-02-17,2456,46800,18.1566666666667,0,0,"1992"
"2940",1992-02-18,2466,43800,18.1566666666667,0,0,"1992"
"2941",1992-02-19,2446,39200,18.1566666666667,0,0,"1992"
"2942",1992-02-20,2500,38000,18.1566666666667,0,0,"1992"
"2943",1992-02-21,2666,41500,18.1566666666667,0,0,"1992"
"2944",1992-02-22,2646,43800,18.1566666666667,0,0,"1992"
"2945",1992-02-23,2536,44200,18.1566666666667,0,0,"1992"
"2946",1992-02-24,2376,41800,18.1566666666667,0,0,"1992"
"2947",1992-02-25,1986,37300,18.1566666666667,0,0,"1992"
"2948",1992-02-26,1496,32700,18.1566666666667,0,0,"1992"
"2949",1992-02-27,16,29300,18.0285714285714,0,0,"1992"
"2950",1992-02-28,16,26500,18.1013333333333,0,0,"1992"
"2951",1992-02-29,16,23500,18.2522580645161,0,0,"1992"
"2952",1992-03-01,23,20700,18.3406349206349,0,0,"1992"
"2953",1992-03-02,26,18200,18.3820472440945,0,0,"1992"
"2954",1992-03-03,26,16400,18.36,0,0,"1992"
"2955",1992-03-04,26,15400,17.75,0,0,"1992"
"2956",1992-03-05,26,14600,17.26,0,0,"1992"
"2957",1992-03-06,113,16600,19.12,0,0,"1992"
"2958",1992-03-07,60,21300,22.78,0,0,"1992"
"2959",1992-03-08,26,26700,23.82,0,0,"1992"
"2960",1992-03-09,26,27200,23.6,0,0,"1992"
"2961",1992-03-10,26,23800,21.84,0,0,"1992"
"2962",1992-03-11,26,20600,20.29,0,0,"1992"
"2963",1992-03-12,26,18400,19,0,0,"1992"
"2964",1992-03-13,26,16400,18.2,0,0,"1992"
"2965",1992-03-14,26,15800,17.65,0,0,"1992"
"2966",1992-03-15,26,15400,17.57,0,0,"1992"
"2967",1992-03-16,26,16000,21.14,0,0,"1992"
"2968",1992-03-17,1506,22800,25.6,0,0,"1992"
"2969",1992-03-18,1656,30800,26.94,0,0,"1992"
"2970",1992-03-19,1736,32900,27.09,0,0,"1992"
"2971",1992-03-20,1456,32800,26.73,0,0,"1992"
"2972",1992-03-21,1066,29300,24.88,0,0,"1992"
"2973",1992-03-22,26,25500,22.87,0,0,"1992"
"2974",1992-03-23,26,22600,21.29,0,0,"1992"
"2975",1992-03-24,26,20100,20.14,0,0,"1992"
"2976",1992-03-25,26,18800,19.71,0,0,"1992"
"2977",1992-03-26,26,17900,19.23,0,0,"1992"
"2978",1992-03-27,26,16600,18.68,0,0,"1992"
"2979",1992-03-28,26,15700,18.1,0,0,"1992"
"2980",1992-03-29,26,14700,17.56,0,0,"1992"
"2981",1992-03-30,26,13700,16.98,0,0,"1992"
"2982",1992-03-31,26,12700,16.47,0,0,"1992"
"2983",1992-04-01,41,11900,16.13,0,0,"1992"
"2984",1992-04-02,46,11500,15.98,0,0,"1992"
"2985",1992-04-03,46,11100,15.77,0,0,"1992"
"2986",1992-04-04,46,11000,15.61,0,0,"1992"
"2987",1992-04-05,44,10800,15.45,0,0,"1992"
"2988",1992-04-06,46,10500,15.33,0,0,"1992"
"2989",1992-04-07,46,9930,15.02,0,0,"1992"
"2990",1992-04-08,46,9650,14.8,0,0,"1992"
"2991",1992-04-09,46,9530,14.5,0,0,"1992"
"2992",1992-04-10,46,9440,14.31,0,0,"1992"
"2993",1992-04-11,46,9030,14.24,0,0,"1992"
"2994",1992-04-12,46,9530,14.49,0,0,"1992"
"2995",1992-04-13,46,10400,14.83,0,0,"1992"
"2996",1992-04-14,46,10300,16,0,0,"1992"
"2997",1992-04-15,46,11700,16.54,0,0,"1992"
"2998",1992-04-16,46,12100,16.5,0,0,"1992"
"2999",1992-04-17,46,11100,15.88,0,0,"1992"
"3000",1992-04-18,46,10700,15.34,0,0,"1992"
"3001",1992-04-19,46,9970,15.87,0,0,"1992"
"3002",1992-04-20,46,10800,15.98,0,0,"1992"
"3003",1992-04-21,46,10700,15.76,0,0,"1992"
"3004",1992-04-22,46,10200,14.95,0,0,"1992"
"3005",1992-04-23,46,9240,14.36,0,0,"1992"
"3006",1992-04-24,46,8290,13.57,0,0,"1992"
"3007",1992-04-25,46,7430,13.15,0,0,"1992"
"3008",1992-04-26,46,6600,12.73,0,0,"1992"
"3009",1992-04-27,46,6020,12.14,0,0,"1992"
"3010",1992-04-28,46,5250,11.7,0,0,"1992"
"3011",1992-04-29,46,4400,11.3,0,0,"1992"
"3012",1992-04-30,46,4340,11.28,0,0,"1992"
"3013",1992-05-01,43,4760,11.6994488188976,0,0,"1992"
"3014",1992-05-02,43,4640,11.91,0,0,"1992"
"3015",1992-05-03,43,4750,12.04,0,0,"1992"
"3016",1992-05-04,43,4850,11.82,0,0,"1992"
"3017",1992-05-05,35,4960,11.93,0,0,"1992"
"3018",1992-05-06,33,5030,11.76,0,0,"1992"
"3019",1992-05-07,33,5440,11.32,0,0,"1992"
"3020",1992-05-08,33,5440,11.27,0,0,"1992"
"3021",1992-05-09,33,5950,11.89,0,0,"1992"
"3022",1992-05-10,33,5980,12.35,0,0,"1992"
"3023",1992-05-11,33,6380,12.29,0,0,"1992"
"3024",1992-05-12,33,6240,12.08,0,0,"1992"
"3025",1992-05-13,33,6060,12,0,0,"1992"
"3026",1992-05-14,33,5920,12.02,0,0,"1992"
"3027",1992-05-15,33,6230,12.12,0,0,"1992"
"3028",1992-05-16,33,6320,11.97,0,0,"1992"
"3029",1992-05-17,33,6480,12.07,0,0,"1992"
"3030",1992-05-18,33,6680,12.19,0,0,"1992"
"3031",1992-05-19,33,6510,12.12,0,0,"1992"
"3032",1992-05-20,33,6960,12.21,0,0,"1992"
"3033",1992-05-21,33,7050,12.22,0,0,"1992"
"3034",1992-05-22,33,7550,12.14,0,0,"1992"
"3035",1992-05-23,33,7220,12.05,0,0,"1992"
"3036",1992-05-24,33,6710,11.83,0,0,"1992"
"3037",1992-05-25,33,7390,11.92,0,0,"1992"
"3038",1992-05-26,33,7450,11.93,0,0,"1992"
"3039",1992-05-27,33,7670,11.95,0,0,"1992"
"3040",1992-05-28,33,7130,12.06,0,0,"1992"
"3041",1992-05-29,33,8010,11.99,0,0,"1992"
"3042",1992-05-30,33,8310,12.15,0,0,"1992"
"3043",1992-05-31,33,8760,12.15,0,0,"1992"
"3044",1992-06-01,33,8970,12.28,0,0,"1992"
"3045",1992-06-02,33,9050,12.31,0,0,"1992"
"3046",1992-06-03,40,8960,12.26,0,0,"1992"
"3047",1992-06-04,43,9050,12.15,0,0,"1992"
"3048",1992-06-05,43,8650,12.08,0,0,"1992"
"3049",1992-06-06,43,9950,12.15,0,0,"1992"
"3050",1992-06-07,43,10500,12.18,0,0,"1992"
"3051",1992-06-08,43,10700,12.37,0,0,"1992"
"3052",1992-06-09,43,10100,12.41,0,0,"1992"
"3053",1992-06-10,43,8870,12.17,0,0,"1992"
"3054",1992-06-11,43,7650,11.86,0,0,"1992"
"3055",1992-06-12,43,8020,11.59,0,0,"1992"
"3056",1992-06-13,38,7420,11.53,0,0,"1992"
"3057",1992-06-14,38,7800,11.71,0,0,"1992"
"3058",1992-06-15,38,8320,11.92,0,0,"1992"
"3059",1992-06-16,38,8210,12.09,0,0,"1992"
"3060",1992-06-17,38,8360,12.76,0,0,"1992"
"3061",1992-06-18,38,8530,12.68,0,0,"1992"
"3062",1992-06-19,38,8610,12.61,0,0,"1992"
"3063",1992-06-20,38,8240,12.33,0,0,"1992"
"3064",1992-06-21,38,7490,12.07,0,0,"1992"
"3065",1992-06-22,38,7910,11.75,0,0,"1992"
"3066",1992-06-23,38,7680,11.55,0,0,"1992"
"3067",1992-06-24,38,7380,11.48,0,0,"1992"
"3068",1992-06-25,38,7370,11.54,0,0,"1992"
"3069",1992-06-26,38,8140,11.64,0,0,"1992"
"3070",1992-06-27,37,8180,11.72,0,0,"1992"
"3071",1992-06-28,36,8140,11.61,0,0,"1992"
"3072",1992-06-29,36,8320,11.62,0,0,"1992"
"3073",1992-06-30,36,8730,11.81,0,0,"1992"
"3074",1992-07-01,36,9170,12.0359842519685,0,0,"1992"
"3075",1992-07-02,36,9380,12.29,0,0,"1992"
"3076",1992-07-03,36,8990,12.43,0,0,"1992"
"3077",1992-07-04,36,8690,12.48,0,0,"1992"
"3078",1992-07-05,36,8770,12.41,0,0,"1992"
"3079",1992-07-06,36,8790,12.37,0,0,"1992"
"3080",1992-07-07,36,8170,12.08,0,0,"1992"
"3081",1992-07-08,36,7510,11.9,0,0,"1992"
"3082",1992-07-09,36,7150,11.75,0,0,"1992"
"3083",1992-07-10,36,7030,11.62,0,0,"1992"
"3084",1992-07-11,36,7320,11.55,0,0,"1992"
"3085",1992-07-12,36,8330,11.77,0,0,"1992"
"3086",1992-07-13,36,8400,12.11,0,0,"1992"
"3087",1992-07-14,36,8570,12.22,0,0,"1992"
"3088",1992-07-15,36,8410,12.41,0,0,"1992"
"3089",1992-07-16,36,8250,12.4,0,0,"1992"
"3090",1992-07-17,36,7490,12.25,0,0,"1992"
"3091",1992-07-18,36,7790,12.11,0,0,"1992"
"3092",1992-07-19,36,7390,12.07,0,0,"1992"
"3093",1992-07-20,36,7830,12.13,0,0,"1992"
"3094",1992-07-21,38,7700,12.19,0,0,"1992"
"3095",1992-07-22,38,7920,12.27,0,0,"1992"
"3096",1992-07-23,38,7880,12.28,0,0,"1992"
"3097",1992-07-24,38,8200,12.32,0,0,"1992"
"3098",1992-07-25,38,8970,12.38,0,0,"1992"
"3099",1992-07-26,38,9230,12.39,0,0,"1992"
"3100",1992-07-27,38,9180,12.39,0,0,"1992"
"3101",1992-07-28,38,8910,12.39,0,0,"1992"
"3102",1992-07-29,38,8840,12.39,0,0,"1992"
"3103",1992-07-30,38,8180,12.39,0,0,"1992"
"3104",1992-07-31,38,9130,12.39,0,0,"1992"
"3105",1992-08-01,38,9000,12.78,0,0,"1992"
"3106",1992-08-02,38,8430,12.61,0,0,"1992"
"3107",1992-08-03,38,8360,12.37,0,0,"1992"
"3108",1992-08-04,38,8160,12.34,0,0,"1992"
"3109",1992-08-05,38,7830,12.33,0,0,"1992"
"3110",1992-08-06,38,7720,12.12,0,0,"1992"
"3111",1992-08-07,38,7230,11.94,0,0,"1992"
"3112",1992-08-08,37,7980,12.18,0,0,"1992"
"3113",1992-08-09,37,8320,12.19,0,0,"1992"
"3114",1992-08-10,37,8350,12.54,0,0,"1992"
"3115",1992-08-11,37,8000,12.55,0,0,"1992"
"3116",1992-08-12,37,7960,12.67,0,0,"1992"
"3117",1992-08-13,37,8330,12.93,0,0,"1992"
"3118",1992-08-14,37,8550,13.11,0,0,"1992"
"3119",1992-08-15,35,8760,13.28,0,0,"1992"
"3120",1992-08-16,34,8810,13.51,0,0,"1992"
"3121",1992-08-17,34,9100,13.54,0,0,"1992"
"3122",1992-08-18,34,8860,13.32,0,0,"1992"
"3123",1992-08-19,34,8570,13.63,0,0,"1992"
"3124",1992-08-20,34,8450,13.46,0,0,"1992"
"3125",1992-08-21,34,8600,13.5,0,0,"1992"
"3126",1992-08-22,34,9680,13.55,0,0,"1992"
"3127",1992-08-23,34,9630,13.46,0,0,"1992"
"3128",1992-08-24,34,9590,13.54,0,0,"1992"
"3129",1992-08-25,28,9320,13.75,0,0,"1992"
"3130",1992-08-26,26,9360,13.87,0,0,"1992"
"3131",1992-08-27,26,9060,13.75,0,0,"1992"
"3132",1992-08-28,32,8930,13.98,0,0,"1992"
"3133",1992-08-29,34,9290,14.29,0,0,"1992"
"3134",1992-08-30,34,9820,14.39,0,0,"1992"
"3135",1992-08-31,34,10200,14.67,0,0,"1992"
"3136",1992-09-01,34,10300,14.99,0,0,"1992"
"3137",1992-09-02,20,10700,15.32,0,0,"1992"
"3138",1992-09-03,15,10900,15.17,0,0,"1992"
"3139",1992-09-04,29,11000,14.87,0,0,"1992"
"3140",1992-09-05,34,10700,14.82,0,0,"1992"
"3141",1992-09-06,34,10400,14.59,0,0,"1992"
"3142",1992-09-07,34,9910,14.5,0,0,"1992"
"3143",1992-09-08,34,9820,14.8,0,0,"1992"
"3144",1992-09-09,20,9590,15.05,0,0,"1992"
"3145",1992-09-10,15,9780,14.94,0,0,"1992"
"3146",1992-09-11,29,10300,15.21,0,0,"1992"
"3147",1992-09-12,34,10400,15.1,0,0,"1992"
"3148",1992-09-13,34,9940,14.97,0,0,"1992"
"3149",1992-09-14,34,9350,14.89,0,0,"1992"
"3150",1992-09-15,34,10200,14.85,0,0,"1992"
"3151",1992-09-16,34,9890,15.04,0,0,"1992"
"3152",1992-09-17,34,10200,15.08,0,0,"1992"
"3153",1992-09-18,34,9950,14.95,0,0,"1992"
"3154",1992-09-19,26,10000,14.87,0,0,"1992"
"3155",1992-09-20,23,10300,14.67,0,0,"1992"
"3156",1992-09-21,31,10300,14.79,0,0,"1992"
"3157",1992-09-22,34,9750,14.55,0,0,"1992"
"3158",1992-09-23,34,9590,14.52,0,0,"1992"
"3159",1992-09-24,30,9160,14.4,0,0,"1992"
"3160",1992-09-25,30,8950,14.46,0,0,"1992"
"3161",1992-09-26,25,8840,14.34,0,0,"1992"
"3162",1992-09-27,23,8760,14.32,0,0,"1992"
"3163",1992-09-28,28,8770,14.31,0,0,"1992"
