"","date","mean","max","min","sd","cv","n()","method"
"3336",2013-12-09,6.62458333333333,7.02,6.36,0.160478997915397,2.42247685387101,96,"RSTR_logger"
"3337",2013-12-10,6.2096875,6.51,5.98,0.148787755049371,2.39605865914139,96,"RSTR_logger"
"3338",2013-12-11,6.11072916666667,6.28,5.82,0.145046234310717,2.373632186187,96,"RSTR_logger"
"3339",2013-12-12,6.13125,6.36,5.8,0.149731338350429,2.44210133904878,96,"RSTR_logger"
"3340",2013-12-13,6.36333333333333,6.61,6.05,0.155973457031142,2.45112818802214,96,"RSTR_logger"
"3341",2013-12-14,6.66739583333333,6.86,6.43,0.130668280624655,1.95980985516691,96,"RSTR_logger"
"3342",2013-12-15,6.96947916666667,7.17,6.81,0.123274360604532,1.76877436113337,96,"RSTR_logger"
"3343",2013-12-16,7.29270833333333,7.49,7.04,0.12686900966759,1.73966932268085,96,"RSTR_logger"
"3344",2013-12-17,7.7,7.95,7.32,0.143460979473789,1.8631296035557,96,"RSTR_logger"
"3345",2013-12-18,8.031875,8.17,7.75,0.0933957341525551,1.16281359150329,96,"RSTR_logger"
"3346",2013-12-19,8.23041666666667,8.34,7.97,0.087478318115696,1.0628662151454,96,"RSTR_logger"
"3347",2013-12-20,7.98552083333333,8.17,7.9,0.0636250495467357,0.79675516318423,96,"RSTR_logger"
"3348",2013-12-21,7.785,7.92,7.65,0.0712002365460293,0.914582357688237,96,"RSTR_logger"
"3349",2013-12-22,7.77645833333333,7.92,7.65,0.0810844805277565,1.04269163483064,96,"RSTR_logger"
"3350",2013-12-23,7.85708333333333,8,7.72,0.0975372173681915,1.2413921709904,96,"RSTR_logger"
"3351",2013-12-24,8.1584375,8.37,7.95,0.150754789572164,1.84783899579011,96,"RSTR_logger"
"3352",2013-12-25,8.39291666666667,8.57,8.22,0.113498589526749,1.35231402901354,96,"RSTR_logger"
"3353",2013-12-26,8.53864583333333,8.69,8.37,0.105177742208798,1.2317848082913,96,"RSTR_logger"
"3354",2013-12-27,8.58395833333333,8.69,8.42,0.0789467397635789,0.919700873395575,96,"RSTR_logger"
"3355",2013-12-28,8.54333333333333,8.72,8.37,0.0843260172958646,0.987038829058111,96,"RSTR_logger"
"3356",2013-12-29,8.43020833333333,8.59,8.25,0.0917316356687055,1.08813011543256,96,"RSTR_logger"
"3357",2013-12-30,8.42197916666667,8.57,8.3,0.0828012177849253,0.983156288401235,96,"RSTR_logger"
"3358",2013-12-31,8.41385416666667,8.57,8.3,0.076658776291147,0.911101794405323,96,"RSTR_logger"
"3359",2014-01-01,8.41989583333333,8.59,8.27,0.0785325248297821,0.932701857413502,96,"RSTR_logger"
"3360",2014-01-02,8.38635416666667,8.54,8.25,0.0753115604694982,0.898025041308652,96,"RSTR_logger"
"3361",2014-01-03,8.54239583333333,8.77,8.34,0.134138536333988,1.57026832929662,96,"RSTR_logger"
"3362",2014-01-04,8.72770833333333,8.89,8.54,0.121832319337226,1.39592565063061,96,"RSTR_logger"
"3363",2014-01-05,8.77916666666667,8.97,8.59,0.10782702196883,1.22821477325673,96,"RSTR_logger"
"3364",2014-01-06,8.68135416666667,8.82,8.57,0.0583026548400971,0.671584797956507,96,"RSTR_logger"
"3365",2014-01-07,8.63552083333333,8.77,8.52,0.0769260723944432,0.890809875618696,96,"RSTR_logger"
"3366",2014-01-08,8.58864583333333,8.69,8.44,0.0755975464885448,0.880203328389019,96,"RSTR_logger"
"3367",2014-01-09,8.714375,9.09,8.49,0.169741676797731,1.94783535018554,96,"RSTR_logger"
"3368",2014-01-10,8.884375,9.09,8.67,0.127583306118003,1.43604143361804,96,"RSTR_logger"
"3369",2014-01-11,8.99052083333333,9.09,8.89,0.0518980740270705,0.57725325361188,96,"RSTR_logger"
"3370",2014-01-12,8.94541666666667,9.16,8.84,0.0675264730413452,0.754872305646413,96,"RSTR_logger"
"3371",2014-01-13,8.8996875,9.09,8.72,0.0964250799980565,1.08346590819123,96,"RSTR_logger"
"3372",2014-01-14,8.99305263157895,9.14,8.84,0.0810578160381432,0.901338170239436,95,"RSTR_logger"
"3373",2014-01-15,9.0965625,9.29,8.92,0.0940305451491836,1.03369316870173,96,"RSTR_logger"
"3374",2014-01-16,9.19864583333333,9.36,9.04,0.079466905281933,0.863897868466324,96,"RSTR_logger"
"3375",2014-01-17,9.26572916666667,9.39,9.11,0.0831833079367383,0.897752421212452,96,"RSTR_logger"
"3376",2014-01-18,9.33770833333333,9.49,9.16,0.0872441120518703,0.934320380734426,96,"RSTR_logger"
"3377",2014-01-19,9.3659375,9.46,9.24,0.0731771912264299,0.781311974657421,96,"RSTR_logger"
"3378",2014-01-20,9.44229166666667,9.56,9.31,0.0718841050678347,0.761299349834756,96,"RSTR_logger"
"3379",2014-01-21,9.418125,9.51,9.29,0.0619900246644147,0.658199213372244,96,"RSTR_logger"
"3380",2014-01-22,9.41833333333333,9.51,9.24,0.0676938412291023,0.718745438638495,96,"RSTR_logger"
"3381",2014-01-23,9.40541666666667,9.53,9.24,0.0747193579746264,0.794429004293197,96,"RSTR_logger"
"3382",2014-01-24,9.51427083333333,9.73,9.31,0.119514322345123,1.25615850587734,96,"RSTR_logger"
"3383",2014-01-25,9.79145833333333,10.15,9.58,0.142326379303396,1.45357692856507,96,"RSTR_logger"
"3384",2014-01-26,10.0070833333333,10.25,9.88,0.0797089002052456,0.796524796987923,96,"RSTR_logger"
"3385",2014-01-27,9.9871875,10.32,9.78,0.1222052038258,1.22361980112819,96,"RSTR_logger"
"3386",2014-01-28,10.3119791666667,10.74,10.1,0.171449669101716,1.66262621685587,96,"RSTR_logger"
"3387",2014-01-29,10.8177083333333,11.03,10.61,0.0982636535756485,0.908359243453274,96,"RSTR_logger"
"3388",2014-01-30,11.3082291666667,11.64,11.05,0.167042350707312,1.47717514604058,96,"RSTR_logger"
"3389",2014-01-31,11.7125,11.95,11.54,0.0980440287776231,0.837088826276398,96,"RSTR_logger"
"3390",2014-02-01,11.4364583333333,11.73,11.3,0.124866068600398,1.09182462752876,96,"RSTR_logger"
"3391",2014-02-02,10.7642708333333,11.3,10.39,0.262893794011621,2.44228148921641,96,"RSTR_logger"
"3392",2014-02-03,10.3004166666667,10.44,10.15,0.0967244231571721,0.939034082671466,96,"RSTR_logger"
"3393",2014-02-04,10.0252083333333,10.27,9.88,0.0893247082770043,0.89100101770458,96,"RSTR_logger"
"3394",2014-02-05,9.77541666666667,9.98,9.56,0.099978067770325,1.02274993669827,96,"RSTR_logger"
"3395",2014-02-06,9.70020833333333,9.85,9.61,0.0580195822961917,0.598127177297996,96,"RSTR_logger"
"3396",2014-02-07,9.6034375,9.66,9.53,0.0450456639656391,0.469057709446634,96,"RSTR_logger"
"3397",2014-02-08,9.66614583333333,9.9,9.53,0.114067106672175,1.18006813303829,96,"RSTR_logger"
"3398",2014-02-09,10.5273958333333,11.15,9.9,0.390778561044398,3.71201546166868,96,"RSTR_logger"
"3399",2014-02-10,11.6038541666667,11.9,11.18,0.240566742207106,2.07316240579928,96,"RSTR_logger"
"3400",2014-02-11,11.9044791666667,12.17,11.71,0.135420357574532,1.13755802062906,96,"RSTR_logger"
"3401",2014-02-12,12.2466666666667,12.46,12.07,0.127243377796184,1.03900417362154,96,"RSTR_logger"
"3402",2014-02-13,12.4639583333333,12.87,12.12,0.310071228376105,2.48774281880306,96,"RSTR_logger"
"3403",2014-02-14,13.0442708333333,13.28,12.85,0.163003033821729,1.24961399456067,96,"RSTR_logger"
"3404",2014-02-15,13.0670833333333,13.23,12.92,0.108868986127138,0.833154448854088,96,"RSTR_logger"
"3405",2014-02-16,13.313125,13.57,13.04,0.189582991131367,1.4240307300605,96,"RSTR_logger"
"3406",2014-02-17,13.3261458333333,13.57,13.02,0.192169715515748,1.44205022156567,96,"RSTR_logger"
"3407",2014-02-18,13.1097916666667,13.4,12.85,0.158857626867693,1.21174791260497,96,"RSTR_logger"
"3408",2014-02-19,12.9877083333333,13.19,12.73,0.158496084405672,1.22035451010928,96,"RSTR_logger"
"3409",2014-02-20,12.7852083333333,13.02,12.51,0.161857501763721,1.26597469156392,96,"RSTR_logger"
"3410",2014-02-21,12.7565625,13.09,12.39,0.245338984071556,1.9232374244359,96,"RSTR_logger"
"3411",2014-02-22,12.945,13.21,12.61,0.18965897372861,1.46511374066133,96,"RSTR_logger"
"3412",2014-02-23,13.1770833333333,13.43,12.87,0.156541009704481,1.18797920408143,96,"RSTR_logger"
"3413",2014-02-24,13.4985263157895,14.24,13.21,0.24214892736396,1.79389158267383,95,"RSTR_logger"
"3414",2014-02-25,13.9275,14.46,13.67,0.21059314728692,1.51206711388921,96,"RSTR_logger"
"3415",2014-02-26,14.1035416666667,14.31,14,0.088555414309396,0.627894867845105,96,"RSTR_logger"
"3416",2014-02-27,14.0478125,14.24,13.93,0.0887361924025665,0.63167267076327,96,"RSTR_logger"
"3417",2014-02-28,13.9584375,14.07,13.74,0.0940697179867426,0.673927278656674,96,"RSTR_logger"
"3418",2014-03-01,13.6539583333333,13.81,13.47,0.11053438775871,0.809540977497079,96,"RSTR_logger"
"3419",2014-03-02,13.160625,13.59,12.75,0.249563039183121,1.89628561852587,96,"RSTR_logger"
"3420",2014-03-03,12.6419791666667,12.75,12.53,0.0762077464175072,0.602814997658322,96,"RSTR_logger"
"3421",2014-03-04,12.7261458333333,13.02,12.46,0.203285486533318,1.59738454356586,96,"RSTR_logger"
"3422",2014-03-05,13.1116666666667,13.35,12.92,0.167417955816646,1.27686250781731,96,"RSTR_logger"
"3423",2014-03-06,13.3855208333333,13.74,13.19,0.195091718196268,1.45748320611059,96,"RSTR_logger"
"3424",2014-03-07,13.4498958333333,13.79,13.06,0.28343566908343,2.10734471549573,96,"RSTR_logger"
"3425",2014-03-08,13.8919791666667,14.29,13.5,0.31783683265629,2.28791613378552,96,"RSTR_logger"
"3426",2014-03-09,14.3661458333333,14.58,14.17,0.148518081774695,1.03380602910276,96,"RSTR_logger"
"3427",2014-03-10,14.5873958333333,14.98,14.19,0.283798463671769,1.94550464602645,96,"RSTR_logger"
"3428",2014-03-11,14.6627083333333,14.91,14.31,0.160141247960185,1.09216690613786,96,"RSTR_logger"
"3429",2014-03-12,13.9730526315789,14.29,13.64,0.206140179965461,1.47526947332601,95,"RSTR_logger"
"3430",2014-03-13,13.58,13.95,13.11,0.306013415598591,2.25341248599846,96,"RSTR_logger"
"3431",2014-03-14,13.865,14.39,13.38,0.339420558878618,2.44803865040475,96,"RSTR_logger"
"3432",2014-03-15,14.6079166666667,15.01,14.29,0.279303331303429,1.91199975791731,96,"RSTR_logger"
"3433",2014-03-16,15.2365625,15.72,14.77,0.383215833441156,2.51510689134217,96,"RSTR_logger"
"3434",2014-03-17,15.6472916666667,15.96,15.27,0.253208793256585,1.61822760545836,96,"RSTR_logger"
"3435",2014-03-18,15.4770833333333,15.82,15.2,0.141092852343612,0.911624298356892,96,"RSTR_logger"
"3436",2014-03-19,15.3857291666667,15.75,14.96,0.293676315879868,1.90875786710272,96,"RSTR_logger"
"3437",2014-03-20,15.7332291666667,16.15,15.32,0.314988704197356,2.00206010387689,96,"RSTR_logger"
"3438",2014-03-21,16.1023958333333,16.51,15.72,0.267328872135415,1.66018072653525,96,"RSTR_logger"
"3439",2014-03-22,16.4126041666667,16.75,16.06,0.212217588395876,1.2930159421433,96,"RSTR_logger"
"3440",2014-03-23,16.69875,17.06,16.34,0.222148598915231,1.33033070688064,96,"RSTR_logger"
"3441",2014-03-24,17.1428125,17.63,16.77,0.258105254437838,1.50561790510068,96,"RSTR_logger"
"3442",2014-03-25,17.0586458333333,17.53,16.8,0.22883512700387,1.34146126978447,96,"RSTR_logger"
"3443",2014-03-26,16.4284375,16.84,16.03,0.273804879142256,1.66665198161575,96,"RSTR_logger"
"3444",2014-03-27,15.688125,16.06,15.41,0.190943984621558,1.21712431932789,96,"RSTR_logger"
"3445",2014-03-28,15.4482291666667,15.68,15.2,0.146481504430938,0.948209033220504,96,"RSTR_logger"
"3446",2014-03-29,15.3689583333333,15.61,15.15,0.155674959394426,1.01291809124621,96,"RSTR_logger"
"3447",2014-03-30,14.8770833333333,15.15,14.72,0.103026993567263,0.692521452349617,96,"RSTR_logger"
"3448",2014-03-31,14.2423958333333,14.77,13.45,0.29475322342478,2.06954803724055,96,"RSTR_logger"
"3449",2014-04-01,12.9613541666667,13.43,12.41,0.230329831199415,1.77705067107698,96,"RSTR_logger"
"3450",2014-04-02,12.3129166666667,12.7,11.9,0.291817955750234,2.37001486853427,96,"RSTR_logger"
"3451",2014-04-03,12.6501041666667,12.99,12.36,0.216267353020413,1.70960926622473,96,"RSTR_logger"
"3452",2014-04-04,12.8157291666667,13.11,12.58,0.203639231003038,1.58897888957187,96,"RSTR_logger"
"3453",2014-04-05,13.3366666666667,13.88,12.9,0.400664360562006,3.00423164630347,96,"RSTR_logger"
"3454",2014-04-06,14.3505208333333,15.13,13.67,0.582702180483608,4.06049499701857,96,"RSTR_logger"
"3455",2014-04-07,15.5608333333333,16.49,14.79,0.635819680936873,4.08602590437662,96,"RSTR_logger"
"3456",2014-04-08,17.0002083333333,17.77,16.32,0.555157595769301,3.26559289676921,96,"RSTR_logger"
"3457",2014-04-09,18.02375,18.6,17.42,0.457557013991297,2.53863382476619,96,"RSTR_logger"
"3458",2014-04-10,18.8598958333333,19.48,18.25,0.486959405617448,2.58198353755903,96,"RSTR_logger"
"3459",2014-04-11,19.6870833333333,20.2,19.1,0.418151110099199,2.12398709864352,96,"RSTR_logger"
"3460",2014-04-12,19.9275,20.39,19.34,0.325760648329414,1.63472913476058,96,"RSTR_logger"
"3461",2014-04-13,19.8096875,20.17,19.25,0.325215566161406,1.64169962883769,96,"RSTR_logger"
"3462",2014-04-14,19.9640625,20.37,19.44,0.314162472632436,1.57363999753275,96,"RSTR_logger"
"3463",2014-04-15,20.1952083333333,20.7,19.65,0.343789957805227,1.70233429698163,96,"RSTR_logger"
"3464",2014-04-16,20.6544791666667,20.89,20.34,0.194746095382338,0.942875846981559,96,"RSTR_logger"
"3465",2014-04-17,20.9638541666667,21.22,20.75,0.170203406433019,0.811889860899953,96,"RSTR_logger"
"3466",2014-04-18,21.2720833333333,21.56,21.13,0.126839448177746,0.596271865760271,96,"RSTR_logger"
"3467",2014-04-19,20.9348958333333,21.2,20.63,0.125118847010325,0.597656888319004,96,"RSTR_logger"
"3468",2014-04-20,20.6051041666667,20.91,20.37,0.171384423487186,0.831757132120875,96,"RSTR_logger"
"3469",2014-04-21,20.3151041666667,20.67,19.82,0.228726427219882,1.1258934502299,96,"RSTR_logger"
"3470",2014-04-22,19.5530208333333,20.08,19.37,0.153548345149811,0.785292188141317,96,"RSTR_logger"
"3471",2014-04-23,19.1013541666667,19.34,18.89,0.12622135770285,0.660797954959214,96,"RSTR_logger"
"3472",2014-04-24,18.9664583333333,19.27,18.65,0.158824492123367,0.837396678557721,96,"RSTR_logger"
"3473",2014-04-25,18.638125,19.08,18.25,0.265017626027521,1.4219114102278,96,"RSTR_logger"
"3474",2014-04-26,17.8741666666667,18.25,17.58,0.160660915671987,0.89884422959758,96,"RSTR_logger"
"3475",2014-04-27,17.338125,17.61,16.99,0.169533803491563,0.977809327661226,96,"RSTR_logger"
"3476",2014-04-28,17.6339583333333,17.96,17.25,0.246112850310014,1.39567558036467,96,"RSTR_logger"
"3477",2014-04-29,18.3153125,18.91,17.75,0.465592894513063,2.54209637161836,96,"RSTR_logger"
"3478",2014-04-30,19.3494791666667,20.13,18.75,0.555397192706865,2.87034698930629,96,"RSTR_logger"
"3479",2014-05-01,20.4327083333333,21.15,19.84,0.524816718216272,2.56851274757395,96,"RSTR_logger"
"3480",2014-05-02,21.1772916666667,21.65,20.72,0.35092803030841,1.65709589229852,96,"RSTR_logger"
"3481",2014-05-03,21.2989583333333,21.56,21.15,0.100425192547715,0.471502835847835,96,"RSTR_logger"
"3482",2014-05-04,20.9780208333333,21.22,20.79,0.09565970159253,0.455999650074378,96,"RSTR_logger"
"3483",2014-05-05,20.7661458333333,21.29,20.53,0.156140084146234,0.751897272606078,96,"RSTR_logger"
"3484",2014-05-06,20.6751041666667,21.13,20.29,0.26922889808006,1.30218883498601,96,"RSTR_logger"
"3485",2014-05-07,20.9677083333333,21.7,20.58,0.256992644443855,1.22565919154504,96,"RSTR_logger"
"3486",2014-05-08,20.6033333333333,21.1,20.29,0.246006703659909,1.194014093156,96,"RSTR_logger"
"3487",2014-05-09,20.2498958333333,20.79,19.98,0.195289231070046,0.964396225429369,96,"RSTR_logger"
"3488",2014-05-10,20.1246875,20.53,19.84,0.175840556515809,0.873755463362146,96,"RSTR_logger"
"3489",2014-05-11,20.0295833333333,20.39,19.65,0.207409671736456,1.03551665696053,96,"RSTR_logger"
"3490",2014-05-12,20.1177083333333,20.58,19.72,0.262162983322515,1.30314536317307,96,"RSTR_logger"
"3491",2014-05-13,20.8352083333333,21.44,20.34,0.424350845823214,2.03670075688331,96,"RSTR_logger"
"3492",2014-05-14,21.8832291666667,22.44,21.37,0.432236521001777,1.97519533204988,96,"RSTR_logger"
"3493",2014-05-15,22.6216666666667,23.02,22.27,0.277559540001085,1.22696326531092,96,"RSTR_logger"
"3494",2014-05-16,22.8365625,23.04,22.56,0.103576344840539,0.453554885243955,96,"RSTR_logger"
"3495",2014-05-17,22.1120833333333,22.54,21.46,0.304059954845012,1.3750850621418,96,"RSTR_logger"
"3496",2014-05-18,21.6190625,21.94,21.2,0.174892918366459,0.808975497279121,96,"RSTR_logger"
"3497",2014-05-19,21.2986458333333,21.56,21.03,0.141960852955771,0.66652525266933,96,"RSTR_logger"
"3498",2014-05-20,20.8870833333333,21.22,20.53,0.195915753465974,0.9379756394868,96,"RSTR_logger"
"3499",2014-05-21,20.7226041666667,21.34,20.01,0.328551028774484,1.58547172031098,96,"RSTR_logger"
"3500",2014-05-22,21.2509375,22.06,20.63,0.417044937942133,1.96247783394089,96,"RSTR_logger"
"3501",2014-05-23,21.84,22.51,21.15,0.408524946091359,1.87053546745128,96,"RSTR_logger"
"3502",2014-05-24,22.4902083333333,23.21,21.8,0.407526503281925,1.812017466632,96,"RSTR_logger"
"3503",2014-05-25,23.0828125,23.79,22.51,0.378694997743289,1.64059296389159,96,"RSTR_logger"
"3504",2014-05-26,23.6421875,24.07,23.14,0.281070147172514,1.18885000456288,96,"RSTR_logger"
"3505",2014-05-27,23.6586458333333,24.1,23.18,0.236699319776074,1.00047704100875,96,"RSTR_logger"
"3506",2014-05-28,23.2566666666667,23.83,22.71,0.293026554092814,1.25996798377303,96,"RSTR_logger"
"3507",2014-05-29,22.3541666666667,22.97,22.01,0.244414086365813,1.09337149539227,96,"RSTR_logger"
"3508",2014-05-30,21.7726041666667,22.11,21.41,0.185734642584899,0.853065812261699,96,"RSTR_logger"
"3509",2014-05-31,21.294375,21.63,20.84,0.253284996542796,1.18944555331066,96,"RSTR_logger"
"3510",2014-06-01,21.6280208333333,22.25,21.08,0.430049250035552,1.98838929067775,96,"RSTR_logger"
"3511",2014-06-02,21.996875,22.25,21.68,0.186204824969992,0.846505810348023,96,"RSTR_logger"
"3512",2014-06-03,21.7307291666667,22.15,21.2,0.332265730027755,1.52901325804302,96,"RSTR_logger"
"3513",2014-06-04,22.1688541666667,22.87,21.37,0.513224829755141,2.31507152285223,96,"RSTR_logger"
"3514",2014-06-05,22.9258333333333,23.55,22.3,0.442368426270912,1.92956312575004,96,"RSTR_logger"
"3515",2014-06-06,23.2360416666667,23.79,22.63,0.357480891404419,1.53847585803414,96,"RSTR_logger"
"3516",2014-06-07,23.4194791666667,24.07,22.71,0.433355013796375,1.85040414738675,96,"RSTR_logger"
"3517",2014-06-08,24.170625,24.92,23.57,0.492398667106666,2.03717805024349,96,"RSTR_logger"
"3518",2014-06-09,24.9729166666667,25.72,24.36,0.485804631874663,1.94532596395961,96,"RSTR_logger"
"3519",2014-06-10,25.40875,25.94,24.92,0.28691553864472,1.1291997388487,96,"RSTR_logger"
"3520",2014-06-11,24.8186458333333,25.67,24.24,0.389595255001005,1.56976838147128,96,"RSTR_logger"
"3521",2014-06-12,23.6290625,24.56,23.09,0.411756387161658,1.74258452768347,96,"RSTR_logger"
"3522",2014-06-13,22.9834375,23.35,22.44,0.312826934245557,1.36109724337605,96,"RSTR_logger"
"3523",2014-06-14,22.9896875,23.28,22.61,0.215413693182505,0.937001397615801,96,"RSTR_logger"
"3524",2014-06-15,22.5303125,22.99,22.13,0.219417665291802,0.973877593982782,96,"RSTR_logger"
"3525",2014-06-16,22.0386458333333,22.39,21.63,0.25026142033636,1.1355571582254,96,"RSTR_logger"
"3526",2014-06-17,21.5848958333333,21.96,21.06,0.305055628375398,1.41328283782729,96,"RSTR_logger"
"3527",2014-06-18,21.7463541666667,22.32,21.1,0.409402953712808,1.88262800548126,96,"RSTR_logger"
"3528",2014-06-19,22.0461458333333,22.59,21.41,0.379629652748062,1.72197741781273,96,"RSTR_logger"
"3529",2014-06-20,22.5019791666667,23.16,21.84,0.458107364551303,2.03585365161977,96,"RSTR_logger"
"3530",2014-06-21,22.8659375,23.42,22.3,0.387185738441683,1.69328608740264,96,"RSTR_logger"
"3531",2014-06-22,22.8613541666667,23.4,22.3,0.41668268828846,1.82265094731794,96,"RSTR_logger"
"3532",2014-06-23,23.080625,23.69,22.44,0.445852967267296,1.9317196447986,96,"RSTR_logger"
"3533",2014-06-24,23.3690625,23.86,22.8,0.383257720422117,1.64002180413578,96,"RSTR_logger"
"3534",2014-06-25,23.2621875,23.71,22.94,0.181079820288705,0.778429888800031,96,"RSTR_logger"
"3535",2014-06-26,22.6686458333333,23.09,22.18,0.264649200946089,1.16746806532631,96,"RSTR_logger"
"3536",2014-06-27,22.70875,23.16,22.15,0.359488671953871,1.58304033446963,96,"RSTR_logger"
"3537",2014-06-28,22.9811458333333,23.62,22.3,0.487625546137212,2.12185044937981,96,"RSTR_logger"
"3538",2014-06-29,23.5453125,24.22,22.87,0.505700042411247,2.14777375501492,96,"RSTR_logger"
"3539",2014-06-30,24.3009375,25.02,23.57,0.549087430723876,2.25953188317889,96,"RSTR_logger"
"3540",2014-07-01,24.5914583333333,24.99,24.1,0.302522653929174,1.2301940365981,96,"RSTR_logger"
"3541",2014-07-02,24.1977083333333,24.68,23.59,0.347455348639571,1.43590187902603,96,"RSTR_logger"
"3542",2014-07-03,23.9530208333333,24.44,23.3,0.388801450592016,1.62318336921811,96,"RSTR_logger"
"3543",2014-07-04,23.8977083333333,24.39,23.21,0.382188928663537,1.59927020337112,96,"RSTR_logger"
"3544",2014-07-05,23.8905208333333,24.44,23.21,0.410858843199325,1.71975674396379,96,"RSTR_logger"
"3545",2014-07-06,24.0809375,24.7,23.35,0.458289906236101,1.90312319126322,96,"RSTR_logger"
"3546",2014-07-07,24.1,24.51,23.62,0.266229026848768,1.10468475870858,96,"RSTR_logger"
"3547",2014-07-08,23.8291666666667,24.17,23.28,0.299531798388108,1.2569965310919,96,"RSTR_logger"
"3548",2014-07-09,23.8294791666667,24.24,23.35,0.319223959632589,1.33961786323525,96,"RSTR_logger"
"3549",2014-07-10,23.85375,24.22,23.26,0.306045232295042,1.28300679052578,96,"RSTR_logger"
"3550",2014-07-11,23.6538541666667,24.03,23.11,0.308153652007588,1.30276296554598,96,"RSTR_logger"
"3551",2014-07-12,23.564375,24.03,22.97,0.359165150401815,1.52418704252421,96,"RSTR_logger"
"3552",2014-07-13,23.59875,24.17,22.97,0.43508801287483,1.84369092801454,96,"RSTR_logger"
"3553",2014-07-14,24.30875,25.02,23.59,0.545394593994013,2.2436143116944,96,"RSTR_logger"
"3554",2014-07-15,24.5028125,24.9,23.95,0.330070815766939,1.34707318095398,96,"RSTR_logger"
"3555",2014-07-16,24.3748958333333,24.7,23.93,0.259793419112253,1.0658237101345,96,"RSTR_logger"
"3556",2014-07-17,24.0171875,24.41,23.5,0.282528817812868,1.1763609615525,96,"RSTR_logger"
"3557",2014-07-18,23.5139583333333,23.95,22.87,0.35580443820393,1.51316266347016,96,"RSTR_logger"
"3558",2014-07-19,23.5339583333333,24.12,22.85,0.440534314731714,1.87190913016848,96,"RSTR_logger"
"3559",2014-07-20,23.4097916666667,23.95,23.02,0.231079750037066,0.987107246947874,96,"RSTR_logger"
"3560",2014-07-21,23.0326041666667,23.55,22.37,0.372960403688244,1.61927153781421,96,"RSTR_logger"
"3561",2014-07-22,23.1348958333333,23.4,22.73,0.231216439006111,0.999427188571857,96,"RSTR_logger"
"3562",2014-07-23,23.199375,23.74,22.63,0.390842039704022,1.68470934973042,96,"RSTR_logger"
"3563",2014-07-24,23.5983157894737,24.12,22.97,0.432534963859347,1.83290607566276,95,"RSTR_logger"
"3564",2014-07-25,24.1067708333333,24.7,23.45,0.481487814332696,1.99731360812094,96,"RSTR_logger"
"3565",2014-07-26,24.5336458333333,25.11,23.88,0.451384116483993,1.83985747389696,96,"RSTR_logger"
"3566",2014-07-27,24.589375,24.99,24.15,0.289496159414576,1.17732215403838,96,"RSTR_logger"
"3567",2014-07-28,24.3252083333333,24.82,23.95,0.227554408377271,0.935467459349355,96,"RSTR_logger"
"3568",2014-07-29,23.920625,24.32,23.38,0.349404945284799,1.4606848495171,96,"RSTR_logger"
"3569",2014-07-30,24.138125,24.65,23.57,0.403013157679942,1.66961252243056,96,"RSTR_logger"
"3570",2014-07-31,24.4958333333333,24.94,24.03,0.333301401979355,1.36064528788986,96,"RSTR_logger"
"3571",2014-08-01,24.8188541666667,25.36,24.27,0.391826679706505,1.57874604957691,96,"RSTR_logger"
"3572",2014-08-02,24.9044791666667,25.28,24.46,0.263797648892865,1.05923776653777,96,"RSTR_logger"
"3573",2014-08-03,24.24875,25.02,23.91,0.321772230655556,1.32696419673408,96,"RSTR_logger"
"3574",2014-08-04,23.2978125,24.07,22.92,0.340325550411893,1.46076182221783,96,"RSTR_logger"
"3575",2014-08-05,22.4578125,23.11,22.18,0.30186160344035,1.34412736521133,96,"RSTR_logger"
"3576",2014-08-06,22.1952083333333,22.66,21.8,0.305769019003652,1.37763527339566,96,"RSTR_logger"
"3577",2014-08-07,22.6505263157895,23.14,22.13,0.361413797205849,1.59560882677552,95,"RSTR_logger"
"3578",2014-08-08,22.876875,23.28,22.39,0.299090947266617,1.30739424535308,96,"RSTR_logger"
"3579",2014-08-09,22.7808333333333,23.11,22.35,0.253653998346552,1.11345355384959,96,"RSTR_logger"
"3580",2014-08-10,22.6745833333333,23.11,22.11,0.355918135669209,1.56967883571198,96,"RSTR_logger"
"3581",2014-08-11,22.8905208333333,23.52,22.3,0.425243879974939,1.85772915815745,96,"RSTR_logger"
"3582",2014-08-12,23.2405208333333,23.55,22.82,0.229504591361786,0.987519139556514,96,"RSTR_logger"
"3583",2014-08-13,22.9213541666667,23.35,22.54,0.248767995029259,1.08531107377168,96,"RSTR_logger"
"3584",2014-08-14,22.9680208333333,23.4,22.42,0.351324171166195,1.52962318223049,96,"RSTR_logger"
"3585",2014-08-15,23.2497916666667,23.71,22.73,0.352536610018745,1.51630008162257,96,"RSTR_logger"
"3586",2014-08-16,23.4352083333333,23.88,22.9,0.329842000985373,1.40746348952323,96,"RSTR_logger"
"3587",2014-08-17,23.5216666666667,23.91,22.99,0.305719743234729,1.29973673875744,96,"RSTR_logger"
"3588",2014-08-18,23.5171875,23.86,23.04,0.256731287433707,1.09167513093862,96,"RSTR_logger"
"3589",2014-08-19,23.2990625,23.74,22.87,0.249623202889981,1.0713873268076,96,"RSTR_logger"
"3590",2014-08-20,23.0539583333333,23.5,22.68,0.221798766864147,0.962085398338954,96,"RSTR_logger"
"3591",2014-08-21,22.9852083333333,23.4,22.54,0.265111611716022,1.15340095191374,96,"RSTR_logger"
"3592",2014-08-22,22.923125,23.38,22.15,0.331050361886622,1.44417640215556,96,"RSTR_logger"
