date,doy1998,inundation,inund_days,inund_factor,region,Q_sday,log_qsdy,WTmwk,chlorophyll,log_chla,station_chl
2015-10-27,6509,0,0,none,downstream,4240,8.352318548226004,19.8,1.79999995231628,0.5877866384111631,16
2015-10-27,6509,0,0,none,downstream,4240,8.352318548226004,19.8,1,0,34
2015-10-28,6510,0,0,none,upstream,6770,8.820256365906321,17.647395833333327,1.42,0.35065687161316933,SHR
2015-11-04,6517,0,0,none,downstream,5260,8.567886305731756,18.259057971014485,0.85,-0.16251892949777494,D22
2015-11-09,6522,0,0,none,upstream,6410,8.765614549914716,14.4582142857143,0.63,-0.4620354595965587,SHR
2015-11-12,6525,0,0,none,yolo,74,4.30406509320417,13.06509984639017,1.69,0.5247285289349821,STTD
2015-11-18,6531,0,0,none,yolo,127,4.844187086458591,12.192590917818729,4.7,1.547562508716013,LIS
2015-11-23,6536,0,0,none,upstream,6290,8.746716349694486,11.957197838345857,0.8,-0.2231435513142097,SHR
2015-11-23,6536,0,0,none,yolo,107,4.672828834461906,11.724994306624286,3.1,1.1314021114911006,LIS
2015-11-24,6537,0,0,none,yolo,104,4.6443908991413725,11.927375259005244,2.61,0.959350221334602,STTD
2015-12-04,6547,0,0,none,downstream,7520,8.925321416943886,10.414880952380956,2.87,1.0543120297715298,D22
2015-12-08,6551,0,0,none,yolo,142,4.955827057601261,8.925576036866358,3,1.0986122886681098,USGS-11455139
2015-12-09,6552,0,0,none,yolo,139,4.9344739331306915,9.261290322580644,4.76,1.5602476682433286,LIS
2015-12-09,6552,0,0,none,yolo,139,4.9344739331306915,9.261290322580644,2.73,1.0043016091968684,STTD
2015-12-10,6553,0,0,none,upstream,8550,9.053686561930807,10.145431547619062,1.55,0.4382549309311553,SHR
2015-12-10,6553,0,0,none,downstream,3210,8.07402621612406,10.063328157349906,3.8,1.33500106673234,USGS-11455478
2015-12-15,6558,0,0,none,upstream,9640,9.17367638760459,11.282247023809543,2.6,0.9555114450274363,USGS-11447650
2015-12-16,6559,0,0,none,downstream,11700,9.367344120785848,10.489518633540385,8.2,2.1041341542702074,653
2015-12-21,6564,0,0,none,yolo,149,5.003946305945459,9.014716856642325,6.49,1.8702625307159986,LIS
2015-12-22,6565,0,0,none,upstream,13800,9.532423871145296,8.999092261904762,6.13,1.81319474994812,SHR
2015-12-23,6566,0,0,none,yolo,149,5.003946305945459,9.057573999499468,3.95,1.3737155789130306,STTD
2016-01-05,6579,0,0,none,downstream,6840,8.830543010616596,7.695833333333334,2.7,0.9932517730102834,USGS-11455478
2016-01-06,6580,0,0,none,downstream,9990,9.2093398716426,7.630952380952381,2.58,0.9477893989335261,D22
2016-01-07,6581,0,0,none,yolo,161,5.081404364984463,6.979737326110219,7.8,2.0541237336955462,USGS-11455139
2016-01-12,6586,0,0,none,yolo,140,4.941642422609304,8.275907738095238,17.7,2.8735646395797834,LIS
2016-01-12,6586,0,0,none,yolo,140,4.941642422609304,8.275907738095238,10.07,2.309560706730471,STTD
2016-01-13,6587,0,0,none,upstream,15100,9.622450022803015,8.880074404761904,2.72,1.000631880307906,SHR
2016-01-19,6593,0,0,none,upstream,36500,10.505067539570582,9.605744047619048,2.3,0.8329091229351039,USGS-11447650
2016-01-19,6593,0,0,none,yolo,1438,7.271008538280992,10.258065476190467,14.62,2.6823904543216326,LIS
2016-01-27,6601,0,0,none,yolo,1175,7.069023426578259,12.225,5.64,1.7298840655099674,LIS
2016-01-27,6601,0,0,none,yolo,1175,7.069023426578259,12.225,4.29,1.4562867329399256,STTD
2016-01-28,6602,0,0,none,upstream,35400,10.474467099121865,11.116512844611544,1.53,0.4252677354043441,SHR
2016-02-03,6608,0,0,none,downstream,32700,10.395130356885344,10.824999999999996,1.38,0.3220834991691132,D22
2016-02-03,6608,0,0,none,downstream,32700,10.395130356885344,10.824999999999996,3,1.0986122886681098,16
2016-02-03,6608,0,0,none,downstream,32700,10.395130356885344,10.824999999999996,4.39999961853027,1.4816044542265459,34
2016-02-08,6613,0,0,none,upstream,17900,9.792555991828847,9.31226190476191,1.86,0.62057648772511,SHR
2016-02-09,6614,0,0,none,yolo,278,5.627621113690637,10.252619047619056,8.07,2.0881534822818573,LIS
2016-02-09,6614,0,0,none,yolo,278,5.627621113690637,10.252619047619056,7.75,2.0476928433652555,STTD
2016-02-09,6614,0,0,none,downstream,15700,9.6614159913364,9.855408902691511,1.4,0.3364722366212129,USGS-11455478
2016-02-10,6615,0,0,none,downstream,15100,9.622450022803015,9.971480331262944,1.9,0.6418538861723947,653
2016-02-10,6615,0,0,none,downstream,15100,9.622450022803015,9.971480331262944,1.9,0.6418538861723947,657
2016-02-11,6616,0,0,none,yolo,262,5.568344503761097,11.163244047619058,7,1.9459101490553132,USGS-11455139
2016-02-18,6623,0,0,none,yolo,171,5.14166355650266,14.350401785714272,16.65,2.8124102164264526,LIS
2016-02-22,6627,0,0,none,yolo,150,5.0106352940962555,14.611889880952372,8.8,2.174751721484161,STTD
2016-02-23,6628,0,0,none,upstream,14900,9.60911649193355,12.534583333333329,3.55,1.2669476034873244,SHR
2016-02-23,6628,0,0,none,upstream,14900,9.60911649193355,12.534583333333329,2.6,0.9555114450274363,USGS-11447650
2016-03-02,6636,0,0,none,downstream,11300,9.332558004700433,13.259523809523786,1.2,0.1823215567939546,16
2016-03-02,6636,0,0,none,downstream,11300,9.332558004700433,13.259523809523786,0.899999976158142,-0.10536054214878,34
2016-03-04,6638,0,0,none,downstream,10100,9.22029070282935,13.673809523809501,3.46,1.2412685890696329,D22
2016-03-07,6641,0,0,none,yolo,1018,6.925595197110468,16.115773809523816,15.67,2.7517480563679295,LIS
2016-03-07,6641,0,0,none,yolo,1018,6.925595197110468,16.115773809523816,12.7,2.5416019934645457,STTD
2016-03-08,6642,0,0,none,upstream,46800,10.753638481905739,13.520486372180457,6.22,1.827769906751088,SHR
2016-03-08,6642,0,0,none,downstream,44200,10.696480068065789,14.282738095238086,5.4,1.6863989535702288,USGS-11455478
2016-03-09,6643,0,0,none,downstream,49100,10.801614313782611,14.117857142857144,3.5,1.252762968495368,653
2016-03-09,6643,0,0,none,downstream,49100,10.801614313782611,14.117857142857144,3.4,1.2237754316221157,657
2016-03-10,6644,0,0,none,yolo,2587,7.8582541821860294,14.794821428571442,5.5,1.7047480922384253,USGS-11455139
2016-03-17,6651,1,6,short,upstream,61700,11.030039209893479,11.442931547619043,1.95,0.6678293725756554,SHR
2016-03-18,6652,1,7,short,yolo,18198,9.809066976916636,13.204910757778986,1.51,0.412109650826833,LIS
2016-03-18,6652,1,7,short,yolo,18198,9.809066976916636,13.204910757778986,1.75,0.5596157879354227,STTD
2016-03-22,6656,1,11,short,yolo,2759,7.922623574217286,14.5793031188653,46.72,3.8441723385199715,LIS
2016-03-24,6658,1,13,short,upstream,55300,10.920528187510426,13.179136904761915,3.9,1.3609765531356006,USGS-11447650
2016-03-24,6658,1,13,short,yolo,2582,7.856319571406588,15.417785378165329,67.08,4.205885936955008,STTD
2016-03-25,6659,0,0,none,upstream,53300,10.883691610153935,13.2413665413534,4.85,1.5789787049493917,SHR
2016-03-30,6664,0,0,none,upstream,34400,10.44581184336149,13.528836779448643,5.28,1.6639260977181702,SHR
2016-03-30,6664,0,0,none,yolo,1672,7.421775793644647,17.266928896885556,40.14,3.692373343368192,LIS
2016-03-30,6664,0,0,none,yolo,1672,7.421775793644647,17.266928896885556,37.13,3.6144252681889886,STTD
2016-04-04,6669,0,0,none,downstream,22500,10.021270588192511,15.061904761904744,2.39999985694885,0.8754686777492523,16
2016-04-04,6669,0,0,none,downstream,22500,10.021270588192511,15.061904761904744,2.89999985694885,1.0647106876644443,34
2016-04-06,6671,0,0,none,yolo,1063,6.968850378341948,18.680634093913685,28.14,3.3371920516862432,LIS
2016-04-07,6672,0,0,none,upstream,18200,9.809176873064887,15.729553571428571,4.54,1.5129270120532565,SHR
2016-04-08,6673,0,0,none,yolo,914,6.81783057145415,19.571734170455986,26.3,3.269568939183719,STTD
2016-04-15,6680,0,0,none,downstream,17700,9.78131991856192,17.148214285714285,3.03,1.1085626195212777,D22
2016-04-18,6683,0,0,none,upstream,15000,9.615805480084347,16.297258421985802,3.4,1.2237754316221157,SHR
2016-04-18,6683,0,0,none,yolo,516,6.246106765481563,19.25059523809523,24.44,3.1962211343033946,LIS
2016-04-19,6684,0,0,none,upstream,14100,9.55393007636626,16.4077197315096,3.2,1.1631508098056809,USGS-11447650
2016-04-19,6684,0,0,none,yolo,517,6.248042874508429,19.571353540100244,18.92,2.9402195636237325,STTD
2016-04-28,6693,0,0,none,downstream,10400,9.249561085129464,17.7107142857143,4.09999990463257,1.410986950449913,16
2016-04-28,6693,0,0,none,downstream,10400,9.249561085129464,17.7107142857143,3.5,1.252762968495368,34
2016-05-04,6699,0,0,none,yolo,473,6.159095388491933,19.913547049441785,12.04,2.488234439880675,LIS
2016-05-04,6699,0,0,none,yolo,473,6.159095388491933,19.913547049441785,7.04,1.951608170169951,STTD
2016-05-05,6700,0,0,none,upstream,6940,8.84505705350085,17.482053571428573,1.09,0.08617769624105241,SHR
2016-05-06,6701,0,0,none,downstream,6730,8.814330422638774,18.10119047619047,35.9,3.580737295494233,USGS-11455478
2016-05-12,6707,0,0,none,upstream,10700,9.277999020449997,17.11650297619047,1.5,0.4054651081081644,USGS-11447650
2016-05-13,6708,0,0,none,downstream,11200,9.323669057283185,18.3047619047619,58.8,4.074141854904581,D22
2016-05-19,6714,0,0,none,yolo,603,6.401917196727186,21.920644580200502,13.05,2.5687881337687024,LIS
2016-05-19,6714,0,0,none,yolo,603,6.401917196727186,21.920644580200502,4.59,1.5238800240724537,STTD
2016-05-20,6715,0,0,none,upstream,9250,9.132378830506472,18.94056547619047,1.18,0.16551443847757333,SHR
2016-05-25,6720,0,0,none,downstream,11800,9.375854810453756,19.2390010351967,2.6,0.9555114450274363,USGS-11455478
2016-05-31,6726,0,0,none,upstream,8600,9.0595174822416,19.092142857142843,1.41,0.34358970439007686,SHR
2016-06-01,6727,0,0,none,yolo,611,6.415096959171596,23.356488095238085,15.12,2.716018370751387,LIS
2016-06-01,6727,0,0,none,yolo,611,6.415096959171596,23.356488095238085,5.93,1.780024213009634,STTD
2016-06-07,6733,0,0,none,downstream,9150,9.121509158269568,22.207142857142856,2.5,0.9162907318741551,16
2016-06-07,6733,0,0,none,downstream,9150,9.121509158269568,22.207142857142856,1.69999992847443,0.5306282089883049,34
2016-06-09,6735,0,0,none,downstream,11000,9.305650551780507,22.2279761904762,4.7,1.547562508716013,USGS-11455478
2016-06-13,6739,0,0,none,upstream,9130,9.119320973589014,20.791324404761887,1.8,0.5877866649021191,SHR
2016-06-13,6739,0,0,none,downstream,7250,8.88875674784872,21.523214285714285,10.62,2.362739015813793,D22
2016-06-14,6740,0,0,none,yolo,652,6.480044561926653,22.13308035714286,13.82,2.626116818339524,LIS
2016-06-14,6740,0,0,none,yolo,652,6.480044561926653,22.13308035714286,22.75,3.1245651453969594,STTD
2016-06-21,6747,0,0,none,upstream,12300,9.417354541360508,19.2102232142857,1.7,0.5306282510621704,USGS-11447650
2016-06-23,6749,0,0,none,yolo,651,6.478509642208569,23.2230505952381,28.16,3.3379025312898416,STTD
2016-06-28,6754,0,0,none,yolo,603,6.401917196727186,25.496994047619058,49.1,3.893859034800475,LIS
2016-06-28,6754,0,0,none,downstream,5360,8.586719254064848,21.983333333333327,27.6,3.3178157727231046,USGS-11455478
2016-06-29,6755,0,0,none,upstream,11800,9.375854810453756,21.452029918546373,2.19,0.7839015438284094,SHR
2016-06-30,6756,0,0,none,yolo,643,6.466144724237619,25.990416666666672,11.51,2.4432162227337915,LIS
2016-06-30,6756,0,0,none,yolo,643,6.466144724237619,25.990416666666672,5.63,1.728109442151599,STTD
2016-06-30,6756,0,0,none,downstream,6750,8.817297783866575,22.53035714285714,6.1,1.8082887711792655,16
2016-06-30,6756,0,0,none,downstream,6750,8.817297783866575,22.53035714285714,1.9,0.6418538861723947,34
2016-07-06,6762,0,0,none,upstream,13300,9.495519314209846,21.628363095238086,2,0.6931471805599453,SHR
2016-07-07,6763,0,0,none,yolo,580,6.363028103540465,23.590624425639113,9.66,2.2679936482244267,LIS
2016-07-07,6763,0,0,none,yolo,580,6.363028103540465,23.590624425639113,18.35,2.9096295745005794,STTD
2016-07-13,6769,0,0,none,downstream,8790,9.081369990679223,21.84345238095237,6.34,1.8468787684491346,D22
2016-07-14,6770,0,0,none,yolo,749,6.618738983517219,23.661919642752974,10.19,2.321406847234633,LIS
2016-07-14,6770,0,0,none,yolo,749,6.618738983517219,23.661919642752974,10.48,2.349468678892896,STTD
2016-07-18,6774,0,0,none,upstream,13400,9.503009985939002,21.038392857142842,1.74,0.5538851132264376,SHR
2016-07-19,6775,0,0,none,yolo,958,6.86484777797086,24.4126008598363,27.93,3.3297013799570854,LIS
2016-07-19,6775,0,0,none,yolo,958,6.86484777797086,24.4126008598363,22.64,3.119718253334982,STTD
2016-07-26,6782,0,0,none,downstream,7140,8.87346805533363,21.88392857142856,3.29999995231628,1.1939224540228224,16
2016-07-26,6782,0,0,none,downstream,7140,8.87346805533363,21.88392857142856,1.79999995231628,0.5877866384111631,34
2016-07-28,6784,0,0,none,upstream,13800,9.532423871145296,21.3450744047619,2.1,0.7419373447293773,USGS-11447650
2016-07-28,6784,0,0,none,yolo,1022,6.92951677076365,25.78724371691963,12.24,2.50470927708418,LIS
2016-07-28,6784,0,0,none,yolo,1022,6.92951677076365,25.78724371691963,16.44,2.799717389628034,STTD
2016-08-01,6788,0,0,none,upstream,14600,9.588776807696428,21.781071428571416,1.58,0.4574248470388755,SHR
2016-08-02,6789,0,0,none,yolo,526,6.26530121273771,25.75338412658016,14.27,2.658159431488745,LIS
2016-08-02,6789,0,0,none,yolo,526,6.26530121273771,25.75338412658016,11.93,2.4790562361098245,STTD
2016-08-09,6796,0,0,none,yolo,496,6.206575926724928,23.26413690477677,16.12,2.7800607370784824,LIS
2016-08-09,6796,0,0,none,yolo,496,6.206575926724928,23.26413690477677,9.09,2.2071749081893874,STTD
2016-08-10,6797,0,0,none,downstream,9440,9.152711259139547,21.992857142857172,11.56,2.4475508632442313,D22
2016-08-15,6802,0,0,none,upstream,15000,9.615805480084347,21.537470238095242,1.89,0.636576829071551,SHR
2016-08-16,6803,0,0,none,yolo,518,6.249975242259483,23.67866071427083,11.35,2.4292177439274116,LIS
2016-08-16,6803,0,0,none,yolo,518,6.249975242259483,23.67866071427083,12.55,2.529720665577793,STTD
2016-08-24,6811,0,0,none,downstream,8740,9.07566546864958,21.85962732919254,11,2.3978952727983707,16
2016-08-24,6811,0,0,none,downstream,8740,9.07566546864958,21.85962732919254,4.9,1.589235205116581,34
2016-08-24,6811,0,0,none,downstream,8740,9.07566546864958,21.85962732919254,28.3,3.342861804649192,653
2016-08-24,6811,0,0,none,downstream,8740,9.07566546864958,21.85962732919254,12.5,2.5257286443082556,657
2016-08-25,6812,0,0,none,upstream,15500,9.648595302907339,21.30556547619047,1.9,0.6418538861723947,USGS-11447650
2016-08-25,6812,0,0,none,yolo,450,6.1092475827643655,22.31769345241073,17.52,2.8633430855082453,LIS
2016-08-25,6812,0,0,none,yolo,450,6.1092475827643655,22.31769345241073,11.73,2.462149662665384,STTD
2016-08-29,6816,0,0,none,upstream,16400,9.70503661381229,20.975892857142856,2.02,0.7030975114131134,SHR
2016-08-30,6817,0,0,none,yolo,394,5.976350909297934,21.059010112049044,16.26,2.7887081041196646,LIS
2016-08-30,6817,0,0,none,yolo,394,5.976350909297934,21.059010112049044,8.41,2.1294214739848565,STTD
2016-09-08,6826,0,0,none,yolo,414,6.025865973825314,22.225839947232128,18.45,2.915064370486536,LIS
2016-09-08,6826,0,0,none,yolo,414,6.025865973825314,22.225839947232128,7.35,1.9947003132247452,STTD
2016-09-12,6830,0,0,none,upstream,15900,9.674074388208323,19.847143640310772,1.41,0.34358970439007686,SHR
2016-09-12,6830,0,0,none,downstream,10200,9.230142999272362,20.825595238095243,2.06,0.7227059828014898,D22
2016-09-13,6831,0,0,none,yolo,370,5.91350300563827,21.518303571458343,14.54,2.6769034721053733,LIS
2016-09-13,6831,0,0,none,yolo,370,5.91350300563827,21.518303571458343,8.4,2.128231705849268,STTD
2016-09-19,6837,0,0,none,upstream,14300,9.568014816247999,19.3334818118902,1.68,0.5187937934151675,SHR
2016-09-20,6838,0,0,none,yolo,362,5.8916442118257715,21.383145988418057,20.36,3.013572191682322,LIS
2016-09-20,6838,0,0,none,yolo,362,5.8916442118257715,21.383145988418057,4.37,1.4747630091074988,STTD
2016-09-20,6838,0,0,none,yolo,362,5.8916442118257715,21.383145988418057,5.1,1.62924053973028,USGS-11455139
2016-09-20,6838,0,0,none,downstream,6250,8.740336742730447,20.130952380952372,1.7,0.5306282510621704,653
2016-09-20,6838,0,0,none,downstream,6250,8.740336742730447,20.130952380952372,1.2,0.1823215567939546,657
2016-09-28,6846,0,0,none,upstream,12300,9.417354541360508,19.129922026929673,0.8,-0.2231435513142097,USGS-11447650
2016-09-29,6847,0,0,none,downstream,5960,8.692825760059396,20.070833333333344,1.4,0.3364722366212129,16
2016-09-29,6847,0,0,none,downstream,5960,8.692825760059396,20.070833333333344,1.3,0.26236426446749106,34
2016-10-04,6852,0,0,none,yolo,288,5.662960480135946,20.191088492253087,11.07,2.4042387467205457,LIS
2016-10-04,6852,0,0,none,yolo,288,5.662960480135946,20.191088492253087,4.63,1.5325568680981427,STTD
2016-10-05,6853,0,0,none,upstream,11800,9.375854810453756,18.181853940233687,1.16,0.14842000511827322,SHR
2016-10-18,6866,0,0,none,yolo,38,3.6375861597263857,17.682617508727944,4.84,1.5769147207285403,LIS
2016-10-18,6866,0,0,none,yolo,38,3.6375861597263857,17.682617508727944,2.14,0.7608058290337602,STTD
2016-10-18,6866,0,0,none,downstream,7080,8.865029186687766,17.45654761904763,1.7,0.5306282510621704,653
2016-10-18,6866,0,0,none,downstream,7080,8.865029186687766,17.45654761904763,1.1,0.09531017980432493,657
2016-10-19,6867,0,0,none,upstream,10200,9.230142999272362,16.812499999791658,0.8,-0.2231435513142097,SHR
2016-10-20,6868,0,0,none,upstream,9650,9.174713194333032,16.6637731479613,0.6,-0.5108256237659907,USGS-11447650
2016-10-20,6868,0,0,none,yolo,119,4.77912349311153,17.807520174196657,2.2,0.7884573603642703,USGS-11455139
2016-10-24,6872,0,0,none,downstream,5740,8.655214489313613,17.288095238095227,2,0.6931471805599453,D22
2016-10-27,6875,0,0,none,downstream,6240,8.738735461363474,17.3220238095238,1.5,0.4054651081081644,16
2016-10-27,6875,0,0,none,downstream,6240,8.738735461363474,17.3220238095238,1,0,34
2016-10-31,6879,0,0,none,yolo,75,4.31748811353631,17.424060725726413,5.82,1.7613002617433464,LIS
2016-10-31,6879,0,0,none,yolo,75,4.31748811353631,17.424060725726413,2.44,0.8919980393051105,STTD
2016-11-01,6880,0,0,none,upstream,14100,9.55393007636626,16.29899216321443,1.36,0.3074846997479607,SHR
2016-11-07,6886,0,0,none,downstream,11000,9.305650551780507,16.23869047619047,2,0.6931471805599453,D22
2016-11-09,6888,0,0,none,downstream,7240,8.887376485379763,15.9845238095238,2.4,0.8754687373538999,USGS-11455478
2016-11-14,6893,0,0,none,yolo,93,4.532599493153256,16.41289969300303,17.52,2.8633430855082453,LIS
2016-11-14,6893,0,0,none,yolo,93,4.532599493153256,16.41289969300303,3.16,1.1505720275988207,STTD
2016-11-15,6894,0,0,none,yolo,135,4.90527477843843,16.447187668231802,5.6,1.7227665977411035,USGS-11455139
2016-11-17,6896,0,0,none,yolo,173,5.153291594497779,16.011497329869442,2.2,0.7884573603642703,USGS-11455139
2016-11-18,6897,0,0,none,upstream,9820,9.192176401348512,15.461863552449572,0.7,-0.35667494393873245,SHR
2016-11-22,6901,0,0,none,upstream,18700,9.836278802842678,13.962118530480272,1.6,0.47000362924573563,USGS-11447650
2016-11-28,6907,0,0,none,yolo,115,4.74493212836325,12.25399254571363,5.18,1.6448050562713916,LIS
2016-11-28,6907,0,0,none,yolo,115,4.74493212836325,12.25399254571363,13.84,2.6275629501895237,STTD
2016-11-29,6908,0,0,none,upstream,18500,9.825526011066415,11.672177013804356,1.65,0.5007752879124892,SHR
2016-12-06,6915,0,0,none,yolo,115,4.74493212836325,10.245636120555153,7,1.9459101490553132,USGS-11455139
2016-12-08,6917,0,0,none,downstream,9250,9.132378830506472,10.027976190476194,1.5,0.4054651081081644,USGS-11455478
2016-12-09,6918,0,0,none,downstream,8740,9.07566546864958,9.910714285714285,1.43,0.3576744442718159,D22
2016-12-13,6922,0,0,none,yolo,623,6.434546518787453,9.20419812745394,6.53,1.8764069432883397,LIS
2016-12-13,6922,0,0,none,yolo,623,6.434546518787453,9.20419812745394,5.72,1.7439688053917064,STTD
2016-12-13,6922,0,0,none,downstream,34200,10.439980923050696,9.869642857142857,1.9,0.6418538861723947,653
2016-12-13,6922,0,0,none,downstream,34200,10.439980923050696,9.869642857142857,1.5,0.4054651081081644,657
2016-12-14,6923,0,0,none,upstream,33800,10.42821608147111,9.671307043624996,3.05,1.1151415906193203,SHR
2016-12-21,6930,1,5,short,upstream,51100,10.841539776191796,9.930880456424116,1.7,0.5306282510621704,SHR
2016-12-21,6930,1,5,short,yolo,3759,8.231908243564177,8.884321912689295,2.23,0.8020015854720274,LIS
2016-12-21,6930,1,5,short,yolo,3759,8.231908243564177,8.884321912689295,2.68,0.9858167945227654,STTD
2016-12-22,6931,0,0,none,downstream,63500,11.058795184880783,9.764285714285705,3,1.0986122886681098,16
2016-12-22,6931,0,0,none,downstream,63500,11.058795184880783,9.764285714285705,3.1,1.1314021114911006,34
2016-12-27,6936,0,0,none,yolo,1035,6.942156705699469,7.595803384886933,7.24,1.979621206397625,LIS
2016-12-27,6936,0,0,none,yolo,1035,6.942156705699469,7.595803384886933,5.83,1.763017000362401,STTD
2016-12-29,6938,0,0,none,upstream,27600,10.225571051705241,8.264655258041666,1.69,0.5247285289349821,SHR
2017-01-09,6949,1,1,short,downstream,81200,11.304670526149769,8.64957729468599,2.35,0.8544153281560676,D22
2017-01-10,6950,1,2,short,upstream,70500,11.16336798880036,8.766458333333333,2.49,0.9122827104766164,SHR
2017-01-11,6951,1,3,short,yolo,173921,12.066356452108515,9.205233268307317,1.06,0.058268908123975824,LIS
2017-01-11,6951,1,3,short,yolo,173921,12.066356452108515,9.205233268307317,1.83,0.6043159668533296,STTD
2017-01-11,6951,1,3,short,downstream,166000,12.01974306733868,9.18472222222223,2.6,0.9555114450274363,USGS-11455478
2017-01-18,6958,1,10,short,yolo,53870,10.894329015674579,9.142425595238096,1.6,0.47000362924573563,LIS
2017-01-18,6958,1,10,short,yolo,53870,10.894329015674579,9.142425595238096,1.3,0.26236426446749106,STTD
2017-01-23,6963,1,15,short,upstream,65700,11.092854204472703,8.629389880952381,1.14,0.131028262406404,SHR
2017-01-24,6964,1,16,short,yolo,88483,11.390565722148818,8.686458333333334,1.05,0.04879016416943205,LIS
2017-01-24,6964,1,16,short,yolo,88483,11.390565722148818,8.686458333333334,1.19,0.17395330712343798,STTD
2017-01-31,6971,1,23,long,yolo,18591,9.830432871630217,9.084181547619048,1.48,0.3920420877760237,LIS
2017-02-02,6973,1,25,long,yolo,18132,9.80543361206074,9.245014880952382,2.23,0.8020015854720274,STTD
2017-02-06,6977,1,29,long,yolo,54069,10.898016287660916,10.244226190476182,2.12,0.7514160886839212,LIS
2017-02-06,6977,1,29,long,yolo,54069,10.898016287660916,10.244226190476182,1.71,0.5364933705145685,STTD
2017-02-07,6978,1,30,long,upstream,67900,11.125791313546788,9.171235119047616,1.48,0.3920420877760237,SHR
2017-02-07,6978,1,30,long,downstream,137000,11.827736204810263,10.281547619047618,9.1,2.2082744135228043,USGS-11455478
2017-02-08,6979,1,31,long,downstream,167000,12.025749091398891,10.658928571428566,5.02,1.6134299337036377,D22
2017-02-14,6985,1,37,long,downstream,251000,12.43320821811392,11.638095238095243,7.2,1.9740810260220096,16
2017-02-14,6985,1,37,long,downstream,251000,12.43320821811392,11.638095238095243,6.9,1.9315214116032138,34
2017-02-16,6987,1,39,long,yolo,193325,12.172127989477236,10.068541666666667,0.83,-0.18632957819149348,STTD
2017-02-22,6993,1,45,long,yolo,227863,12.336499850144547,9.62641369047619,0.57,-0.5621189181535413,LIS
2017-02-22,6993,1,45,long,yolo,227863,12.336499850144547,9.62641369047619,0.87,-0.13926206733350766,STTD
2017-02-23,6994,1,46,long,upstream,74700,11.221235371120908,9.52766369047619,0.67,-0.40047756659712525,SHR
2017-03-01,7000,1,52,long,yolo,88486,11.390599626391937,9.319315476190477,0.9,-0.10536051565782628,USGS-11455139
2017-03-08,7007,1,59,long,upstream,59700,10.997087299380693,10.203348214285711,2.75,1.0116009116784799,SHR
2017-03-08,7007,1,59,long,downstream,104000,11.55214617812351,10.928571428571415,5.29,1.665818245870208,D22
2017-03-09,7008,1,60,long,yolo,18577,9.829679535391405,10.762976190476197,2.31,0.8372475245337022,LIS
2017-03-09,7008,1,60,long,yolo,18577,9.829679535391405,10.762976190476197,2.2,0.7884573603642703,STTD
2017-03-10,7009,1,61,long,upstream,58200,10.97164063371953,10.339925595238086,2.6,0.9555114450274363,USGS-11447650
2017-03-13,7012,1,64,long,downstream,70600,11.164785423481334,11.902295918367358,7.1,1.9600947840472698,16
2017-03-13,7012,1,64,long,downstream,70600,11.164785423481334,11.902295918367358,5.9,1.7749523509116738,34
2017-03-14,7013,1,65,long,yolo,6358,8.757469141470748,14.269330357142858,42.48,3.749033376933683,LIS
2017-03-14,7013,1,65,long,yolo,6358,8.757469141470748,14.269330357142858,39.09,3.6658666798048634,STTD
2017-03-15,7014,1,66,long,yolo,6050,8.707813551024888,15.382306547619057,33,3.4965075614664802,USGS-11455139
2017-03-16,7015,1,67,long,upstream,49400,10.807705703176014,11.912559523809529,3.4,1.2237754316221157,USGS-11447650
2017-03-21,7020,1,72,long,upstream,61200,11.021902468500418,12.0889075061843,3.2,1.1631508098056809,SHR
2017-03-21,7020,1,72,long,downstream,70500,11.16336798880036,13.760119047619042,4.5,1.5040773967762742,657
2017-03-22,7021,1,73,long,yolo,22906,10.039154163957662,17.194910714285715,9.98,2.300583090323373,LIS
2017-03-22,7021,1,73,long,yolo,22906,10.039154163957662,17.194910714285715,18.34,2.9090844668283187,STTD
2017-03-28,7027,1,79,long,yolo,27395,10.218115793972515,14.334360119047615,15.93,2.768204123921957,STTD
2017-04-04,7034,0,0,none,upstream,44700,10.707728780601661,12.770606550069857,6.88,1.9286186519452522,SHR
2017-04-05,7035,0,0,none,yolo,2491,7.820439515262181,16.085605369807485,22.27,3.1032404812692764,LIS
2017-04-05,7035,0,0,none,yolo,2491,7.820439515262181,16.085605369807485,23.37,3.1514531485507664,STTD
2017-04-05,7035,0,0,none,downstream,52700,10.872370734529454,14.250595238095244,6.86,1.925707441737794,D22
2017-04-05,7035,0,0,none,downstream,52700,10.872370734529454,14.250595238095244,3,1.0986122886681098,16
2017-04-05,7035,0,0,none,downstream,52700,10.872370734529454,14.250595238095244,3.5,1.252762968495368,34
2017-04-13,7043,1,5,short,yolo,5266,8.569026340056254,15.309122023809515,7.15,1.9671123567059163,STTD
2017-04-18,7048,1,10,short,yolo,23442,10.062284564283125,15.131413690476201,4.1,1.410986973710262,LIS
2017-04-18,7048,1,10,short,yolo,23442,10.062284564283125,15.131413690476201,5.39,1.6845453849209058,STTD
2017-04-18,7048,1,10,short,downstream,81000,11.302204433654575,13.152380952380957,8,2.0794415416798357,653
2017-04-18,7048,1,10,short,downstream,81000,11.302204433654575,13.152380952380957,7.1,1.9600947840472698,657
2017-04-19,7049,1,11,short,upstream,62800,11.04771035245629,12.236741071428558,2.45,0.8960880245566357,SHR
