doy1998,date,Q_upstream,Q_downstream,inundation,inund_days,inund_factor,Q_yolo,WTmwk_downstream,WTmwk_upstream,WTmwk_yolo,sradmwk_downstream,sradmwk_upstream,sradmwk_yolo
7744,2019-03-15,56000,108000,1,29,long,30513,11.059145021645028,10.795191121125058,11.3073497594481,399.0914285714286,397.89285714285717,399.9971428571429
7745,2019-03-16,55600,99200,1,30,long,26893,11.21926406926407,10.953509558081729,11.445286550767543,426.2757142857143,428.8457142857143,429.48857142857145
7746,2019-03-17,54900,91600,1,31,long,23657,11.485714285714286,11.216963422081257,11.686614000438885,437.12714285714287,442.60857142857145,441.60571428571427
7747,2019-03-18,54200,83700,1,32,long,20126,11.778571428571428,11.506527254730614,11.886614000438886,438.90714285714284,445.53857142857146,444.04714285714283
7748,2019-03-19,53200,77600,1,33,long,15705,12.07083333333333,11.795502543004657,12.356001755540928,423.93285714285713,428.0285714285714,427.1714285714286
7749,2019-03-20,51900,73800,1,34,long,11400,12.423214285714286,12.143920813184385,12.904216041255214,421.61285714285714,409.75857142857143,421.97
7750,2019-03-21,50400,69500,1,35,long,9533,12.836904761904757,12.552959154020371,13.553875905200785,404.46000000000004,409.36571428571426,420.6171428571429
7751,2019-03-22,48600,65000,1,36,long,8616,13.168452380952372,12.880778371064471,13.88959019091507,380.7014285714286,378.0242857142857,393.27142857142854
7752,2019-03-23,47600,63000,1,37,long,8030,13.363690476190472,13.073820926164043,14.247658364421028,368.6542857142857,352.4114285714286,380.13428571428574
7753,2019-03-24,46800,60600,1,38,long,7631,13.458333333333329,13.167399481837315,14.515396642527971,367.40285714285716,349.82428571428574,378.1928571428571
7754,2019-03-25,45600,57100,1,39,long,7135,13.450595238095229,13.159748404958371,14.801110928242256,350.2257142857143,325.23857142857145,357.2914285714286
7755,2019-03-26,46000,56300,1,40,long,7153,13.386309523809514,13.096185612425586,14.921008887425929,344.28714285714284,315.8828571428571,363.3285714285714
7756,2019-03-27,49100,57800,1,41,long,7112,13.261904761904757,12.973179837987143,15.0049374588545,329.46285714285716,315.7257142857143,348.8285714285714
7757,2019-03-28,52600,62200,1,42,long,7794,13.126190476190471,12.838991720417928,14.857318411235457,343.5385714285714,307.97285714285715,344.39142857142855
7758,2019-03-29,54900,62900,1,43,long,12256,13.0125,12.655359124306928,14.785889839806886,367.05285714285714,337.6657142857143,370.88714285714286
7759,2019-03-30,55100,64400,1,44,long,18651,12.963095238095228,12.549734414855614,14.7715434795619,379.78714285714284,364.45,384.9214285714286
7760,2019-03-31,54800,67200,1,45,long,18698,13.026190476190472,12.5168300139241,14.809521106008214,383.02142857142854,370.24428571428575,389.4642857142857
7761,2019-04-01,54300,69400,1,46,long,15516,13.200595238095243,12.573120667231528,14.941010245523671,374.2,362.40000000000003,379.4685714285714
7762,2019-04-02,53600,69100,1,47,long,10798,13.404761904761914,12.635919496936857,14.929502309015728,377.40285714285716,356.43,358.68142857142857
7763,2019-04-03,53900,67800,1,48,long,8246,13.630952380952385,12.727661200202357,15.151645166158586,385.3957142857143,362.02857142857147,365.38714285714286
7764,2019-04-04,54900,66000,1,49,long,10389,13.833333333333343,12.791561938327957,15.3409308804443,353.9014285714286,342.9057142857143,338.79857142857145
7765,2019-04-05,55300,68300,1,50,long,13609,13.977380952380956,12.874744548872187,15.505216594730015,326.4514285714286,309.60285714285715,307.83714285714285
7766,2019-04-06,55700,71000,1,51,long,16355,14.066071428571442,12.89288294172933,15.668643032238085,317.39428571428573,294.8128571428571,295.67
7767,2019-04-07,56100,73300,1,52,long,19797,14.107738095238114,12.8567177631579,15.809026248960272,309.4714285714286,282.57714285714286,283.6985714285714
7768,2019-04-08,56300,75300,1,53,long,21171,14.130357142857157,12.812369548872185,16.0132513951591,321.56,302.5842857142857,300.2885714285714
7769,2019-04-09,56100,80000,1,54,long,21024,14.182142857142871,12.802543656015043,16.1669021888099,337.41285714285715,329.39142857142855,328.32714285714286
7770,2019-04-10,55800,80300,1,55,long,19454,14.222619047619057,12.805421632205514,15.938330760238472,345.8257142857143,348.75714285714287,344.58714285714285
7771,2019-04-11,55500,77000,1,56,long,18661,14.226785714285715,12.829203869047614,15.704147086769085,370.4685714285714,364.2942857142857,365.3042857142857
7772,2019-04-12,55600,75200,1,57,long,18936,14.2625,12.920808035714272,15.561289943911943,398.2028571428571,402.3671428571429,398.47285714285715
7773,2019-04-13,55700,73900,1,58,long,19583,14.3625,13.051434523809514,15.366311614875029,409.63714285714286,421.1014285714286,413.8385714285714
7774,2019-04-14,55500,73600,1,59,long,18668,14.4672619047619,13.2348556547619,15.124690585911786,409.68,424.2785714285714,415.82
7775,2019-04-15,55300,75000,1,60,long,16995,14.4922619047619,13.357017857142843,14.646119157340356,396.22,398.4757142857143,399.01714285714286
7776,2019-04-16,55200,75000,1,61,long,15128,14.393452380952372,13.3258169642857,14.2289763001975,402.41857142857145,401.93857142857144,403.98857142857145
7777,2019-04-17,54800,73000,1,62,long,12221,14.302976190476185,13.298794642857128,14.357547728768928,419.79,413.92571428571426,417.5885714285714
7778,2019-04-18,54200,69700,1,63,long,8240,14.368452380952386,13.367788690476171,14.813874259381171,440.7685714285714,436.5342857142857,440.4757142857143
7779,2019-04-19,53200,65500,1,64,long,5247,14.568452380952385,13.506145833333314,15.4674456879526,439.9485714285714,437.85714285714283,440.3128571428571
7780,2019-04-20,51600,63700,1,65,long,3456,14.770833333333329,13.708114583333314,16.032970887279642,431.54857142857145,426.81714285714287,431.20285714285717
7781,2019-04-21,50300,62400,0,0,none,2682,14.960119047619044,13.891991071428556,16.734692780337944,446.7757142857143,441.2785714285714,448.0357142857143
7782,2019-04-22,48300,58900,0,0,none,2367,15.181547619047615,14.095072916666657,17.560883256528413,483.32428571428574,487.3357142857143,487.98285714285714
7783,2019-04-23,45900,53800,0,0,none,2067,15.497023809523816,14.45253422619047,18.52516897081413,487.14428571428573,499.9157142857143,496.32142857142856
7784,2019-04-24,44000,50000,0,0,none,1778,15.905952380952387,14.843791666666672,19.31374039938556,479.68,494.77142857142854,490.3514285714286
7785,2019-04-25,42000,47300,0,0,none,1504,16.273214285714285,15.197108630952386,20.02374039938556,474.29571428571427,488.71714285714285,485.07
7786,2019-04-26,40100,45200,0,0,none,1406,16.5452380952381,15.514915178571442,20.4915975422427,478.68,492.21142857142854,490.2457142857143
7787,2019-04-27,38400,42900,0,0,none,1113,16.78154761904763,15.770330357142871,20.89684270575926,484.46285714285716,496.72714285714284,492.59714285714284
7788,2019-04-28,37100,41100,0,0,none,913,16.97261904761906,15.986428571428586,21.09010789934703,478.68142857142857,490.69142857142856,485.4428571428571
7789,2019-04-29,35600,39300,0,0,none,817,17.111309523809528,16.17706696428573,21.192488851727987,469.4271428571429,481.54285714285714,474.34285714285716
7790,2019-04-30,34000,39600,0,0,none,750,17.194642857142856,16.287531250000015,21.097250756489885,466.81857142857143,467.5442857142857,465.2
7791,2019-05-01,32400,36900,0,0,none,563,17.189285714285713,16.303285714285728,20.915107899347028,472.0057142857143,471.74142857142857,469.84285714285716
7792,2019-05-02,30500,34200,0,0,none,388,17.11369047619047,16.242563988095256,20.668679327918458,477.8,477.32428571428574,475.4085714285714
7793,2019-05-03,28500,30800,0,0,none,311,17.02619047619047,16.16747470238097,20.41507657102623,478.6,476.07142857142856,474.6857142857143
7794,2019-05-04,26500,27600,0,0,none,190,16.93333333333333,16.057781250000016,20.26403670746854,482.74857142857144,483.43857142857144,481.81142857142856
7795,2019-05-05,24900,26700,0,0,none,161,16.798214285714288,15.942991071428585,20.189818068964186,478.0514285714286,479.0471428571429,476.00428571428574
7796,2019-05-06,24500,28000,0,0,none,154,16.6702380952381,15.8234017857143,20.13743711658323,469.0842857142857,464.99285714285713,463.6242857142857
7797,2019-05-07,24500,28100,0,0,none,164,16.568452380952387,15.721534226190485,20.27553235467847,468.61,470.57,464.3542857142857
7798,2019-05-08,24200,26900,0,0,none,150,16.501190476190487,15.721566964285714,20.27196092610704,460.58142857142855,462.2785714285714,453.96714285714285
7799,2019-05-09,23800,26900,0,0,none,163,16.487500000000015,15.809135416666672,20.22553235467847,449.14,446.86285714285714,439.85714285714283
7800,2019-05-10,23400,28500,0,0,none,174,16.520833333333343,15.867803571428572,20.293420825856415,447.62285714285713,447.05,438.65714285714284
7801,2019-05-11,22700,27200,0,0,none,162,16.591071428571443,15.965889880952385,20.338068572492528,444.8042857142857,439.6542857142857,433.6
7802,2019-05-12,22000,25300,0,0,none,154,16.733928571428585,16.1140818452381,20.392427035330257,448.8614285714286,441.6871428571429,437.88142857142856
7803,2019-05-13,21500,24400,0,0,none,147,16.910119047619055,16.292776785714285,20.644807987711214,454.6357142857143,455.91285714285715,449.4371428571429
7804,2019-05-14,21500,23500,0,0,none,141,17.07440476190477,16.43982886904763,20.549093701996927,428.1242857142857,436.74428571428575,432.9485714285714
7805,2019-05-15,21500,21900,0,0,none,180,17.16130952380953,16.45762202380954,20.4205222734255,385.7757142857143,395.9214285714286,393.17571428571426
7806,2019-05-16,22800,24500,0,0,none,212,17.143452380952386,16.34734077380954,20.106236559139784,346.27714285714285,359.2614285714286,355.1957142857143
7807,2019-05-17,25500,27700,0,0,none,205,17.007142857142856,16.162208333333357,19.834807987711216,317.88428571428574,336.8828571428572,330.71
7808,2019-05-18,27800,29200,0,0,none,436,16.771428571428572,15.905090773809542,19.525842293906813,278.12857142857143,295.31428571428575,289.6071428571429
7809,2019-05-19,29600,33200,0,0,none,769,16.426785714285714,15.514138392857157,19.143732718894015,247.28428571428572,260.65000000000003,258.6657142857143
7810,2019-05-20,31300,34700,0,0,none,1213,16.03630952380953,15.043811011904786,18.493732718894012,231.55,260.62428571428575,258.5185714285714
7811,2019-05-21,32100,36000,0,0,none,1583,15.633333333333344,14.677697916666686,18.132304147465444,246.09571428571428,267.5128571428572,265.9371428571429
7812,2019-05-22,31800,38200,0,0,none,1563,15.320833333333344,14.424607142857157,17.846589861751156,294.99142857142857,310.85857142857145,312.96285714285716
7813,2019-05-23,31300,36700,0,0,none,1513,15.168452380952386,14.345921130952386,17.93230414746544,330.50857142857143,347.3828571428571,347.5185714285714
7814,2019-05-24,30300,35300,0,0,none,1363,15.178571428571443,14.4636443452381,18.082304147465443,350.49285714285713,354.86285714285714,359.7214285714286
7815,2019-05-25,29000,32700,0,0,none,1038,15.318452380952385,14.6831130952381,18.231216111077856,370.0985714285714,386.0314285714286,386.96999999999997
7816,2019-05-26,27600,33100,0,0,none,754,15.544047619047614,15.005215773809528,18.539551081237256,383.32714285714286,396.57142857142856,399.59
7817,2019-05-27,28000,31800,0,0,none,715,15.808333333333328,15.390688988095242,19.0653029609365,404.73571428571427,392.77285714285716,403.05
7818,2019-05-28,29900,29600,0,0,none,735,16.13690476190476,15.762263392857143,19.558160103793643,429.7471428571429,414.89714285714285,425.08285714285716
7819,2019-05-29,29200,29400,0,0,none,692,16.498809523809516,16.154075892857144,20.03673153236507,431.4814285714286,417.14285714285717,425.6985714285714
7820,2019-05-30,27800,29300,0,0,none,609,16.829761904761902,16.50290476190477,20.436731532365073,445.35714285714283,427.84857142857146,438.4242857142857
7821,2019-05-31,27600,28000,0,0,none,470,17.122619047619043,16.815931547619055,20.843874389507928,462.2742857142857,445.16,456.9157142857143
7822,2019-06-01,29700,27500,0,0,none,538,17.436904761904756,17.120699404761915,21.348783765845887,490.7885714285714,463.74,480.3057142857143
7823,2019-06-02,32200,30600,0,0,none,686,17.788095238095245,17.448263392857157,21.89648766565243,514.3814285714286,491.87857142857143,503.8514285714286
7824,2019-06-03,33300,34000,0,0,none,724,18.157738095238102,17.734071428571443,22.399307214524615,526.8414285714285,505.7014285714286,516.2
7825,2019-06-04,34000,36200,0,0,none,625,18.515476190476186,17.95497321428573,22.999307214524613,524.7885714285715,506.02285714285716,517.2457142857143
7826,2019-06-05,34600,37400,0,0,none,401,18.818452380952387,18.150970238095258,23.749307214524613,523.3785714285714,506.0628571428571,518.53
7827,2019-06-06,34500,39900,0,0,none,279,19.0404761904762,18.31856696428573,24.3350215002389,519.3957142857142,504.04571428571427,517.0185714285715
7828,2019-06-07,33800,42100,0,0,none,286,19.166071428571428,18.353833333333345,24.56359292881033,515.9314285714286,501.19428571428574,515.3471428571429
7829,2019-06-08,32900,40100,0,0,none,319,19.14880952380953,18.2545386904762,24.82892339544514,508.67,493.42,509.50857142857143
7830,2019-06-09,31600,37500,0,0,none,306,19.048809523809528,18.082026785714287,24.947674788979143,509.22285714285715,495.98857142857145,512.7414285714285
7831,2019-06-10,30100,35200,0,0,none,216,18.955357142857142,17.966349702380942,24.920531931836287,504.24285714285713,495.29571428571427,510.8357142857143
7832,2019-06-11,27800,31900,0,0,none,160,18.876190476190484,17.9354181547619,24.88243669374104,498.8328571428571,493.34,508.15999999999997
7833,2019-06-12,25000,26800,0,0,none,115,18.85535714285714,17.956217261904758,24.861008122312473,492.33142857142855,494.4428571428571,506.0842857142857
7834,2019-06-13,21900,23900,0,0,none,99,18.886904761904756,17.989264880952373,24.86815097945533,493.65714285714284,493.37857142857143,504.12285714285713
7835,2019-06-14,19400,22300,0,0,none,94,18.968452380952385,18.0694494047619,24.946969901761086,490.3985714285714,492.8228571428571,498.21142857142854
7836,2019-06-15,18000,20000,0,0,none,90,19.10238095238096,18.242412202380944,24.859435027512028,494.11285714285714,494.24285714285713,497.20714285714286
7837,2019-06-16,17200,18000,0,0,none,90,19.260714285714286,18.451584821428572,24.685667366601514,498.3671428571429,496.97714285714284,499.4157142857143
7838,2019-06-17,16800,17400,0,0,none,90,19.423809523809528,18.691398809523815,24.51281022374437,499.30857142857144,498.16714285714284,499.2214285714286
7839,2019-06-18,16400,16900,0,0,none,89,19.603571428571428,18.955690476190487,24.272334033268187,499.02285714285716,499.11857142857144,498.01714285714286
7840,2019-06-19,15800,16800,0,0,none,89,19.763095238095243,19.238955357142856,23.943762604696758,505.8,498.9157142857143,498.8985714285714
7841,2019-06-20,15400,17700,0,0,none,87,19.923809523809528,19.513580357142857,23.600905461839613,504.55285714285714,501.3242857142857,500.68285714285713
7842,2019-06-21,15000,16900,0,0,none,70,20.10119047619047,19.777540178571428,23.314943682391,507.31857142857143,500.7642857142857,505.3642857142857
7843,2019-06-22,14200,14200,0,0,none,72,20.316666666666656,20.019860119047628,23.23947626362373,506.19428571428574,505.8,509.97857142857146
7844,2019-06-23,13300,11400,0,0,none,72,20.606547619047614,20.24135416666667,23.350798771121344,496.70142857142855,502.05285714285714,504.2757142857143
7845,2019-06-24,13000,10000,0,0,none,68,20.9095238095238,20.42131845238096,23.665084485407057,489.13714285714286,493.33,495.86571428571426
7846,2019-06-25,13000,10300,0,0,none,67,21.14583333333333,20.538305059523815,24.04127496159753,475.9657142857143,483.6871428571429,483.5357142857143
7847,2019-06-26,12300,10600,0,0,none,67,21.286904761904758,20.569891369047628,24.0427035330261,458.3671428571429,466.5414285714286,465.49857142857144
7848,2019-06-27,11600,9880,0,0,none,64,21.35595238095237,20.5226711309524,24.06889400921657,457.0942857142857,462.46,463.5128571428571
7849,2019-06-28,11300,7960,0,0,none,64,21.389880952380942,20.430958333333344,24.083179723502287,444.77714285714285,450.14285714285717,448.93
7850,2019-06-29,11500,6930,0,0,none,66,21.402976190476185,20.349181547619057,23.952787342011714,447.2242857142857,447.44142857142856,446.9757142857143
7851,2019-06-30,12800,7460,0,0,none,67,21.379166666666656,20.307311011904773,23.775405612473985,444.47285714285715,442.17285714285714,440.6171428571428
7852,2019-07-01,14200,8800,0,0,none,70,21.32083333333333,20.310764880952387,23.4762034683943,445.90714285714284,444.47,441.4714285714286
7853,2019-07-02,15100,9510,0,0,none,69,21.268452380952372,20.32696875,23.108241793542916,455.0157142857143,447.0814285714286,446.5128571428571
7854,2019-07-03,14700,9590,0,0,none,66,21.261309523809512,20.354453869047614,23.078017099536744,470.5185714285714,460.1857142857143,461.37
7855,2019-07-04,14500,9570,0,0,none,64,21.327380952380942,20.424757440476185,23.109774872886288,480.3442857142857,469.4871428571429,470.15714285714284
7856,2019-07-05,14600,10100,0,0,none,63,21.440800865800856,20.558535714285714,23.217594656821657,490.20142857142855,482.4685714285714,482.3414285714286
7857,2019-07-06,14600,10200,0,0,none,61,21.554924242424228,20.710489583333327,23.345914806541444,487.8414285714286,483.4714285714286,481.71714285714285
7858,2019-07-07,14800,9800,0,0,none,63,21.642424242424227,20.840587797619044,23.402022402370342,480.93142857142857,476.63,474.12714285714287
7859,2019-07-08,15000,10400,0,0,none,67,21.68944805194804,20.877119047619043,23.3189000381794,463.2,465.0942857142857,457.9557142857143
7860,2019-07-09,15000,9260,0,0,none,66,21.71028138528137,20.864494047619043,23.1161334210311,456.6614285714286,463.77,453.8542857142857
7861,2019-07-10,14500,8070,0,0,none,62,21.730519480519472,20.862767857142856,23.329215257894415,456.31142857142856,461.5357142857143,452.1985714285714
7862,2019-07-11,14400,7790,0,0,none,63,21.74897186147186,20.922372023809515,23.41460034168774,447.2842857142857,456.3985714285714,445.2885714285714
7863,2019-07-12,14300,7430,0,0,none,66,21.773051948051943,21.02508928571427,23.394875795847614,446.26,458.5657142857143,445.4814285714286
7864,2019-07-13,14200,7490,0,0,none,64,21.822023809523813,21.15691369047617,23.443190670033616,443.05857142857144,459.5314285714286,445.0157142857143
7865,2019-07-14,14100,8620,0,0,none,64,21.905952380952385,21.317132440476172,23.540339933181787,449.51714285714286,464.50142857142856,451.9142857142857
