date,daymet_precip_mm,daymet_tmax,daymet_tmin,daymet_tmean,daymet_trange,daymet_srad,daymet_vpd,region
2004-07-10,0,31.91,13.06,22.485,18.85,515.8,557.49,downstream
2004-07-11,0,34.55,14.24,24.395,20.309999999999995,530.41,604.97,downstream
2004-07-12,0,33.06,14.35,23.705000000000002,18.71,510.26,609.72,downstream
2004-07-13,0,32.31,13.97,23.14,18.340000000000003,506.32,593.61,downstream
2004-07-14,0,33.24,13.89,23.565,19.35,519.74,590.51,downstream
2004-07-15,0,34.66,13.68,24.169999999999998,20.979999999999997,536.95,581.85,downstream
2004-07-16,0,33.95,16.82,25.385,17.130000000000003,480.2,721.7,downstream
2004-07-17,0,34.72,16.27,25.494999999999997,18.45,498.83,695.21,downstream
2004-07-18,0,35.1,17.88,26.490000000000002,17.220000000000002,476.63,775.6,downstream
2004-07-19,0,34.66,18.23,26.445,16.429999999999996,462.84,793.59,downstream
2004-07-20,0,35.28,17.22,26.25,18.060000000000002,490.03,741.42,downstream
2004-07-21,0,36.72,17.45,27.085,19.27,504.78,753.14,downstream
2004-07-22,0,35.42,16.86,26.14,18.560000000000002,495.01,723.95,downstream
2004-07-23,0,33.49,15.05,24.270000000000003,18.44,496.16,639.52,downstream
2004-07-24,0,34.81,15.76,25.285,19.050000000000004,502.24,671.79,downstream
2004-07-25,0,35.78,15.61,25.695,20.17,515.68,664.54,downstream
2004-07-26,0,34.69,16.46,25.575,18.229999999999997,488.93,704.48,downstream
2004-07-27,0,32.42,15.9,24.16,16.520000000000003,463.56,677.91,downstream
2004-07-28,0,30.75,14.93,22.84,15.82,451.92,634.31,downstream
2004-07-29,0,30.84,14.56,22.7,16.28,458.24,618.45,downstream
2004-07-30,0,30.72,14.35,22.535,16.369999999999997,458.32,609.45,downstream
2004-07-31,0,28.62,13.97,21.295,14.65,427.11,593.95,downstream
2004-08-01,0,27.4,13.57,20.485,13.829999999999998,413.13,577.69,downstream
2004-08-02,0,27.96,13.55,20.755000000000003,14.41,426.58,576.9,downstream
2004-08-03,0,31.5,13,22.25,18.5,496.84,554.89,downstream
2004-08-04,0,31.58,14.15,22.865,17.43,479.31,601.01,downstream
2004-08-05,0,31.86,15.07,23.465,16.79,467.09,640.43,downstream
2004-08-06,0,33.39,13.66,23.525,19.73,507.69,580.95,downstream
2004-08-07,0,36.38,15.97,26.175,20.410000000000004,507.81,681.27,downstream
2004-08-08,0,36.11,17.16,26.634999999999998,18.95,485.37,738.68,downstream
2004-08-09,0,35.42,15.72,25.57,19.700000000000003,496.59,669.59,downstream
2004-08-10,0,38.14,15.73,26.935000000000002,22.41,522.92,670.29,downstream
2004-08-11,0,38.66,17.44,28.049999999999997,21.219999999999995,506.44,752.62,downstream
2004-08-12,0,36.22,17.18,26.7,19.04,480.64,739.5,downstream
2004-08-13,0,31.57,15.32,23.445,16.25,442.09,651.81,downstream
2004-08-14,0,30.08,14.29,22.185,15.79,437.24,606.92,downstream
2004-08-15,0,32.6,13.6,23.1,19,485.2,578.86,downstream
2004-08-16,0,34.7,15.24,24.970000000000002,19.46,486.94,647.93,downstream
2004-08-17,0,36.05,16.22,26.134999999999998,19.83,487.4,693,downstream
2004-08-18,0,35.17,17.43,26.3,17.740000000000002,456.13,752.04,downstream
2004-08-19,0,33.38,15.79,24.585,17.590000000000003,455.88,672.87,downstream
2004-08-20,0,31.44,15,23.22,16.44,438.81,637.6,downstream
2004-08-21,0,30.35,15.12,22.735,15.230000000000002,418.03,642.75,downstream
2004-08-22,0,28.78,14.72,21.75,14.06,396.54,625.34,downstream
2004-08-23,0,29.96,16.36,23.16,13.600000000000001,386.24,699.62,downstream
2004-08-24,0,30.2,16.45,23.325,13.75,390.42,703.9,downstream
2004-08-25,0,30.63,15.47,23.05,15.159999999999998,419,658.51,downstream
2004-08-26,0,34.03,14.75,24.39,19.28,478.25,626.81,downstream
2004-08-27,0,35.66,16.69,26.174999999999997,18.969999999999995,468.62,715.65,downstream
2004-08-28,0,37.28,16.75,27.015,20.53,482.66,718.57,downstream
2004-08-29,0,36.46,16.69,26.575000000000003,19.77,471.83,715.46,downstream
2004-08-30,0,34.57,16.19,25.380000000000003,18.38,452.93,691.46,downstream
2004-08-31,0,34.23,15.65,24.939999999999998,18.58,453.11,666.41,downstream
2004-09-01,0,32.84,15.51,24.175,17.330000000000005,433.5,660.09,downstream
2004-09-02,0,32.01,15.43,23.72,16.58,421.07,656.67,downstream
2004-09-03,0,32.56,18.2,25.380000000000003,14.360000000000003,378.6,792.32,downstream
2004-09-04,0,35.3,17.88,26.589999999999996,17.419999999999998,426.79,775.58,downstream
2004-09-05,0,37.24,17.4,27.32,19.840000000000003,456.21,750.5,downstream
2004-09-06,0,38.4,17.87,28.134999999999998,20.529999999999998,460.03,774.68,downstream
2004-09-07,0,38.42,17.69,28.055,20.73,460.01,765.35,downstream
2004-09-08,0,37.42,17.15,27.285,20.270000000000003,453.9,738.32,downstream
2004-09-09,0,36.17,16.78,26.475,19.39,444.11,719.92,downstream
2004-09-10,0,34.78,16.06,25.42,18.720000000000002,436.12,685.42,downstream
2004-09-11,0,33.17,14.97,24.07,18.200000000000003,429.58,636.42,downstream
2004-09-12,0,31.56,15.67,23.615,15.889999999999999,393.83,667.54,downstream
2004-09-13,0,31.52,14.08,22.8,17.439999999999998,416.19,598.22,downstream
2004-09-14,0,33.9,14.99,24.445,18.909999999999997,430.93,637.15,downstream
2004-09-15,0,34.99,16.17,25.580000000000002,18.82,426.03,690.64,downstream
2004-09-16,0,32.87,16.99,24.93,15.879999999999999,384.47,730.25,downstream
2004-09-17,0,27.83,15.83,21.83,11.999999999999998,316.4,674.65,downstream
2004-09-18,0,23.55,13.91,18.73,9.64,266.69,591.22,downstream
2004-09-19,0,22.19,10.08,16.135,12.110000000000001,325.77,451.54,downstream
2004-09-20,0,25.57,8.58,17.075,16.990000000000002,408.11,405.41,downstream
2004-09-21,0,29.33,11.34,20.335,17.99,413.95,493.86,downstream
2004-09-22,0,30.78,11.51,21.145,19.270000000000003,423.84,499.67,downstream
2004-09-23,0,32.35,12.58,22.465,19.770000000000003,422.96,539.14,downstream
2004-09-24,0,32.79,13.54,23.165,19.25,412.62,576.39,downstream
2004-09-25,0,32.22,13.79,23.005,18.43,400.69,586.41,downstream
2004-09-26,0,31.08,13,22.04,18.08,395.43,554.86,downstream
2004-09-27,0,27.55,11.68,19.615000000000002,15.870000000000001,367.04,505.84,downstream
2004-09-28,0,25.33,11.67,18.5,13.659999999999998,331.68,505.44,downstream
2004-09-29,0,22.99,11.61,17.299999999999997,11.379999999999999,289,503.23,downstream
2004-09-30,0,23.3,10.83,17.065,12.47,311.24,476.45,downstream
2004-10-01,0,26.69,10.77,18.73,15.920000000000002,366.1,474.36,downstream
2004-10-02,0,27.81,11.82,19.814999999999998,15.989999999999998,363.64,510.78,downstream
2004-10-03,0,27.78,13.12,20.45,14.660000000000002,340.02,559.79,downstream
2004-10-04,0,27.26,11.33,19.295,15.930000000000001,358.28,493.61,downstream
2004-10-05,0,29.59,12.2,20.895,17.39,373.7,524.73,downstream
2004-10-06,0,29.9,12.91,21.405,16.99,366.59,551.68,downstream
2004-10-07,0,29.32,13.28,21.3,16.04,353.22,566.06,downstream
2004-10-08,0,28.35,13.31,20.830000000000002,15.040000000000001,339.06,567.18,downstream
2004-10-09,0,27.21,13.1,20.155,14.110000000000001,325.24,558.73,downstream
2004-10-10,0,29.36,11.39,20.375,17.97,372.75,495.78,downstream
2004-10-11,0,32.27,13.19,22.73,19.080000000000005,377.69,562.3,downstream
2004-10-12,0,32.93,12.84,22.884999999999998,20.09,381.97,548.86,downstream
2004-10-13,0,31.83,14.07,22.95,17.759999999999998,356.91,597.74,downstream
2004-10-14,0,28.66,13.91,21.285,14.75,320.13,591.47,downstream
2004-10-15,0,26.47,11.74,19.105,14.729999999999999,321.22,507.93,downstream
2004-10-16,0,22.7,11.73,17.215,10.969999999999999,259.43,507.83,downstream
2004-10-17,0,21.07,11.04,16.055,10.030000000000001,240.43,483.42,downstream
2004-10-18,24.19,17.76,9.16,13.46,8.600000000000001,153.73,704.85,downstream
2004-10-19,0,17.13,10.08,13.605,7.049999999999999,169.81,822.19,downstream
2004-10-20,0,18.12,8.1,13.11,10.020000000000001,237.7,527.19,downstream
2004-10-21,0,19.72,7.15,13.434999999999999,12.569999999999999,286.09,384.22,downstream
2004-10-22,3.12,18.22,7.88,13.049999999999999,10.34,181.75,672.54,downstream
2004-10-23,10.24,18.66,10.85,14.754999999999999,7.8100000000000005,140.45,1047.73,downstream
2004-10-24,0,20.16,9.43,14.795,10.73,250.55,801.63,downstream
2004-10-25,5.57,17.73,7.7,12.715,10.030000000000001,177.86,899.5,downstream
2004-10-26,0,17.33,7.92,12.625,9.409999999999998,227.74,867.89,downstream
2004-10-27,0,16.84,6.9,11.870000000000001,9.94,239.84,793.75,downstream
2004-10-28,0,17.26,5.41,11.335,11.850000000000001,273.65,662.77,downstream
2004-10-29,0,18.83,6.67,12.75,12.159999999999998,274.31,709.3,downstream
2004-10-30,0,20.05,6.59,13.32,13.46,289.7,672.51,downstream
2004-10-31,0,19.93,7.95,13.94,11.98,266.35,782.15,downstream
2004-11-01,0,18.62,6.02,12.32,12.600000000000001,276.49,681.89,downstream
2004-11-02,11.18,19.36,6.24,12.8,13.12,208.47,809.09,downstream
2004-11-03,0,15.32,7.87,11.595,7.45,179.69,1062.61,downstream
2004-11-04,4.05,16.08,6.85,11.465,9.229999999999999,163.05,991.01,downstream
2004-11-05,0,19.21,4.63,11.92,14.580000000000002,295.83,713.34,downstream
2004-11-06,0,19.54,4.97,12.254999999999999,14.57,292.89,732.91,downstream
2004-11-07,0,17.7,6.17,11.934999999999999,11.53,253.84,861.12,downstream
2004-11-08,3.79,15.46,8.56,12.010000000000002,6.9,126.11,1113.81,downstream
2004-11-09,4.33,16.49,11.14,13.815,5.349999999999998,100.52,1324.02,downstream
2004-11-10,12.68,15.32,10.47,12.895,4.85,94.8,1266.69,downstream
2004-11-11,20.97,16.28,10.19,13.235,6.090000000000002,119.84,1242.67,downstream
2004-11-12,0,19.09,8.99,14.04,10.1,239.49,1146.83,downstream
2004-11-13,0,19.74,8.87,14.305,10.87,249.65,1137.48,downstream
2004-11-14,0,15.94,7,11.469999999999999,8.94,224.38,1001.23,downstream
2004-11-15,0,15.87,7.12,11.495,8.75,220.4,1009.7,downstream
2004-11-16,0,16.84,8.14,12.49,8.7,216.63,1082.83,downstream
2004-11-17,0,14.33,7.69,11.01,6.64,176.42,1049.74,downstream
2004-11-18,0,13.79,8.21,11,5.579999999999998,150.86,1087.34,downstream
2004-11-19,0,17.89,5.87,11.88,12.02,259.6,926.17,downstream
2004-11-20,0,18.49,5.28,11.885,13.209999999999997,268.74,889.42,downstream
2004-11-21,0,17.58,5.21,11.395,12.369999999999997,259.29,885.07,downstream
2004-11-22,0,16.13,2.7,9.415,13.43,268.19,741.75,downstream
2004-11-23,0,16.04,2.49,9.265,13.549999999999999,266.71,730.42,downstream
2004-11-24,0,16.51,2.48,9.495000000000001,14.030000000000001,267.32,730.21,downstream
2004-11-25,0,14.05,3.62,8.835,10.43,228.53,791.52,downstream
2004-11-26,0,14.03,7.13,10.58,6.8999999999999995,165.79,1010.55,downstream
2004-11-27,0,14.16,7.05,10.605,7.11,171.11,1004.86,downstream
2004-11-28,0,12.24,4.32,8.280000000000001,7.92,189.86,831.41,downstream
2004-11-29,0,11.9,-0.41,5.745,12.31,252.7,592.83,downstream
2004-11-30,0,12.01,-0.73,5.64,12.74,255.2,579.04,downstream
2004-12-01,0,13.25,0.13,6.69,13.12,255.72,616.52,downstream
2004-12-02,0,14.37,-0.2,7.085,14.569999999999999,263.98,601.88,downstream
2004-12-03,0,13.28,-0.76,6.26,14.04,258.31,577.97,downstream
2004-12-04,0,12.09,-1.08,5.505,13.17,250.19,564.38,downstream
2004-12-05,0,14.31,1.87,8.09,12.440000000000001,240.59,698.96,downstream
2004-12-06,21.99,13.53,4.27,8.899999999999999,9.26,151.37,828.74,downstream
2004-12-07,16.13,12.97,6.36,9.665000000000001,6.61,116.57,958.48,downstream
2004-12-08,17.56,15.07,7.51,11.29,7.5600000000000005,128.36,1037.02,downstream
2004-12-09,0,17.59,9.36,13.475,8.23,178.4,1175.61,downstream
2004-12-10,0,15.64,8.32,11.98,7.32,163.03,1095.85,downstream
2004-12-11,0,13.69,7.95,10.82,5.739999999999999,132.76,1068.92,downstream
2004-12-12,0,13.45,8.29,10.87,5.16,121.6,1093.63,downstream
2004-12-13,0,14.43,7.41,10.92,7.02,160.78,1029.67,downstream
2004-12-14,0,13.03,6.55,9.79,6.4799999999999995,152.26,970.68,downstream
2004-12-15,0,14.67,5.72,10.195,8.95,195.04,916.76,downstream
2004-12-16,0,15.07,3.33,9.2,11.74,229.48,775.47,downstream
2004-12-17,0,13.03,1.75,7.39,11.28,225.15,692.87,downstream
2004-12-18,0,9.58,3.02,6.3,6.5600000000000005,153.03,758.4,downstream
2004-12-19,0,9.01,3.66,6.335,5.35,130.03,793.47,downstream
2004-12-20,0,10.65,3.36,7.005,7.290000000000001,171.27,777.04,downstream
2004-12-21,0,14.43,1.95,8.19,12.48,239.2,702.77,downstream
2004-12-22,0,15.11,2.15,8.629999999999999,12.959999999999999,242.84,712.82,downstream
2004-12-23,0,12.74,1.32,7.03,11.42,231.68,671.85,downstream
2004-12-24,0,8.67,1.86,5.265,6.81,167.81,698.38,downstream
2004-12-25,1.6,8.97,1.4,5.1850000000000005,7.57,183.74,675.97,downstream
2004-12-26,16.86,12.29,1.92,7.1049999999999995,10.37,167.36,701.38,downstream
2004-12-27,16.29,12.24,7.01,9.625,5.23,98.52,1001.78,downstream
2004-12-28,14.28,12.93,6.73,9.83,6.199999999999999,114.99,983.22,downstream
2004-12-29,18.56,13.9,7.06,10.48,6.840000000000001,126.42,1005.38,downstream
2004-12-30,21.07,12.94,7.24,10.09,5.699999999999999,111.07,1017.72,downstream
2005-01-01,23.87,12.79,4.74,8.765,8.049999999999999,166.36,856.2,downstream
2005-01-02,8.01,10.04,5.27,7.654999999999999,4.77,114.76,888.65,downstream
2005-01-03,0,10.47,4.76,7.615,5.710000000000001,178.13,857.51,downstream
2005-01-04,1.8,9.35,3.11,6.2299999999999995,6.24,192.82,763.48,downstream
2005-01-05,6.55,10.84,3.97,7.405,6.869999999999999,154.38,811.34,downstream
2005-01-06,5.88,12.38,4.63,8.505,7.750000000000001,166.14,849.66,downstream
2005-01-07,8.63,12.84,5.22,9.03,7.62,164.95,885.43,downstream
2005-01-08,4.84,12.45,6.4,9.425,6.049999999999999,140.99,961.18,downstream
2005-01-09,5.27,13.34,4.73,9.035,8.61,178.38,855.47,downstream
2005-01-10,8.65,12.87,4.09,8.48,8.78,181.65,818.04,downstream
2005-01-11,11.78,11.47,4.2,7.835000000000001,7.2700000000000005,164.61,824.7,downstream
2005-01-12,0,10.43,1.21,5.82,9.219999999999999,254.07,666.8,downstream
2005-01-13,0,6.76,1.18,3.9699999999999998,5.58,187.62,665.3,downstream
2005-01-14,0,8.25,2.13,5.1899999999999995,6.12,201.41,712.21,downstream
2005-01-15,0,9.12,3.46,6.289999999999999,5.659999999999999,190.01,782.8,downstream
2005-01-16,0,11.76,3.75,7.755,8.01,240.43,798.88,downstream
2005-01-17,0,10.03,5.04,7.535,4.989999999999999,172.75,874.29,downstream
2005-01-18,0,9.17,4.9,7.035,4.27,152.67,865.65,downstream
2005-01-19,0,10.25,5.36,7.805,4.89,171.89,894.38,downstream
2005-01-20,0,10.13,5.6,7.865,4.530000000000001,162.06,908.94,downstream
2005-01-21,0,9.13,5.31,7.220000000000001,3.820000000000001,140.79,891.12,downstream
2005-01-22,0,8.6,4.79,6.695,3.8099999999999996,141.83,859.57,downstream
2005-01-23,0,9.8,4.57,7.1850000000000005,5.23,188.33,845.96,downstream
2005-01-24,4.49,10.11,5.39,7.75,4.72,129.95,896.2,downstream
2005-01-25,0,13.55,6.35,9.95,7.200000000000001,238.05,957.41,downstream
2005-01-26,6.7,14.43,6.85,10.64,7.58,184.96,991.25,downstream
2005-01-27,4.14,13.87,4.72,9.295,9.149999999999999,208.32,855.09,downstream
2005-01-28,9.1,13.91,5.86,9.885,8.05,196.07,925.62,downstream
2005-01-29,0,14.18,2.04,8.11,12.14,314.45,707.31,downstream
2005-01-30,0,16.56,2.69,9.625,13.87,323.49,741.13,downstream
2005-01-31,0,17.04,2.08,9.559999999999999,14.959999999999999,329.59,709.45,downstream
2005-02-01,0,19.04,3.12,11.08,15.919999999999998,331.69,763.74,downstream
2005-02-02,0,17.51,4.04,10.775,13.470000000000002,323.41,815.34,downstream
2005-02-03,0,17.09,3.96,10.525,13.129999999999999,322.84,810.94,downstream
2005-02-04,0,17.34,4.45,10.895,12.89,321.92,839.35,downstream
2005-02-05,0,17.4,5.04,11.219999999999999,12.36,318.32,874.19,downstream
2005-02-06,0,17.05,5.88,11.465,11.170000000000002,306.89,927.06,downstream
2005-02-07,0,15.7,6.7,11.2,9,275.82,981.1,downstream
2005-02-08,0,14.43,6.33,10.379999999999999,8.1,261.9,956.36,downstream
2005-02-09,0,17.3,5.51,11.405000000000001,11.790000000000001,320.75,903.53,downstream
2005-02-10,0,17.83,4.89,11.36,12.939999999999998,333.11,865.52,downstream
2005-02-11,0,16.88,6.11,11.495,10.77,310.27,942.04,downstream
2005-02-12,0,17.92,5.84,11.88,12.080000000000002,326.62,924.12,downstream
2005-02-13,9.93,15.52,8.67,12.094999999999999,6.85,172.54,1121.92,downstream
2005-02-14,17.63,14.04,9.44,11.739999999999998,4.6,123.73,1181.83,downstream
2005-02-15,12.76,13.41,9.82,11.615,3.59,100.42,1212.82,downstream
2005-02-16,7.81,15.09,9.85,12.469999999999999,5.24,142.5,1215.01,downstream
2005-02-17,3.26,16.46,9.5,12.98,6.960000000000001,180.95,1186.95,downstream
2005-02-18,8.35,16.64,9.52,13.08,7.120000000000001,184.73,1188.76,downstream
2005-02-19,6.02,15.88,8.32,12.100000000000001,7.5600000000000005,195.22,1095.78,downstream
2005-02-20,5.43,16.98,8.74,12.86,8.24,206.82,1127.86,downstream
2005-02-21,0,17.9,8.53,13.215,9.37,299.85,1111.22,downstream
2005-02-22,0,18.22,6.67,12.445,11.549999999999999,339.18,979,downstream
2005-02-23,0,17.47,6.34,11.905,11.129999999999999,333.73,956.99,downstream
2005-02-24,0,14.81,6.34,10.575,8.47,283.95,956.95,downstream
2005-02-25,7.5,16.04,7.19,11.615,8.849999999999998,219.46,1014.83,downstream
2005-02-26,4.42,17.3,6.97,12.135,10.330000000000002,243.92,999.33,downstream
2005-02-27,9.92,17.86,8.02,12.94,9.84,236.52,1073.81,downstream
2005-02-28,7.22,18.34,7.17,12.754999999999999,11.17,258.28,1013.26,downstream
2005-03-01,0,18.45,5.7,12.075,12.75,373.28,915.46,downstream
2005-03-02,6.22,16.51,7.42,11.965,9.090000000000002,234.82,1030.85,downstream
2005-03-03,0,17.17,4.79,10.98,12.380000000000003,380.78,859.57,downstream
2005-03-04,5.14,18.34,9.13,13.735,9.209999999999999,241.44,1157.89,downstream
2005-03-05,0,21.69,6.19,13.940000000000001,15.5,413.85,947.03,downstream
2005-03-06,0,22.03,7.21,14.620000000000001,14.82,409.02,1015.9,downstream
2005-03-07,0,22.74,8.17,15.454999999999998,14.569999999999999,407.05,1084.7,downstream
2005-03-08,0,23.93,9.04,16.485,14.89,408.88,1150.41,downstream
2005-03-09,0,25.17,10.71,17.94,14.46,401.66,1286.88,downstream
2005-03-10,0,26.97,10.74,18.855,16.229999999999997,415.15,1289.45,downstream
2005-03-11,0,26.98,11.08,19.03,15.9,413.67,1319.13,downstream
2005-03-12,0,24.77,10.62,17.695,14.15,402.32,1279.14,downstream
2005-03-13,0,22,9.95,15.975,12.05,379.51,1222.94,downstream
2005-03-14,0,22.59,7.82,15.205,14.77,420.63,1059.21,downstream
2005-03-15,0,22.6,5.68,14.14,16.92,443.06,914.4,downstream
2005-03-16,0,20.19,5.88,13.035,14.310000000000002,417.55,927.13,downstream
2005-03-17,0,19.03,8.22,13.625,10.81,354.2,1088.77,downstream
2005-03-18,5.43,18.09,10.35,14.219999999999999,7.74,204.63,1256.4,downstream
2005-03-19,10.66,17.6,9.49,13.545000000000002,8.110000000000001,214.84,1186.21,downstream
2005-03-20,12.14,17.04,8.75,12.895,8.29,220.56,1128.11,downstream
2005-03-21,18.37,15.94,8.19,12.065,7.75,210.96,1086.1,downstream
2005-03-22,21.13,15.61,9.32,12.465,6.289999999999999,176.75,1172.37,downstream
2005-03-23,0,15.4,8.18,11.79,7.220000000000001,270.54,1085.66,downstream
2005-03-24,0,17.75,5.75,11.75,12,398.39,918.87,downstream
2005-03-25,0,18.4,5.08,11.739999999999998,13.319999999999999,423.91,877.04,downstream
2005-03-26,0,20.47,6.32,13.395,14.149999999999999,432.29,955.74,downstream
2005-03-27,0,19.41,9.26,14.335,10.15,351.83,1167.47,downstream
2005-03-28,3.93,18,8.81,13.405000000000001,9.19,247.73,1132.82,downstream
2005-03-29,2.38,18.35,8.01,13.18,10.340000000000002,272.51,1072.94,downstream
2005-03-30,0,20.44,5.27,12.855,15.170000000000002,455.1,888.7,downstream
2005-03-31,0,21.92,5.5,13.71,16.42,469.47,902.71,downstream
2005-04-01,0,23.38,7.7,15.54,15.68,454.71,1050.89,downstream
2005-04-02,0,21.76,8.54,15.15,13.220000000000002,419.54,1112.52,downstream
2005-04-03,0,18.78,8.08,13.43,10.700000000000001,369.93,1078.23,downstream
2005-04-04,0,18.44,5.77,12.105,12.670000000000002,421.04,920.14,downstream
2005-04-05,0,21.97,6.16,14.065,15.809999999999999,468.76,944.86,downstream
2005-04-06,0,22.45,8.18,15.315,14.27,445.49,1085.66,downstream
2005-04-07,3.36,18.69,8.71,13.700000000000001,9.98,271.2,1125.2,downstream
2005-04-08,10.17,16.98,6.8,11.89,10.18,281.64,988.05,downstream
2005-04-09,0,20.36,7.17,13.765,13.19,442.86,1013.49,downstream
2005-04-10,0,22.32,8.73,15.525,13.59,448.88,1126.35,downstream
2005-04-11,0,20.92,7.47,14.195,13.450000000000003,451.83,1034.14,downstream
2005-04-12,0,18.7,5.58,12.14,13.12,452.37,907.66,downstream
2005-04-13,0,18.62,5.41,12.015,13.21,456.59,897.35,downstream
2005-04-14,0,21.34,5.2,13.27,16.14,500.42,884.16,downstream
2005-04-15,0,24.88,6.83,15.855,18.049999999999997,513.23,989.45,downstream
2005-04-16,0,24.65,8.96,16.805,15.689999999999998,483.75,1144.74,downstream
2005-04-17,0,23.44,10.36,16.9,13.080000000000002,439.05,1257.23,downstream
2005-04-18,0,22.7,8,15.35,14.7,470.54,1072.15,downstream
2005-04-19,0,22.19,8.67,15.43,13.520000000000001,447.84,1122.31,downstream
2005-04-20,0,23.23,7.03,15.13,16.2,489.44,1003.48,downstream
2005-04-21,0,24.42,7.79,16.105,16.630000000000003,488.94,1057.23,downstream
2005-04-22,0,24.26,8.15,16.205000000000002,16.11,478.35,1083.34,downstream
2005-04-23,0,18.84,8.85,13.844999999999999,9.99,355.69,1136.16,downstream
2005-04-24,0,19.45,8.39,13.92,11.059999999999999,387.11,1101.24,downstream
2005-04-25,0,22.79,7.92,15.355,14.87,466.72,1066.32,downstream
2005-04-26,0,23.05,7.71,15.38,15.34,472.86,1051.24,downstream
2005-04-27,0,21.67,8.33,15,13.340000000000002,435.23,1096.44,downstream
2005-04-28,0,20.81,11.03,15.919999999999998,9.78,344.28,1314.81,downstream
2005-04-29,0,22.56,9.42,15.989999999999998,13.139999999999999,431.56,1180.1,downstream
2005-04-30,0,23,10.3,16.65,12.7,423.06,1252.48,downstream
