Year,Month,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORTS,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVER,EFFEC,EFFDIV,X2
1997,3,3/12/1997,22400,110,566,1920,619,13500,16605,39115,126,2805,4360,19,7310,1150,0,-823,327,3808,13179,18380,31478,0.18,20,32491,3,53.39
1997,3,3/13/1997,22000,126,553,1840,578,11700,14671,36797,124,3488,4348,25,7986,1187,0,-823,364,3755,10492,18039,28448,0.21,23,29482,4,53.99
1997,3,3/14/1997,21500,151,543,1950,593,10200,13286,34937,118,3531,4431,25,8105,1237,0,-823,414,3689,8888,17616,26417,0.23,24,28245,6,54.6
1997,3,3/15/1997,20500,167,541,1680,590,9170,11981,32648,127,3570,4555,25,8276,1237,0,-823,414,3556,7279,16765,23957,0.25,27,26625,10,55.25
1997,3,3/16/1997,20300,205,549,1540,566,8420,11075,31580,127,3430,4454,18,8029,1287,0,-823,464,3529,6561,16616,23087,0.25,27,26037,11,55.88
1997,3,3/17/1997,20800,224,571,1370,597,8050,10588,31612,147,2805,4411,21,7384,1285,0,-823,462,3595,6787,17069,23766,0.23,25,26310,10,56.46
1997,3,3/18/1997,21900,220,565,1220,567,7740,10092,32212,141,3789,4409,16,8355,1305,229,-823,253,3742,5602,18077,23604,0.25,27,27143,13,57.01
1997,3,3/19/1997,24800,213,559,1220,561,7390,9730,34743,154,3587,4486,23,8250,1315,229,-538,548,4127,5439,20582,25945,0.23,25,27353,5,57.47
1997,3,3/20/1997,25200,205,531,1190,588,7000,9309,34714,151,3038,4540,19,7748,1348,229,-538,580,4181,5553,20911,26386,0.22,24,27714,5,57.9
1997,3,3/21/1997,23300,230,514,1180,588,6840,9122,32652,145,2944,4545,18,7652,1406,229,-538,638,3928,5172,19273,24362,0.23,25,25812,6,58.35
1997,3,3/22/1997,22300,247,526,1160,634,6590,8910,31457,141,2714,4539,19,7413,1460,229,-805,425,3795,5297,18408,23619,0.23,25,24867,5,58.8
1997,3,3/23/1997,21900,246,554,1160,661,6410,8785,30931,143,3336,4548,20,8047,1500,0,-267,1233,3742,3771,17984,21651,0.25,30,24521,12,59.28
1997,3,3/24/1997,21700,259,573,1160,733,6140,8606,30565,134,2861,4555,7,7556,1505,0,-267,1238,3715,4053,17822,21770,0.24,29,24425,11,59.73
1997,3,3/25/1997,21200,283,584,1170,728,5740,8222,29705,124,2291,4551,4,6970,1515,0,-267,1248,3649,4183,17410,21488,0.23,28,23965,10,60.16
1997,3,3/26/1997,20700,320,582,1130,711,5410,7833,28853,128,1824,4551,4,6507,1581,0,-267,1314,3582,4147,16995,21032,0.22,27,23443,10,60.58
1997,3,3/27/1997,20700,322,594,1170,807,5020,7591,28613,133,2075,4552,7,6767,1571,0,-267,1304,3582,3652,17000,20542,0.23,28,23593,13,61
1997,3,3/28/1997,21000,311,578,1160,881,4780,7399,28710,153,3063,4538,8,7762,1612,0,-267,1345,3622,2479,17238,19604,0.26,32,23930,18,61.42
1997,3,3/29/1997,19600,301,555,1160,896,4590,7201,27102,153,3268,4527,6,7955,1631,0,-267,1364,3436,1889,16008,17783,0.29,34,22512,21,61.88
1997,3,3/30/1997,18300,295,539,1150,770,4590,7049,25644,154,5455,4532,12,10154,1610,0,-14,1596,3263,-874,14881,13894,0.39,46,21054,34,62.48
1997,3,3/31/1997,18400,299,535,1160,692,4590,6977,25676,155,3405,4532,11,8103,1669,0,-14,1655,3276,1079,14956,15918,0.31,38,21086,25,62.95
1997,4,4/1/1997,18100,335,520,1150,637,4270,6577,25012,158,1562,4532,11,6263,1710,0,-14,1696,3236,2453,14720,17053,0.24,32,20742,18,63.36
1997,4,4/2/1997,17700,361,484,1150,638,4010,6282,24343,156,1687,4515,6,6363,1703,0,-14,1689,3183,2009,14401,16291,0.25,33,20333,20,63.77
1997,4,4/3/1997,17400,360,453,1150,635,3980,6218,23978,154,2149,4520,3,6826,1713,0,-14,1699,3143,1435,14137,15453,0.28,36,19998,23,64.19
1997,4,4/4/1997,16900,371,418,1150,593,3830,5991,23262,169,1352,4526,7,6055,1765,0,-14,1751,3077,1880,13700,15456,0.25,34,19432,20,64.59
1997,4,4/5/1997,16200,400,394,1060,548,3740,5742,22342,179,2839,4524,6,7548,1749,0,-14,1735,2984,55,13127,13059,0.33,42,18602,30,65.08
1997,4,4/6/1997,15000,405,382,1050,559,3670,5661,21066,176,4138,4322,11,8647,1761,0,-14,1747,2824,-1293,12088,10672,0.4,49,17396,39,65.67
1997,4,4/7/1997,14700,418,377,1050,551,3550,5528,20646,181,3179,4521,5,7886,1749,0,-14,1735,2784,-697,11844,11025,0.37,47,17096,36,66.21
1997,4,4/8/1997,13600,430,370,937,521,3410,5238,19268,182,2629,4515,8,7334,1795,0,-14,1781,2638,-611,10890,10153,0.37,47,15858,36,66.77
1997,4,4/9/1997,13600,418,362,865,503,3340,5070,19088,186,3132,4541,17,7876,1783,0,0,1783,2638,-1327,10881,9429,0.4,51,15748,40,67.35
1997,4,4/10/1997,13100,431,362,827,489,3290,4968,18499,187,2849,4509,11,7555,1786,0,0,1786,2571,-1177,10460,9158,0.39,50,15209,40,67.91
1997,4,4/11/1997,13200,478,351,814,527,3330,5022,18700,188,1906,4505,11,6610,1744,0,0,1744,2585,-137,10605,10346,0.34,45,15370,33,68.37
1997,4,4/12/1997,13000,501,339,722,607,3290,4958,18459,190,3507,4497,16,8210,1774,0,0,1774,2558,-1848,10446,8474,0.43,54,15169,44,68.93
1997,4,4/13/1997,12900,505,330,642,528,3250,4750,18155,187,2951,4499,17,7653,1824,0,0,1824,2545,-1544,10349,8677,0.41,52,14905,42,69.44
1997,4,4/14/1997,12600,512,325,542,506,3510,4883,17995,156,1961,4420,20,6556,1835,0,0,1835,2505,-362,10093,9603,0.35,47,14485,34,69.86
1997,4,4/15/1997,12000,523,322,505,584,3820,5231,17754,181,393,1782,38,2394,1823,0,0,1823,2425,4077,9587,13537,0.12,24,14997,10,70.03
1997,4,4/16/1997,11500,507,315,463,589,4010,5377,17384,184,1600,752,26,2563,1808,0,0,1808,2359,3998,9142,13013,0.13,25,14506,10,70.22
1997,4,4/17/1997,11200,496,317,434,563,5000,6314,18010,204,1602,753,20,2579,1809,0,0,1809,2319,4878,8871,13622,0.13,24,14671,7,70.37
1997,4,4/18/1997,10800,505,329,423,567,5590,6909,18214,206,1570,756,29,2561,1804,0,0,1804,2265,5441,8535,13849,0.12,24,14895,7,70.5
1997,4,4/19/1997,10800,513,484,428,658,5990,7560,18873,212,1400,921,26,2558,1804,2063,0,-259,2265,7436,9120,16574,0.12,12,16424,-1,70.51
1997,4,4/20/1997,11200,491,566,416,683,5980,7645,19336,204,1366,990,25,2586,1824,2751,0,-926,2319,7980,9632,17677,0.12,9,17140,-3,70.48
1997,4,4/21/1997,12900,472,520,414,564,5930,7428,20800,186,877,1486,37,2587,1824,2751,0,-926,2545,7988,11087,19140,0.11,8,18602,-3,70.39
1997,4,4/22/1997,14800,440,527,408,509,5790,7234,22474,180,650,1694,47,2571,1785,2751,0,-966,2797,8088,12713,20869,0.1,7,20309,-3,70.26
1997,4,4/23/1997,14900,432,551,407,622,6080,7660,22992,164,640,1697,64,2565,1819,2751,0,-932,2811,8512,12782,21359,0.1,7,20819,-3,70.12
1997,4,4/24/1997,15000,443,593,385,605,6350,7933,23376,159,631,1703,67,2560,1893,688,0,1205,2824,7414,12282,19611,0.1,16,20310,3,70.04
1997,4,4/25/1997,14000,440,493,359,558,6260,7670,22110,160,1154,1190,82,2586,1906,0,0,1906,2691,6536,11215,17617,0.1,20,18723,6,70.03
1997,4,4/26/1997,13500,466,440,342,579,6150,7511,21477,159,1237,985,92,2472,1900,0,0,1900,2625,6428,10810,17105,0.1,20,18207,6,70.04
1997,4,4/27/1997,11900,464,420,332,571,6140,7463,19827,169,1354,986,87,2595,1907,0,0,1907,2412,6040,9418,15325,0.12,23,16431,7,70.13
1997,4,4/28/1997,10800,483,424,324,579,6160,7487,18770,170,1306,980,76,2532,1969,0,0,1969,2265,5941,8466,14269,0.12,24,15411,7,70.25
1997,4,4/29/1997,10900,460,417,312,546,6110,7385,18745,175,1385,990,90,2640,1918,0,0,1918,2279,5777,8544,14187,0.12,24,15300,7,70.38
1997,4,4/30/1997,10600,431,391,296,512,6020,7219,18250,177,1282,983,73,2515,1953,0,0,1953,2239,5674,8245,13783,0.12,24,14915,8,70.51
1997,5,5/1/1997,11100,428,373,284,521,5940,7118,18646,183,1325,983,87,2578,1938,0,0,1938,2305,5586,8680,14130,0.12,24,15254,7,70.62
1997,5,5/2/1997,10600,435,364,287,476,5780,6907,17942,179,1357,990,82,2608,1931,0,0,1931,2239,5283,8256,13403,0.13,25,14523,8,70.76
1997,5,5/3/1997,10400,466,349,296,463,5630,6738,17604,173,1334,986,88,2581,1974,0,0,1974,2212,5086,8101,13049,0.13,26,14194,8,70.91
1997,5,5/4/1997,10400,456,333,299,491,5540,6663,17519,179,1292,987,82,2539,2100,0,0,2100,2212,4971,8056,12880,0.13,26,14098,9,71.06
1997,5,5/5/1997,10200,460,320,303,489,5930,7042,17702,175,1350,989,87,2601,2030,0,0,2030,2186,5307,7906,13071,0.13,26,14249,8,71.19
1997,5,5/6/1997,10000,464,309,316,495,6110,7230,17694,178,1411,970,98,2657,2024,0,0,2024,2159,5416,7738,13013,0.13,26,14187,8,71.31
1997,5,5/7/1997,9400,477,302,303,555,5990,7150,17027,186,1457,936,91,2670,2088,0,0,2088,2079,5201,7213,12268,0.14,28,13479,9,71.47
1997,5,5/8/1997,9480,517,297,314,532,6000,7143,17140,181,1587,1023,42,2834,2071,0,0,2071,2090,5053,7327,12235,0.15,29,13437,9,71.62
1997,5,5/9/1997,9600,520,293,328,509,5940,7070,17190,191,1336,970,52,2549,2126,0,0,2126,2106,5245,7419,12515,0.13,27,13748,9,71.75
1997,5,5/10/1997,9470,498,287,324,522,5990,7123,17091,197,656,1776,79,2709,2150,0,0,2150,2089,5106,7278,12233,0.14,28,13480,9,71.89
1997,5,5/11/1997,9750,476,282,319,503,6250,7354,17580,193,630,1766,89,2678,2174,0,0,2174,2126,5389,7491,12728,0.13,28,13989,9,71.99
1997,5,5/12/1997,9960,485,277,324,488,6240,7329,17774,195,666,1759,90,2710,2255,0,0,2255,2154,5307,7660,12809,0.13,28,14117,9,72.08
1997,5,5/13/1997,10300,498,270,320,455,5860,6905,17703,189,1252,1210,88,2738,2156,0,0,2156,2199,4964,7995,12808,0.13,28,14059,9,72.17
1997,5,5/14/1997,11000,515,261,305,427,5680,6673,18188,191,1437,842,93,2563,2296,0,-1010,1286,2292,5920,8580,14339,0.12,21,16095,11,72.18
1997,5,5/15/1997,10900,554,250,312,398,5270,6230,17684,192,1570,767,68,2597,2267,0,-1010,1257,2279,5448,8540,13829,0.13,22,15569,11,72.21
1997,5,5/16/1997,10800,586,241,319,440,4860,5860,17246,196,1423,920,100,2639,2309,0,-1010,1299,3013,5743,7727,13308,0.13,23,15071,12,72.27
1997,5,5/17/1997,10400,586,228,318,439,4410,5395,16381,196,1213,977,108,2494,2359,0,-1010,1349,5137,7515,5188,12538,0.13,23,14330,13,72.36
1997,5,5/18/1997,9360,603,216,315,459,4120,5110,15073,199,2256,981,126,3562,2359,0,0,2359,4832,4847,4470,9151,0.21,39,10953,16,72.65
1997,5,5/19/1997,9750,636,206,320,437,3980,4943,15329,214,0,895,83,1192,2395,0,0,2395,4947,7141,4769,11742,0.05,23,13131,11,72.76
1997,5,5/20/1997,10000,653,199,317,387,3810,4713,15366,228,0,722,108,1058,2402,0,0,2402,5020,7114,4961,11906,0.04,23,13299,10,72.86
1997,5,5/21/1997,10400,664,187,342,410,3660,4599,15663,221,0,816,95,1132,2384,0,0,2384,3472,5390,6925,12148,0.04,22,13530,10,72.94
1997,5,5/22/1997,11000,639,176,352,412,3640,4580,16219,234,635,979,109,1957,2452,0,0,2452,2292,3321,8660,11810,0.09,27,13485,12,73.03
1997,5,5/23/1997,12400,600,176,357,429,3690,4652,17652,226,605,1017,47,1894,2541,0,0,2541,4042,5148,8247,13217,0.09,25,14872,11,73.05
1997,5,5/24/1997,12900,551,205,368,453,3790,4816,18267,212,1074,1020,53,2359,2599,1375,0,1224,5870,7531,7239,14684,0.11,20,15620,6,72.99
1997,5,5/25/1997,13900,504,211,351,454,3610,4626,19030,210,2500,2346,47,5103,2649,1375,0,1274,6163,4858,7885,12653,0.25,34,15420,18,73.04
1997,5,5/26/1997,15100,470,181,340,412,3590,4523,20093,210,1894,3958,61,6123,2649,1375,0,1274,6514,4086,8699,12696,0.29,37,16503,23,73.08
1997,5,5/27/1997,15600,449,170,326,408,3440,4344,20393,196,2202,4418,59,6875,2715,1375,0,1340,6661,3259,9013,12178,0.32,40,16953,28,73.14
1997,5,5/28/1997,15400,412,158,332,453,3340,4283,20095,192,2447,4494,65,7198,2790,1375,0,1415,4184,349,11232,11482,0.34,43,16755,31,73.24
1997,5,5/29/1997,15200,387,154,334,463,3430,4381,19968,182,2499,4513,102,7296,2795,0,0,2795,2851,-1881,11954,9878,0.35,51,16538,40,73.44
1997,5,5/30/1997,14600,399,144,322,409,3430,4305,19304,187,2480,4513,101,7281,2850,0,0,2850,4504,-325,9697,9172,0.36,52,15874,42,73.66
1997,5,5/31/1997,14300,435,135,304,437,3380,4256,18991,190,2198,4561,98,7047,2975,0,0,2975,6280,1555,7622,8969,0.35,53,15611,43,73.89
1997,6,6/1/1997,13500,475,128,294,378,3270,4070,18045,205,1999,4503,103,6810,3025,0,0,3025,6046,1340,7083,8211,0.36,54,14775,44,74.17
1997,6,6/2/1997,13000,478,124,286,435,3190,4035,17513,204,1795,4543,111,6653,3017,0,0,3017,5899,1320,6734,7843,0.36,55,14323,45,74.46
1997,6,6/3/1997,13000,490,123,308,432,3200,4063,17553,202,1797,4534,95,6628,3058,0,0,3058,5899,1346,6735,7866,0.36,55,14353,45,74.73
1997,6,6/4/1997,13400,452,140,322,453,3230,4145,17997,198,1508,4525,67,6298,3075,458,0,2616,6016,2162,7103,9082,0.33,50,14767,38,74.9
1997,6,6/5/1997,13200,437,241,329,455,3270,4295,17932,188,1903,4527,74,6692,3185,688,0,2498,5958,1937,6980,8742,0.35,51,14662,40,75.07
1997,6,6/6/1997,13900,421,213,322,440,3280,4255,18576,196,1983,4528,74,6780,3160,688,0,2473,6163,2030,7466,9323,0.34,50,15296,39,75.2
1997,6,6/7/1997,14300,427,169,315,429,3200,4113,18840,200,828,4527,98,5653,3300,688,0,2612,6280,3042,7716,10575,0.28,44,15640,32,75.24
1997,6,6/8/1997,13500,464,145,308,434,2990,3877,17841,197,881,4525,101,5704,3309,688,0,2622,6046,2514,7184,9515,0.3,47,14851,36,75.35
1997,6,6/9/1997,13200,488,133,295,396,2920,3744,17432,199,907,4531,93,5730,3309,229,0,3080,5958,1969,6868,8622,0.3,51,14512,41,75.51
1997,6,6/10/1997,13000,499,125,305,387,2680,3497,16996,200,893,4502,96,5692,3395,0,0,3395,5899,1498,6649,7910,0.31,53,14316,45,75.72
1997,6,6/11/1997,13200,531,120,317,347,2510,3294,17025,184,886,4497,92,5659,3422,0,0,3422,5958,1368,6815,7944,0.31,53,14515,45,75.92
1997,6,6/12/1997,13700,566,115,312,348,2490,3265,17531,202,1991,4506,63,6762,3442,0,0,3442,3862,-1872,9440,7327,0.36,58,15041,51,76.16
1997,6,6/13/1997,14800,588,110,328,361,2480,3279,18667,187,2299,4460,81,7027,3499,0,0,3499,2797,-3225,11611,8141,0.35,56,16187,50,76.31
1997,6,6/14/1997,14700,564,108,324,374,2540,3346,18610,191,2263,4396,86,6937,3534,0,0,3534,2784,-3103,11490,8140,0.35,56,16070,49,76.46
1997,6,6/15/1997,15500,589,110,311,398,2670,3489,19578,190,3000,4417,99,7705,3599,0,0,3599,2891,-3665,12191,8274,0.37,58,16908,51,76.59
1997,6,6/16/1997,16800,641,112,308,353,2730,3503,20944,198,2998,4339,100,7635,3730,0,0,3730,5545,-1012,10851,9578,0.35,54,18214,47,76.62
1997,6,6/17/1997,17500,661,119,311,346,2550,3326,21487,205,3935,4321,90,8551,3764,0,0,3764,7218,-454,9890,9172,0.38,57,18937,52,76.67
1997,6,6/18/1997,17900,673,107,292,352,2490,3241,21814,201,4499,4317,108,9125,3810,0,0,3810,7335,-1026,10171,8879,0.4,59,19324,54,76.74
1997,6,6/19/1997,16900,679,98,302,315,2430,3145,20724,212,4632,4296,108,9248,3850,0,0,3850,7042,-1563,9459,7626,0.43,63,18294,58,76.91
1997,6,6/20/1997,16300,699,91,325,300,2380,3096,20095,211,4043,4363,103,8720,3894,0,0,3894,6866,-1290,9043,7481,0.41,63,17715,58,77.08
1997,6,6/21/1997,15700,699,87,322,347,2350,3106,19505,183,3688,4423,95,8389,3944,0,0,3944,6690,-1156,8605,7173,0.41,63,17155,58,77.26
1997,6,6/22/1997,15800,666,83,326,392,2410,3211,19677,211,3493,4426,101,8231,3999,0,0,3999,6719,-900,8627,7447,0.4,62,17267,57,77.42
1997,6,6/23/1997,15400,649,80,337,420,2440,3277,19326,169,3498,4404,49,8120,4026,0,0,4026,6602,-858,8320,7180,0.41,63,16886,57,77.59
1997,6,6/24/1997,15100,636,80,305,359,2310,3054,18790,109,3426,4397,92,8024,4061,0,0,4061,6514,-1096,8085,6705,0.41,64,16480,59,77.79
1997,6,6/25/1997,15800,638,78,301,371,2260,3010,19448,95,3433,4387,104,8019,4052,0,0,4052,6719,-923,8584,7377,0.39,62,17188,57,77.92
1997,6,6/26/1997,16600,638,74,296,403,2190,2963,20201,216,3489,4381,116,8202,4126,0,0,4126,6954,-967,9129,7873,0.39,61,18011,56,78
1997,6,6/27/1997,16500,636,72,283,379,2260,2994,20130,214,2999,4432,107,7752,4164,0,0,4164,6925,-540,9046,8214,0.36,59,17870,54,78.05
1997,6,6/28/1997,16900,618,69,292,384,2200,2945,20463,217,3395,4415,96,8123,4159,0,0,4159,7042,-840,9312,8180,0.38,60,18263,55,78.1
1997,6,6/29/1997,18000,576,69,318,402,2230,3019,21595,218,3797,4384,105,8503,4209,0,0,4209,7364,-857,10033,8882,0.37,59,19365,54,78.09
1997,6,6/30/1997,19600,555,70,338,390,2260,3058,23213,218,4397,4387,95,9097,4198,0,0,4198,7833,-935,11147,9918,0.37,57,20953,53,78.01
1997,7,7/1/1997,20100,566,72,280,365,2200,2917,23583,229,5480,4441,85,10235,4157,0,0,4157,4702,-5317,14800,9191,0.41,61,21383,57,77.99
1997,7,7/2/1997,20300,572,76,189,347,2090,2702,23574,231,6120,4460,111,10923,4191,0,0,4191,3529,-7416,16170,8460,0.44,64,21484,61,78.02
1997,7,7/3/1997,20300,561,72,116,343,1990,2521,23382,229,6144,4525,112,11010,4237,0,0,4237,5893,-5350,13782,8135,0.45,65,21392,62,78.07
1997,7,7/4/1997,20400,555,69,107,366,1900,2442,23397,230,6131,4483,108,10951,4237,0,0,4237,8067,-3195,11702,8210,0.45,65,21497,62,78.12
1997,7,7/5/1997,20700,551,65,82,376,1850,2373,23624,215,6457,4473,97,11242,4287,0,0,4287,8155,-3500,11896,8096,0.46,66,21774,63,78.17
1997,7,7/6/1997,20500,533,62,65,409,1870,2406,23439,221,6018,4421,95,10755,4287,0,0,4287,8097,-3039,11736,8397,0.44,64,21569,61,78.2
1997,7,7/7/1997,20200,538,59,56,467,1900,2482,23220,220,5998,4282,107,10608,4322,0,0,4322,8009,-2927,11519,8290,0.44,64,21320,61,78.23
1997,7,7/8/1997,19900,570,58,49,426,1800,2333,22803,223,5497,4225,124,10069,4326,0,0,4326,7921,-2627,11338,8408,0.42,63,21003,60,78.25
1997,7,7/9/1997,19700,612,56,48,421,1790,2315,22627,221,3828,4235,134,8418,4287,0,0,4287,7862,-1028,11250,9922,0.35,56,20837,52,78.16
1997,7,7/10/1997,20000,620,54,46,421,1710,2231,22851,225,2619,4245,130,7218,4282,0,0,4282,7950,179,11471,11351,0.3,50,21141,46,77.99
1997,7,7/11/1997,20300,635,53,44,441,1660,2198,23133,227,2705,4449,125,7506,4275,0,0,4275,8038,-49,11700,11352,0.3,51,21473,47,77.84
1997,7,7/12/1997,20700,621,52,40,383,1700,2175,23496,225,2694,4456,62,7437,4279,0,0,4279,8155,112,11968,11780,0.3,50,21796,46,77.66
1997,7,7/13/1997,20800,590,51,36,420,1750,2257,23647,233,3403,4685,102,8423,4294,0,0,4294,8184,-773,12003,10930,0.34,54,21897,50,77.54
1997,7,7/14/1997,21000,597,52,36,411,1770,2269,23866,230,2418,4118,103,6868,4350,0,0,4350,8243,817,12136,12648,0.27,47,22096,43,77.34
1997,7,7/15/1997,21100,605,51,35,381,1680,2147,23852,222,4057,4293,107,8680,4307,0,0,4307,8272,-1061,12227,10865,0.35,54,22172,51,77.24
1997,7,7/16/1997,20900,631,50,35,372,1670,2127,23658,246,4681,4281,98,9306,4306,0,0,4306,8214,-1764,12112,10046,0.37,58,21988,54,77.2
1997,7,7/17/1997,20900,645,48,36,366,1690,2140,23685,229,4693,4284,106,9312,4295,0,0,4295,8214,-1750,12129,10078,0.37,57,21995,54,77.17
1997,7,7/18/1997,21200,635,49,37,392,1600,2078,23913,236,5286,4464,91,10077,4276,0,0,4276,8302,-2477,12336,9560,0.4,60,22313,57,77.16
1997,7,7/19/1997,21200,617,47,36,395,1560,2038,23855,238,6100,4358,108,10804,4307,0,0,4307,8302,-3265,12309,8743,0.43,63,22295,61,77.22
1997,7,7/20/1997,21200,614,45,35,376,1620,2076,23890,234,6200,4388,117,10939,4229,0,0,4229,8302,-3311,12328,8721,0.44,63,22270,61,77.27
1997,7,7/21/1997,21500,611,44,35,411,1660,2150,24261,234,6196,4397,95,10922,4229,0,0,4229,8390,-3131,12537,9110,0.43,62,22601,60,77.29
1997,7,7/22/1997,21500,586,44,36,393,1640,2113,24199,230,5687,4401,109,10427,4282,0,0,4282,8390,-2708,12498,9490,0.41,61,22559,58,77.29
1997,7,7/23/1997,21900,604,42,35,381,1600,2058,24562,227,6220,4394,102,10944,4251,0,0,4251,8507,-3142,12807,9367,0.43,62,22962,59,77.29
1997,7,7/24/1997,21700,605,41,37,400,1680,2158,24463,231,5537,4392,106,10265,4263,0,0,4263,8448,-2430,12663,9935,0.4,59,22783,56,77.26
1997,7,7/25/1997,21700,593,42,37,386,1680,2145,24438,234,6501,4437,92,11263,4230,0,0,4230,8448,-3419,12661,8945,0.44,63,22758,61,77.29
1997,7,7/26/1997,21300,581,44,36,395,1670,2145,24026,227,6329,4390,107,11053,4224,0,0,4224,8331,-3323,12367,8749,0.44,64,22356,61,77.34
1997,7,7/27/1997,21300,556,42,35,425,1710,2212,24068,224,6400,4401,111,11136,4229,0,0,4229,8331,-3342,12341,8703,0.45,64,22358,61,77.39
1997,7,7/28/1997,21300,539,41,35,428,1840,2344,24183,186,6408,4517,95,11207,4188,0,0,4188,8331,-3254,12335,8788,0.45,64,22343,61,77.43
1997,7,7/29/1997,21000,519,40,35,407,1780,2262,23781,174,6673,4441,110,11398,4186,0,0,4186,8243,-3615,12104,8196,0.46,66,22001,63,77.51
1997,7,7/30/1997,20600,540,38,37,399,1680,2154,23294,227,6359,4521,119,11226,4190,0,0,4190,8126,-3670,11841,7878,0.46,66,21614,64,77.61
1997,7,7/31/1997,20800,549,37,39,391,1690,2157,23506,223,6082,4428,108,10841,4134,0,0,4134,8184,-3186,12007,8532,0.44,64,21816,61,77.66
1997,8,8/1/1997,20700,569,36,38,353,1760,2187,23456,223,6375,4507,106,11210,4150,0,0,4150,8155,-3566,11952,8096,0.46,65,21696,63,77.73
1997,8,8/2/1997,20700,559,35,36,356,1820,2247,23506,226,6351,4499,113,11190,4155,0,0,4155,8155,-3488,11941,8162,0.46,65,21686,62,77.8
1997,8,8/3/1997,20500,546,33,36,379,1780,2228,23274,225,6093,4475,91,10885,4105,0,0,4105,8097,-3228,11800,8285,0.45,64,21494,61,77.86
1997,8,8/4/1997,20700,559,33,35,384,1750,2202,23461,229,6400,4486,122,11237,4046,0,0,4046,8155,-3509,11971,8179,0.46,65,21711,62,77.92
1997,8,8/5/1997,20800,577,33,34,380,1670,2117,23494,239,6672,4494,126,11531,3980,0,0,3980,8184,-3816,12078,7984,0.47,66,21824,63,77.99
1997,8,8/6/1997,21000,560,32,34,394,1660,2120,23680,246,6787,4495,137,11665,3967,0,0,3967,8243,-3880,12206,8048,0.47,66,22020,63,78.05
1997,8,8/7/1997,21400,538,30,34,401,1660,2125,24063,248,5040,4504,141,9933,3928,0,0,3928,8360,-2002,12478,10201,0.39,58,22403,54,77.96
1997,8,8/8/1997,21000,567,30,34,383,1630,2077,23644,152,5974,4364,124,10614,3945,0,0,3945,8243,-2859,12219,9084,0.43,62,22014,59,77.94
1997,8,8/9/1997,20500,566,29,35,373,1620,2057,23123,233,1971,4548,113,6865,3899,0,0,3899,8097,754,11878,12358,0.28,47,21503,43,77.73
1997,8,8/10/1997,20400,541,29,35,395,1760,2219,23160,198,426,4523,101,5248,3924,0,0,3924,8067,2487,11775,13987,0.21,40,21400,35,77.45
1997,8,8/11/1997,19100,526,30,35,393,1870,2328,21954,233,231,4535,106,5105,3883,0,0,3883,7686,2385,10852,12966,0.21,41,20084,35,77.24
1997,8,8/12/1997,18400,512,32,36,379,1860,2307,21219,219,222,4547,103,5091,3875,0,0,3875,7481,2179,10346,12253,0.22,42,19359,37,77.07
1997,8,8/13/1997,17900,529,32,36,375,1810,2253,20682,227,0,4547,108,4882,3832,0,0,3832,7335,2214,10021,11967,0.22,42,18872,37,76.93
1997,8,8/14/1997,17600,557,30,36,381,1820,2267,20424,225,377,4467,158,5228,3786,0,0,3786,7247,1825,9850,11410,0.23,44,18604,39,76.82
1997,8,8/15/1997,16600,534,30,35,406,1810,2281,19415,225,1637,4459,117,6438,3759,0,0,3759,6954,353,9128,9218,0.31,53,17605,48,76.86
1997,8,8/16/1997,16200,510,29,34,404,1840,2307,19017,225,3882,4454,88,8649,3709,0,0,3709,6837,-1916,8835,6659,0.43,65,17177,61,77.11
1997,8,8/17/1997,16600,488,28,33,416,1990,2467,19555,224,2529,4453,90,7295,3709,0,0,3709,6954,-286,9096,8550,0.35,56,17565,51,77.18
1997,8,8/18/1997,17000,480,28,33,425,2100,2586,20066,223,2631,4455,99,7409,3679,0,0,3679,7071,-143,9379,8978,0.35,55,17966,50,77.22
1997,8,8/19/1997,16900,501,28,33,407,2070,2538,19939,220,3316,4433,117,8086,3625,0,0,3625,7042,-863,9344,8228,0.38,59,17869,54,77.31
1997,8,8/20/1997,16600,481,30,34,417,1970,2451,19532,217,3404,4432,89,8142,3604,0,0,3604,6954,-1080,9118,7785,0.4,60,17562,56,77.43
1997,8,8/21/1997,16500,455,33,34,417,2020,2504,19459,211,4230,4423,77,8941,3549,458,0,3091,6925,-1521,9165,7427,0.44,62,17439,57,77.58
