"","date","mean","max","min","sd","cv","n()","method"
"4871",2001-01-11,8.0475,8.11,7.96,0.0755415232778,0.938695536226157,24,"RSTR_logger"
"4891",2001-01-13,8.84041666666667,9.03,8.57,0.192002698501568,2.17187385777331,24,"RSTR_logger"
"4901",2001-01-14,9.1425,9.5,8.88,0.2439039368989,2.66780352090675,24,"RSTR_logger"
"4911",2001-01-15,8.34083333333333,8.88,7.8,0.287688186677214,3.44915400152519,24,"RSTR_logger"
"4941",2001-01-18,6.53541666666667,6.87,6.25,0.174480076517204,2.66976208888294,24,"RSTR_logger"
"4961",2001-01-20,6.81541666666667,7.03,6.56,0.164316216000064,2.41094894173843,24,"RSTR_logger"
"4971",2001-01-21,7.0575,7.33,6.87,0.180849444951126,2.56251427490083,24,"RSTR_logger"
"4991",2001-01-23,7.75333333333333,7.8,7.64,0.0742888994380059,0.958154334969982,24,"RSTR_logger"
"5031",2001-01-27,8.01375,8.26,7.8,0.149166160633908,1.86137776489044,24,"RSTR_logger"
"5041",2001-01-28,7.88458333333333,8.11,7.64,0.160216678463795,2.0320246700476,24,"RSTR_logger"
"5081",2001-02-01,7.67173913043478,8.11,7.33,0.229181392508067,2.98734600605585,23,"RSTR_logger"
"5101",2001-02-03,8.79083333333333,9.34,8.42,0.389324014679029,4.42874981149716,24,"RSTR_logger"
"5111",2001-02-04,9.48041666666667,10.12,9.03,0.356766628955445,3.76319566427754,24,"RSTR_logger"
"5131",2001-02-06,10.6070833333333,11.05,10.28,0.220147759997426,2.07547874452536,24,"RSTR_logger"
"5151",2001-02-08,9.38166666666667,9.81,9.03,0.244960807276285,2.6110585248849,24,"RSTR_logger"
"5171",2001-02-10,8.21916666666667,8.57,7.96,0.172221209284851,2.09536095652257,24,"RSTR_logger"
"5181",2001-02-11,8.46291666666667,8.73,8.26,0.198241819101268,2.34247632240187,24,"RSTR_logger"
"5191",2001-02-12,8.4225,8.57,8.26,0.140689296895214,1.67039830092269,24,"RSTR_logger"
"5221",2001-02-15,8.20083333333333,8.42,7.96,0.191195703668909,2.33141799006901,24,"RSTR_logger"
"5241",2001-02-17,9.485,9.81,9.34,0.191083865039048,2.01459003731205,24,"RSTR_logger"
"5251",2001-02-18,9.99958333333333,10.43,9.66,0.22499235091668,2.25001725988596,24,"RSTR_logger"
"5261",2001-02-19,10.28375,10.9,9.81,0.297406360857095,2.89200302279903,24,"RSTR_logger"
"5301",2001-02-23,11.2445833333333,11.67,10.74,0.347600209719588,3.09126803026276,24,"RSTR_logger"
"5381",2001-03-03,11.2970833333333,11.67,11.05,0.180035725118212,1.59364784525397,24,"RSTR_logger"
"5391",2001-03-04,11.3725,11.51,11.21,0.0980793822237439,0.862425871389263,24,"RSTR_logger"
"5451",2001-03-10,13.1416666666667,14.14,12.29,0.579802565096735,4.41194088849767,24,"RSTR_logger"
"5461",2001-03-11,13.6391666666667,14.46,12.91,0.535317188920385,3.9248526101574,24,"RSTR_logger"
"5521",2001-03-17,15.6708333333333,16.35,14.93,0.501432007326033,3.19977882898825,24,"RSTR_logger"
"5531",2001-03-18,17.12125,18.11,16.51,0.624926517419378,3.65000521234944,24,"RSTR_logger"
"5571",2001-03-22,19.6086956521739,20.21,19.08,0.317365638682894,1.61849438796154,23,"RSTR_logger"
"5591",2001-03-24,19.3695833333333,20.05,18.75,0.416929554748987,2.15249624926876,24,"RSTR_logger"
"5601",2001-03-25,19.5983333333333,20.37,19.08,0.464436701042632,2.36977651692813,24,"RSTR_logger"
"5621",2001-03-27,19.1270833333333,19.57,18.59,0.361596450139687,1.89049445667193,24,"RSTR_logger"
"5641",2001-03-29,19.2691666666667,19.89,18.75,0.443552032795591,2.30187449446313,24,"RSTR_logger"
"5651",2001-03-30,19.49125,20.05,19.08,0.387974814287912,1.9905076087368,24,"RSTR_logger"
"5661",2001-03-31,19.8741666666667,20.53,19.4,0.42205415546459,2.12363196174895,24,"RSTR_logger"
"5671",2001-04-01,19.6345833333333,20.05,19.08,0.233796254045691,1.19073702801108,24,"RSTR_logger"
"5691",2001-04-03,17.8204166666667,18.43,17.31,0.33741316649997,1.89340784119322,24,"RSTR_logger"
"5711",2001-04-05,16.98125,17.47,16.35,0.320560819705769,1.88773394011494,24,"RSTR_logger"
"5731",2001-04-24,18.9057142857143,19.24,17.78,0.460446510477589,2.43548856985274,14,"RSTR_logger"
"5741",2001-04-25,19.7120833333333,20.7,18.92,0.65397765662316,3.3176485994115,24,"RSTR_logger"
"5761",2001-04-27,20.05,20.7,19.4,0.3530980895864,1.76108772861047,24,"RSTR_logger"
"5771",2001-04-28,19.6945833333333,20.21,18.92,0.336684333730737,1.7095275793974,24,"RSTR_logger"
"5781",2001-04-29,19.66625,20.37,18.92,0.422958652517159,2.15068278150211,24,"RSTR_logger"
"5801",2001-05-01,20.475,21.03,20.05,0.355796717730541,1.73771290710887,24,"RSTR_logger"
"5811",2001-05-02,19.2666666666667,20.21,18.75,0.445895938987784,2.31433878367362,24,"RSTR_logger"
"5851",2001-05-06,20.22125,21.19,19.57,0.55695064569415,2.75428396213958,24,"RSTR_logger"
"5871",2001-05-08,22.2966666666667,23.37,21.52,0.65326382357238,2.92987213442538,24,"RSTR_logger"
"5891",2001-05-10,23.7633333333333,24.57,23.03,0.501993128886517,2.11246933182712,24,"RSTR_logger"
"5911",2001-05-12,23.11125,24.23,21.69,0.652062363648568,2.82140673329468,24,"RSTR_logger"
"5921",2001-05-13,21.92625,22.36,21.03,0.325012541564034,1.48229880423709,24,"RSTR_logger"
"5941",2001-05-15,21.005,21.35,20.53,0.235778082840255,1.12248551697336,24,"RSTR_logger"
"5951",2001-05-16,21.2291666666667,22.68,20.53,0.592283104066222,2.78994985232371,24,"RSTR_logger"
"5971",2001-05-18,22.1079166666667,23.36,21.52,0.537861944196178,2.43289294195297,24,"RSTR_logger"
"5981",2001-05-19,22.6870833333333,23.71,22.02,0.543646937592426,2.39628395419902,24,"RSTR_logger"
"5991",2001-05-20,23.1745833333333,23.88,22.52,0.516442506305243,2.22848669543247,24,"RSTR_logger"
"6011",2001-05-22,23.8841666666667,24.57,23.19,0.446005621593219,1.8673694075987,24,"RSTR_logger"
"6021",2001-05-23,23.8295833333333,24.57,22.86,0.576952105364092,2.42115901605816,24,"RSTR_logger"
"6041",2001-05-25,23.5216666666667,24.39,22.35,0.64850105874116,2.75703702433711,24,"RSTR_logger"
"6051",2001-05-26,22.5145833333333,23.53,21.02,0.852275619670103,3.78543811827195,24,"RSTR_logger"
"6061",2001-05-27,20.9533333333333,22.02,19.23,0.942063722882383,4.4960088588087,24,"RSTR_logger"
"6071",2001-05-28,20.07375,21.52,18.1,0.94619058885342,4.71357164881211,24,"RSTR_logger"
"6091",2001-05-30,21.32625,22.68,20.53,0.76540306233127,3.58901852098362,24,"RSTR_logger"
"6121",2001-06-02,22.59375,23.36,22.18,0.27655980562431,1.22405446472724,24,"RSTR_logger"
"6131",2001-06-03,21.7533333333333,22.35,20.86,0.477280946036269,2.1940588999522,24,"RSTR_logger"
"6151",2001-06-05,21.0583333333333,21.68,20.04,0.576123980215812,2.73584794720607,24,"RSTR_logger"
"6161",2001-06-06,21.49875,22.35,20.37,0.720050194506394,3.34926539685514,24,"RSTR_logger"
"6171",2001-06-07,22.5279166666667,23.71,21.52,0.751832423318936,3.33733666740423,24,"RSTR_logger"
"6191",2001-06-09,23.33875,24.22,21.85,0.678414471877018,2.90681579723429,24,"RSTR_logger"
"6201",2001-06-10,22.63875,23.53,21.02,0.725218482821617,3.20343871822259,24,"RSTR_logger"
"6231",2001-12-13,8.40010416666667,8.57,8.26,0.0813762514388912,0.968752884777415,96,"RSTR_logger"
"6251",2001-12-15,8.35239583333333,8.87,8.11,0.161934000796729,1.93877306617189,96,"RSTR_logger"
"6261",2001-12-16,7.93458333333333,8.11,7.64,0.146968787711553,1.85225589722064,96,"RSTR_logger"
"6301",2001-12-20,8.77489583333333,9.03,8.57,0.0852487973882344,0.971507799151284,96,"RSTR_logger"
"6321",2001-12-22,9.20197916666667,9.65,9.03,0.251666528697534,2.73491739265368,96,"RSTR_logger"
"6331",2001-12-23,9.38479166666667,9.65,9.18,0.133471693562554,1.42221264257388,96,"RSTR_logger"
"6351",2001-12-25,9.01114583333333,9.34,8.72,0.188025025163459,2.0865828679404,96,"RSTR_logger"
"6371",2001-12-27,9.55,9.65,9.49,0.0778662821427661,0.815353739714828,96,"RSTR_logger"
"6391",2001-12-29,10.0547916666667,10.58,9.65,0.278647028813635,2.77128595053239,96,"RSTR_logger"
"6401",2001-12-30,10.82,11.04,10.58,0.121516730492034,1.12307514317961,96,"RSTR_logger"
"6421",2002-01-01,11.9029166666667,12.13,11.82,0.0783771807105893,0.658470380877986,96,"RSTR_logger"
"6461",2002-01-05,10.824375,11.04,10.74,0.0870046770569677,0.803784764080768,48,"RSTR_logger"
"6471",2002-01-06,10.9325,11.2,10.74,0.171706082371604,1.57060217124724,48,"RSTR_logger"
"6481",2002-01-07,11.0833333333333,11.2,11.04,0.0718548576463408,0.648314505079766,48,"RSTR_logger"
"6501",2002-01-09,10.9895833333333,11.2,10.74,0.153733097439123,1.39889832740813,48,"RSTR_logger"
"6531",2002-01-12,10.5020833333333,10.74,10.43,0.0824094172818715,0.784695899529822,48,"RSTR_logger"
"6541",2002-01-13,10.3302083333333,10.74,9.96,0.232282747578668,2.24857757059112,48,"RSTR_logger"
"6581",2002-01-17,7.85895833333333,8.26,7.48,0.239602859210494,3.04878648095425,48,"RSTR_logger"
"6601",2002-01-19,7.30479166666667,7.64,7.02,0.190954930444314,2.61410508551096,48,"RSTR_logger"
"6611",2002-01-20,6.98583333333333,7.48,6.56,0.341958273759984,4.89502479436932,48,"RSTR_logger"
"6621",2002-01-21,7.33708333333333,7.64,7.02,0.24061939870979,3.27949660346128,48,"RSTR_logger"
"6671",2002-01-26,7.65708333333333,7.79,7.48,0.103737769508964,1.35479483496498,48,"RSTR_logger"
"6681",2002-01-27,7.78979166666667,8.41,7.48,0.233269906526282,2.99455898832915,48,"RSTR_logger"
"6701",2002-01-29,7.15659574468085,7.48,7.02,0.146053542828659,2.04082426951688,47,"RSTR_logger"
"6721",2002-01-31,6.6425,6.87,6.56,0.109631879196565,1.65046110947031,48,"RSTR_logger"
"6741",2002-02-02,7.34604166666667,7.64,6.87,0.176065021636814,2.39673322894049,48,"RSTR_logger"
"6751",2002-02-03,7.786875,8.26,7.48,0.204202196937355,2.62238955855019,48,"RSTR_logger"
"6771",2002-02-05,8.785625,10.58,8.11,0.464281216368205,5.28455535455025,48,"RSTR_logger"
"6791",2002-02-07,9.726875,10.27,9.03,0.311763387161591,3.20517521980689,48,"RSTR_logger"
"6811",2002-02-09,10.1979166666667,10.89,9.81,0.291350182903691,2.85695787117,48,"RSTR_logger"
"6821",2002-02-10,10.5497916666667,13.52,9.96,0.849962426161607,8.05667498484511,48,"RSTR_logger"
"6841",2002-02-12,11.4541666666667,13.98,10.74,0.754951973485402,6.59106852078925,48,"RSTR_logger"
"6861",2002-02-14,11.955652173913,13.37,11.2,0.558747218432701,4.6734984449604,46,"RSTR_logger"
"6881",2002-02-16,12.2675,13.06,11.66,0.435281762500977,3.54825157938437,48,"RSTR_logger"
"6891",2002-02-17,12.3245833333333,12.91,11.97,0.251133247104835,2.03766115504785,48,"RSTR_logger"
"6911",2002-02-19,12.3983333333333,12.59,12.28,0.113799624823323,0.917862278451323,48,"RSTR_logger"
"6931",2002-02-21,13.2377083333333,14.14,12.75,0.332580110863298,2.51236922954287,48,"RSTR_logger"
"6951",2002-02-23,14.2775,14.76,13.83,0.332850359324017,2.33129300874815,48,"RSTR_logger"
"6961",2002-02-24,14.455,15.71,13.98,0.448235310542377,3.10090149112679,48,"RSTR_logger"
"7001",2002-02-28,15.296875,15.71,14.76,0.282836365367801,1.84898134663322,48,"RSTR_logger"
"7021",2002-03-02,13.0222916666667,13.52,12.75,0.264922626868583,2.03437792402322,48,"RSTR_logger"
"7031",2002-03-03,12.898125,13.52,12.28,0.416804746624256,3.23151424431269,48,"RSTR_logger"
"7051",2002-03-05,12.835,13.37,12.44,0.341882045935924,2.66367001118757,22,"RSTR_logger"
"7081",2002-03-23,14.3875,14.92,13.98,0.209513113386373,1.45621625290268,48,"RSTR_logger"
"7091",2002-03-24,14.4125,15.39,13.68,0.425273378908803,2.95072595947132,48,"RSTR_logger"
"7121",2002-03-27,16.0002083333333,16.82,15.08,0.588063860996346,3.67535127509077,48,"RSTR_logger"
"7131",2002-03-28,16.6245833333333,17.46,15.87,0.504540905004436,3.03490857417641,48,"RSTR_logger"
"7151",2002-03-30,18.264375,19.56,17.3,0.817320235294145,4.47494225942111,48,"RSTR_logger"
"7161",2002-03-31,18.9389583333333,19.88,18.1,0.725312081278277,3.82973587307438,48,"RSTR_logger"
"7181",2002-04-02,19.9960416666667,20.86,19.39,0.371000599777765,1.85537020757574,48,"RSTR_logger"
"7201",2002-04-04,18.5945833333333,18.91,18.26,0.17010582855329,0.914813876191309,48,"RSTR_logger"
"7221",2002-04-06,18.2547916666667,19.56,17.78,0.474718234832273,2.60051302420016,48,"RSTR_logger"
"7231",2002-04-07,18.2416666666667,19.56,17.62,0.50585227569192,2.77305952869029,48,"RSTR_logger"
"7251",2002-04-09,17.6266666666667,18.1,17.3,0.244682454512168,1.38813797945633,48,"RSTR_logger"
"7271",2002-04-11,18.480625,19.07,17.46,0.55563422167634,3.00657700524923,48,"RSTR_logger"
"7291",2002-04-13,19.8916666666667,21.35,18.91,0.703085398805995,3.53457259558942,48,"RSTR_logger"
"7301",2002-04-14,20.86375,21.85,20.21,0.552917311350883,2.65013389899171,48,"RSTR_logger"
"7321",2002-04-16,18.6639583333333,19.39,17.62,0.462508146372572,2.4780817558221,48,"RSTR_logger"
"7341",2002-04-18,17.134375,17.46,16.51,0.25747469406741,1.50267922855319,48,"RSTR_logger"
"7361",2002-04-20,17.490625,19.07,16.67,0.557808806755161,3.18918738898788,48,"RSTR_logger"
"7371",2002-04-21,17.730625,19.56,16.82,0.629790259750495,3.55199131305577,48,"RSTR_logger"
"7391",2002-04-23,19.0589583333333,20.37,18.26,0.590856715119172,3.10015219502205,48,"RSTR_logger"
"7431",2002-04-27,17.0885416666667,18.1,15.71,0.631192689273971,3.6936603578361,48,"RSTR_logger"
"7441",2002-04-28,16.9197916666667,17.78,15.39,0.697242256453521,4.12086785812584,48,"RSTR_logger"
"7461",2002-04-30,16.62125,17.3,15.39,0.546788009798655,3.28969247077479,48,"RSTR_logger"
"7481",2002-05-02,17.2445833333333,17.78,16.19,0.47687795991478,2.76537826804424,48,"RSTR_logger"
"7501",2002-05-04,18.319375,20.21,17.3,0.727518095848641,3.97130412936381,48,"RSTR_logger"
"7511",2002-05-05,19.225,21.85,18.1,0.841187104442793,4.37548558877916,48,"RSTR_logger"
"7531",2002-05-07,19.0479166666667,20.04,18.26,0.416459026276747,2.1863757258322,48,"RSTR_logger"
"7551",2002-05-09,18.7183333333333,19.39,17.94,0.424902158115996,2.26997858489536,48,"RSTR_logger"
"7571",2002-05-11,18.7354166666667,20.04,17.62,0.627144689041458,3.34737518892361,48,"RSTR_logger"
"7581",2002-05-12,19.2020833333333,20.37,18.26,0.562932890952653,2.93162403881169,48,"RSTR_logger"
"7601",2002-05-14,19.5702083333333,21.02,17.94,0.807898481044344,4.12820582838802,48,"RSTR_logger"
"7611",2002-05-15,20.0570833333333,21.02,18.58,0.792918010661384,3.95330665722276,48,"RSTR_logger"
"7621",2002-05-16,20.5814893617021,21.52,19.23,0.729859958942108,3.54619603137286,47,"RSTR_logger"
"7641",2002-05-18,20.0191666666667,20.69,18.26,0.62197295327846,3.10688733269846,48,"RSTR_logger"
"7651",2002-05-19,19.0691666666667,19.56,18.58,0.257159883484495,1.34856382546604,48,"RSTR_logger"
"7661",2002-05-20,18.1933333333333,18.42,17.78,0.189122647735603,1.03951620228437,48,"RSTR_logger"
"7671",2002-05-21,18.1341666666667,19.23,17.46,0.46005473001582,2.53694993804965,48,"RSTR_logger"
"7681",2002-05-22,18.7235416666667,20.37,17.78,0.729425567005584,3.89576705086823,48,"RSTR_logger"
"7691",2002-05-23,19.2752083333333,21.35,18.42,0.79076044623725,4.10247418633478,48,"RSTR_logger"
"7711",2002-05-25,21.2433333333333,22.68,20.04,0.814528537000793,3.83427837910306,48,"RSTR_logger"
"7721",2002-05-26,21.485625,22.18,21.02,0.317409100742311,1.47730913456002,48,"RSTR_logger"
"7731",2002-05-27,21.1635416666667,22.02,20.21,0.442038265327996,2.08867812528856,48,"RSTR_logger"
"7761",2002-05-30,23.97,25.78,23.02,0.758895077814077,3.1660203496624,47,"RSTR_logger"
"7781",2002-06-01,23.9402083333333,24.74,22.68,0.395444751410914,1.65180162973065,48,"RSTR_logger"
"7791",2002-06-02,22.9341666666667,24.05,22.18,0.512220170967622,2.23343703048997,48,"RSTR_logger"
"7811",2002-06-04,23.075625,25.26,21.68,0.886177318239246,3.84031773024239,48,"RSTR_logger"
"7831",2002-06-06,24.9789583333333,26.83,24.05,0.682605270763242,2.73272112333177,48,"RSTR_logger"
"7851",2002-06-08,23.8454166666667,24.91,23.36,0.411106231202268,1.72404716994084,48,"RSTR_logger"
"7861",2002-06-09,21.984375,23.53,20.53,0.619175519919905,2.81643449004079,48,"RSTR_logger"
"7881",2002-06-11,21.1560416666667,23.53,19.56,1.02372232684565,4.83891241554237,48,"RSTR_logger"
"7901",2002-06-13,21.2277083333333,22.02,19.88,0.695429576664159,3.27604640945694,48,"RSTR_logger"
"7921",2002-06-15,20.9241666666667,22.02,19.07,0.845088018413022,4.03881326255775,48,"RSTR_logger"
"7931",2002-06-16,21.0795833333333,22.02,19.72,0.656411775061749,3.11396940196517,48,"RSTR_logger"
"7951",2002-06-18,21.9683333333333,23.02,21.18,0.647267031393596,2.94636384823729,48,"RSTR_logger"
"7981",2002-06-21,22.0960416666667,22.86,21.52,0.304272691129809,1.37704615025606,48,"RSTR_logger"
"7991",2002-06-22,21.5483333333333,24.05,20.53,0.771697033852494,3.58123768513803,48,"RSTR_logger"
"8001",2002-06-23,21.5466666666667,22.52,20.53,0.595398430280213,2.76329717023614,48,"RSTR_logger"
"8031",2002-12-31,9.098125,9.49,8.72,0.249046319284057,2.73733675107845,48,"RSTR_logger"
"8041",2003-01-01,9.22104166666667,9.49,8.87,0.205553115601135,2.22917456651555,48,"RSTR_logger"
"8051",2003-01-02,9.32458333333333,9.49,9.18,0.110317883686159,1.18308646877332,48,"RSTR_logger"
"8071",2003-01-04,9.35375,9.49,9.18,0.1068230790268,1.14203478847307,48,"RSTR_logger"
"8081",2003-01-05,9.54979166666667,9.96,9.18,0.301418558093427,3.15628412235967,48,"RSTR_logger"
"8091",2003-01-06,9.97541666666667,10.43,9.65,0.251175604701497,2.51794599759239,48,"RSTR_logger"
"8141",2003-01-11,10.5804166666667,10.89,10.43,0.183592498958315,1.73521048123482,48,"RSTR_logger"
"8151",2003-01-12,10.98125,11.51,10.74,0.272628068675599,2.48266880979487,48,"RSTR_logger"
"8191",2003-01-16,12.403125,12.91,12.13,0.206151733521798,1.66209510524,48,"RSTR_logger"
"8211",2003-01-18,10.9035416666667,11.2,10.58,0.173100506818995,1.58756220786666,48,"RSTR_logger"
"8221",2003-01-19,10.3072916666667,10.58,10.12,0.139691751585385,1.35527116242516,48,"RSTR_logger"
"8231",2003-01-20,9.81770833333333,9.96,9.65,0.097789169293975,0.99604883312696,48,"RSTR_logger"
"8241",2003-01-21,9.60666666666667,9.81,9.49,0.122341227256084,1.27350340655188,48,"RSTR_logger"
"8261",2003-01-23,10.7354166666667,11.04,10.43,0.261753159125266,2.43822077197996,48,"RSTR_logger"
"8271",2003-01-24,11.396875,11.97,10.89,0.449042272805087,3.94004736215047,48,"RSTR_logger"
"8281",2003-01-25,12.3841666666667,12.91,11.97,0.421516175875639,3.40367008310858,48,"RSTR_logger"
"8291",2003-01-26,13.0620833333333,13.37,12.75,0.238318206136011,1.82450379510168,48,"RSTR_logger"
"8311",2003-01-28,13.1864583333333,13.68,12.75,0.327313302856682,2.4821926751119,48,"RSTR_logger"
"8351",2003-02-01,12.614375,12.91,12.28,0.232762377690393,1.84521530151429,48,"RSTR_logger"
"8361",2003-02-02,11.7820833333333,13.06,11.2,0.594624710299943,5.04685541153539,48,"RSTR_logger"
"8391",2003-02-05,10.02625,11.2,9.49,0.537720266594428,5.36312446422569,48,"RSTR_logger"
"8401",2003-02-06,9.70833333333333,10.12,9.49,0.185648184011992,1.91225597265571,48,"RSTR_logger"
"8421",2003-02-08,8.86145833333333,9.03,8.57,0.164407247126765,1.85530689128594,48,"RSTR_logger"
"8431",2003-02-09,8.795,9.18,8.41,0.257442412482249,2.92714511065662,48,"RSTR_logger"
"8461",2003-02-12,9.78083333333333,10.12,9.65,0.155602238857892,1.59088938084239,48,"RSTR_logger"
"8491",2003-02-15,11.64625,12.28,11.35,0.299834174027735,2.57451260300727,48,"RSTR_logger"
"8501",2003-02-16,12.2241666666667,12.75,11.66,0.421955091556886,3.45181068831047,48,"RSTR_logger"
"8511",2003-02-17,12.6779166666667,13.06,12.28,0.266984407332836,2.10590126400501,48,"RSTR_logger"
"8531",2003-02-19,12.3214583333333,12.59,11.97,0.173634362509186,1.40920301649239,48,"RSTR_logger"
"8561",2003-02-22,13.1079166666667,13.37,12.75,0.199125303577478,1.51912244059235,48,"RSTR_logger"
"8571",2003-02-23,13.1364583333333,13.37,12.75,0.199579233807969,1.51927733292879,48,"RSTR_logger"
"8581",2003-02-24,13.2758333333333,13.37,13.06,0.0864878132685266,0.651468055503307,48,"RSTR_logger"
"8591",2003-02-25,13.1485416666667,13.37,12.91,0.165040157374195,1.25519743221862,48,"RSTR_logger"
"8611",2003-02-27,12.8472916666667,13.22,12.44,0.285707331159028,2.22387207025367,48,"RSTR_logger"
"8631",2003-03-01,13.1975,13.98,12.75,0.250849620121087,1.90073589786768,48,"RSTR_logger"
"8641",2003-03-02,13.3727083333333,13.98,12.91,0.253769367426353,1.89766621017074,48,"RSTR_logger"
"8681",2003-03-06,14.029375,14.76,13.37,0.532494755742831,3.7955700502897,48,"RSTR_logger"
"8701",2003-03-08,14.4464583333333,15.08,13.98,0.335866548873927,2.32490580822123,48,"RSTR_logger"
"8711",2003-03-09,14.57625,14.92,14.14,0.238805761005387,1.63832097422442,48,"RSTR_logger"
"8731",2003-03-11,15.97375,16.51,15.39,0.326102875035445,2.04149229226353,48,"RSTR_logger"
"8771",2003-03-15,16.7060416666667,17.3,16.34,0.206302190903614,1.23489570432023,48,"RSTR_logger"
"8781",2003-03-16,15.90125,16.34,15.08,0.320820921745742,2.01758303118146,48,"RSTR_logger"
"8801",2003-03-18,13.5746808510638,13.98,13.22,0.212243206106557,1.56352262300092,47,"RSTR_logger"
"8821",2003-03-20,14.69,15.56,14.14,0.434442660810279,2.95740408992702,48,"RSTR_logger"
"8841",2003-03-22,16.3135416666667,16.67,16.03,0.218393453094661,1.33872495352069,48,"RSTR_logger"
"8851",2003-03-23,15.9316666666667,16.34,15.56,0.244404037064312,1.53407701892025,48,"RSTR_logger"
"8871",2003-03-25,16.61125,17.46,15.87,0.566229128120335,3.40870872523341,48,"RSTR_logger"
"8891",2003-03-27,17.0889583333333,17.78,16.51,0.380840278037771,2.22857514547807,48,"RSTR_logger"
"8911",2003-03-29,15.3972916666667,16.51,14.29,0.711201379696546,4.61900310193002,48,"RSTR_logger"
"8921",2003-03-30,16.5752083333333,18.26,15.56,0.773257793525696,4.66514675396657,48,"RSTR_logger"
"8931",2003-03-31,17.8566666666667,18.42,17.3,0.306061691273587,1.71399117756349,48,"RSTR_logger"
"8971",2003-04-04,14.958125,15.24,14.29,0.277792638491376,1.85713542634104,48,"RSTR_logger"
"8981",2003-04-05,14.84625,15.24,14.29,0.256171692757441,1.72549763581673,48,"RSTR_logger"
"8991",2003-04-06,14.9058695652174,15.56,14.29,0.414399571465655,2.78011000735341,46,"RSTR_logger"
"9011",2003-04-08,16.76375,17.46,16.03,0.449385514258673,2.68069801958794,48,"RSTR_logger"
"9031",2003-04-10,18.27,19.56,17.3,0.751882743234919,4.11539542000503,48,"RSTR_logger"
"9051",2003-04-12,17.895625,19.07,17.14,0.65880906816609,3.6813973703969,48,"RSTR_logger"
"9061",2003-04-13,16.6547916666667,17.14,15.87,0.39840634438752,2.39214246783345,48,"RSTR_logger"
"9081",2003-04-15,15.366875,16.19,14.45,0.559487441153518,3.64086674195969,48,"RSTR_logger"
"9101",2003-04-17,15.7877083333333,16.34,15.24,0.359747190093463,2.2786536367277,48,"RSTR_logger"
"9121",2003-04-19,16.9129166666667,17.3,16.34,0.343194990374917,2.02918867950975,48,"RSTR_logger"
"9131",2003-04-20,17.4766666666667,17.94,16.98,0.318703045491683,1.82359171557324,48,"RSTR_logger"
"9151",2003-04-22,16.47625,16.98,16.03,0.300974481140631,1.82671713005466,48,"RSTR_logger"
"9171",2003-04-24,16.5710416666667,17.14,16.03,0.360042784593149,2.17272270407351,48,"RSTR_logger"
"9191",2003-04-26,14.5422916666667,15.24,13.83,0.386986390344747,2.66111008646446,48,"RSTR_logger"
"9201",2003-04-27,15.41,16.82,13.98,1.1073103314847,7.18566081430697,48,"RSTR_logger"
"9221",2003-04-29,15.32,15.56,14.92,0.170006257707105,1.10970142106465,48,"RSTR_logger"
"9231",2003-04-30,15.0660416666667,15.71,14.76,0.224639091947964,1.49102927575843,48,"RSTR_logger"
"9251",2003-05-02,16.8766666666667,17.3,16.51,0.261105125428097,1.54713682852912,48,"RSTR_logger"
"9261",2003-05-03,16.1552083333333,16.67,15.71,0.297857524010943,1.84372443774908,48,"RSTR_logger"
"9271",2003-05-04,16.3214583333333,17.46,15.56,0.604071256834269,3.70108629080389,48,"RSTR_logger"
"9291",2003-05-06,17.5033333333333,18.42,16.82,0.474567365499529,2.71129707960119,48,"RSTR_logger"
"9321",2003-05-09,17.0341666666667,18.74,16.03,0.941727324977845,5.52846137651492,48,"RSTR_logger"
"9331",2003-05-10,18.33125,19.88,17.14,0.892411566630172,4.86825266487649,48,"RSTR_logger"
"9341",2003-05-11,19.2047916666667,20.21,18.26,0.670296820829537,3.49025822546649,48,"RSTR_logger"
"9361",2003-05-13,21.0695833333333,22.18,20.21,0.633406724004556,3.00626127239293,48,"RSTR_logger"
"9381",2003-05-15,20.7814583333333,21.35,20.53,0.250751971913362,1.2066139338795,48,"RSTR_logger"
"9401",2003-05-17,20.5547916666667,20.86,20.04,0.231341964653906,1.12548922122655,48,"RSTR_logger"
"9411",2003-05-18,20.1504166666667,20.69,19.72,0.262710570726858,1.30374758533624,48,"RSTR_logger"
"9431",2003-05-20,20.6495833333333,21.52,19.88,0.649847636261463,3.14702541824393,48,"RSTR_logger"
"9451",2003-05-22,22.9302083333333,24.05,21.85,0.763871687964516,3.33128978533564,48,"RSTR_logger"
"9471",2003-05-24,23.44625,24.22,22.86,0.426128664018125,1.81747044417818,48,"RSTR_logger"
"9481",2003-05-25,22.0895833333333,22.86,21.18,0.431301633767808,1.95251140440015,48,"RSTR_logger"
"9491",2003-05-26,22.0447916666667,23.19,21.18,0.565482244141862,2.56515122797424,48,"RSTR_logger"
"9521",2003-05-29,24.83,25.43,24.22,0.37201006621018,1.49822821671438,48,"RSTR_logger"
"9541",2003-05-31,24.12375,25.09,22.86,0.691512757378359,2.86652264833767,48,"RSTR_logger"
"9551",2003-06-01,24.7008333333333,25.78,23.36,0.715511521632358,2.89671005012931,48,"RSTR_logger"
"9571",2003-06-03,25.8989583333333,26.66,24.74,0.555897738886651,2.1464096421638,48,"RSTR_logger"
"9591",2003-06-05,24.1077083333333,24.74,22.68,0.546564666253832,2.26717802744488,48,"RSTR_logger"
